GeneID,dcp2.1
YOR246C,3173
YOR247W,40708
YOR248W,106
YOR249C,390
YOR250C,207
YOR251C,1184
YOR252W,1299
YOR253W,2900
YOR254C,918
YOR256C,180
YOR257W,1193
YOR258W,170
YOR259C,2469
YOR260W,988
YOR261C,2498
YOR262W,1427
YOR264W,2112
YOR265W,1341
YOR266W,263
YOR267C,706
YOR268C,24
YOR269W,332
YOR270C,929
YOR271C,2872
YOR272W,2474
YOR273C,1048
YOR274W,336
YOR275C,426
YOR276W,6617
YOR277C,480
YOR278W,1090
YOR279C,294
YOR280C,609
YOR281C,1354
YOR283W,764
YOR284W,484
YOR285W,16655
YOR286W,3243
YOR287C,223
YOR288C,331
YOR289W,223
YOR290C,361
YOR291W,361
YOR292C,1995
YOR293W,68187
YOR294W,2437
YOR295W,354
YOR296W,426
YOR297C,2077
YOR298C-A,17311
YOR298W,0
YOR299W,733
YOR301W,826
YOR302W,4590
YOR303W,0
YOR304C-A,2579
YOR304W,130
YOR305W,1009
YOR306C,735
YOR307C,880
YOR308C,52
YOR309C,0
YOR310C,1411
YOR311C,756
YOR312C,57028
YOR313C,16
YOR315W,889
YOR316C,1279
YOR316C-A,106
YOR317W,2074
YOR318C,319
YOR319W,818
YOR320C,1527
YOR321W,59
YOR322C,763
YOR323C,1327
YOR324C,411
YOR326W,349
YOR327C,2655
YOR329C,192
YOR329W-A,44
YOR330C,941
YOR332W,3234
YOR334W,559
YOR335C,1529
YOR336W,387
YOR337W,452
YOR338W,280
YOR340C,1170
YOR341W,827
YOR342C,1419
YOR343C,307
YOR343W-A,1695
YOR344C,289
YOR346W,340
YOR347C,420
YOR348C,532
YOR349W,165
YOR350C,505
YOR352W,414
YOR353C,154
YOR354C,649
YOR355W,404
YOR356W,89
YOR357C,2304
YOR358W,488
YOR359W,1612
YOR360C,1998
YOR362C,1683
YOR363C,210
YOR364W,28
YOR367W,2137
YOR368W,358
YOR369C,90571
YOR370C,593
YOR371C,185
YOR372C,682
YOR373W,251
YOR374W,5712
YOR375C,18053
YOR376W-A,1330
YOR377W,30
YOR379C,64
YOR380W,264
YOR381W,853
YOR382W,2404
YOR383C,359
YOR384W,0
YOR385W,894
YOR386W,195
YOR389W,0
YOR390W,50
YOR391C,0
YOR392W,0
YPL001W,913
YPL002C,820
YPL003W,559
YPL004C,4320
YPL005W,235
YPL006W,558
YPL007C,145
YPL008W,335
YPL009C,587
YPL010W,10459
YPL011C,1019
YPL012W,796
YPL013C,1864
YPL014W,1137
YPL015C,1727
YPL016W,179
YPL017C,291
YPL018W,720
YPL019C,342
YPL020C,199
YPL022W,861
YPL023C,649
YPL024W,1350
YPL025C,20
YPL026C,355
YPL028W,9725
YPL029W,199
YPL030W,122
YPL031C,879
YPL032C,608
YPL033C,0
YPL034W,668
YPL036W,208
YPL037C,12777
YPL038W,986
YPL039W,228
YPL040C,349
YPL041C,324
YPL042C,189
YPL043W,1177
YPL045W,206
YPL046C,700
YPL047W,2595
YPL048W,2798
YPL049C,739
YPL050C,1641
YPL051W,493
YPL052W,770
YPL053C,1651
YPL054W,15
YPL055C,332
YPL056C,13
YPL057C,2193
YPL058C,1187
YPL059W,1988
YPL060W,180
YPL061W,3523
YPL063W,764
YPL064C,858
YPL065W,276
YPL066W,2627
YPL067C,1875
YPL068C,369
YPL069C,434
YPL070W,189
YPL071C,910
YPL072W,415
YPL074W,511
YPL075W,1539
YPL076W,1248
YPL077C,265
YPL078C,2771
YPL079W,95423
YPL081W,4701
YPL082C,191
YPL083C,430
YPL084W,1266
YPL085W,373
YPL086C,321
YPL087W,1349
YPL088W,1243
YPL089C,921
YPL090C,47705
YPL091W,1118
YPL092W,837
YPL093W,1640
YPL094C,3224
YPL095C,0
YPL096C-A,960
YPL096W,535
YPL097W,299
YPL098C,3378
YPL099C,1349
YPL100W,294
YPL101W,595
YPL103C,470
YPL104W,437
YPL105C,1094
YPL106C,6278
YPL107W,445
YPL108W,498
YPL109C,475
YPL110C,177
YPL111W,3625
YPL112C,807
YPL113C,96
YPL114W,326
YPL115C,223
YPL116W,152
YPL117C,3633
YPL118W,1154
YPL119C,97
YPL120W,275
YPL122C,299
YPL123C,178
YPL124W,178
YPL125W,484
YPL126W,750
YPL127C,1704
YPL128C,1274
YPL129W,1827
YPL131W,35726
YPL132W,939
YPL133C,469
YPL134C,1468
YPL135W,9160
YPL137C,612
YPL138C,277
YPL139C,235
YPL140C,217
YPL141C,586
YPL143W,92343
YPL144W,1972
YPL145C,2368
YPL146C,820
YPL147W,57
YPL148C,1155
YPL149W,1383
YPL150W,393
YPL151C,613
YPL152W,655
YPL152W-A,262
YPL153C,117
YPL154C,7532
YPL155C,283
YPL156C,61
YPL157W,833
YPL158C,344
YPL159C,878
YPL160W,977
YPL161C,143
YPL162C,567
YPL163C,1392
YPL164C,226
YPL165C,0
YPL166W,474
YPL167C,372
YPL168W,488
YPL169C,533
YPL170W,1430
YPL171C,152
YPL172C,493
YPL173W,477
YPL174C,458
YPL175W,568
YPL176C,368
YPL177C,1552
YPL178W,2518
YPL179W,1479
YPL180W,469
YPL181W,388
YPL183C,1653
YPL183W-A,10842
YPL184C,1608
YPL185W,41
YPL186C,184
YPL187W,14574
YPL188W,1198
YPL189C-A,6849
YPL189W,0
YPL190C,351
YPL191C,186
YPL192C,31
YPL193W,441
YPL194W,64
YPL195W,304
YPL196W,440
YPL197C,89
YPL198W,3827
YPL199C,1371
YPL202C,624
YPL203W,359
YPL204W,1888
YPL206C,5026
YPL207W,748
YPL208W,113
YPL209C,125
YPL210C,1312
YPL211W,10219
YPL212C,519
YPL213W,1184
YPL214C,352
YPL215W,805
YPL216W,179
YPL217C,272
YPL218W,3623
YPL219W,314
YPL220W,48498
YPL221W,1782
YPL222C-A,45
YPL222W,58
YPL223C,69
YPL224C,528
YPL225W,6056
YPL226W,3980
YPL227C,433
YPL228W,550
YPL229W,837
YPL230W,562
YPL231W,7089
YPL232W,630
YPL233W,434
YPL234C,1874
YPL235W,1194
YPL236C,865
YPL237W,7266
YPL239W,2271
YPL240C,3191
YPL241C,786
YPL242C,423
YPL243W,1323
YPL244C,985
YPL245W,214
YPL246C,5725
YPL247C,612
YPL248C,43
YPL249C,72
YPL249C-A,71365
YPL250C,15670
YPL250W-A,504
YPL252C,1054
YPL253C,88
YPL254W,337
YPL255W,250
YPL256C,1480
YPL257W,585
YPL258C,587
YPL259C,941
YPL260W,829
YPL262W,1566
YPL263C,1020
YPL264C,329
YPL265W,1405
YPL266W,1716
YPL267W,540
YPL268W,399
YPL269W,254
YPL270W,129
YPL271W,3231
YPL272C,0
YPL273W,3077
YPL274W,1721
YPL277C,0
YPL279C,49
YPR001W,33
YPR002C-A,57
YPR002W,240
YPR003C,80
YPR004C,2592
YPR005C,591
YPR008W,149
YPR009W,283
YPR010C,4585
YPR010C-A,2792
YPR011C,343
YPR012W,70
YPR013C,219
YPR014C,0
YPR015C,40
YPR016C,8668
YPR017C,1726
YPR018W,244
YPR019W,316
YPR020W,2189
YPR021C,135
YPR022C,389
YPR023C,1317
YPR024W,2840
YPR025C,504
YPR026W,102
YPR028W,15768
YPR029C,277
YPR030W,365
YPR031W,355
YPR032W,148
YPR033C,1798
YPR034W,284
YPR035W,3510
YPR036W,3668
YPR036W-A,43261
YPR037C,1257
YPR040W,246
YPR041W,1095
YPR042C,946
YPR043W,32331
YPR045C,680
YPR046W,923
YPR047W,165
YPR048W,237
YPR049C,160
YPR050C,25
YPR051W,589
YPR052C,4414
YPR055W,283
YPR056W,690
YPR057W,447
YPR058W,1257
YPR060C,1982
YPR061C,333
YPR062W,3464
YPR063C,3695
YPR064W,59
YPR065W,936
YPR066W,299
YPR067W,1440
YPR068C,74
YPR069C,2448
YPR070W,491
YPR071W,886
YPR072W,532
YPR073C,1638
YPR074C,4136
YPR075C,305
YPR076W,23
YPR077C,33
YPR079W,142
YPR080W,37069
YPR081C,165
YPR082C,3227
YPR083W,84
YPR084W,632
YPR085C,812
YPR086W,990
YPR088C,1930
YPR089W,745
YPR091C,7559
YPR092W,26
YPR093C,409
YPR094W,464
YPR095C,138
YPR097W,524
YPR098C,1933
YPR099C,21
YPR100W,2090
YPR101W,1473
YPR102C,47255
YPR103W,1780
YPR104C,320
YPR105C,663
YPR106W,546
YPR107C,296
YPR108W,910
YPR109W,578
YPR110C,4780
YPR111W,235
YPR112C,977
YPR113W,10430
YPR114W,359
YPR115W,720
YPR116W,184
YPR117W,190
YPR118W,1935
YPR119W,961
YPR120C,263
YPR121W,76
YPR122W,468
YPR124W,697
YPR125W,339
YPR126C,32
YPR127W,880
YPR128C,602
YPR129W,2302
YPR131C,1848
YPR132W,17885
YPR133C,494
YPR133W-A,14899
YPR134W,450
YPR135W,145
YPR137W,661
YPR138C,992
YPR139C,948
YPR140W,142
YPR141C,123
YPR143W,1653
YPR144C,1071
YPR145C-A,0
YPR145W,5360
YPR147C,1656
YPR148C,1256
YPR149W,2423
YPR150W,0
YPR151C,207
YPR152C,96
YPR153W,446
YPR154W,3757
YPR155C,113
YPR156C,2917
YPR157W,258
YPR158W,886
YPR158W-A,587
YPR159W,2132
YPR160W,2539
YPR161C,150
YPR162C,399
YPR163C,1652
YPR164W,835
YPR165W,4429
YPR166C,1481
YPR167C,235
YPR168W,587
YPR169W,551
YPR169W-A,3686
YPR171W,184
YPR172W,789
YPR173C,533
YPR174C,745
YPR175W,396
YPR176C,2447
YPR178W,684
YPR179C,161
YPR180W,815
YPR181C,2561
YPR182W,658
YPR183W,7124
YPR184W,557
YPR185W,282
YPR186C,420
YPR187W,2530
YPR188C,1414
YPR189W,357
YPR190C,1243
YPR191W,3293
YPR193C,405
YPR194C,358
YPR195C,235
YPR196W,287
YPR198W,1941
YPR199C,1314
YPR200C,63
YPR201W,25
SUM,14303099
,14.303099
,
Lin total TSS reads,15915442
,15.915442
