Geneid,dcp2_1
YLR353W,1832
YLR354C,4556
YLR355C,32653
YLR356W,2169
YLR357W,2532
YLR358C,7
YLR359W,3096
YLR360W,1687
YLR361C,1817
YLR361C-A,284
YLR362W,1246
YLR363C,1382
YLR363W-A,667
YLR364W,518
YLR365W,41
YLR364C-A,3
YLR366W,177
YLR367W,4866
YLR368W,1566
YLR369W,1612
YLR370C,4045
YLR371W,4379
YLR372W,6838
YLR373C,2774
YLR374C,184
YLR375W,3687
YLR376C,813
YLR377C,134
YLR378C,8953
YLR379W,3
YLR380W,3189
YLR381W,2478
YLR382C,1885
YLR383W,1768
YLR384C,7886
YLR385C,485
YLR386W,2078
YLR387C,2800
YLR388W,2957
YLR389C,4259
YLR390W,1442
YLR390W-A,18098
YLR392C,1012
YLR393W,1299
YLR394W,1318
YLR395C,2064
YLR396C,1292
YLR397C,2615
YLR399C,3916
YLR399W-A,0
YLR400W,33
YLR401C,2373
YLR402W,364
YLR403W,3890
YLR404W,925
YLR405W,1161
YLR406C,5303
YLR406C-A,22
YLR407W,2133
YLR408C,231
YLR409C,3571
YLR410W,3058
YLR410W-B,8331
YLR410W-A,2568
YLR411W,269
YLR412W,2061
YLR412C-A,173
YLR413W,11749
YLR414C,4410
YLR415C,281
YLR416C,102
YLR417W,1007
YLR418C,1012
YLR419W,2389
YLR420W,1990
YLR421C,2087
YLR422W,2743
YLR423C,486
YLR424W,679
YLR425W,1775
YLR426W,1385
YLR427W,1454
YLR428C,41
YLR429W,5066
YLR430W,5601
YLR431C,820
YLR432W,7979
YLR433C,2097
YLR434C,135
YLR435W,1872
YLR436C,3999
YLR437C,2913
YLR437C-A,27
YLR438W,2444
YLR438C-A,836
YLR439W,1860
YLR440C,1024
YLR441C,10353
YLR442C,1053
YLR443W,2583
YLR444C,31
YLR445W,12
YLR446W,1509
YLR447C,4498
YLR448W,6700
YLR449W,4049
YLR450W,5190
YLR451W,2266
YLR452C,3702
YLR453C,666
YLR455W,1604
YLR456W,506
YLR457C,577
YLR458W,4
YLR459W,3169
YLR460C,393
YLR461W,100
YLR462W,342
YLR463C,68
YLR464W,851
YLR465C,75
YLR466W,2086
YLR466C-A,27
YLR466C-B,127
YLR467W,304
YLR467C-A,0
YNL271C,4070
YNL201C,1808
YNL124W,3317
YNR016C,25007
YNL339C,1596
YNL339W-B,0
YNL339W-A,0
YNL338W,47
YNL337W,1
YNL336W,1485
YNL335W,72
YNL334C,244
YNL333W,173
YNL332W,526
YNL331C,1172
YNL330C,2241
YNL329C,4236
YNL328C,700
YNL327W,22690
YNL326C,1109
YNL325C,942
YNL324W,15
YNL323W,1373
YNL322C,8320
YNL321W,5585
YNL320W,1229
YNL319W,68
YNL318C,18
YNL317W,1270
YNL316C,1339
YNL315C,1565
YNL314W,1074
YNL313C,3455
YNL312W,1448
YNL311C,1388
YNL310C,1079
YNL309W,2108
YNL308C,1290
YNL307C,6255
YNL306W,1849
YNL305C,2888
YNL304W,558
YNL303W,157
YNL302C,5494
YNL301C,3657
YNL300W,6760
YNL299W,1218
YNL298W,2596
YNL297C,4506
YNL296W,3
YNL295W,1126
YNL294C,4198
YNL293W,885
YNL292W,906
YNL291C,2525
YNL290W,1639
YNL289W,4785
YNL288W,4945
YNL287W,8130
YNL286W,816
YNL285W,43
YNL284C-B,8569
YNL284C-A,1650
YNL284C,1990
YNL283C,5839
YNL282W,715
YNL281W,3778
YNL280C,3629
YNL279W,429
YNL278W,1601
YNL277W-A,126
YNL277W,1515
YNL276C,379
YNL275W,1697
YNL274C,1519
YNL273W,1608
YNL272C,1878
YNL270C,618
YNL269W,40
YNL268W,6290
YNL267W,3505
YNL266W,5
YNL265C,855
YNL264C,1001
YNL263C,4919
YNL262W,3278
YNL261W,2081
YNL260C,1431
YNL259C,205
YNL258C,1635
YNL257C,2918
YNL256W,2788
YNL255C,5067
YNL254C,867
YNL253W,796
YNL252C,1223
YNL251C,4963
YNL250W,1136
YNL249C,1200
YNL248C,3528
YNL247W,4391
YNL246W,1316
YNL245C,713
YNL244C,3845
YNL243W,4923
YNL242W,1498
YNL241C,8116
YNL240C,2981
YNL239W,3150
YNL238W,3199
YNL237W,243
YNL236W,2966
YNL235C,3
YNL234W,462
YNL233W,2274
YNL232W,2717
YNL231C,3332
YNL230C,1347
YNL229C,2187
YNL228W,34
YNL227C,1100
YNL226W,5
YNL225C,968
YNL224C,1173
YNL223W,552
YNL222W,1283
YNL221C,3245
YNL220W,2442
YNL219C,5230
YNL218W,897
YNL217W,1724
YNL216W,2192
YNL215W,113
YNL214W,705
YNL213C,1376
YNL212W,2469
YNL211C,454
YNL210W,7
YNL209W,18709
YNL208W,3713
YNL207W,2387
YNL206C,1340
YNL205C,137
YNL204C,399
YNL203C,331
YNL202W,342
YNL200C,2050
YNL199C,2798
YNL198C,317
YNL197C,7906
YNL196C,45
YNL195C,244
YNL194C,295
YNL193W,998
YNL192W,7083
YNL191W,1374
YNL190W,15414
YNL189W,6129
YNL188W,1148
YNL187W,1289
YNL186W,3588
YNL185C,2153
YNL184C,680
YNL183C,3909
YNL182C,2842
YNL181W,1182
YNL180C,3364
YNL179C,635
YNL178W,10693
YNL177C,2272
YNL176C,6041
YNL175C,1725
YNL174W,11
YNL173C,1454
YNL172W,3524
YNL171C,3
YNL170W,116
YNL169C,3270
YNL168C,2072
YNL167C,3191
YNL166C,1703
YNL165W,886
YNL164C,882
YNL163C,2411
YNL162W-A,433
YNL162W,3410
YNL161W,3651
YNL160W,13259
YNL159C,2050
YNL158W,1211
YNL157W,2266
YNL156C,2429
YNL155W,1627
YNL154C,3758
YNL153C,1552
YNL152W,1484
YNL151C,755
YNL150W,10
YNL149C,1788
YNL148C,604
YNL147W,689
YNL146C-A,19
YNL146W,438
YNL145W,168
YNL144C,1484
YNL144W-A,0
YNL143C,2522
YNL142W,3408
YNL141W,3474
YNL140C,620
YNL139C,3125
YNL138W-A,676
YNL138W,3568
YNL137C,3127
YNL136W,231
YNL135C,4980
YNL134C,6098
YNL133C,502
YNL132W,4385
YNL131W,3622
YNL130C,4720
YNL130C-A,7
YNL129W,837
YNL128W,274
YNL127W,1861
YNL126W,1765
YNL125C,6641
YNL123W,3986
YNL122C,897
YNL121C,4906
YNL120C,15
YNL119W,1339
YNL118C,3977
YNL117W,147
YNL116W,2191
YNL115C,1786
YNL114C,107
YNL113W,2098
YNL112W,5079
YNL111C,2373
YNL110C,2216
YNL109W,206
YNL108C,1363
YNL107W,646
YNL106C,1641
YNL105W,3
YNL104C,23728
YNL103W-A,3
YNL103W,3399
YNL102W,3083
YNL101W,6161
YNL100W,1712
YNL099C,1532
YNL098C,3105
YNL097C-B,44
YNL097C,958
YNL097W-A,52
YNL096C,5644
YNL095C,678
YNL094W,3688
YNL093W,81
YNL092W,280
YNL091W,3243
YNL090W,1259
YNL089C,6
YNL088W,3603
YNL087W,3425
YNL086W,681
YNL085W,7310
YNL084C,1613
YNL083W,1081
YNL082W,1395
YNL081C,1696
YNL080C,3058
YNL079C,4254
YNL078W,2154
YNL077W,957
YNL076W,2485
YNL075W,1745
YNL074C,5530
YNL073W,1552
YNL072W,981
YNL071W,6187
YNL070W,2347
YNL069C,13130
YNL068C,2975
YNL067W-A,9
YNL067W-B,7
YNL067W,2375
YNL066W,9116
YNL065W,5155
YNL064C,7326
YNL063W,1293
YNL062C,2288
YNL061W,4111
YNL059C,2210
YNL058C,2942
YNL057W,215
YNL056W,1871
YNL055C,13062
YNL054W-A,2230
YNL054W,2546
YNL053W,2307
YNL052W,5567
YNL051W,1352
YNL050C,1062
YNL049C,3494
YNL048W,1414
YNL047C,2313
YNL046W,4408
YNL045W,5604
YNL044W,3672
YNL043C,35
YNL042W-B,62
YNL042W,912
YNL041C,2267
YNL040W,2071
YNL039W,1363
YNL038W,1430
YNL037C,6172
YNL036W,3127
YNL035C,1120
YNL034W,64
YNL033W,61
YNL032W,1920
YNL031C,5718
YNL030W,6903
YNL029C,938
YNL028W,1
YNL027W,1996
YNL026W,2188
YNL025C,1615
YNL024C-A,1211
YNL024C,242
YNL023C,1252
YNL022C,1978
YNL021W,1922
YNL020C,1367
YNL019C,29
YNL018C,56
YNL017C,1
YNL016W,6643
YNL015W,2713
YNL014W,911
YNL013C,3
YNL012W,439
YNL011C,1228
YNL010W,1560
YNL009W,394
YNL008C,1623
YNL007C,5630
YNL006W,2769
YNL005C,2045
YNL004W,3612
YNL003C,1983
YNL002C,3137
YNL001W,1112
YNR001C,7398
YNR001W-A,3
YNR002C,602
YNR003C,1709
YNR003W-A,2
YNR004W,170
YNR005C,4
YNR006W,2228
YNR007C,717
YNR008W,1661
YNR009W,2023
YNR010W,529
YNR011C,1498
YNR012W,2209
YNR013C,8710
YNR014W,1325
YNR015W,1849
YNR017W,3871
YNR018W,1767
YNR019W,4026
YNR020C,366
YNR021W,3794
YNR022C,1388
YNR023W,1328
YNR024W,541
YNR025C,31
YNR026C,1427
YNR027W,1292
YNR028W,1724
YNR029C,1301
YNR030W,4674
YNR031C,2315
YNR032W,1867
YNR032C-A,514
YNR033W,3072
YNR034W,1263
YNR034W-A,1311
YNR035C,3719
YNR036C,3346
YNR037C,901
YNR038W,2381
YNR039C,1888
YNR040W,924
YNR041C,2410
YNR042W,16
YNR043W,5583
YNR044W,2807
YNR045W,1001
YNR046W,3907
YNR047W,2765
YNR048W,877
YNR049C,1036
YNR050C,4349
YNR051C,2633
YNR052C,3049
YNR053C,4459
YNR054C,964
YNR055C,5065
YNR056C,281
YNR057C,490
YNR058W,1144
YNR059W,1806
YNR060W,295
YNR061C,1736
YNR062C,67
YNR063W,642
YNR064C,57
YNR065C,2709
YNR066C,1297
YNR067C,12311
YNR068C,403
YNR069C,1099
YNR070W,6
YNR071C,2
YNR072W,1
YNR073C,181
YNR074C,3
YNR075W,1528
YNR075C-A,0
YNR076W,1
YNR077C,2
YPL222W,1077
YPL153C,1036
YPL085W,5368
YPL016W,2000
YPR045C,1920
YPR123C,49
YPR124W,6123
YPR190C,2118
YPL283C,60
YPL283W-B,1
YPL283W-A,0
YPL282C,20
YPL281C,331
YPL280W,50
YPL279C,2697
YPL278C,146
YPL277C,557
YPL274W,4080
YPL273W,3463
YPL272C,1123
YPL271W,3576
YPL270W,1722
YPL269W,833
YPL268W,1454
YPL267W,865
YPL266W,2063
YPL265W,8055
YPL264C,753
YPL263C,2433
YPL262W,4611
YPL261C,18
YPL260W,3687
YPL259C,1400
YPL258C,1654
YPL257W-B,2083
YPL257W-A,674
YPL257W,771
YPL256C,8432
YPL255W,926
YPL254W,1328
YPL253C,824
YPL252C,1668
YPL251W,3
YPL250C,4850
YPL249C-A,6348
YPL250W-A,15
YPL249C,1134
YPL248C,493
YPL247C,2923
YPL246C,3846
YPL245W,889
YPL244C,2860
YPL243W,3580
YPL242C,4059
YPL241C,957
YPL240C,6855
YPL239W,2243
YPL238C,34
YPL237W,3572
YPL236C,1395
YPL235W,2814
YPL234C,2658
YPL233W,1005
YPL232W,3132
YPL231W,34175
YPL230W,1617
YPL229W,2430
YPL228W,1643
YPL227C,996
YPL226W,7808
YPL225W,3922
YPL224C,1707
YPL223C,230
YPL222C-A,56
YPL221W,6322
YPL220W,9593
YPL219W,1098
YPL218W,4148
YPL217C,2598
YPL216W,1180
YPL215W,1933
YPL214C,1871
YPL213W,1414
YPL212C,2147
YPL211W,1841
YPL210C,3378
YPL209C,379
YPL208W,1312
YPL207W,2913
YPL206C,1804
YPL205C,42
YPL204W,4152
YPL203W,1410
YPL202C,1703
YPL201C,58
YPL200W,8
YPL199C,1171
YPL198W,4818
YPL197C,25
YPL196W,1012
YPL195W,2846
YPL194W,603
YPL193W,1702
YPL192C,46
YPL191C,562
YPL190C,4124
YPL189C-A,1974
YPL189W,370
YPL188W,2836
YPL187W,10992
YPL186C,805
YPL185W,64
YPL184C,3452
YPL183W-A,1926
YPL183C,3726
YPL182C,3
YPL181W,1572
YPL180W,1397
YPL179W,7206
YPL178W,1595
YPL177C,4334
YPL176C,3613
YPL175W,2084
YPL174C,1532
YPL173W,1268
YPL172C,1879
YPL171C,766
YPL170W,1766
YPL169C,2688
YPL168W,716
YPL167C,1539
YPL166W,665
YPL165C,15
YPL164C,1002
YPL163C,7927
YPL162C,1334
YPL161C,1027
YPL160W,10629
YPL159C,1757
YPL158C,2812
YPL157W,1102
YPL156C,447
YPL155C,1532
YPL154C,12098
YPL152W-A,87
YPL152W,1447
YPL151C,1553
YPL150W,2303
YPL149W,1550
YPL148C,1609
YPL147W,775
YPL146C,1517
YPL145C,9278
YPL144W,984
YPL143W,6261
YPL142C,5
YPL141C,3807
YPL140C,1503
YPL139C,800
YPL138C,1113
YPL137C,3714
YPL136W,21
YPL135W,6257
YPL135C-A,4
YPL134C,1118
YPL133C,1133
YPL132W,893
YPL131W,20735
YPL130W,20
YPL129W,2798
YPL128C,3521
YPL127C,1469
YPL126W,6467
YPL125W,2866
YPL124W,522
YPL123C,852
YPL122C,932
YPL121C,3
YPL120W,759
YPL119C-A,102
YPL119C,488
YPL118W,2945
YPL117C,4579
YPL116W,2636
YPL115C,2796
YPL114W,376
YPL113C,296
YPL112C,2129
YPL111W,6869
YPL110C,2448
YPL109C,767
YPL108W,508
YPL107W,821
YPL106C,14112
YPL105C,3771
YPL104W,1172
YPL103C,1321
YPL102C,8
YPL101W,1993
YPL100W,906
YPL099C,908
YPL098C,2365
YPL097W,1347
YPL096C-A,786
YPL096W,622
YPL095C,1161
YPL094C,3761
YPL093W,7260
YPL092W,2314
YPL091W,3210
YPL090C,10269
YPL089C,4843
YPL088W,2017
YPL087W,2428
YPL086C,1644
YPL084W,2763
YPL083C,1368
YPL082C,3747
YPL081W,7027
YPL080C,11
YPL079W,5192
YPL078C,2885
YPL077C,558
YPL076W,1620
YPL075W,4151
YPL074W,1755
YPL073C,10
YPL072W,1399
YPL071C,1048
YPL070W,1563
YPL069C,1070
YPL068C,1685
YPL067C,1751
YPL066W,5752
YPL065W,727
YPL064C,1792
YPL063W,3538
YPL062W,9
YPL061W,13556
YPL060W,543
YPL059W,1917
YPL058C,9070
YPL057C,5208
YPL056C,393
YPL055C,1242
YPL054W,343
YPL053C,2753
YPL052W,817
YPL051W,743
YPL050C,4243
YPL049C,3252
YPL048W,6064
YPL047W,1417
YPL046C,748
YPL045W,1544
YPL044C,17
YPL043W,2765
YPL042C,905
YPL041C,733
YPL040C,1556
YPL039W,663
YPL038W-A,69
YPL038W,916
YPL037C,4540
YPL036W,970
YPL035C,4
YPL034W,640
YPL033C,5
YPL032C,5871
YPL031C,2318
YPL030W,1134
YPL029W,939
YPL028W,8928
YPL027W,32
YPL026C,3166
YPL025C,250
YPL024W,1733
YPL023C,2437
YPL022W,3887
YPL021W,2
YPL020C,1368
YPL019C,2115
YPL018W,1060
YPL017C,673
YPL015C,3773
YPL014W,2925
YPL013C,1179
YPL012W,6375
YPL011C,2079
YPL010W,3124
YPL009C,1150
YPL008W,1670
YPL007C,1281
YPL006W,5121
YPL005W,745
YPL004C,6583
YPL003W,1172
YPL002C,993
YPL001W,954
YPR001W,302
YPR002W,957
YPR002C-A,15
YPR003C,1790
YPR004C,2807
YPR005C,1484
YPR006C,930
YPR007C,423
YPR008W,2784
YPR009W,399
YPR010C,14388
YPR010C-A,1757
YPR011C,806
YPR012W,17
YPR013C,1095
YPR014C,0
YPR015C,235
YPR016C,6937
YPR016W-A,2
YPR017C,764
YPR018W,1021
YPR019W,3595
YPR020W,1718
YPR021C,1700
YPR022C,3378
YPR023C,2022
YPR024W,6487
YPR025C,1518
YPR026W,2214
YPR027C,46
YPR028W,5175
YPR029C,3434
YPR030W,1496
YPR031W,969
YPR032W,1914
YPR033C,5582
YPR034W,1942
YPR035W,8291
YPR036W,5026
YPR036W-A,12060
YPR037C,536
YPR038W,14
YPR039W,277
YPR040W,1312
YPR041W,3833
YPR042C,3223
YPR043W,5435
YPR044C,3
YPR046W,728
YPR047W,897
YPR048W,1972
YPR049C,1423
YPR050C,6
YPR051W,1008
YPR052C,3739
YPR053C,3259
YPR054W,22
YPR055W,2103
YPR056W,1547
YPR057W,1130
YPR058W,2139
YPR059C,23
YPR060C,1838
YPR061C,340
YPR062W,1260
YPR063C,2849
YPR064W,32
YPR065W,4836
YPR066W,453
YPR067W,1507
YPR068C,476
YPR069C,2683
YPR070W,1771
YPR071W,1185
YPR072W,3673
YPR073C,1340
YPR074C,19007
YPR074W-A,4
YPR075C,1719
YPR076W,84
YPR077C,98
YPR078C,100
YPR079W,1005
YPR080W,26677
YPR081C,1472
YPR082C,1079
YPR083W,897
YPR084W,1956
YPR085C,1601
YPR086W,1248
YPR087W,1
YPR088C,2669
YPR089W,3208
YPR091C,2369
YPR092W,54
YPR093C,583
YPR094W,520
YPR095C,1316
YPR096C,139
YPR097W,3207
YPR098C,1230
YPR099C,80
YPR100W,1095
YPR101W,986
YPR102C,6903
YPR103W,3018
YPR104C,1753
YPR105C,2560
YPR106W,1839
YPR107C,1103
YPR108W,4092
YPR108W-A,2
YPR109W,1208
YPR110C,4442
YPR111W,1579
YPR112C,2830
YPR113W,5065
YPR114W,4065
YPR115W,3525
YPR116W,260
YPR117W,3209
YPR118W,2386
YPR119W,2434
YPR120C,1078
YPR121W,937
YPR122W,2453
YPR125W,1889
YPR126C,0
YPR127W,1093
YPR128C,1138
YPR129W,2512
YPR130C,63
YPR131C,1388
YPR132W,6272
YPR133C,1877
YPR133W-A,2201
YPR134W,723
YPR135W,2282
YPR136C,6
YPR137W,3145
YPR137C-B,4256
YPR137C-A,2894
YPR138C,3347
YPR139C,1736
YPR140W,1393
YPR141C,1089
YPR142C,3
YPR143W,1157
YPR144C,3478
YPR145W,18549
YPR145C-A,62
YPR146C,253
YPR147C,1899
YPR148C,3366
YPR149W,7773
YPR150W,59
YPR151C,263
YPR152C,408
YPR153W,886
YPR154W,4835
YPR155C,1375
YPR156C,3168
YPR157W,912
YPR158W,1978
YPR158W-B,3913
YPR158W-A,1354
YPR158C-D,11453
YPR158C-C,1788
YPR159W,9914
YPR159C-A,6
YPR160W,10878
YPR160W-A,466
YPR160C-A,41
YPR161C,2486
YPR162C,1397
YPR163C,5466
YPR164W,3880
YPR165W,4807
YPR166C,822
YPR167C,966
YPR168W,464
YPR169W,3038
YPR170C,22
YPR170W-B,2545
YPR169W-A,1905
YPR170W-A,2013
YPR171W,1198
YPR172W,948
YPR173C,2733
YPR174C,684
YPR175W,1480
YPR176C,2746
YPR177C,5
YPR178W,1080
YPR179C,968
YPR180W,913
YPR181C,11998
YPR182W,1254
YPR183W,5865
YPR184W,5380
YPR185W,1036
YPR186C,728
YPR187W,3419
YPR188C,1214
YPR189W,2360
YPR191W,4666
YPR192W,80
YPR193C,250
YPR194C,2059
YPR195C,306
YPR196W,1280
YPR197C,37
YPR198W,2574
YPR199C,1766
YPR200C,300
YPR201W,459
YPR202W,451
YPR203W,365
YPR204W,778
YPR204C-A,0
YHR013C,1893
YHR147C,2071
YHL050C,986
YHL050W-A,24
YHL049C,114
YHL048C-A,35
YHL048W,3353
YHL047C,3991
YHL046W-A,1
YHL046C,65
YHL045W,33
YHL044W,442
YHL043W,43
YHL042W,427
YHL041W,20
YHL040C,3476
YHL039W,2066
YHL038C,1219
YHL037C,70
YHL036W,1919
YHL035C,6247
YHL034W-A,8
YHL034C,3416
YHL033C,4745
YHL032C,2472
YHL031C,1554
YHL030W-A,16
YHL030W,3954
YHL029C,3680
YHL028W,1412
YHL027W,3746
YHL026C,1548
YHL025W,1198
YHL024W,3520
YHL023C,2574
YHL022C,167
YHL021C,4725
YHL020C,1713
YHL019W-A,24
YHL019C,1073
YHL018W,459
YHL017W,2515
YHL016C,2794
YHL015W-A,0
YHL015W,7297
YHL014C,668
YHL013C,812
YHL012W,87
YHL011C,4453
YHL010C,774
YHL009C,855
YHL009W-B,2943
YHL009W-A,102
YHL008C,533
YHL007C,3903
YHL006W-A,15
YHL006C,272
YHL005C,30
YHL004W,2740
YHL003C,3483
YHL002C-A,57
YHL002W,2322
YHL001W,5501
YHR001W,1853
YHR001W-A,2060
YHR002W,691
YHR003C,1627
YHR004C,899
YHR005C,2564
YHR005C-A,2313
YHR006W,3081
YHR007C,13066
YHR007C-A,138
YHR008C,3042
YHR009C,4393
YHR010W,6389
YHR011W,626
YHR012W,2093
YHR014W,92
YHR015W,206
YHR016C,1736
YHR017W,1608
YHR018C,7043
YHR019C,11034
YHR020W,7438
YHR021C,5516
YHR021W-A,0
YHR022C,999
YHR022C-A,39
YHR023W,3730
YHR024C,2121
YHR025W,11401
YHR026W,5289
YHR027C,8326
YHR028C,4590
YHR028W-A,29
YHR029C,663
YHR030C,5599
YHR031C,1136
YHR032W,2865
YHR032W-A,253
YHR032C-A,5
YHR033W,3088
YHR034C,490
YHR035W,523
YHR036W,1215
YHR037W,4130
YHR038W,411
YHR039C,9390
YHR039C-A,2305
YHR040W,508
YHR041C,1158
YHR042W,7613
YHR043C,1396
YHR044C,621
YHR045W,1718
YHR046C,1125
YHR047C,4212
YHR048W,1824
YHR049W,3743
YHR049C-A,20
YHR050W,4952
YHR050W-A,1047
YHR051W,2364
YHR052W,3594
YHR052W-A,11
YHR053C,2630
YHR054C,934
YHR054W-A,341
YHR055C,244
YHR056C,1869
YHR056W-A,102
YHR057C,892
YHR058C,882
YHR059W,946
YHR060W,783
YHR061C,1568
YHR062C,1328
YHR063C,2583
YHR063W-A,5
YHR064C,8026
YHR065C,2507
YHR066W,2350
YHR067W,1203
YHR068W,3591
YHR069C,2055
YHR069C-A,91
YHR070W,2310
YHR070C-A,4
YHR071W,2777
YHR071C-A,91
YHR072W,5467
YHR072W-A,2417
YHR073W,4836
YHR073W-A,706
YHR073C-B,0
YHR074W,5348
YHR075C,959
YHR076W,1767
YHR077C,3098
YHR078W,3119
YHR079C,1755
YHR079C-A,0
YHR080C,3514
YHR081W,788
YHR082C,5437
YHR083W,1663
YHR084W,3046
YHR085W,684
YHR086W,3378
YHR086W-A,2
YHR087W,1791
YHR088W,1391
YHR089C,2829
YHR090C,982
YHR091C,2084
YHR092C,6385
YHR093W,462
YHR094C,1763
YHR095W,965
YHR096C,298
YHR097C,1589
YHR098C,7026
YHR099W,9546
YHR100C,765
YHR101C,1066
YHR102W,2740
YHR103W,3424
YHR104W,4383
YHR105W,578
YHR106W,1117
YHR107C,2126
YHR108W,4700
YHR109W,835
YHR110W,1502
YHR111W,1003
YHR112C,1743
YHR113W,2673
YHR114W,1806
YHR115C,4420
YHR116W,740
YHR117W,2518
YHR118C,753
YHR119W,3985
YHR120W,1266
YHR121W,1399
YHR122W,862
YHR123W,3354
YHR124W,139
YHR125W,0
YHR126C,3
YHR127W,929
YHR128W,6046
YHR129C,830
YHR130C,48
YHR131C,1679
YHR131W-A,9
YHR132C,3096
YHR132W-A,1142
YHR133C,2422
YHR134W,1179
YHR135C,4218
YHR136C,62
YHR137W,8074
YHR137C-A,5
YHR138C,1010
YHR139C,144
YHR139C-A,4
YHR140W,81
YHR141C,5133
YHR142W,4231
YHR143W,10744
YHR143W-A,1607
YHR144C,1115
YHR145C,43
YHR146W,2104
YHR148W,1486
YHR149C,2308
YHR150W,1192
YHR151C,2475
YHR152W,1287
YHR153C,434
YHR154W,2244
YHR155W,2737
YHR156C,458
YHR157W,320
YHR158C,3691
YHR159W,919
YHR160C,39
YHR161C,3182
YHR162W,5855
YHR163W,3244
YHR164C,1134
YHR165C,5419
YHR165W-A,7
YHR166C,679
YHR167W,602
YHR168W,672
YHR169W,1620
YHR170W,5807
YHR171W,843
YHR172W,1120
YHR173C,27
YHR174W,41542
YHR175W,2388
YHR175W-A,562
YHR176W,584
YHR177W,1011
YHR178W,810
YHR179W,4192
YHR180W,433
YHR180W-A,1
YHR180C-B,3
YHR181W,1605
YHR182W,1178
YHR182C-A,3
YHR183W,14543
YHR184W,114
YHR185C,7
YHR186C,3693
YHR187W,1213
YHR188C,4708
YHR189W,782
YHR190W,6543
YHR191C,759
YHR192W,953
YHR193C,4565
YHR193C-A,38
YHR194W,2301
YHR195W,1842
YHR196W,2677
YHR197W,2548
YHR198C,1214
YHR199C,2999
YHR199C-A,897
YHR200W,2659
YHR201C,1660
YHR202W,552
YHR203C,10184
YHR204W,6184
YHR205W,7258
YHR206W,3658
YHR207C,1008
YHR208W,15954
YHR209W,2152
YHR210C,507
YHR211W,5341
YHR212C,81
YHR212W-A,29
YHR213W,146
YHR213W-A,34
YHR213W-B,6
YHR214W,150
YHR214W-A,218
YHR214C-B,13489
YHR214C-C,2772
YHR214C-D,2
YHR214C-E,4
YHR215W,1353
YHR216W,2620
YHR217C,80
YHR218W,66
YHR218W-A,9
YHR219W,172
YHR219C-A,0
YML071C,733
YML004C,3534
YMR061W,2107
YMR128W,2428
YMR196W,3718
YMR259C,3391
YML133C,329
YML133W-B,8
YML133W-A,0
YML132W,216
YML131W,1596
YML130C,4906
YML129C,1436
YML128C,2826
YML127W,3029
YML126C,6466
YML125C,1710
YML124C,3693
YML123C,833
YML122C,23
YML121W,1248
YML120C,3407
YML119W,1258
YML118W,556
YML117W,7839
YML116W-A,643
YML116W,2842
YML115C,2353
YML114C,1855
YML113W,2670
YML112W,1247
YML111W,3099
YML110C,2233
YML109W,1652
YML108W,1146
YML107C,833
YML106W,5031
YML105C,1507
YML104C,2576
YML103C,7285
YML102W,1253
YML101C-A,257
YML101C,1239
YML100W-A,139
YML100W,13373
YML099W-A,6
YML099C,3104
YML098W,690
YML097C,1576
YML096W,1273
YML095C,625
YML094C-A,10
YML094W,1304
YML093W,2581
YML092C,2929
YML091C,4583
YML090W,16
YML089C,78
YML088W,1500
YML087C,306
YML086C,4100
YML085C,4336
YML084W,63
YML083C,83
YML082W,1748
YML081C-A,2061
YML081W,4791
YML080W,1392
YML079W,1403
YML078W,2040
YML077W,966
YML076C,2599
YML075C,10519
YML074C,1813
YML073C,6853
YML072C,10086
YML070W,3615
YML069W,2417
YML068W,1154
YML067C,2144
YML066C,10
YML065W,1097
YML064C,1420
YML063W,11076
YML062C,573
YML061C,1702
YML060W,926
YML059C,7819
YML058W-A,48
YML058W,5806
YML057C-A,67
YML057W,3841
YML056C,13208
YML055W,1742
YML054C,737
YML054C-A,7
YML053C,841
YML052W,9397
YML051W,2379
YML050W,634
YML049C,4418
YML048W,5620
YML047W-A,1
YML047C,14
YML046W,1399
YML045W,734
YML045W-A,153
YML043C,1210
YML042W,1236
YML041C,965
YML039W,3103
YML040W,683
YML038C,3451
YML037C,593
YML036W,686
YML035C,3421
YML034C-A,29
YML034W,1966
YML032C,2493
YML031C-A,1
YML031W,3143
YML030W,1086
YML029W,2476
YML028W,8925
YML027W,3253
YML026C,6970
YML025C,2177
YML024W,5375
YML023C,2646
YML022W,3283
YML021C,1135
YML020W,1367
YML019W,1983
YML018C,2332
YML017W,2109
YML016C,5502
YML015C,1212
YML014W,824
YML013W,2353
YML012C-A,50
YML012W,3579
YML011C,751
YML010W,3534
YML009W-B,753
YML009C-A,1
YML009C,1261
YML008C,5898
YML007C-A,39
YML007W,4443
YML006C,1745
YML005W,1323
YML003W,795
YML002W,1429
YML001W,1794
YMR001C,3255
YMR001C-A,66
YMR002W,3824
YMR003W,703
YMR004W,1492
YMR005W,2257
YMR006C,1454
YMR007W,86
YMR008C,6372
YMR009W,2124
YMR010W,2302
YMR011W,11833
YMR012W,9876
YMR013C,2298
YMR013C-A,386
YMR013W-A,398
YMR014W,1125
YMR015C,7196
YMR016C,4350
YMR017W,71
YMR018W,141
YMR019W,2288
YMR020W,1140
YMR021C,1421
YMR022W,2572
YMR023C,789
YMR024W,3048
YMR025W,301
YMR026C,932
YMR027W,2605
YMR028W,823
YMR029C,1688
YMR030W,655
YMR031C,2473
YMR031W-A,4
YMR032W,1236
YMR030W-A,9
