GeneID,wt.1
YOR293W,103274
YOR294W,2526
YOR295W,288
YOR296W,376
YOR297C,1268
YOR298C-A,8159
YOR298W,0
YOR299W,607
YOR301W,614
YOR302W,1209
YOR303W,320
YOR304C-A,575
YOR304W,249
YOR305W,387
YOR306C,1083
YOR307C,723
YOR308C,112
YOR309C,0
YOR310C,3399
YOR311C,769
YOR312C,86218
YOR313C,87
YOR315W,1672
YOR316C,837
YOR316C-A,45
YOR317W,1624
YOR318C,53
YOR319W,457
YOR320C,1394
YOR321W,104
YOR322C,649
YOR323C,1702
YOR324C,273
YOR326W,629
YOR327C,2200
YOR329C,161
YOR329W-A,0
YOR330C,589
YOR332W,6133
YOR334W,262
YOR335C,2823
YOR336W,854
YOR337W,232
YOR338W,311
YOR340C,1396
YOR341W,1180
YOR342C,862
YOR343C,73
YOR343W-A,887
YOR344C,640
YOR346W,422
YOR347C,263
YOR348C,135
YOR349W,124
YOR350C,300
YOR352W,214
YOR353C,94
YOR354C,449
YOR355W,420
YOR356W,271
YOR357C,890
YOR358W,113
YOR359W,992
YOR360C,1868
YOR362C,1302
YOR363C,93
YOR364W,0
YOR367W,940
YOR368W,199
YOR369C,126533
YOR370C,598
YOR371C,139
YOR372C,523
YOR373W,191
YOR374W,1275
YOR375C,10283
YOR376W-A,276
YOR377W,147
YOR379C,0
YOR380W,61
YOR381W,173
YOR382W,973
YOR383C,288
YOR384W,0
YOR385W,577
YOR386W,103
YOR389W,0
YOR390W,41
YOR391C,0
YOR392W,0
YPL001W,761
YPL002C,404
YPL003W,252
YPL004C,2442
YPL005W,82
YPL006W,587
YPL007C,81
YPL008W,141
YPL009C,678
YPL010W,9678
YPL011C,678
YPL012W,1104
YPL013C,1720
YPL014W,4944
YPL015C,1661
YPL016W,198
YPL017C,64
YPL018W,209
YPL019C,2895
YPL020C,190
YPL022W,403
YPL023C,613
YPL024W,366
YPL025C,0
YPL026C,264
YPL028W,9637
YPL029W,189
YPL030W,191
YPL031C,670
YPL032C,603
YPL033C,0
YPL034W,247
YPL036W,51
YPL037C,20216
YPL038W,641
YPL039W,72
YPL040C,206
YPL041C,318
YPL042C,158
YPL043W,1302
YPL045W,189
YPL046C,433
YPL047W,970
YPL048W,3678
YPL049C,650
YPL050C,2512
YPL051W,380
YPL052W,509
YPL053C,1377
YPL054W,0
YPL055C,78
YPL056C,19
YPL057C,1822
YPL058C,994
YPL059W,1412
YPL060W,88
YPL061W,4358
YPL063W,903
YPL064C,296
YPL065W,206
YPL066W,635
YPL067C,832
YPL068C,141
YPL069C,286
YPL070W,140
YPL071C,412
YPL072W,123
YPL074W,306
YPL075W,1093
YPL076W,717
YPL077C,135
YPL078C,2995
YPL079W,103918
YPL081W,4001
YPL082C,286
YPL083C,316
YPL084W,928
YPL085W,303
YPL086C,659
YPL087W,1325
YPL088W,747
YPL089C,421
YPL090C,72504
YPL091W,1080
YPL092W,302
YPL093W,2379
YPL094C,3873
YPL095C,26
YPL096C-A,752
YPL096W,426
YPL097W,240
YPL098C,2139
YPL099C,687
YPL100W,250
YPL101W,493
YPL103C,287
YPL104W,362
YPL105C,829
YPL106C,10170
YPL107W,257
YPL108W,307
YPL109C,114
YPL110C,135
YPL111W,850
YPL112C,549
YPL113C,23
YPL114W,233
YPL115C,203
YPL116W,35
YPL117C,4550
YPL118W,847
YPL119C,28
YPL120W,212
YPL122C,437
YPL123C,117
YPL124W,57
YPL125W,588
YPL126W,869
YPL127C,1859
YPL128C,1272
YPL129W,1811
YPL131W,55556
YPL132W,607
YPL133C,179
YPL134C,453
YPL135W,4039
YPL137C,787
YPL138C,149
YPL139C,223
YPL140C,167
YPL141C,181
YPL143W,125585
YPL144W,834
YPL145C,2619
YPL146C,1084
YPL147W,0
YPL148C,189
YPL149W,737
YPL150W,183
YPL151C,254
YPL152W,391
YPL152W-A,0
YPL153C,142
YPL154C,4762
YPL155C,110
YPL156C,90
YPL157W,432
YPL158C,215
YPL159C,502
YPL160W,1262
YPL161C,179
YPL162C,368
YPL163C,747
YPL164C,136
YPL165C,51
YPL166W,122
YPL167C,148
YPL168W,230
YPL169C,586
YPL170W,858
YPL171C,32
YPL172C,445
YPL173W,428
YPL174C,175
YPL175W,221
YPL176C,229
YPL177C,639
YPL178W,2748
YPL179W,1564
YPL180W,294
YPL181W,346
YPL183C,1447
YPL183W-A,5393
YPL184C,1606
YPL185W,0
YPL186C,0
YPL187W,0
YPL188W,581
YPL189C-A,1805
YPL189W,0
YPL190C,223
YPL191C,106
YPL192C,0
YPL193W,214
YPL194W,72
YPL195W,343
YPL196W,275
YPL197C,0
YPL198W,4435
YPL199C,1528
YPL202C,406
YPL203W,317
YPL204W,1300
YPL206C,2605
YPL207W,1205
YPL208W,98
YPL209C,70
YPL210C,1297
YPL211W,5101
YPL212C,603
YPL213W,400
YPL214C,148
YPL215W,521
YPL216W,92
YPL217C,449
YPL218W,4942
YPL219W,131
YPL220W,52316
YPL221W,1512
YPL222C-A,109
YPL222W,33
YPL223C,0
YPL224C,362
YPL225W,4680
YPL226W,6292
YPL227C,949
YPL228W,347
YPL229W,218
YPL230W,27
YPL231W,6648
YPL232W,738
YPL233W,216
YPL234C,2078
YPL235W,1192
YPL236C,274
YPL237W,9800
YPL239W,2054
YPL240C,2339
YPL241C,339
YPL242C,241
YPL243W,821
YPL244C,712
YPL245W,301
YPL246C,4466
YPL247C,338
YPL248C,0
YPL249C,95
YPL249C-A,99435
YPL250C,1152
YPL250W-A,33
YPL252C,1207
YPL253C,31
YPL254W,454
YPL255W,136
YPL256C,939
YPL257W,208
YPL258C,115
YPL259C,965
YPL260W,728
YPL262W,1992
YPL263C,917
YPL264C,96
YPL265W,1242
YPL266W,1754
YPL267W,229
YPL268W,419
YPL269W,174
YPL270W,158
YPL271W,3268
YPL272C,0
YPL273W,3852
YPL274W,761
YPL277C,0
YPL279C,24
YPR001W,0
YPR002C-A,113
YPR002W,47
YPR003C,161
YPR004C,2503
YPR005C,103
YPR008W,96
YPR009W,533
YPR010C,4671
YPR010C-A,2847
YPR011C,219
YPR012W,0
YPR013C,174
YPR014C,20
YPR015C,25
YPR016C,6603
YPR017C,829
YPR018W,154
YPR019W,213
YPR020W,3288
YPR021C,162
YPR022C,319
YPR023C,995
YPR024W,1600
YPR025C,422
YPR026W,0
YPR028W,11976
YPR029C,365
YPR030W,0
YPR031W,328
YPR032W,117
YPR033C,2023
YPR034W,240
YPR035W,5404
YPR036W,3830
YPR036W-A,5652
YPR037C,1256
YPR040W,191
YPR041W,1424
YPR042C,481
YPR043W,67006
YPR045C,451
YPR046W,238
YPR047W,176
YPR048W,228
YPR049C,106
YPR050C,52
YPR051W,428
YPR052C,4733
YPR055W,174
YPR056W,441
YPR057W,324
YPR058W,862
YPR060C,1862
YPR061C,106
YPR062W,3771
YPR063C,2970
YPR064W,0
YPR065W,621
YPR066W,170
YPR067W,1064
YPR068C,42
YPR069C,4725
YPR070W,310
YPR071W,422
YPR072W,472
YPR073C,2632
YPR074C,8483
YPR075C,354
YPR076W,0
YPR077C,0
YPR079W,128
YPR080W,43153
YPR081C,115
YPR082C,1392
YPR083W,70
YPR084W,361
YPR085C,287
YPR086W,2038
YPR088C,2209
YPR089W,535
YPR091C,12099
YPR092W,0
YPR093C,225
YPR094W,394
YPR095C,155
YPR097W,410
YPR098C,1515
YPR099C,20
YPR100W,1888
YPR101W,758
YPR102C,84854
YPR103W,2139
YPR104C,315
YPR105C,571
YPR106W,375
YPR107C,188
YPR108W,933
YPR109W,394
YPR110C,5246
YPR111W,163
YPR112C,1008
YPR113W,7060
YPR114W,579
YPR115W,381
YPR116W,257
YPR117W,253
YPR118W,2468
YPR119W,961
YPR120C,94
YPR121W,0
YPR122W,956
YPR124W,1438
YPR125W,385
YPR126C,0
YPR127W,651
YPR128C,681
YPR129W,1765
YPR131C,1363
YPR132W,33800
YPR133C,582
YPR133W-A,14380
YPR134W,259
YPR135W,164
YPR137W,758
YPR138C,1291
YPR139C,1185
YPR140W,147
YPR141C,81
YPR143W,1878
YPR144C,901
YPR145C-A,24
YPR145W,4949
YPR147C,1515
YPR148C,917
YPR149W,2940
YPR150W,49
YPR151C,87
YPR152C,57
YPR153W,92
YPR154W,2035
YPR155C,65
YPR156C,5635
YPR157W,781
YPR158W,320
YPR158W-A,366
YPR159W,1649
YPR160W,212
YPR161C,129
YPR162C,256
YPR163C,2896
YPR164W,574
YPR165W,4130
YPR166C,1373
YPR167C,124
YPR168W,174
YPR169W,565
YPR169W-A,4614
YPR171W,157
YPR172W,1135
YPR173C,429
YPR174C,342
YPR175W,339
YPR176C,1389
YPR178W,390
YPR179C,123
YPR180W,610
YPR181C,3876
YPR182W,592
YPR183W,8290
YPR184W,81
YPR185W,223
YPR186C,514
YPR187W,3874
YPR188C,1285
YPR189W,365
YPR190C,1364
YPR191W,3466
YPR193C,32
YPR194C,317
YPR195C,153
YPR196W,27
YPR198W,998
YPR199C,443
YPR200C,25
YPR201W,0
SUM,16095150
,16.09515
,
Lin total TSS reads,17207260
,17.20726
