trx,cds,utr5,utr3,
YGR188C,79,73,1,NA
YGR189C,3086,2755,52,118
YGR192C,43100,37037,557,2622
YGR193C,399,332,19,29
YGR194C,153,138,NA,14
YGR196C,167,162,5,NA
YGR197C,103,89,7,5
YGR200C,382,348,12,8
YGR201C,54,48,NA,6
YGR202C,298,257,0,17
YGR204C-A,8,4,3,NA
YGR207C,288,223,3,38
YGR209C,727,339,130,101
YGR210C,316,263,8,28
YGR213C,25,19,NA,4
YGR216C,186,173,0,4
YGR220C,295,236,0,24
YGR221C,63,55,3,2
YGR223C,144,128,NA,11
YGR229C,579,475,90,NA
YGR231C,656,510,20,100
YGR233C,275,268,NA,2
YGR235C,209,159,1,21
YGR236C,4,0,NA,4
YGR237C,185,155,4,21
YGR238C,107,104,NA,3
YGR239C,92,64,0,16
YGR240C,6140,5332,397,239
YGR241C,358,304,27,15
YGR244C,677,600,26,16
YGR245C,544,505,12,13
YGR246C,190,171,0,12
YGR250C,472,412,37,9
YGR253C,516,430,29,35
YGR255C,299,265,20,5
YGR257C,132,109,11,5
YGR258C,177,170,0,0
YGR259C,6,2,0,4
YGR261C,430,393,4,18
YGR262C,109,86,1,13
YGR263C,82,74,0,5
YGR264C,1363,1258,0,63
YGR267C,445,328,64,12
YGR268C,122,55,0,58
YGR271C-A,125,100,NA,15
YGR274C,214,209,0,2
YGR276C,154,151,0,NA
YGR277C,174,157,0,9
YGR279C,3174,2396,139,488
YGR280C,210,143,3,45
YGR282C,4929,3714,69,740
YGR283C,93,89,0,1
YGR284C,627,480,8,104
YGR285C,1941,1698,0,79
YGR286C,123,100,6,12
YGR287C,68,60,3,4
YGR289C,34,25,4,4
YGL263W,0,0,0,0
YGL258W,197,128,11,32
YGL256W,4181,3375,193,342
YGL255W,4963,4248,118,306
YGL254W,59,36,0,19
YGL253W,3998,3418,59,366
YGL250W,49,38,NA,9
YGL248W,263,242,7,9
YGL247W,53,47,NA,3
YGL245W,3385,3149,0,104
YGL244W,356,341,3,NA
YGL243W,119,112,NA,3
YGL241W,296,286,0,3
YGL240W,24,20,NA,3
YGL238W,847,813,NA,19
YGL234W,1160,1083,0,30
YGL233W,330,308,0,10
YGL232W,191,169,0,15
YGL228W,475,413,4,33
YGL227W,285,257,1,22
YGL226W,54,42,NA,3
YGL225W,1057,888,33,61
YGL220W,209,118,NA,85
YGL218W,1,1,NA,0
YGL216W,216,183,18,9
YGL215W,1106,737,192,128
YGL212W,47,44,0,1
YGL211W,161,144,1,6
YGL210W,145,104,0,20
YGL209W,148,123,0,11
YGL208W,79,66,3,6
YGL207W,1035,985,31,NA
YGL205W,9,9,NA,0
YGL202W,1698,1471,96,60
YGL198W,212,187,0,9
YGL197W,539,491,NA,36
YGL196W,158,134,4,12
YGL195W,2844,2786,NA,43
YGL192W,0,0,0,0
YGL191W,775,487,27,134
YGL181W,218,198,1,14
YGL180W,127,102,8,15
YGL178W,450,351,NA,90
YGL174W,61,48,0,8
YGL172W,292,270,0,9
YGL171W,235,211,2,12
YGL169W,159,141,6,4
YGL166W,104,73,0,16
YGL162W,54,42,3,6
YGL160W,272,226,18,16
YGL159W,102,84,0,7
YGL158W,2,2,0,0
YGL157W,617,486,14,61
YGL156W,354,340,NA,11
YGL155W,140,119,8,5
YGL153W,89,88,0,0
YGL151W,399,377,0,11
YGL148W,1177,1034,15,55
YGL145W,231,213,1,11
YGL141W,175,165,5,2
YGL139W,403,330,28,32
YGL137W,1398,1278,6,67
YGL135W,7901,6092,352,721
YGL134W,63,48,3,8
YGL133W,240,228,10,NA
YGL130W,160,135,7,14
YGL125W,1144,1030,75,NA
YGL123W,7049,5381,645,533
YGL119W,158,144,1,5
YGL117W,205,155,13,26
YGL116W,297,259,18,9
YGL115W,386,317,32,16
YGL114W,245,208,15,6
YGL113W,108,98,0,9
YGL111W,303,264,2,25
YGL109W,0,0,0,0
YGL106W,431,279,2,90
YGL105W,1942,1695,10,96
YGL103W,5703,3789,0,928
YGL101W,129,80,1,35
YGL100W,296,259,3,22
YGL099W,302,278,0,10
YGL098W,134,63,3,62
YGL097W,410,369,3,18
YGL096W,34,30,NA,3
YGL093W,194,190,NA,0
YGL092W,737,727,NA,1
YGL090W,70,52,0,18
YGL088W,96,79,NA,12
YGL086W,215,207,NA,6
YGL085W,65,49,2,10
YGL083W,192,178,2,8
YGL082W,207,166,4,20
YGL081W,106,83,1,22
YGL080W,178,93,1,64
YGL079W,99,88,0,6
YGL073W,272,254,6,4
YGL071W,216,162,29,18
YGL068W,490,375,27,42
YGL067W,182,171,2,0
YGL066W,207,171,16,17
YGL063W,59,38,7,13
YGL062W,1074,1018,6,27
YGL060W,177,153,7,6
YGL059W,124,108,1,4
YGL058W,227,161,7,41
YGL055W,2494,2029,82,197
YGL050W,116,83,1,21
YGL047W,107,84,14,2
YGL045W,118,93,NA,22
YGL043W,370,287,1,58
YGL041W-A,86,63,0,13
YGL039W,130,108,8,8
YGL036W,471,455,8,NA
YGL033W,6,5,NA,1
YGL030W,3968,2150,378,754
YGL029W,74,36,4,29
YGL022W,1489,1370,49,30
YGL021W,533,511,NA,19
YGL019W,279,204,13,34
YGL017W,84,73,0,7
YGL016W,462,412,9,26
YGL014W,664,627,NA,25
YGL012W,909,820,17,36
YGL010W,56,40,4,9
YGL007W,0,0,0,0
YGL006W-A,43,7,NA,34
YGL006W,484,460,NA,18
YGL002W,116,79,0,28
YGR003W,133,117,0,13
YGR004W,89,67,1,15
YGR006W,44,40,NA,NA
YGR007W,221,177,1,27
YGR012W,159,139,1,5
YGR013W,146,124,0,13
YGR014W,1363,1300,NA,56
YGR016W,28,22,NA,2
YGR017W,228,170,26,21
YGR019W,387,345,4,21
YGR021W,159,138,2,13
YGR023W,164,122,13,21
YGR026W,349,285,NA,57
YGR028W,237,197,2,26
YGR029W,295,228,NA,39
YGR031W,203,105,4,86
YGR032W,2127,2072,NA,18
YGR034W,4302,2878,65,710
YGR038W,266,187,35,26
YGR039W,25,20,NA,4
YGR040W,216,134,1,67
YGR041W,175,133,19,19
YGR042W,91,71,0,9
YGR046W,212,157,7,33
YGR048W,146,132,2,6
YGR049W,350,236,19,68
YGR052W,71,59,NA,10
YGR054W,1202,977,94,76
YGR055W,1318,1167,5,102
YGR056W,254,241,0,7
YGR058W,132,87,0,38
YGR059W,5,5,NA,0
YGR060W,2491,2217,70,1
YGR064W,4,0,4,0
YGR070W,330,330,NA,NA
YGR072W,110,104,4,NA
YGR074W,147,82,0,57
YGR079W,242,231,NA,8
YGR080W,294,254,0,13
YGR082W,550,344,50,90
YGR088W,272,240,3,10
YGR089W,323,306,NA,10
YGR090W,978,877,65,18
YGR091W,131,108,5,11
YGR092W,514,441,9,46
YGR093W,142,127,4,4
YGR094W,5049,4963,NA,51
YGR096W,51,44,0,2
YGR097W,783,729,NA,39
YGR099W,150,138,NA,4
YGR100W,392,368,5,10
YGR101W,157,132,4,15
YGR103W,971,850,3,64
YGR105W,224,101,18,78
YGR107W,6,3,NA,3
YGR108W,419,311,44,45
YGR110W,34,30,1,0
YGR111W,237,203,2,19
YGR112W,150,120,0,25
YGR113W,126,92,5,27
YGR116W,1307,1281,8,NA
YGR118W,4178,2869,38,833
YGR121W-A,3,3,NA,0
YGR122W,76,53,0,19
YGR124W,2161,2003,6,76
YGR125W,506,477,1,20
YGR127W,87,62,2,19
YGR129W,33,30,0,2
YGR131W,25,22,NA,3
YGR133W,53,29,NA,20
YGR134W,148,130,7,7
YGR135W,610,497,30,28
YGR137W,237,152,NA,55
YGR139W,25,8,17,NA
YGR140W,171,168,NA,2
YGR141W,111,105,0,2
YGR142W,147,122,9,9
YGR143W,361,311,NA,48
YGR145W,367,345,6,5
YGR149W,292,250,10,17
YGR153W,60,50,NA,8
YGR155W,2263,1888,32,219
YGR156W,146,130,5,6
YGR157W,2693,2443,131,48
YGR160W,42,42,NA,NA
YGR161W-C,100,39,4,40
YGR162W,1835,1573,NA,210
YGR163W,127,113,1,3
YGR165W,387,291,12,50
YGR166W,158,141,7,7
YGR167W,465,332,21,67
YGR170W,283,248,2,28
YGR173W,272,247,6,1
YGR174W-A,27,0,21,3
YGR181W,235,137,9,63
YGR186W,419,393,0,6
YGR191W,408,311,40,44
YGR195W,228,166,27,17
YGR198W,247,228,2,8
YGR199W,266,264,1,NA
YGR203W,109,56,1,36
YGR204W,1815,1733,21,27
YGR205W,91,68,12,7
YGR206W,58,31,0,16
YGR208W,171,145,2,12
YGR211W,578,499,12,53
YGR212W,46,27,NA,18
YGR214W,4536,3942,0,215
YGR215W,183,116,13,29
YGR217W,389,385,1,NA
YGR218W,1300,1059,124,87
YGR222W,124,107,NA,9
YGR224W,2,2,0,0
YGR225W,26,23,1,1
YGR227W,214,193,2,14
YGR230W,79,53,2,19
YGR232W,229,185,1,13
YGR234W,5832,4428,0,1033
YGR243W,40,32,5,0
YGR247W,83,54,14,7
YGR248W,65,48,0,9
YGR249W,18,15,2,1
YGR251W,32,24,0,NA
YGR252W,128,105,2,13
YGR254W,23709,21247,177,778
YGR256W,67,59,NA,4
YGR260W,459,417,NA,21
YGR266W,282,264,2,11
YGR270W,577,564,NA,4
YGR271W,397,391,NA,2
YGR278W,118,108,0,2
YGR281W,509,463,19,22
YGR288W,75,53,4,17
YGR292W,98,91,0,2
YHL047C,58,49,0,6
YHL046C,35,26,7,1
YHL040C,73,51,4,16
YHL038C,157,142,0,11
YHL037C,4,1,3,0
YHL035C,263,249,NA,14
YHL034C,1208,887,98,153
YHL033C,5523,4260,0,918
YHL032C,204,187,2,5
YHL031C,210,160,3,14
YHL029C,223,208,0,6
YHL026C,61,51,4,3
YHL023C,215,209,2,1
YHL022C,29,29,NA,0
YHL021C,373,327,10,24
YHL020C,260,231,4,16
YHL019C,128,115,0,8
YHL016C,47,43,NA,4
YHL014C,79,73,0,3
YHL013C,109,87,0,13
YHL011C,793,556,80,95
YHL010C,69,56,0,10
YHL009C,94,70,2,18
YHL008C,77,59,0,12
YHL007C,462,400,24,27
YHL006C,43,16,NA,24
YHL003C,441,326,33,58
YHL002C-A,7,1,6,NA
YHR003C,193,179,0,8
YHR004C,110,88,16,NA
YHR005C,331,291,4,25
YHR005C-A,840,407,28,312
YHR007C,3732,3065,128,449
YHR007C-A,14,1,NA,6
YHR008C,728,594,18,41
YHR009C,487,401,52,17
YHR013C,262,204,2,27
YHR016C,146,123,4,11
YHR018C,1630,1320,37,176
YHR019C,2513,2236,44,131
YHR021C,2801,1584,187,440
YHR022C,30,17,3,8
YHR022C-A,4,0,NA,4
YHR024C,397,318,0,66
YHR027C,1425,1333,10,49
YHR028C,686,641,0,27
YHR029C,234,184,0,36
YHR030C,760,662,26,50
YHR031C,133,121,2,4
YHR032C-A,1,0,1,NA
YHR034C,93,84,1,2
YHR039C,925,831,15,30
YHR039C-A,911,523,30,162
YHR041C,139,109,0,11
YHR043C,212,170,12,17
YHR044C,78,72,2,2
YHR046C,101,80,1,8
YHR047C,416,381,3,23
YHR049C-A,27,1,NA,26
YHR056C,678,663,2,NA
YHR057C,113,93,0,8
YHR058C,63,50,0,6
YHR061C,83,61,8,11
YHR062C,149,116,2,12
YHR063C,407,350,4,31
YHR064C,2694,2409,44,115
YHR065C,348,309,4,23
YHR069C,257,199,0,44
YHR071C-A,5,5,0,0
YHR073C-B,0,0,0,0
YHR075C,80,67,3,3
YHR077C,436,416,5,9
YHR079C,315,272,11,21
YHR080C,258,244,10,NA
YHR082C,672,610,NA,48
YHR089C,527,397,15,82
YHR090C,76,54,2,15
YHR091C,165,156,0,5
YHR092C,1394,1299,43,14
YHR094C,1257,1152,0,49
YHR096C,99,98,NA,1
YHR097C,150,142,5,NA
YHR098C,822,744,11,43
YHR100C,73,51,1,5
YHR101C,64,51,NA,11
YHR107C,436,376,7,37
YHR112C,254,213,2,26
YHR115C,274,235,33,NA
YHR118C,98,89,1,3
YHR129C,71,63,3,5
YHR130C,17,13,NA,1
YHR131C,170,165,1,NA
YHR132C,454,382,12,38
YHR133C,272,210,0,53
YHR135C,636,553,31,27
YHR136C,0,0,0,0
YHR138C,117,64,10,26
YHR139C,13,8,NA,5
YHR141C,3728,2724,35,318
YHR144C,94,85,0,6
YHR145C,1335,889,71,NA
YHR147C,297,213,7,47
YHR149C,264,230,9,13
YHR151C,120,103,4,4
YHR153C,25,20,NA,4
YHR156C,39,36,1,0
YHR158C,336,322,NA,9
YHR161C,342,315,9,7
YHR164C,257,250,NA,7
YHR165C,805,793,6,3
YHR166C,104,94,5,4
YHR173C,4,2,NA,1
YHR180C-B,8,0,0,6
YHR182C-A,0,0,0,0
YHR185C,6,4,NA,2
YHR186C,475,467,4,NA
YHR188C,490,447,0,13
YHR191C,39,21,2,7
YHR193C,2018,1589,49,139
YHR193C-A,1,0,0,1
YHR198C,164,150,NA,12
YHR199C,163,136,0,16
YHR201C,215,194,1,9
YHR203C,8464,7364,114,571
YHR210C,20,18,1,0
YHL048W,486,451,0,17
YHL045W,3,1,2,0
YHL044W,52,35,0,14
YHL043W,0,0,0,0
YHL042W,14,2,NA,11
YHL041W,3,0,3,NA
YHL039W,238,212,6,7
YHL036W,31,27,0,3
YHL030W,658,642,NA,12
YHL028W,142,133,2,3
YHL027W,319,285,5,18
YHL025W,166,138,4,15
YHL024W,452,438,NA,2
YHL017W,180,169,0,5
YHL015W,3725,2798,95,368
YHL012W,5,5,NA,NA
YHL006W-A,1,1,0,0
YHL004W,464,392,18,29
YHL002W,198,174,2,11
YHL001W,2974,2413,0,249
YHR001W,231,205,0,12
YHR001W-A,372,106,41,148
YHR002W,57,36,4,9
YHR006W,254,225,1,16
YHR010W,4123,3076,83,472
YHR011W,99,88,0,6
YHR012W,156,117,0,25
YHR015W,67,64,NA,1
YHR017W,114,104,0,6
YHR020W,2360,2226,24,67
YHR021W-A,0,0,0,0
YHR023W,775,761,NA,11
YHR025W,1022,893,19,58
YHR026W,933,574,132,172
YHR028W-A,17,15,NA,2
YHR032W,301,287,6,NA
YHR032W-A,63,19,9,19
YHR033W,191,161,0,21
YHR035W,39,39,0,NA
YHR036W,95,61,12,21
YHR037W,550,478,10,38
YHR038W,113,81,0,12
YHR040W,64,55,0,5
YHR042W,1074,992,12,22
YHR045W,222,192,17,8
YHR048W,37,30,3,2
YHR049W,589,482,12,52
YHR050W,251,206,30,6
YHR051W,515,336,NA,146
YHR052W,492,413,7,48
YHR056W-A,2,0,NA,2
YHR059W,139,86,12,20
YHR060W,111,92,NA,8
YHR066W,321,282,0,24
YHR067W,117,85,3,15
YHR068W,744,646,14,40
YHR070W,247,173,0,70
YHR071W,434,273,143,NA
YHR072W,796,735,1,25
YHR072W-A,473,176,37,166
YHR073W,444,409,NA,30
YHR074W,595,532,16,25
YHR076W,178,152,4,12
YHR078W,184,173,0,6
YHR081W,98,74,0,16
YHR083W,200,165,0,15
YHR084W,240,189,21,27
YHR085W,94,86,0,2
YHR086W,229,171,23,23
YHR087W,483,206,43,181
YHR088W,168,135,1,21
YHR099W,2126,2097,7,NA
YHR102W,287,278,NA,6
YHR103W,556,487,20,26
YHR104W,776,605,22,105
YHR105W,27,15,3,0
YHR106W,120,97,NA,15
YHR108W,868,785,0,50
YHR109W,78,67,0,5
YHR110W,178,132,11,20
YHR111W,187,166,NA,9
YHR113W,284,258,0,16
YHR114W,242,225,8,NA
YHR116W,89,62,NA,25
YHR117W,458,434,5,5
YHR119W,303,281,NA,16
YHR120W,156,148,NA,5
YHR121W,283,210,15,40
YHR122W,144,106,0,21
YHR123W,229,200,0,16
YHR124W,11,11,NA,0
YHR127W,127,93,0,20
YHR128W,625,425,13,134
YHR132W-A,118,57,8,30
YHR134W,60,49,NA,8
YHR137W,285,259,4,10
YHR140W,23,19,0,3
YHR142W,354,287,25,19
YHR143W,835,562,140,98
YHR143W-A,431,158,15,167
YHR146W,337,323,4,NA
YHR148W,169,106,0,51
YHR150W,77,64,2,6
YHR152W,306,193,8,53
YHR154W,241,233,0,NA
YHR155W,272,250,6,12
YHR157W,9,7,0,0
YHR159W,105,80,2,15
YHR162W,1146,556,282,137
YHR163W,495,380,1,83
YHR167W,52,41,4,4
YHR168W,93,76,3,10
YHR169W,168,156,1,5
YHR170W,508,448,5,32
YHR171W,87,80,0,4
YHR172W,174,135,6,28
YHR174W,35700,31197,233,2110
YHR176W,53,46,NA,5
YHR177W,88,49,NA,35
YHR178W,96,83,1,9
YHR179W,1257,1072,21,76
YHR180W,15,10,1,NA
YHR181W,193,153,1,13
YHR182W,139,130,0,2
YHR183W,4510,3906,172,197
YHR184W,35,28,NA,7
YHR187W,117,96,2,16
YHR190W,1229,1046,25,70
YHR192W,132,114,1,8
YHR194W,128,123,1,2
YHR195W,122,96,5,12
YHR196W,357,330,13,6
YHR197W,292,269,0,16
YHR200W,431,373,0,26
YHR202W,99,90,1,0
YHR204W,194,183,1,6
YHR205W,957,807,102,39
YHR206W,377,308,44,11
YHR208W,3007,2557,0,290
YHR209W,392,346,3,19
YHR211W,298,294,NA,2
YHR215W,154,146,NA,3
YHR216W,1249,1093,28,72
YIL169C,228,226,0,NA
YIL166C,34,15,NA,17
YIL165C,32,17,NA,10
YIL163C,25,6,NA,19
YIL160C,6,4,NA,2
YIL157C,248,178,NA,49
YIL155C,350,295,3,46
YIL154C,175,143,0,18
YIL151C,299,297,NA,1
YIL150C,65,62,0,1
YIL149C,374,365,NA,7
YIL147C,458,423,NA,26
YIL146C,93,59,26,5
YIL145C,225,171,0,42
YIL143C,241,234,2,NA
YIL139C,56,49,0,6
YIL138C,447,194,0,222
YIL137C,458,436,1,6
YIL135C,207,178,8,11
YIL134C-A,4,2,1,NA
YIL133C,2254,1961,0,105
YIL132C,28,17,NA,9
YIL131C,201,165,0,27
YIL129C,702,685,NA,15
YIL127C,114,81,1,17
YIL119C,219,189,19,NA
YIL117C,311,252,6,26
YIL115C,827,808,NA,10
YIL114C,84,70,1,2
YIL109C,1666,1517,37,46
YIL107C,298,282,12,0
YIL105C,367,340,10,2
YIL104C,112,92,0,11
YIL102C-A,43,13,3,25
YIL101C,100,98,NA,1
YIL098C,101,80,0,9
YIL096C,87,76,NA,6
YIL094C,984,876,2,41
YIL093C,204,150,4,28
YIL091C,288,272,1,7
YIL088C,381,351,1,18
YIL087C,66,44,0,10
YIL085C,288,278,4,NA
YIL084C,55,54,1,NA
YIL083C,245,200,9,13
YIL079C,82,71,1,6
YIL077C,59,50,0,5
YIL075C,1413,1377,2,NA
YIL074C,319,292,4,8
YIL073C,75,69,NA,6
YIL071C,59,49,NA,9
YIL070C,458,355,11,52
YIL069C,3471,2503,66,536
YIL068C,269,244,3,11
YIL067C,113,101,3,4
YIL066C,65,60,NA,3
YIL065C,152,105,8,17
YIL063C,231,212,3,5
YIL062C,509,365,14,48
YIL061C,60,57,0,0
YIL059C,255,11,11,227
YIL057C,0,0,0,0
YIL055C,76,73,NA,0
YIL052C,2940,2086,66,208
YIL051C,876,601,19,134
YIL047C,422,408,0,NA
YIL044C,218,173,2,24
YIL043C,865,767,0,71
YIL042C,73,64,0,4
YIL038C,466,408,31,18
YIL037C,1,1,NA,0
YIL035C,305,240,6,49
YIL034C,364,320,0,14
YIL033C,677,523,46,76
YIL030C,708,693,NA,6
YIL029C,16,4,2,7
YIL027C,173,126,2,23
YIL026C,328,295,2,22
YIL023C,306,268,0,19
YIL020C,98,90,0,NA
YIL017C,125,120,3,NA
YIL014C-A,45,17,4,12
YIL013C,110,100,NA,8
YIL009C-A,77,65,0,1
YIL007C,94,69,1,20
YIL004C,100,67,0,30
YIL002C,219,198,9,6
YIR001C,143,95,5,35
YIR002C,231,209,6,9
YIR006C,1672,1637,NA,15
YIR008C,137,120,0,6
YIR011C,185,164,0,16
YIR013C,1,1,NA,0
YIR017C,33,15,NA,15
YIR018C-A,57,37,19,NA
YIR019C,298,297,NA,1
YIR020C,7,0,0,7
YIR024C,46,35,0,5
YIR026C,181,154,1,16
YIR027C,15,13,NA,1
YIR030C,44,36,2,1
YIR031C,78,66,5,4
YIR032C,70,58,3,7
YIR034C,388,354,6,2
YIR035C,218,184,0,18
YIR036C,164,151,1,9
YIR038C,258,204,1,41
YIR039C,136,121,NA,15
YIR042C,50,30,3,13
YIL162W,358,319,NA,34
YIL161W,69,64,0,2
YIL159W,160,156,NA,3
YIL158W,98,81,0,9
YIL156W-B,118,70,NA,30
YIL156W,221,207,NA,9
YIL153W,162,146,0,7
YIL152W,57,54,0,1
YIL148W,4991,3976,0,421
YIL144W,141,129,3,4
YIL142W,848,798,7,8
YIL140W,405,385,NA,11
YIL136W,184,148,5,13
YIL134W,82,72,0,3
YIL130W,280,269,9,NA
YIL128W,420,416,NA,NA
YIL126W,703,670,4,20
YIL125W,1371,1269,NA,79
YIL124W,571,484,6,36
YIL123W,2760,2097,21,552
YIL122W,66,51,NA,11
YIL121W,173,163,NA,9
YIL120W,30,29,NA,1
YIL118W,238,166,22,35
YIL116W,326,300,12,NA
YIL113W,13,8,1,2
YIL112W,270,268,0,NA
YIL111W,173,133,7,7
YIL110W,191,161,0,17
YIL108W,475,444,2,15
YIL106W,267,237,0,18
YIL103W,128,109,1,11
YIL100W,46,33,10,NA
YIL099W,23,22,NA,1
YIL097W,89,84,0,4
YIL095W,165,153,6,3
YIL092W,50,46,1,1
YIL090W,304,223,14,56
YIL089W,17,16,0,1
YIL078W,2621,2489,28,31
YIL076W,650,545,0,63
YIL066W-A,0,0,0,0
YIL064W,143,136,NA,4
YIL056W,207,197,NA,5
YIL054W,8,0,3,3
YIL053W,2888,2301,57,304
YIL050W,181,144,16,12
YIL049W,79,72,NA,5
YIL048W,472,419,30,13
YIL046W-A,3,1,0,0
YIL046W,173,165,1,4
YIL045W,46,41,3,0
YIL041W,940,791,0,50
YIL040W,110,82,0,14
YIL039W,442,394,2,27
YIL036W,307,252,14,31
YIL031W,206,193,11,NA
YIL028W,33,7,9,14
YIL022W,584,404,36,109
YIL021W,274,234,4,25
YIL019W,97,71,0,16
YIL018W,8134,6974,59,567
YIL016W,119,83,1,13
YIL015W,21,17,NA,2
YIL014W,193,171,13,2
YIL011W,81,68,0,7
YIL010W,203,140,6,43
YIL009W,352,290,0,50
YIL008W,168,102,7,45
YIL006W,70,53,NA,14
YIL005W,371,332,10,25
YIL003W,95,77,0,9
YIL002W-A,175,72,6,45
YIL001W,83,73,2,5
YIR003W,303,289,0,3
YIR004W,254,211,0,21
YIR005W,48,35,1,7
YIR007W,107,100,0,5
YIR009W,58,19,6,29
YIR010W,144,129,2,5
YIR012W,396,344,3,21
YIR014W,19,17,0,0
YIR016W,74,68,0,6
YIR018W,45,36,0,2
YIR021W,178,163,4,7
YIR022W,191,125,NA,46
YIR023W,263,256,NA,4
YIR025W,48,41,0,6
YIR028W,57,53,NA,2
YIR029W,28,24,NA,2
YIR033W,357,350,NA,2
YIR037W,641,429,52,86
YIR041W,57,10,43,1
YJL216C,25,24,NA,0
YJL215C,32,5,27,NA
YJL212C,227,204,1,15
YJL208C,214,180,11,11
YJL207C,585,580,0,NA
YJL206C,60,51,NA,5
YJL205C,54,19,0,22
YJL204C,177,170,0,4
YJL202C,0,0,0,0
YJL200C,814,736,2,42
YJL199C,21,16,NA,5
YJL196C,270,211,3,39
YJL192C,365,291,8,31
YJL190C,4182,2632,0,930
YJL187C,206,189,4,11
YJL185C,39,31,NA,6
YJL180C,242,205,0,25
YJL178C,280,204,7,38
YJL176C,344,303,6,27
YJL173C,204,132,0,31
YJL171C,895,720,10,114
YJL170C,1,0,0,0
YJL168C,205,169,11,18
YJL165C,279,269,5,NA
YJL164C,179,143,27,4
YJL163C,60,54,4,0
YJL162C,89,81,2,4
YJL160C,9,5,3,NA
YJL158C,4170,3354,123,402
YJL157C,357,322,NA,25
YJL156C,210,178,NA,28
YJL155C,206,170,6,20
YJL154C,649,633,NA,6
YJL153C,140,126,NA,12
YJL151C,621,439,6,63
YJL147C,55,45,3,3
YJL139C,125,110,4,8
YJL138C,6252,5604,54,361
YJL137C,98,81,0,13
YJL136C,3104,1908,66,617
YJL133C-A,251,117,0,86
YJL131C,53,48,0,3
YJL130C,13002,12766,NA,135
YJL129C,355,326,25,NA
YJL128C,368,317,39,4
YJL127C-B,107,19,17,46
YJL127C,140,102,1,33
YJL125C,189,168,0,6
YJL124C,315,164,70,53
YJL123C,434,419,0,NA
YJL121C,582,481,6,36
YJL119C,13,3,3,5
YJL116C,29,22,NA,5
YJL110C,108,94,4,8
YJL109C,1439,1408,3,8
YJL108C,112,99,NA,11
YJL107C,106,94,8,NA
YJL103C,65,51,5,7
YJL101C,224,192,7,15
YJL094C,262,246,2,10
YJL093C,192,178,NA,14
YJL091C,240,209,0,18
YJL090C,123,118,NA,3
YJL087C,185,164,NA,16
YJL084C,338,301,13,11
YJL081C,304,263,0,27
YJL080C,2593,2471,NA,80
YJL079C,518,336,61,76
YJL078C,674,587,7,66
YJL077C,2,2,NA,0
YJL074C,297,289,NA,8
YJL072C,107,82,1,18
YJL070C,157,150,NA,6
YJL069C,292,270,0,6
YJL068C,287,232,0,31
YJL066C,241,166,3,55
YJL065C,135,103,0,17
YJL063C,243,191,0,24
YJL058C,67,58,1,4
YJL057C,89,82,1,5
YJL056C,477,456,NA,16
YJL048C,416,336,14,38
YJL047C-A,29,7,2,14
YJL047C,180,171,4,5
YJL044C,255,215,0,33
YJL039C,927,838,12,50
YJL038C,13,8,NA,5
YJL035C,61,48,2,3
YJL031C,87,72,NA,12
YJL029C,311,291,1,11
YJL027C,1,1,0,0
YJL024C,124,80,4,27
YJL023C,56,50,NA,6
YJL020C,1067,996,25,27
YJL015C,2,0,NA,2
YJL013C,121,108,NA,12
YJL012C,544,513,0,12
YJL011C,63,48,0,8
YJL010C,319,298,6,3
YJL008C,751,642,8,62
YJL006C,92,78,5,3
YJL004C,102,60,0,33
YJL002C,876,794,10,47
YJR003C,150,135,0,6
YJR004C,151,136,NA,12
YJR009C,26857,23992,221,742
YJR010C-A,62,36,0,20
YJR011C,33,26,3,4
YJR012C,53,40,NA,10
YJR016C,3206,2953,0,100
YJR017C,323,180,2,92
YJR019C,81,68,0,6
YJR021C,59,48,0,6
YJR025C,450,316,5,64
YJR030C,175,168,4,NA
YJR031C,381,360,6,9
YJR033C,330,326,1,NA
YJR036C,40,38,NA,2
YJR041C,413,381,2,20
YJR043C,99,77,4,12
YJR044C,236,135,28,55
YJR045C,5951,4995,319,450
YJR047C,757,753,0,4
YJR049C,201,193,0,6
YJR056C,84,57,10,10
YJR058C,72,56,0,7
YJR062C,135,113,0,20
YJR065C,1097,933,10,98
YJR067C,57,35,NA,14
YJR069C,190,139,7,23
YJR070C,660,556,3,54
YJR072C,363,314,5,18
YJR073C,1218,934,18,103
YJR076C,347,288,11,22
YJR077C,1631,1314,15,220
YJR080C,299,259,0,23
YJR082C,141,76,28,27
YJR083C,87,75,0,4
YJR085C,381,190,21,87
YJR088C,244,197,3,25
YJR090C,480,434,19,16
YJR091C,568,512,1,39
YJR093C,128,94,5,7
YJR094C,18,15,NA,2
YJR098C,87,79,NA,6
YJR100C,131,112,2,12
YJR102C,78,55,0,18
YJR104C,2476,1936,97,225
YJR109C,2431,2276,18,56
YJR111C,88,74,NA,8
YJR113C,277,240,8,15
YJR118C,170,129,5,14
YJR119C,69,65,NA,2
YJR124C,114,84,1,16
YJR125C,390,347,1,24
YJR126C,347,329,NA,11
YJR127C,375,371,NA,2
YJR129C,62,55,0,2
YJR130C,272,249,0,18
YJR134C,239,222,1,13
YJR135C,24,23,0,NA
YJR136C,70,61,NA,7
YJR137C,415,394,NA,16
YJR139C,2078,1794,36,101
YJR140C,355,293,NA,61
YJR143C,1291,1143,29,75
YJR145C,8657,7769,0,354
YJR150C,3,3,0,0
YJR151C,185,147,38,NA
YJR156C,76,69,NA,6
