Geneid,xrn1_1
YML051W,5161
YML050W,1841
YML049C,13063
YML048W,10255
YML047W-A,1
YML047C,10
YML046W,4540
YML045W,1321
YML045W-A,200
YML043C,3910
YML042W,1935
YML041C,3004
YML039W,3974
YML040W,679
YML038C,9805
YML037C,2766
YML036W,1643
YML035C,8715
YML034C-A,30
YML034W,6491
YML032C,8028
YML031C-A,4
YML031W,9858
YML030W,1704
YML029W,8127
YML028W,11667
YML027W,9767
YML026C,10364
YML025C,5416
YML024W,6668
YML023C,6899
YML022W,4184
YML021C,2844
YML020W,3527
YML019W,4574
YML018C,7599
YML017W,8120
YML016C,13212
YML015C,3244
YML014W,1751
YML013W,6584
YML012C-A,33
YML012W,6272
YML011C,1337
YML010W,7018
YML009W-B,1375
YML009C-A,4
YML009C,1778
YML008C,8440
YML007C-A,52
YML007W,11596
YML006C,5932
YML005W,4002
YML003W,1744
YML002W,3649
YML001W,3210
YMR001C,11969
YMR001C-A,136
YMR002W,6201
YMR003W,1651
YMR004W,3869
YMR005W,5262
YMR006C,5551
YMR007W,96
YMR008C,8522
YMR009W,3210
YMR010W,7971
YMR011W,11151
YMR012W,26425
YMR013C,5602
YMR013C-A,828
YMR013W-A,516
YMR014W,3056
YMR015C,16144
YMR016C,9360
YMR017W,205
YMR018W,832
YMR019W,6312
YMR020W,2980
YMR021C,3739
YMR022W,4073
YMR023C,2169
YMR024W,6542
YMR025W,855
YMR026C,2447
YMR027W,3863
YMR028W,2500
YMR029C,4189
YMR030W,1715
YMR031C,4562
YMR031W-A,7
YMR032W,3918
YMR030W-A,80
YMR033W,6047
YMR034C,1329
YMR035W,1008
YMR036C,3836
YMR037C,12347
YMR038C,3101
YMR039C,2862
YMR040W,466
YMR041C,2510
YMR042W,4490
YMR043W,10285
YMR044W,2202
YMR045C,12151
YMR046C,8024
YMR046W-A,15
YMR047C,9773
YMR048W,1513
YMR049C,9350
YMR050C,5957
YMR051C,816
YMR052W,689
YMR052C-A,246
YMR053C,2910
YMR054W,11035
YMR055C,2934
YMR056C,1969
YMR057C,52
YMR058W,21731
YMR059W,1507
YMR060C,1656
YMR062C,6001
YMR063W,1671
YMR064W,6361
YMR065W,3501
YMR066W,4545
YMR067C,5030
YMR068W,1977
YMR069W,1107
YMR070W,8313
YMR071C,1917
YMR072W,4528
YMR073C,2219
YMR074C,1385
YMR075W,5346
YMR075C-A,14
YMR076C,7110
YMR077C,1573
YMR078C,3817
YMR079W,9475
YMR080C,17967
YMR081C,1340
YMR082C,9
YMR083W,10681
YMR084W,860
YMR085W,1615
YMR086W,5113
YMR086C-A,387
YMR087W,1770
YMR088C,2646
YMR089C,8452
YMR090W,1944
YMR091C,3096
YMR092C,7707
YMR093W,11983
YMR094W,2435
YMR095C,195
YMR096W,2415
YMR097C,2596
YMR098C,4590
YMR099C,3376
YMR100W,13059
YMR101C,100
YMR102C,6882
YMR103C,826
YMR104C,6609
YMR105C,6027
YMR105W-A,31
YMR106C,2300
YMR107W,141
YMR108W,26436
YMR109W,11355
YMR110C,5286
YMR111C,2606
YMR112C,1324
YMR113W,2834
YMR114C,1958
YMR115W,4246
YMR116C,19197
YMR117C,3532
YMR118C,61
YMR119W,8295
YMR119W-A,922
YMR120C,11654
YMR121C,1794
YMR122C,69
YMR122W-A,9386
YMR123W,3852
YMR124W,7908
YMR125W,11783
YMR126C,2932
YMR127C,2787
YMR129W,14729
YMR130W,2788
YMR131C,9021
YMR132C,2171
YMR133W,38
YMR134W,2494
YMR135C,2988
YMR135W-A,44
YMR136W,12181
YMR137C,1661
YMR138W,929
YMR139W,3389
YMR140W,6278
YMR141C,12
YMR142C,10051
YMR141W-A,3
YMR143W,10185
YMR144W,2867
YMR145C,21762
YMR146C,9348
YMR147W,1793
YMR148W,3018
YMR149W,6794
YMR150C,1598
YMR151W,339
YMR152W,4068
YMR153W,3363
YMR153C-A,686
YMR154C,2837
YMR155W,5023
YMR156C,1138
YMR157C,2352
YMR158W,3097
YMR158C-A,320
YMR158W-B,4
YMR159C,884
YMR160W,3979
YMR161W,4860
YMR162C,9784
YMR163C,2310
YMR164C,7779
YMR165C,5014
YMR166C,4374
YMR167W,4716
YMR168C,3997
YMR169C,2992
YMR170C,2497
YMR171C,7422
YMR172W,4366
YMR172C-A,3
YMR173W,2340
YMR173W-A,2012
YMR174C,426
YMR175W,90
YMR175W-A,51
YMR176W,7802
YMR177W,3807
YMR178W,1860
YMR179W,5407
YMR180C,3070
YMR181C,2881
YMR182C,2224
YMR182W-A,116
YMR183C,4234
YMR184W,2075
YMR185W,5061
YMR186W,31787
YMR187C,3917
YMR188C,3810
YMR189W,14695
YMR190C,6399
YMR191W,3658
YMR192W,3975
YMR193W,2376
YMR193C-A,1
YMR194W,3562
YMR194C-B,350
YMR194C-A,194
YMR195W,4389
YMR197C,3243
YMR198W,4321
YMR199W,9820
YMR200W,8201
YMR201C,1824
YMR202W,9004
YMR203W,10296
YMR204C,2588
YMR205C,38339
YMR206W,391
YMR207C,5225
YMR208W,6069
YMR209C,3303
YMR210W,2703
YMR211W,2468
YMR212C,9115
YMR213W,2171
YMR214W,3363
YMR215W,7724
YMR216C,17409
YMR217W,14377
YMR218C,7338
YMR219W,6358
YMR220W,6790
YMR221C,7530
YMR222C,3384
YMR223W,5483
YMR224C,2984
YMR225C,1553
YMR226C,5633
YMR227C,1511
YMR228W,2652
YMR229C,18116
YMR230W,5970
YMR230W-A,46
YMR231W,5792
YMR232W,692
YMR233W,1560
YMR234W,2229
YMR235C,6850
YMR236W,3858
YMR237W,6928
YMR238W,4441
YMR239C,2526
YMR240C,1487
YMR241W,6560
YMR242C,14192
YMR242W-A,21
YMR243C,12148
YMR244W,79
YMR244C-A,927
YMR245W,56
YMR246W,18860
YMR247C,10904
YMR247W-A,1
YMR250W,4306
YMR251W,644
YMR251W-A,3253
YMR252C,2192
YMR253C,3604
YMR254C,52
YMR255W,3402
YMR256C,1422
YMR257C,7523
YMR258C,6166
YMR260C,4752
YMR261C,9468
YMR262W,2537
YMR263W,1884
YMR264W,3041
YMR265C,2874
YMR266W,7074
YMR267W,2928
YMR268C,2855
YMR269W,105
YMR270C,5086
YMR271C,2136
YMR272C,8272
YMR272W-A,3
YMR272W-B,1
YMR273C,6228
YMR274C,1942
YMR275C,7352
YMR276W,8012
YMR277W,8578
YMR278W,3949
YMR279C,302
YMR280C,1584
YMR281W,2279
YMR282C,3912
YMR283C,2556
YMR284W,3155
YMR285C,3504
YMR286W,1491
YMR287C,6272
YMR288W,3711
YMR289W,3494
YMR290C,7738
YMR290W-A,830
YMR291W,11314
YMR292W,1189
YMR293C,1239
YMR294W,2096
YMR294W-A,17
YMR295C,5940
YMR296C,14379
YMR297W,14074
YMR298W,1811
YMR299C,2576
YMR300C,6086
YMR301C,5228
YMR302C,6339
YMR303C,1817
YMR304W,11056
YMR304C-A,2390
YMR305C,16525
YMR306W,2508
YMR306C-A,90
YMR307W,34426
YMR307C-A,0
YMR308C,22306
YMR309C,21130
YMR310C,8809
YMR311C,3700
YMR312W,3073
YMR313C,6038
YMR314W,6594
YMR315W,5562
YMR315W-A,71
YMR316W,2997
YMR316C-A,102
YMR316C-B,637
YMR317W,473
YMR318C,7501
YMR319C,11782
YMR320W,153
YMR321C,427
YMR322C,27
YMR323W,153
YMR324C,0
YMR325W,27
YMR326C,3
ERCC-00002,56463
ERCC-00003,19866
ERCC-00004,8376
ERCC-00009,6616
ERCC-00012,7
ERCC-00013,71
ERCC-00014,563
ERCC-00016,12
ERCC-00017,3
ERCC-00019,204
ERCC-00022,5995
ERCC-00024,5
ERCC-00025,2900
ERCC-00028,35
ERCC-00031,73
ERCC-00033,38
ERCC-00034,641
ERCC-00035,3162
ERCC-00039,141
ERCC-00040,42
ERCC-00041,23
ERCC-00042,8247
ERCC-00043,12764
ERCC-00044,4728
ERCC-00046,11170
ERCC-00048,2
ERCC-00051,193
ERCC-00053,843
ERCC-00054,192
ERCC-00057,0
ERCC-00058,175
ERCC-00059,251
ERCC-00060,4174
ERCC-00061,2
ERCC-00062,487
ERCC-00067,62
ERCC-00069,196
ERCC-00071,2007
ERCC-00073,11
ERCC-00074,27958
ERCC-00075,1
ERCC-00076,3395
ERCC-00077,62
ERCC-00078,1859
ERCC-00079,2463
ERCC-00081,16
ERCC-00083,1
ERCC-00084,1108
ERCC-00085,97
ERCC-00086,30
ERCC-00092,2158
ERCC-00095,695
ERCC-00096,53643
ERCC-00097,3
ERCC-00098,1
ERCC-00099,1061
ERCC-00104,28
ERCC-00108,2777
ERCC-00109,21
ERCC-00111,13236
ERCC-00112,5080
ERCC-00113,25695
ERCC-00116,3120
ERCC-00117,5
ERCC-00120,26
ERCC-00123,4
ERCC-00126,234
ERCC-00130,37647
ERCC-00131,934
ERCC-00134,0
ERCC-00136,6220
ERCC-00137,18
ERCC-00138,18
ERCC-00142,4
ERCC-00143,67
ERCC-00144,168
ERCC-00145,15393
ERCC-00147,16
ERCC-00148,235
ERCC-00150,128
ERCC-00154,70
ERCC-00156,0
ERCC-00157,610
ERCC-00158,55
ERCC-00160,708
ERCC-00162,1472
ERCC-00163,480
ERCC-00164,43
ERCC-00165,1455
ERCC-00168,72
ERCC-00170,158
ERCC-00171,15580
