trx,cds,utr5,utr3,
YGR174C,259,242,NA,0
YGR175C,3122,2976,2,2
YGR177C,279,248,6,0
YGR178C,1584,1461,13,1
YGR179C,166,153,0,0
YGR180C,2226,2052,0,0
YGR182C,3,2,1,NA
YGR183C,698,454,5,2
YGR184C,496,488,NA,0
YGR185C,2473,2267,6,1
YGR187C,730,674,3,0
YGR188C,40,36,1,NA
YGR189C,5741,5368,38,6
YGR192C,23139,20883,54,65
YGR193C,830,783,3,1
YGR194C,234,233,NA,0
YGR196C,344,323,0,NA
YGR197C,106,95,0,0
YGR200C,642,607,0,0
YGR201C,44,41,NA,0
YGR202C,356,315,0,0
YGR204C-A,0,0,0,0
YGR207C,1023,919,0,1
YGR209C,932,660,12,3
YGR210C,503,454,17,0
YGR213C,26,25,NA,1
YGR216C,130,122,0,0
YGR220C,454,411,0,2
YGR221C,31,28,2,0
YGR223C,103,95,NA,0
YGR229C,982,886,23,NA
YGR231C,890,777,3,0
YGR233C,147,145,NA,0
YGR235C,701,627,3,0
YGR236C,5,5,NA,0
YGR237C,224,208,0,0
YGR238C,69,66,NA,0
YGR239C,269,246,0,0
YGR240C,6723,6418,49,7
YGR241C,370,344,7,1
YGR244C,1548,1410,17,0
YGR245C,828,767,10,0
YGR246C,383,360,0,0
YGR250C,645,610,10,0
YGR253C,1485,1295,1,2
YGR255C,241,204,14,1
YGR257C,95,84,1,0
YGR258C,145,140,0,0
YGR259C,2,0,2,0
YGR261C,627,601,0,0
YGR262C,294,263,0,0
YGR263C,68,68,0,0
YGR264C,2120,2041,0,0
YGR267C,643,547,20,0
YGR268C,248,200,0,17
YGR271C-A,450,408,NA,2
YGR274C,187,179,0,0
YGR276C,360,334,0,NA
YGR277C,259,227,0,0
YGR279C,3760,3338,20,13
YGR280C,585,557,0,0
YGR282C,4646,4327,8,17
YGR283C,236,211,0,0
YGR284C,935,827,4,1
YGR285C,3290,3109,0,3
YGR286C,104,97,0,0
YGR287C,58,53,1,0
YGR289C,19,5,14,0
YGL263W,0,0,0,0
YGL258W,9,1,8,0
YGL256W,50,31,12,0
YGL255W,355,284,4,1
YGL254W,186,175,0,4
YGL253W,4030,3801,15,7
YGL250W,100,89,NA,0
YGL248W,279,261,0,1
YGL247W,66,56,NA,0
YGL245W,5021,4854,0,1
YGL244W,913,865,3,NA
YGL243W,94,87,NA,0
YGL241W,366,349,0,0
YGL240W,51,49,NA,0
YGL238W,1059,1042,NA,5
YGL234W,1726,1629,0,3
YGL233W,318,303,1,0
YGL232W,393,363,0,0
YGL228W,702,650,0,0
YGL227W,211,197,0,1
YGL226W,148,120,NA,0
YGL225W,1125,961,0,5
YGL220W,234,220,NA,0
YGL218W,0,0,0,0
YGL216W,149,142,2,0
YGL215W,133,120,0,2
YGL212W,176,173,0,0
YGL211W,246,225,0,0
YGL210W,236,203,0,0
YGL209W,241,220,3,0
YGL208W,161,157,0,0
YGL207W,1795,1738,2,NA
YGL205W,16,13,NA,0
YGL202W,1844,1732,9,0
YGL198W,440,395,0,1
YGL197W,320,310,NA,0
YGL196W,119,112,0,0
YGL195W,3383,3363,NA,2
YGL192W,0,0,0,0
YGL191W,2159,1864,9,2
YGL181W,496,456,0,1
YGL180W,119,109,6,0
YGL178W,282,277,NA,0
YGL174W,137,130,0,0
YGL172W,561,535,0,1
YGL171W,673,632,0,0
YGL169W,336,308,7,0
YGL166W,144,132,0,0
YGL162W,75,65,2,1
YGL160W,201,177,2,0
YGL159W,161,142,0,0
YGL158W,9,7,1,0
YGL157W,1203,1117,0,1
YGL156W,350,345,NA,1
YGL155W,146,127,7,0
YGL153W,244,223,0,0
YGL151W,533,503,0,1
YGL148W,1831,1664,5,1
YGL145W,326,306,1,0
YGL141W,259,243,0,0
YGL139W,394,358,9,0
YGL137W,1968,1878,0,1
YGL135W,5674,5062,31,9
YGL134W,47,37,6,0
YGL133W,259,239,7,NA
YGL130W,474,442,0,0
YGL125W,1900,1702,41,NA
YGL123W,6912,6012,78,12
YGL119W,196,183,0,0
YGL117W,242,215,3,0
YGL116W,388,361,4,1
YGL115W,662,548,13,1
YGL114W,173,161,1,0
YGL113W,48,44,0,0
YGL111W,747,678,0,0
YGL109W,0,0,0,0
YGL106W,991,820,0,4
YGL105W,3890,3658,0,2
YGL103W,4955,4074,0,25
YGL101W,363,323,0,1
YGL100W,473,419,2,0
YGL099W,555,512,0,0
YGL098W,272,217,0,6
YGL097W,1082,978,5,1
YGL096W,35,33,NA,0
YGL093W,198,187,NA,0
YGL092W,861,858,NA,0
YGL090W,61,45,4,1
YGL088W,3,3,NA,0
YGL086W,308,304,NA,0
YGL085W,56,43,0,2
YGL083W,176,162,1,0
YGL082W,349,307,5,1
YGL081W,29,29,0,0
YGL080W,423,351,1,2
YGL079W,148,112,7,1
YGL073W,330,312,2,0
YGL071W,117,102,7,0
YGL068W,1046,900,1,1
YGL067W,197,174,4,1
YGL066W,404,389,7,0
YGL063W,45,31,10,2
YGL062W,1515,1463,1,0
YGL060W,252,228,9,0
YGL059W,118,107,3,0
YGL058W,644,585,2,3
YGL055W,3627,3320,9,3
YGL050W,171,144,0,0
YGL047W,133,118,1,0
YGL045W,93,91,NA,0
YGL043W,1038,955,0,1
YGL041W-A,353,308,0,0
YGL039W,104,95,0,2
YGL036W,245,234,5,NA
YGL033W,12,10,NA,2
YGL030W,2829,2046,41,9
YGL029W,312,221,3,2
YGL022W,820,755,7,2
YGL021W,490,486,NA,1
YGL019W,450,397,3,1
YGL017W,138,130,0,1
YGL016W,280,258,0,0
YGL014W,535,520,NA,1
YGL012W,1209,1117,0,1
YGL010W,111,74,4,0
YGL007W,1,1,NA,0
YGL006W-A,28,2,NA,26
YGL006W,402,395,NA,0
YGL002W,94,82,0,0
YGR003W,282,258,0,0
YGR004W,122,117,0,0
YGR006W,124,117,NA,NA
YGR007W,312,277,0,0
YGR012W,232,217,0,0
YGR013W,256,224,0,0
YGR014W,1074,1049,NA,0
YGR016W,70,57,NA,0
YGR017W,238,189,11,0
YGR019W,762,696,1,1
YGR021W,269,233,5,0
YGR023W,106,91,3,1
YGR026W,613,566,NA,2
YGR028W,283,256,1,1
YGR029W,340,287,NA,0
YGR031W,257,205,4,16
YGR032W,2156,2099,NA,0
YGR034W,2941,2390,3,20
YGR038W,456,398,7,0
YGR039W,16,13,NA,1
YGR040W,201,182,0,3
YGR041W,124,105,11,1
YGR042W,123,107,0,1
YGR046W,227,198,7,1
YGR048W,378,347,0,0
YGR049W,484,426,6,3
YGR052W,90,78,NA,0
YGR054W,1426,1307,11,1
YGR055W,1428,1354,0,3
YGR056W,298,291,0,0
YGR058W,230,213,0,0
YGR059W,3,3,NA,0
YGR060W,1945,1773,4,0
YGR064W,2,0,2,0
YGR070W,112,105,NA,NA
YGR072W,302,272,0,NA
YGR074W,403,358,0,1
YGR079W,478,470,NA,0
YGR080W,832,749,0,0
YGR082W,992,842,1,0
YGR088W,536,506,0,0
YGR089W,153,149,NA,0
YGR090W,857,810,4,0
YGR091W,108,96,2,0
YGR092W,681,632,3,0
YGR093W,198,175,0,0
YGR094W,3894,3851,NA,4
YGR096W,42,35,0,0
YGR097W,554,545,NA,0
YGR099W,103,97,NA,2
YGR100W,327,299,5,0
YGR101W,202,192,1,0
YGR103W,1672,1500,1,2
YGR105W,271,164,1,2
YGR107W,2,2,NA,0
YGR108W,332,297,4,1
YGR110W,46,45,1,0
YGR111W,626,579,0,1
YGR112W,210,190,0,1
YGR113W,271,231,1,3
YGR116W,1585,1554,0,NA
YGR118W,3985,3189,0,20
YGR121W-A,0,0,0,0
YGR122W,74,64,1,0
YGR124W,3446,3286,0,0
YGR125W,433,404,0,0
YGR127W,106,96,1,0
YGR129W,165,148,0,1
YGR131W,15,12,NA,0
YGR133W,95,88,NA,2
YGR134W,102,93,4,0
YGR135W,1279,1137,4,0
YGR137W,658,549,NA,1
YGR139W,4,0,4,NA
YGR140W,163,160,NA,0
YGR141W,228,195,0,0
YGR142W,317,299,2,1
YGR143W,207,199,NA,0
YGR145W,715,676,0,1
YGR149W,450,396,2,1
YGR153W,104,97,NA,1
YGR155W,4076,3877,18,2
YGR156W,344,316,2,0
YGR157W,1698,1610,13,0
YGR160W,0,0,0,0
YGR161W-C,272,205,0,0
YGR162W,2824,2755,NA,2
YGR163W,246,219,1,0
YGR165W,772,713,2,0
YGR166W,138,120,7,0
YGR167W,1403,1222,2,1
YGR170W,135,118,0,0
YGR173W,990,882,2,0
YGR174W-A,17,0,13,2
YGR181W,483,385,0,3
YGR186W,612,579,0,0
YGR191W,729,661,10,0
YGR195W,551,470,14,2
YGR198W,179,162,0,0
YGR199W,347,339,1,NA
YGR203W,198,150,0,0
YGR204W,2402,2310,1,1
YGR205W,234,206,9,1
YGR206W,67,50,0,1
YGR208W,360,320,1,0
YGR211W,1617,1505,3,5
YGR212W,41,29,NA,11
YGR214W,4325,4068,0,12
YGR215W,477,350,1,5
YGR217W,248,236,0,NA
YGR218W,1775,1699,14,0
YGR222W,158,149,NA,0
YGR224W,13,9,0,1
YGR225W,34,34,0,0
YGR227W,274,249,0,1
YGR230W,176,148,0,1
YGR232W,377,337,0,0
YGR234W,10420,9696,0,17
YGR243W,186,143,2,1
YGR247W,223,180,10,0
YGR248W,332,295,0,0
YGR249W,5,5,0,0
YGR251W,259,236,0,NA
YGR252W,160,142,0,0
YGR254W,17915,16756,2,11
YGR256W,104,102,NA,0
YGR260W,322,311,NA,0
YGR266W,343,312,1,1
YGR270W,473,459,NA,0
YGR271W,333,332,NA,0
YGR278W,189,183,0,0
YGR281W,307,299,0,0
YGR288W,93,68,18,0
YGR292W,108,102,0,0
YHL047C,30,29,0,0
YHL046C,2,2,0,0
YHL040C,103,88,6,1
YHL038C,168,160,0,0
YHL037C,3,0,3,0
YHL035C,55,52,NA,1
YHL034C,1853,1706,14,4
YHL033C,5182,4769,0,5
YHL032C,88,82,4,0
YHL031C,474,438,0,0
YHL029C,187,178,0,0
YHL026C,38,25,7,0
YHL023C,192,187,0,0
YHL022C,32,32,NA,0
YHL021C,955,881,8,0
YHL020C,306,281,0,0
YHL019C,112,104,0,0
YHL016C,2,2,NA,0
YHL014C,111,99,0,0
YHL013C,379,355,0,0
YHL011C,1029,871,19,1
YHL010C,86,85,0,0
YHL009C,211,195,0,0
YHL008C,84,70,0,0
YHL007C,661,629,3,0
YHL006C,40,33,NA,7
YHL003C,565,538,6,0
YHL002C-A,2,0,2,NA
YHR003C,402,379,0,0
YHR004C,63,58,0,NA
YHR005C,617,556,5,1
YHR005C-A,705,544,2,7
YHR007C,2997,2816,14,3
YHR007C-A,3,0,NA,2
YHR008C,1235,1076,1,2
YHR009C,355,287,27,0
YHR013C,613,548,0,0
YHR016C,361,318,1,1
YHR018C,2598,2436,3,3
YHR019C,3314,3186,1,1
YHR021C,2132,1616,15,10
YHR022C,26,22,0,1
YHR022C-A,0,0,0,0
YHR024C,459,445,0,0
YHR027C,2023,1917,1,0
YHR028C,611,572,0,0
YHR029C,165,147,0,0
YHR030C,1099,1008,3,3
YHR031C,114,110,0,0
YHR032C-A,0,0,0,0
YHR034C,189,171,0,0
YHR039C,944,910,4,0
YHR039C-A,1656,1225,0,4
YHR041C,76,68,0,0
YHR043C,525,428,8,0
YHR044C,165,158,1,1
YHR046C,248,208,1,1
YHR047C,328,318,0,0
YHR049C-A,6,0,NA,6
YHR056C,356,337,1,NA
YHR057C,209,182,0,0
YHR058C,229,195,0,0
YHR061C,90,77,2,1
YHR062C,282,236,0,0
YHR063C,738,652,0,5
YHR064C,3755,3608,0,1
YHR065C,1059,1004,0,0
YHR069C,565,532,0,2
YHR071C-A,0,0,0,0
YHR073C-B,0,0,0,0
YHR075C,97,93,0,0
YHR077C,524,477,0,0
YHR079C,74,69,5,0
YHR080C,82,79,1,NA
YHR082C,255,247,NA,0
YHR089C,1369,1233,0,2
YHR090C,297,260,0,0
YHR091C,125,116,0,1
YHR092C,1929,1806,2,0
YHR094C,1268,1139,3,2
YHR096C,98,97,NA,0
YHR097C,452,416,1,NA
YHR098C,784,750,2,1
YHR100C,156,131,0,0
YHR101C,149,138,NA,2
YHR107C,812,749,5,3
YHR112C,254,236,0,0
YHR115C,383,352,8,NA
YHR118C,283,268,0,0
YHR129C,94,68,15,0
YHR130C,1,0,NA,0
YHR131C,63,61,1,NA
YHR132C,800,728,0,2
YHR133C,355,296,0,0
YHR135C,780,723,9,1
YHR136C,0,0,0,0
YHR138C,239,203,2,0
YHR139C,8,5,NA,3
YHR141C,3486,2708,0,4
YHR144C,156,146,0,1
YHR145C,74,64,6,NA
YHR147C,621,546,1,0
YHR149C,210,188,2,0
YHR151C,47,38,4,0
YHR153C,45,41,NA,0
YHR156C,92,83,0,0
YHR158C,498,489,NA,1
YHR161C,330,307,1,0
YHR164C,166,165,NA,0
YHR165C,401,358,20,0
YHR166C,120,116,0,0
YHR173C,1,1,NA,0
YHR180C-B,3,0,0,3
YHR182C-A,0,0,0,0
YHR185C,0,0,0,0
YHR186C,264,250,3,NA
YHR188C,278,246,0,0
YHR191C,111,97,1,0
YHR193C,2413,1969,3,4
YHR193C-A,0,0,0,0
YHR198C,215,202,NA,0
YHR199C,113,105,0,1
YHR201C,433,404,0,0
YHR203C,7767,6921,12,4
YHR210C,3,3,0,0
YHL048W,508,463,0,0
YHL045W,0,0,0,0
YHL044W,31,30,0,1
YHL043W,1,0,NA,NA
YHL042W,35,31,NA,3
YHL041W,0,0,0,0
YHL039W,349,320,1,0
YHL036W,22,22,0,0
YHL030W,631,618,NA,0
YHL028W,34,31,0,1
YHL027W,732,691,6,0
YHL025W,356,320,2,0
YHL024W,650,637,NA,0
YHL017W,124,121,0,0
YHL015W,3947,3274,9,19
YHL012W,3,3,NA,NA
YHL006W-A,1,1,0,0
YHL004W,516,496,5,0
YHL002W,648,595,0,1
YHL001W,3583,2961,0,31
YHR001W,529,467,0,1
YHR001W-A,1057,713,6,3
YHR002W,102,92,2,0
YHR006W,629,601,0,0
YHR010W,3656,2955,1,24
YHR011W,175,162,0,0
YHR012W,338,296,0,0
YHR015W,26,25,NA,1
YHR017W,111,91,0,0
YHR020W,2667,2521,4,1
YHR021W-A,0,0,0,0
YHR023W,501,498,NA,0
YHR025W,1304,1147,0,0
YHR026W,960,778,14,5
YHR028W-A,0,0,0,0
YHR032W,478,448,1,NA
YHR032W-A,1,0,0,0
YHR033W,341,311,0,0
YHR035W,33,31,0,NA
YHR036W,142,135,1,2
YHR037W,1507,1404,2,3
YHR038W,403,360,0,2
YHR040W,164,158,0,0
YHR042W,657,611,1,0
YHR045W,210,192,1,0
YHR048W,19,10,7,0
YHR049W,1553,1360,0,1
YHR050W,304,274,9,0
YHR051W,963,875,NA,3
YHR052W,1362,1226,0,0
YHR056W-A,0,0,0,0
YHR059W,526,392,7,0
YHR060W,264,245,NA,0
YHR066W,844,744,0,0
YHR067W,154,130,0,0
YHR068W,1324,1181,0,3
YHR070W,456,448,0,3
YHR071W,163,76,74,NA
YHR072W,753,678,4,0
YHR072W-A,612,343,4,1
YHR073W,353,344,NA,1
YHR074W,735,691,0,1
YHR076W,383,333,0,1
YHR078W,109,105,0,0
YHR081W,247,216,0,0
YHR083W,159,148,0,0
YHR084W,211,188,3,2
YHR085W,245,203,0,0
YHR086W,293,273,6,0
YHR087W,1738,1254,52,3
YHR088W,518,488,2,0
YHR099W,1101,1086,1,NA
YHR102W,288,280,NA,0
YHR103W,341,312,15,0
YHR104W,2284,2070,19,6
YHR105W,101,72,0,0
YHR106W,104,98,NA,0
YHR108W,1209,1153,1,0
YHR109W,112,104,0,1
YHR110W,138,114,0,0
YHR111W,322,305,NA,0
YHR113W,474,447,0,0
YHR114W,478,446,15,NA
YHR116W,241,217,NA,2
YHR117W,427,407,0,0
YHR119W,241,239,NA,0
YHR120W,59,57,NA,0
YHR121W,512,440,1,1
YHR122W,392,353,0,0
YHR123W,352,325,0,0
YHR124W,6,5,NA,0
YHR127W,256,224,0,0
YHR128W,901,736,0,2
YHR132W-A,355,266,1,0
YHR134W,97,95,NA,0
YHR137W,1136,1031,0,1
YHR140W,10,9,0,0
YHR142W,546,501,14,0
YHR143W,1046,963,15,1
YHR143W-A,407,244,0,5
YHR146W,1460,1425,0,NA
YHR148W,505,446,0,5
YHR150W,78,62,9,0
YHR152W,529,450,2,2
YHR154W,380,367,0,NA
YHR155W,125,125,0,0
YHR157W,2,2,0,0
YHR159W,115,105,3,0
YHR162W,1804,1248,154,4
YHR163W,392,368,0,1
YHR167W,172,141,1,0
YHR168W,101,97,0,0
YHR169W,341,315,0,0
YHR170W,805,723,3,0
YHR171W,83,80,0,0
YHR172W,127,121,1,0
YHR174W,23707,22203,25,40
YHR176W,40,38,NA,1
YHR177W,43,43,NA,0
YHR178W,60,56,0,2
YHR179W,1773,1631,0,2
YHR180W,12,9,3,NA
YHR181W,226,201,0,0
YHR182W,75,72,0,0
YHR183W,6244,5881,18,23
YHR184W,53,49,NA,0
YHR187W,261,243,0,0
YHR190W,2323,2207,2,6
YHR192W,284,242,0,0
YHR194W,56,51,0,0
YHR195W,174,140,2,0
YHR196W,536,491,2,1
YHR197W,597,578,0,0
YHR200W,817,776,0,0
YHR202W,71,67,0,0
YHR204W,122,104,4,0
YHR205W,959,904,22,2
YHR206W,392,372,6,0
YHR208W,3619,3366,0,6
YHR209W,945,858,8,0
YHR211W,25,25,NA,0
YHR215W,52,50,NA,1
YHR216W,452,417,5,0
YIL169C,391,389,0,NA
YIL166C,17,11,NA,4
YIL165C,1,1,NA,0
YIL163C,21,12,NA,9
YIL160C,29,29,NA,0
YIL157C,465,414,NA,0
YIL155C,318,298,1,1
YIL154C,431,358,1,0
YIL151C,157,149,NA,0
YIL150C,128,126,0,0
YIL149C,291,286,NA,0
YIL147C,138,129,NA,1
YIL146C,61,57,2,0
YIL145C,357,335,0,0
YIL143C,315,308,0,NA
YIL139C,22,20,0,1
YIL138C,776,639,0,4
YIL137C,670,646,0,0
YIL135C,361,333,0,0
YIL134C-A,0,0,0,0
YIL133C,3319,2911,0,1
YIL132C,29,28,NA,0
YIL131C,346,325,2,3
YIL129C,214,210,NA,0
YIL127C,372,332,0,0
YIL119C,127,116,6,NA
YIL117C,865,761,4,2
YIL115C,1052,1032,NA,0
YIL114C,63,52,0,0
YIL109C,1973,1869,3,0
YIL107C,330,313,2,0
YIL105C,578,545,4,0
YIL104C,318,295,0,0
YIL102C-A,58,42,1,2
YIL101C,161,152,NA,0
YIL098C,320,254,0,1
YIL096C,183,175,NA,0
YIL094C,1182,1086,0,2
YIL093C,513,447,5,1
YIL091C,564,532,0,0
YIL088C,265,250,0,3
YIL087C,190,164,0,0
YIL085C,159,142,7,NA
YIL084C,247,221,1,NA
YIL083C,327,276,1,3
YIL079C,182,176,0,0
YIL077C,129,118,0,0
YIL075C,2451,2364,0,NA
YIL074C,431,404,0,0
YIL073C,82,82,NA,0
YIL071C,45,44,NA,0
YIL070C,1024,915,2,1
YIL069C,2751,2318,4,7
YIL068C,314,300,1,0
YIL067C,94,82,2,0
YIL066C,135,133,NA,0
YIL065C,428,331,1,0
YIL063C,522,478,3,2
YIL062C,1170,958,1,0
YIL061C,189,172,0,0
YIL059C,60,14,15,28
YIL057C,3,2,0,0
YIL055C,101,97,NA,0
YIL052C,3168,2482,9,3
YIL051C,1657,1303,3,1
YIL047C,277,260,0,NA
YIL044C,380,345,0,3
YIL043C,624,557,0,0
YIL042C,119,111,0,0
YIL038C,835,774,9,0
YIL037C,0,0,0,0
YIL035C,461,419,2,1
YIL034C,793,727,0,1
YIL033C,1010,925,19,3
YIL030C,718,703,NA,0
YIL029C,23,1,22,0
YIL027C,419,332,0,0
YIL026C,413,389,0,0
YIL023C,218,197,0,0
YIL020C,228,196,0,NA
YIL017C,113,105,1,NA
YIL014C-A,8,6,0,0
YIL013C,36,33,NA,1
YIL009C-A,143,126,0,0
YIL007C,165,135,0,2
YIL004C,190,159,0,0
YIL002C,134,115,7,0
YIR001C,242,219,0,1
YIR002C,93,84,3,0
YIR006C,1973,1941,NA,0
YIR008C,289,275,0,0
YIR011C,441,400,0,0
YIR013C,1,0,NA,1
YIR017C,46,44,NA,0
YIR018C-A,14,0,14,NA
YIR019C,31,31,NA,0
YIR020C,0,0,0,0
YIR024C,152,132,0,0
YIR026C,468,414,0,0
YIR027C,3,3,NA,0
YIR030C,14,12,0,0
YIR031C,25,9,14,0
YIR032C,68,56,7,0
YIR034C,1046,978,0,0
YIR035C,330,290,0,0
YIR036C,389,348,0,0
YIR038C,432,400,0,2
YIR039C,97,94,NA,0
YIR042C,66,51,7,0
YIL162W,508,491,NA,0
YIL161W,187,184,0,0
YIL159W,86,84,NA,0
YIL158W,188,159,0,0
YIL156W-B,288,242,NA,0
YIL156W,126,122,NA,0
YIL153W,119,110,0,0
YIL152W,60,54,0,0
YIL148W,3792,3022,0,22
YIL144W,318,301,0,0
YIL142W,1608,1502,0,1
YIL140W,761,756,NA,1
YIL136W,788,732,0,0
YIL134W,87,78,0,0
YIL130W,456,443,1,NA
YIL128W,412,408,NA,NA
YIL126W,584,558,1,0
YIL125W,1588,1553,NA,1
YIL124W,1201,1090,0,0
YIL123W,2553,2478,1,5
YIL122W,79,65,NA,0
YIL121W,112,107,NA,0
YIL120W,28,26,NA,0
YIL118W,473,390,3,0
YIL116W,688,648,0,NA
YIL113W,30,21,0,0
YIL112W,384,366,0,NA
YIL111W,275,226,0,0
YIL110W,319,303,0,2
YIL108W,718,682,0,0
YIL106W,589,525,0,0
YIL103W,313,279,1,1
YIL100W,0,0,0,0
YIL099W,14,14,NA,0
YIL097W,147,132,0,0
YIL095W,207,189,1,0
YIL092W,42,40,0,0
YIL090W,214,182,4,4
YIL089W,21,19,0,0
YIL078W,4569,4428,1,2
YIL076W,1179,1062,0,2
YIL066W-A,0,0,0,0
YIL064W,212,207,NA,0
YIL056W,127,125,NA,0
YIL054W,0,0,0,0
YIL053W,4695,4084,3,19
YIL050W,318,280,3,0
YIL049W,69,64,NA,1
YIL048W,348,306,13,0
YIL046W-A,2,1,1,0
YIL046W,91,83,0,0
YIL045W,76,71,0,0
YIL041W,1841,1707,0,1
YIL040W,243,197,0,0
YIL039W,380,370,0,0
YIL036W,674,646,4,0
YIL031W,94,71,11,NA
YIL028W,18,0,18,0
YIL022W,931,837,8,2
YIL021W,766,714,3,1
YIL019W,336,281,0,1
YIL018W,7406,6748,0,1
YIL016W,199,160,0,0
YIL015W,11,11,NA,0
YIL014W,166,137,13,2
YIL011W,22,17,0,0
YIL010W,351,275,0,0
YIL009W,333,321,0,2
YIL008W,264,170,3,2
YIL006W,50,45,NA,0
YIL005W,435,406,5,4
YIL003W,155,129,5,0
YIL002W-A,264,157,1,0
YIL001W,102,91,2,0
YIR003W,768,743,0,1
YIR004W,591,561,0,0
YIR005W,154,124,0,1
YIR007W,88,86,0,0
YIR009W,161,111,4,2
YIR010W,158,150,1,0
YIR012W,905,818,0,1
YIR014W,37,30,0,0
YIR016W,13,9,0,0
YIR018W,100,90,0,0
YIR021W,181,165,2,0
YIR022W,357,311,NA,0
YIR023W,203,194,NA,3
YIR025W,121,112,0,0
YIR028W,14,14,NA,0
YIR029W,23,23,NA,0
YIR033W,279,268,NA,0
YIR037W,920,789,9,0
YIR041W,10,2,7,0
YJL216C,1,1,NA,0
YJL215C,9,0,9,NA
YJL212C,545,516,1,0
YJL208C,408,371,2,1
YJL207C,278,261,0,NA
YJL206C,57,55,NA,0
YJL205C,77,53,0,0
YJL204C,271,256,0,0
YJL202C,0,0,0,0
YJL200C,928,899,0,0
YJL199C,40,35,NA,1
YJL196C,396,356,0,0
YJL192C,487,446,0,1
YJL190C,2932,2506,0,4
YJL187C,99,89,2,0
YJL185C,46,44,NA,0
YJL180C,370,331,0,3
YJL178C,421,370,0,1
YJL176C,607,577,0,2
YJL173C,269,237,0,2
YJL171C,1092,1013,0,0
YJL170C,1,1,0,0
YJL168C,268,250,1,0
YJL165C,373,353,4,NA
YJL164C,144,128,4,0
YJL163C,50,46,1,0
YJL162C,144,137,0,0
YJL160C,9,8,0,NA
YJL158C,5607,5019,10,17
YJL157C,480,469,NA,0
YJL156C,258,244,NA,0
YJL155C,410,369,6,0
YJL154C,507,499,NA,0
YJL153C,369,358,NA,0
YJL151C,1070,927,0,1
YJL147C,61,57,0,0
YJL139C,82,65,13,0
YJL138C,5330,5044,7,9
YJL137C,71,57,0,0
YJL136C,2931,2040,7,31
YJL133C-A,776,497,0,1
YJL131C,122,110,0,2
YJL130C,6227,6124,NA,0
YJL129C,101,85,12,NA
YJL128C,469,429,6,0
YJL127C-B,175,88,1,1
YJL127C,137,123,8,0
YJL125C,340,310,0,0
YJL124C,747,606,11,2
YJL123C,940,924,0,NA
YJL121C,559,437,1,1
YJL119C,1,0,0,0
YJL116C,193,185,NA,0
YJL110C,21,13,0,0
YJL109C,1279,1250,0,1
YJL108C,0,0,0,0
YJL107C,388,358,0,NA
YJL103C,43,38,0,0
YJL101C,140,109,5,0
YJL094C,164,148,1,1
YJL093C,58,58,NA,0
YJL091C,361,351,0,0
YJL090C,80,78,NA,0
YJL087C,342,334,NA,0
YJL084C,314,305,1,1
YJL081C,399,371,0,0
YJL080C,3313,3230,NA,0
YJL079C,687,574,4,0
YJL078C,1081,1028,4,2
YJL077C,4,3,NA,0
YJL074C,605,593,NA,0
YJL072C,230,212,0,1
YJL070C,105,101,NA,0
YJL069C,601,572,0,1
YJL068C,607,528,0,1
YJL066C,493,439,0,2
YJL065C,316,274,5,0
YJL063C,530,459,0,0
YJL058C,70,64,0,0
YJL057C,156,149,1,1
YJL056C,96,91,NA,0
YJL048C,623,581,3,1
YJL047C-A,3,0,0,3
YJL047C,202,193,3,0
YJL044C,149,123,0,1
YJL039C,668,637,5,0
YJL038C,1,1,NA,0
YJL035C,97,88,2,0
YJL031C,152,136,NA,0
YJL029C,311,287,0,0
YJL027C,1,1,0,0
YJL024C,396,301,0,0
YJL023C,82,73,NA,0
YJL020C,2417,2355,1,0
YJL015C,4,0,NA,4
YJL013C,106,104,NA,0
YJL012C,812,798,0,1
YJL011C,295,237,0,1
YJL010C,701,638,0,0
YJL008C,1633,1469,0,0
YJL006C,171,163,0,0
YJL004C,199,158,0,6
YJL002C,633,587,2,2
YJR003C,221,211,0,0
YJR004C,306,298,NA,0
YJR009C,17000,15311,35,69
YJR010C-A,154,115,0,1
YJR011C,71,59,0,0
YJR012C,41,41,NA,0
YJR016C,2853,2700,0,2
YJR017C,339,275,0,0
YJR019C,170,157,0,0
YJR021C,82,70,0,0
YJR025C,352,295,0,0
YJR030C,150,147,1,NA
YJR031C,282,274,0,0
YJR033C,181,172,0,NA
YJR036C,9,9,NA,0
YJR041C,479,452,0,0
YJR043C,229,214,0,0
YJR044C,277,224,1,0
YJR045C,7043,6610,61,24
YJR047C,529,521,0,0
YJR049C,387,350,0,0
YJR056C,211,181,8,0
YJR058C,102,83,0,0
YJR062C,236,223,0,0
YJR065C,1564,1469,0,0
YJR067C,159,136,NA,0
YJR069C,719,636,0,0
YJR070C,1649,1508,0,1
YJR072C,803,720,2,0
YJR073C,1789,1562,0,3
YJR076C,662,611,0,0
YJR077C,1866,1673,0,4
YJR080C,495,460,0,0
YJR082C,152,118,14,0
YJR083C,295,277,0,0
YJR085C,553,371,2,0
YJR088C,521,471,1,2
YJR090C,278,263,5,0
YJR091C,413,399,1,0
YJR093C,328,298,5,0
YJR094C,20,18,NA,0
YJR098C,100,95,NA,0
YJR100C,143,126,1,0
YJR102C,133,125,0,0
YJR104C,3217,2712,11,18
YJR109C,4325,4108,2,3
YJR111C,218,192,NA,2
YJR113C,464,382,2,1
YJR118C,261,203,0,0
YJR119C,85,83,NA,0
YJR124C,86,80,0,0
YJR125C,927,865,0,0
