Geneid,xrn1_2
YML061C,5771
YML060W,2126
YML059C,17483
YML058W-A,73
YML058W,8055
YML057C-A,79
YML057W,9023
YML056C,24322
YML055W,3620
YML054C,2383
YML054C-A,4
YML053C,3127
YML052W,17150
YML051W,5649
YML050W,2134
YML049C,14492
YML048W,10877
YML047W-A,8
YML047C,19
YML046W,4973
YML045W,1357
YML045W-A,184
YML043C,4611
YML042W,2126
YML041C,3346
YML039W,4104
YML040W,650
YML038C,10143
YML037C,3140
YML036W,1841
YML035C,9555
YML034C-A,39
YML034W,7623
YML032C,9162
YML031C-A,0
YML031W,11012
YML030W,2283
YML029W,8708
YML028W,12288
YML027W,10844
YML026C,11019
YML025C,6058
YML024W,7139
YML023C,7572
YML022W,4314
YML021C,3166
YML020W,4456
YML019W,4716
YML018C,8475
YML017W,9707
YML016C,14634
YML015C,3968
YML014W,2035
YML013W,7232
YML012C-A,23
YML012W,6900
YML011C,1485
YML010W,8500
YML009W-B,1659
YML009C-A,6
YML009C,2004
YML008C,9571
YML007C-A,62
YML007W,13265
YML006C,6533
YML005W,4406
YML003W,2099
YML002W,4020
YML001W,3583
YMR001C,13421
YMR001C-A,180
YMR002W,6867
YMR003W,1797
YMR004W,4540
YMR005W,6224
YMR006C,5853
YMR007W,108
YMR008C,9171
YMR009W,3562
YMR010W,8643
YMR011W,11995
YMR012W,28392
YMR013C,6141
YMR013C-A,915
YMR013W-A,514
YMR014W,4431
YMR015C,17126
YMR016C,11089
YMR017W,282
YMR018W,993
YMR019W,7210
YMR020W,3253
YMR021C,4043
YMR022W,4390
YMR023C,2407
YMR024W,6984
YMR025W,1044
YMR026C,2764
YMR027W,4376
YMR028W,3133
YMR029C,4693
YMR030W,1941
YMR031C,5898
YMR031W-A,16
YMR032W,4868
YMR030W-A,106
YMR033W,6877
YMR034C,1513
YMR035W,1124
YMR036C,4234
YMR037C,13809
YMR038C,3436
YMR039C,3896
YMR040W,514
YMR041C,2693
YMR042W,4543
YMR043W,12472
YMR044W,2979
YMR045C,13039
YMR046C,8603
YMR046W-A,21
YMR047C,11416
YMR048W,1914
YMR049C,10738
YMR050C,5553
YMR051C,636
YMR052W,805
YMR052C-A,280
YMR053C,3291
YMR054W,13017
YMR055C,2953
YMR056C,2100
YMR057C,46
YMR058W,23054
YMR059W,1653
YMR060C,1997
YMR062C,6602
YMR063W,1840
YMR064W,7341
YMR065W,3937
YMR066W,5159
YMR067C,5628
YMR068W,2230
YMR069W,1113
YMR070W,9621
YMR071C,2248
YMR072W,5065
YMR073C,2361
YMR074C,1597
YMR075W,6335
YMR075C-A,30
YMR076C,8252
YMR077C,1929
YMR078C,4477
YMR079W,9869
YMR080C,18894
YMR081C,1471
YMR082C,19
YMR083W,11644
YMR084W,990
YMR085W,1811
YMR086W,5896
YMR086C-A,371
YMR087W,2005
YMR088C,3538
YMR089C,9771
YMR090W,2208
YMR091C,3796
YMR092C,8373
YMR093W,13013
YMR094W,2911
YMR095C,228
YMR096W,2858
YMR097C,2799
YMR098C,5120
YMR099C,3764
YMR100W,14571
YMR101C,120
YMR102C,7847
YMR103C,964
YMR104C,7257
YMR105C,6718
YMR105W-A,21
YMR106C,2647
YMR107W,166
YMR108W,28288
YMR109W,12803
YMR110C,5797
YMR111C,3067
YMR112C,1593
YMR113W,3019
YMR114C,2557
YMR115W,4836
YMR116C,20090
YMR117C,4084
YMR118C,76
YMR119W,8927
YMR119W-A,1054
YMR120C,12238
YMR121C,2066
YMR122C,69
YMR122W-A,9802
YMR123W,4058
YMR124W,9200
YMR125W,13200
YMR126C,3262
YMR127C,3161
YMR129W,15735
YMR130W,3048
YMR131C,10307
YMR132C,2529
YMR133W,45
YMR134W,3172
YMR135C,3861
YMR135W-A,25
YMR136W,13112
YMR137C,2097
YMR138W,1141
YMR139W,3755
YMR140W,6949
YMR141C,17
YMR142C,11192
YMR141W-A,1
YMR143W,10822
YMR144W,3338
YMR145C,23605
YMR146C,10355
YMR147W,2058
YMR148W,3210
YMR149W,6976
YMR150C,1727
YMR151W,360
YMR152W,4407
YMR153W,3880
YMR153C-A,670
YMR154C,3056
YMR155W,5550
YMR156C,1347
YMR157C,2493
YMR158W,3515
YMR158C-A,387
YMR158W-B,3
YMR159C,1066
YMR160W,4405
YMR161W,5116
YMR162C,10910
YMR163C,2753
YMR164C,9355
YMR165C,5505
YMR166C,4749
YMR167W,5135
YMR168C,4230
YMR169C,3408
YMR170C,2658
YMR171C,8368
YMR172W,5195
YMR172C-A,0
YMR173W,2908
YMR173W-A,2528
YMR174C,554
YMR175W,76
YMR175W-A,58
YMR176W,8569
YMR177W,4464
YMR178W,2176
YMR179W,6299
YMR180C,3406
YMR181C,3010
YMR182C,2458
YMR182W-A,169
YMR183C,5168
YMR184W,2379
YMR185W,5613
YMR186W,33950
YMR187C,4157
YMR188C,4491
YMR189W,15517
YMR190C,7634
YMR191W,3936
YMR192W,4578
YMR193W,2738
YMR193C-A,1
YMR194W,4173
YMR194C-B,362
YMR194C-A,230
YMR195W,4795
YMR197C,3741
YMR198W,5274
YMR199W,10688
YMR200W,8953
YMR201C,2428
YMR202W,9226
YMR203W,11293
YMR204C,2925
YMR205C,39115
YMR206W,410
YMR207C,6117
YMR208W,6838
YMR209C,3706
YMR210W,2888
YMR211W,2915
YMR212C,10280
YMR213W,2974
YMR214W,4043
YMR215W,8141
YMR216C,19048
YMR217W,15844
YMR218C,9013
YMR219W,8134
YMR220W,7331
YMR221C,7917
YMR222C,3598
YMR223W,5915
YMR224C,3409
YMR225C,1866
YMR226C,6193
YMR227C,2421
YMR228W,2832
YMR229C,20141
YMR230W,6332
YMR230W-A,53
YMR231W,6630
YMR232W,799
YMR233W,1852
YMR234W,2528
YMR235C,8108
YMR236W,4314
YMR237W,7587
YMR238W,5136
YMR239C,3194
YMR240C,2028
YMR241W,7135
YMR242C,14426
YMR242W-A,22
YMR243C,12912
YMR244W,100
YMR244C-A,1224
YMR245W,50
YMR246W,20437
YMR247C,11970
YMR247W-A,0
YMR250W,4733
YMR251W,757
YMR251W-A,3488
YMR252C,2346
YMR253C,3800
YMR254C,50
YMR255W,3888
YMR256C,1510
YMR257C,8561
YMR258C,6606
YMR260C,5377
YMR261C,10451
YMR262W,2881
YMR263W,2346
YMR264W,3415
YMR265C,3146
YMR266W,7538
YMR267W,3164
YMR268C,3339
YMR269W,193
YMR270C,5729
YMR271C,2262
YMR272C,8862
YMR272W-A,1
YMR272W-B,2
YMR273C,7828
YMR274C,1998
YMR275C,8156
YMR276W,8349
YMR277W,9889
YMR278W,4213
YMR279C,328
YMR280C,1815
YMR281W,2484
YMR282C,4676
YMR283C,2839
YMR284W,3783
YMR285C,4154
YMR286W,1747
YMR287C,6974
YMR288W,4139
YMR289W,3970
YMR290C,8436
YMR290W-A,618
YMR291W,12416
YMR292W,1359
YMR293C,1710
YMR294W,2662
YMR294W-A,30
YMR295C,6326
YMR296C,14799
YMR297W,14711
YMR298W,2077
YMR299C,3042
YMR300C,6672
YMR301C,5535
YMR302C,7324
YMR303C,1855
YMR304W,12726
YMR304C-A,2418
YMR305C,17218
YMR306W,2747
YMR306C-A,98
YMR307W,35999
YMR307C-A,3
YMR308C,24386
YMR309C,22624
YMR310C,9737
YMR311C,4650
YMR312W,3543
YMR313C,6552
YMR314W,7297
YMR315W,5936
YMR315W-A,61
YMR316W,3420
YMR316C-A,98
YMR316C-B,726
YMR317W,505
YMR318C,8192
YMR319C,12818
YMR320W,180
YMR321C,552
YMR322C,31
YMR323W,168
YMR324C,0
YMR325W,29
YMR326C,1
ERCC-00002,56132
ERCC-00003,20531
ERCC-00004,8308
ERCC-00009,6614
ERCC-00012,5
ERCC-00013,62
ERCC-00014,579
ERCC-00016,10
ERCC-00017,0
ERCC-00019,220
ERCC-00022,5890
ERCC-00024,3
ERCC-00025,3006
ERCC-00028,40
ERCC-00031,85
ERCC-00033,59
ERCC-00034,674
ERCC-00035,3026
ERCC-00039,148
ERCC-00040,27
ERCC-00041,30
ERCC-00042,8734
ERCC-00043,13250
ERCC-00044,4675
ERCC-00046,11997
ERCC-00048,2
ERCC-00051,216
ERCC-00053,811
ERCC-00054,235
ERCC-00057,1
ERCC-00058,145
ERCC-00059,258
ERCC-00060,4458
ERCC-00061,7
ERCC-00062,561
ERCC-00067,53
ERCC-00069,186
ERCC-00071,2062
ERCC-00073,5
ERCC-00074,27876
ERCC-00075,2
ERCC-00076,3346
ERCC-00077,59
ERCC-00078,2018
ERCC-00079,2466
ERCC-00081,15
ERCC-00083,1
ERCC-00084,1260
ERCC-00085,75
ERCC-00086,32
ERCC-00092,2105
ERCC-00095,720
ERCC-00096,53161
ERCC-00097,5
ERCC-00098,3
ERCC-00099,1157
ERCC-00104,27
ERCC-00108,2719
ERCC-00109,13
ERCC-00111,13359
ERCC-00112,5011
ERCC-00113,25037
ERCC-00116,3147
ERCC-00117,2
ERCC-00120,31
ERCC-00123,5
ERCC-00126,277
ERCC-00130,37264
ERCC-00131,959
ERCC-00134,4
ERCC-00136,6247
ERCC-00137,24
ERCC-00138,25
ERCC-00142,2
ERCC-00143,86
ERCC-00144,180
ERCC-00145,15442
ERCC-00147,14
ERCC-00148,256
ERCC-00150,142
ERCC-00154,54
ERCC-00156,2
ERCC-00157,589
ERCC-00158,72
ERCC-00160,651
ERCC-00162,1549
ERCC-00163,505
ERCC-00164,46
ERCC-00165,1475
ERCC-00168,74
ERCC-00170,193
ERCC-00171,15474
