GeneID,dcp2.2
YOR250C,246
YOR251C,1240
YOR252W,1152
YOR253W,2590
YOR254C,812
YOR256C,205
YOR257W,1128
YOR258W,187
YOR259C,2251
YOR260W,1097
YOR261C,2401
YOR262W,1438
YOR264W,2180
YOR265W,1208
YOR266W,283
YOR267C,730
YOR268C,29
YOR269W,408
YOR270C,824
YOR271C,3294
YOR272W,2403
YOR273C,1018
YOR274W,395
YOR275C,473
YOR276W,6281
YOR277C,458
YOR278W,1149
YOR279C,411
YOR280C,581
YOR281C,1191
YOR283W,702
YOR284W,485
YOR285W,16561
YOR286W,2907
YOR287C,208
YOR288C,369
YOR289W,254
YOR290C,346
YOR291W,375
YOR292C,1960
YOR293W,68719
YOR294W,2751
YOR295W,322
YOR296W,446
YOR297C,2000
YOR298C-A,15452
YOR298W,0
YOR299W,645
YOR301W,861
YOR302W,4279
YOR303W,0
YOR304C-A,2176
YOR304W,147
YOR305W,1018
YOR306C,716
YOR307C,868
YOR308C,37
YOR309C,0
YOR310C,1440
YOR311C,820
YOR312C,58249
YOR313C,24
YOR315W,923
YOR316C,1255
YOR316C-A,70
YOR317W,2135
YOR318C,312
YOR319W,796
YOR320C,1543
YOR321W,57
YOR322C,738
YOR323C,1305
YOR324C,402
YOR326W,360
YOR327C,2318
YOR329C,178
YOR329W-A,38
YOR330C,1039
YOR332W,3070
YOR334W,489
YOR335C,1416
YOR336W,410
YOR337W,508
YOR338W,238
YOR340C,1084
YOR341W,697
YOR342C,1492
YOR343C,337
YOR343W-A,1634
YOR344C,275
YOR346W,304
YOR347C,508
YOR348C,542
YOR349W,188
YOR350C,489
YOR352W,465
YOR353C,145
YOR354C,662
YOR355W,936
YOR356W,75
YOR357C,2165
YOR358W,434
YOR359W,1825
YOR360C,2003
YOR362C,1635
YOR363C,211
YOR364W,26
YOR367W,2140
YOR368W,338
YOR369C,80328
YOR370C,651
YOR371C,161
YOR372C,695
YOR373W,277
YOR374W,6111
YOR375C,17771
YOR376W-A,1289
YOR377W,33
YOR379C,58
YOR380W,274
YOR381W,901
YOR382W,2329
YOR383C,368
YOR384W,0
YOR385W,976
YOR386W,192
YOR389W,0
YOR390W,47
YOR391C,0
YOR392W,0
YPL001W,1108
YPL002C,901
YPL003W,649
YPL004C,4268
YPL005W,225
YPL006W,563
YPL007C,135
YPL008W,311
YPL009C,590
YPL010W,11144
YPL011C,1090
YPL012W,833
YPL013C,1793
YPL014W,1308
YPL015C,1868
YPL016W,173
YPL017C,262
YPL018W,639
YPL019C,302
YPL020C,200
YPL022W,923
YPL023C,586
YPL024W,1418
YPL025C,18
YPL026C,347
YPL028W,9550
YPL029W,153
YPL030W,125
YPL031C,925
YPL032C,653
YPL033C,0
YPL034W,664
YPL036W,256
YPL037C,11671
YPL038W,973
YPL039W,256
YPL040C,307
YPL041C,235
YPL042C,160
YPL043W,1215
YPL045W,166
YPL046C,665
YPL047W,2591
YPL048W,2645
YPL049C,775
YPL050C,1562
YPL051W,507
YPL052W,770
YPL053C,1995
YPL054W,18
YPL055C,295
YPL056C,20
YPL057C,2754
YPL058C,1350
YPL059W,1943
YPL060W,200
YPL061W,3837
YPL063W,793
YPL064C,819
YPL065W,273
YPL066W,2611
YPL067C,1752
YPL068C,328
YPL069C,497
YPL070W,288
YPL071C,937
YPL072W,443
YPL074W,512
YPL075W,1583
YPL076W,1210
YPL077C,295
YPL078C,2662
YPL079W,100036
YPL081W,4464
YPL082C,185
YPL083C,473
YPL084W,1351
YPL085W,426
YPL086C,349
YPL087W,1410
YPL088W,1179
YPL089C,918
YPL090C,51506
YPL091W,1086
YPL092W,803
YPL093W,1784
YPL094C,3325
YPL095C,0
YPL096C-A,875
YPL096W,536
YPL097W,279
YPL098C,3042
YPL099C,1536
YPL100W,278
YPL101W,536
YPL103C,435
YPL104W,421
YPL105C,1145
YPL106C,6810
YPL107W,446
YPL108W,453
YPL109C,419
YPL110C,186
YPL111W,3615
YPL112C,792
YPL113C,137
YPL114W,396
YPL115C,326
YPL116W,148
YPL117C,3604
YPL118W,990
YPL119C,89
YPL120W,250
YPL122C,301
YPL123C,167
YPL124W,168
YPL125W,459
YPL126W,750
YPL127C,1720
YPL128C,1296
YPL129W,1762
YPL131W,35829
YPL132W,1011
YPL133C,467
YPL134C,1539
YPL135W,9112
YPL137C,676
YPL138C,252
YPL139C,219
YPL140C,265
YPL141C,658
YPL143W,85095
YPL144W,1917
YPL145C,2959
YPL146C,914
YPL147W,54
YPL148C,1136
YPL149W,1327
YPL150W,399
YPL151C,659
YPL152W,695
YPL152W-A,258
YPL153C,104
YPL154C,8266
YPL155C,280
YPL156C,97
YPL157W,850
YPL158C,404
YPL159C,926
YPL160W,982
YPL161C,160
YPL162C,552
YPL163C,1698
YPL164C,211
YPL165C,0
YPL166W,435
YPL167C,361
YPL168W,500
YPL169C,494
YPL170W,1365
YPL171C,141
YPL172C,451
YPL173W,476
YPL174C,497
YPL175W,526
YPL176C,325
YPL177C,1513
YPL178W,2340
YPL179W,2241
YPL180W,450
YPL181W,492
YPL183C,1793
YPL183W-A,10124
YPL184C,1617
YPL185W,52
YPL186C,197
YPL187W,12351
YPL188W,1306
YPL189C-A,7001
YPL189W,0
YPL190C,454
YPL191C,182
YPL192C,15
YPL193W,484
YPL194W,61
YPL195W,274
YPL196W,431
YPL197C,68
YPL198W,3635
YPL199C,1332
YPL202C,637
YPL203W,339
YPL204W,1855
YPL206C,5204
YPL207W,712
YPL208W,92
YPL209C,157
YPL210C,1310
YPL211W,9348
YPL212C,449
YPL213W,1189
YPL214C,346
YPL215W,805
YPL216W,225
YPL217C,280
YPL218W,3221
YPL219W,287
YPL220W,44246
YPL221W,1805
YPL222C-A,41
YPL222W,36
YPL223C,48
YPL224C,546
YPL225W,5547
YPL226W,4225
YPL227C,424
YPL228W,510
YPL229W,882
YPL230W,626
YPL231W,6739
YPL232W,658
YPL233W,469
YPL234C,1615
YPL235W,1302
YPL236C,992
YPL237W,7229
YPL239W,2435
YPL240C,3072
YPL241C,672
YPL242C,480
YPL243W,1441
YPL244C,914
YPL245W,219
YPL246C,6240
YPL247C,642
YPL248C,59
YPL249C,92
YPL249C-A,59218
YPL250C,15584
YPL250W-A,487
YPL252C,1063
YPL253C,106
YPL254W,367
YPL255W,302
YPL256C,1507
YPL257W,596
YPL258C,710
YPL259C,1016
YPL260W,781
YPL262W,1639
YPL263C,1081
YPL264C,337
YPL265W,1462
YPL266W,1801
YPL267W,586
YPL268W,409
YPL269W,276
YPL270W,177
YPL271W,2957
YPL272C,0
YPL273W,3265
YPL274W,1791
YPL277C,0
YPL279C,49
YPR001W,33
YPR002C-A,55
YPR002W,246
YPR003C,87
YPR004C,2851
YPR005C,591
YPR008W,163
YPR009W,272
YPR010C,4877
YPR010C-A,2477
YPR011C,306
YPR012W,67
YPR013C,227
YPR014C,0
YPR015C,30
YPR016C,9307
YPR017C,1790
YPR018W,219
YPR019W,362
YPR020W,1994
YPR021C,139
YPR022C,448
YPR023C,1322
YPR024W,2958
YPR025C,528
YPR026W,123
YPR028W,15050
YPR029C,254
YPR030W,376
YPR031W,381
YPR032W,122
YPR033C,1872
YPR034W,257
YPR035W,4055
YPR036W,3707
YPR036W-A,37445
YPR037C,1280
YPR040W,241
YPR041W,1038
YPR042C,1020
YPR043W,27701
YPR045C,682
YPR046W,1008
YPR047W,196
YPR048W,255
YPR049C,133
YPR050C,20
YPR051W,578
YPR052C,3824
YPR055W,248
YPR056W,792
YPR057W,490
YPR058W,1187
YPR060C,2020
YPR061C,353
YPR062W,3320
YPR063C,3943
YPR064W,56
YPR065W,989
YPR066W,285
YPR067W,1206
YPR068C,67
YPR069C,2327
YPR070W,468
YPR071W,1001
YPR072W,538
YPR073C,1560
YPR074C,4162
YPR075C,296
YPR076W,15
YPR077C,35
YPR079W,163
YPR080W,33773
YPR081C,153
YPR082C,3152
YPR083W,93
YPR084W,629
YPR085C,791
YPR086W,1080
YPR088C,2042
YPR089W,734
YPR091C,7268
YPR092W,18
YPR093C,387
YPR094W,442
YPR095C,140
YPR097W,628
YPR098C,1968
YPR099C,20
YPR100W,1824
YPR101W,1424
YPR102C,45439
YPR103W,1880
YPR104C,378
YPR105C,731
YPR106W,538
YPR107C,293
YPR108W,827
YPR109W,633
YPR110C,4837
YPR111W,260
YPR112C,1033
YPR113W,10006
YPR114W,426
YPR115W,778
YPR116W,220
YPR117W,198
YPR118W,1999
YPR119W,953
YPR120C,253
YPR121W,90
YPR122W,533
YPR124W,657
YPR125W,311
YPR126C,28
YPR127W,774
YPR128C,583
YPR129W,2472
YPR131C,1855
YPR132W,12545
YPR133C,535
YPR133W-A,13346
YPR134W,449
YPR135W,148
YPR137W,711
YPR138C,996
YPR139C,896
YPR140W,163
YPR141C,155
YPR143W,1686
YPR144C,1102
YPR145C-A,0
YPR145W,5603
YPR147C,1694
YPR148C,1328
YPR149W,2417
YPR150W,0
YPR151C,191
YPR152C,78
YPR153W,419
YPR154W,3934
YPR155C,122
YPR156C,3028
YPR157W,369
YPR158W,918
YPR158W-A,559
YPR159W,2478
YPR160W,2486
YPR161C,140
YPR162C,393
YPR163C,1733
YPR164W,928
YPR165W,4574
YPR166C,1197
YPR167C,297
YPR168W,553
YPR169W,623
YPR169W-A,2918
YPR171W,174
YPR172W,778
YPR173C,456
YPR174C,705
YPR175W,360
YPR176C,2670
YPR178W,711
YPR179C,150
YPR180W,813
YPR181C,2520
YPR182W,541
YPR183W,7809
YPR184W,593
YPR185W,290
YPR186C,495
YPR187W,2130
YPR188C,1231
YPR189W,345
YPR190C,1240
YPR191W,3214
YPR193C,468
YPR194C,364
YPR195C,213
YPR196W,345
YPR198W,2244
YPR199C,1437
YPR200C,58
YPR201W,22
SUM,14028453
,14.028453
,
Lin total TSS reads,15583984
,15.583984
