Geneid,dcp2_2
YMR021C,1359
YMR022W,2587
YMR023C,776
YMR024W,3009
YMR025W,342
YMR026C,1036
YMR027W,2760
YMR028W,844
YMR029C,1727
YMR030W,616
YMR031C,3028
YMR031W-A,3
YMR032W,1421
YMR030W-A,16
YMR033W,2430
YMR034C,506
YMR035W,483
YMR036C,906
YMR037C,5213
YMR038C,2691
YMR039C,1537
YMR040W,247
YMR041C,1292
YMR042W,1574
YMR043W,4459
YMR044W,833
YMR045C,10443
YMR046C,7680
YMR046W-A,18
YMR047C,4567
YMR048W,844
YMR049C,4620
YMR050C,4377
YMR051C,929
YMR052W,362
YMR052C-A,66
YMR053C,784
YMR054W,5747
YMR055C,2169
YMR056C,1104
YMR057C,17
YMR058W,10686
YMR059W,550
YMR060C,538
YMR062C,3382
YMR063W,860
YMR064W,2748
YMR065W,1441
YMR066W,1444
YMR067C,1827
YMR068W,627
YMR069W,334
YMR070W,2330
YMR071C,1276
YMR072W,2561
YMR073C,1093
YMR074C,1366
YMR075W,1566
YMR075C-A,8
YMR076C,2895
YMR077C,726
YMR078C,1512
YMR079W,4262
YMR080C,7876
YMR081C,1474
YMR082C,15
YMR083W,8246
YMR084W,343
YMR085W,582
YMR086W,2539
YMR086C-A,167
YMR087W,712
YMR088C,1460
YMR089C,3648
YMR090W,1214
YMR091C,1596
YMR092C,4047
YMR093W,3929
YMR094W,966
YMR095C,268
YMR096W,1642
YMR097C,1041
YMR098C,1715
YMR099C,2537
YMR100W,3378
YMR101C,99
YMR102C,2113
YMR103C,565
YMR104C,4107
YMR105C,4766
YMR105W-A,41
YMR106C,775
YMR107W,140
YMR108W,17260
YMR109W,5123
YMR110C,2526
YMR111C,988
YMR112C,780
YMR113W,945
YMR114C,1278
YMR115W,1612
YMR116C,16245
YMR117C,869
YMR118C,47
YMR119W,2973
YMR119W-A,298
YMR120C,1598
YMR121C,1374
YMR122C,45
YMR122W-A,8326
YMR123W,2136
YMR124W,4180
YMR125W,5007
YMR126C,627
YMR127C,923
YMR129W,5530
YMR130W,1582
YMR131C,5038
YMR132C,897
YMR133W,30
YMR134W,1099
YMR135C,1332
YMR135W-A,41
YMR136W,4198
YMR137C,742
YMR138W,622
YMR139W,1517
YMR140W,1980
YMR141C,9
YMR142C,7281
YMR141W-A,1
YMR143W,8411
YMR144W,933
YMR145C,11880
YMR146C,5982
YMR147W,879
YMR148W,1567
YMR149W,4209
YMR150C,852
YMR151W,164
YMR152W,2159
YMR153W,1437
YMR153C-A,362
YMR154C,1303
YMR155W,2591
YMR156C,565
YMR157C,961
YMR158W,1718
YMR158C-A,127
YMR158W-B,3
YMR159C,388
YMR160W,1355
YMR161W,1911
YMR162C,3562
YMR163C,618
YMR164C,2537
YMR165C,1755
YMR166C,1501
YMR167W,1515
YMR168C,1515
YMR169C,2162
YMR170C,1566
YMR171C,2450
YMR172W,1577
YMR172C-A,1
YMR173W,2253
YMR173W-A,1952
YMR174C,445
YMR175W,105
YMR175W-A,22
YMR176W,2974
YMR177W,1099
YMR178W,1047
YMR179W,1464
YMR180C,2044
YMR181C,3075
YMR182C,2366
YMR182W-A,49
YMR183C,2184
YMR184W,1079
YMR185W,1753
YMR186W,19204
YMR187C,1010
YMR188C,2013
YMR189W,13947
YMR190C,2191
YMR191W,3024
YMR192W,1512
YMR193W,1128
YMR193C-A,0
YMR194W,2841
YMR194C-B,233
YMR194C-A,93
YMR195W,2265
YMR197C,1789
YMR198W,972
YMR199W,5549
YMR200W,4310
YMR201C,832
YMR202W,8526
YMR203W,7396
YMR204C,871
YMR205C,24399
YMR206W,246
YMR207C,2015
YMR208W,3978
YMR209C,859
YMR210W,1024
YMR211W,1038
YMR212C,3808
YMR213W,530
YMR214W,1387
YMR215W,3929
YMR216C,5128
YMR217W,8218
YMR218C,2436
YMR219W,2343
YMR220W,3433
YMR221C,4676
YMR222C,1736
YMR223W,1454
YMR224C,807
YMR225C,1059
YMR226C,4562
YMR227C,477
YMR228W,975
YMR229C,10199
YMR230W,4633
YMR230W-A,4
YMR231W,1604
YMR232W,258
YMR233W,656
YMR234W,909
YMR235C,4076
YMR236W,2123
YMR237W,3548
YMR238W,3053
YMR239C,1355
YMR240C,570
YMR241W,2996
YMR242C,8998
YMR242W-A,12
YMR243C,7131
YMR244W,35
YMR244C-A,681
YMR245W,55
YMR246W,7538
YMR247C,3592
YMR247W-A,0
YMR250W,2703
YMR251W,295
YMR251W-A,4242
YMR252C,834
YMR253C,1111
YMR254C,19
YMR255W,1661
YMR256C,1163
YMR257C,1757
YMR258C,1881
YMR260C,3539
YMR261C,5276
YMR262W,1289
YMR263W,894
YMR264W,1752
YMR265C,843
YMR266W,3011
YMR267W,1574
YMR268C,883
YMR269W,47
YMR270C,1983
YMR271C,1101
YMR272C,6558
YMR272W-A,0
YMR272W-B,3
YMR273C,2712
YMR274C,522
YMR275C,2758
YMR276W,5548
YMR277W,2949
YMR278W,2449
YMR279C,142
YMR280C,399
YMR281W,1032
YMR282C,1228
YMR283C,730
YMR284W,1681
YMR285C,1509
YMR286W,936
YMR287C,1400
YMR288W,972
YMR289W,1510
YMR290C,4873
YMR290W-A,641
YMR291W,6604
YMR292W,1024
YMR293C,555
YMR294W,984
YMR294W-A,5
YMR295C,3939
YMR296C,8639
YMR297W,14854
YMR298W,1274
YMR299C,1236
YMR300C,2624
YMR301C,2668
YMR302C,3064
YMR303C,2333
YMR304W,4341
YMR304C-A,1518
YMR305C,11908
YMR306W,993
YMR306C-A,91
YMR307W,23941
YMR307C-A,2
YMR308C,7561
YMR309C,7947
YMR310C,4218
YMR311C,2000
YMR312W,2168
YMR313C,1973
YMR314W,3520
YMR315W,4401
YMR315W-A,59
YMR316W,1296
YMR316C-A,48
YMR316C-B,325
YMR317W,225
YMR318C,5056
YMR319C,8597
YMR320W,127
YMR321C,293
YMR322C,14
YMR323W,91
YMR324C,0
YMR325W,14
YMR326C,3
ERCC-00002,68731
ERCC-00003,26123
ERCC-00004,10803
ERCC-00009,9583
ERCC-00012,16
ERCC-00013,93
ERCC-00014,887
ERCC-00016,19
ERCC-00017,3
ERCC-00019,358
ERCC-00022,8526
ERCC-00024,14
ERCC-00025,5253
ERCC-00028,79
ERCC-00031,143
ERCC-00033,90
ERCC-00034,1093
ERCC-00035,4987
ERCC-00039,231
ERCC-00040,60
ERCC-00041,47
ERCC-00042,12494
ERCC-00043,17570
ERCC-00044,7177
ERCC-00046,15180
ERCC-00048,5
ERCC-00051,315
ERCC-00053,1145
ERCC-00054,368
ERCC-00057,4
ERCC-00058,267
ERCC-00059,426
ERCC-00060,5818
ERCC-00061,21
ERCC-00062,891
ERCC-00067,89
ERCC-00069,335
ERCC-00071,2885
ERCC-00073,20
ERCC-00074,32237
ERCC-00075,4
ERCC-00076,5025
ERCC-00077,108
ERCC-00078,3255
ERCC-00079,3546
ERCC-00081,25
ERCC-00083,4
ERCC-00084,1972
ERCC-00085,171
ERCC-00086,48
ERCC-00092,3303
ERCC-00095,1176
ERCC-00096,65521
ERCC-00097,5
ERCC-00098,4
ERCC-00099,1764
ERCC-00104,44
ERCC-00108,4197
ERCC-00109,29
ERCC-00111,18490
ERCC-00112,7327
ERCC-00113,32534
ERCC-00116,5035
ERCC-00117,8
ERCC-00120,31
ERCC-00123,8
ERCC-00126,396
ERCC-00130,46779
ERCC-00131,1451
ERCC-00134,1
ERCC-00136,8400
ERCC-00137,34
ERCC-00138,25
ERCC-00142,10
ERCC-00143,159
ERCC-00144,251
ERCC-00145,19890
ERCC-00147,25
ERCC-00148,347
ERCC-00150,220
ERCC-00154,86
ERCC-00156,2
ERCC-00157,1017
ERCC-00158,112
ERCC-00160,1074
ERCC-00162,2261
ERCC-00163,682
ERCC-00164,110
ERCC-00165,2345
ERCC-00168,117
ERCC-00170,342
ERCC-00171,19181
