GeneID,xrn1.2
YOR250C,269
YOR251C,1325
YOR252W,977
YOR253W,4535
YOR254C,1337
YOR256C,247
YOR257W,1053
YOR258W,177
YOR259C,2246
YOR260W,1567
YOR261C,2987
YOR262W,1647
YOR264W,1172
YOR265W,1352
YOR266W,365
YOR267C,834
YOR268C,0
YOR269W,400
YOR270C,1653
YOR271C,1866
YOR272W,2623
YOR273C,656
YOR274W,369
YOR275C,602
YOR276W,11382
YOR277C,563
YOR278W,1138
YOR279C,177
YOR280C,700
YOR281C,1340
YOR283W,914
YOR284W,490
YOR285W,7473
YOR286W,3748
YOR287C,139
YOR288C,326
YOR289W,166
YOR290C,375
YOR291W,306
YOR292C,1098
YOR293W,90492
YOR294W,2897
YOR295W,356
YOR296W,338
YOR297C,1590
YOR298C-A,29123
YOR298W,0
YOR299W,757
YOR301W,937
YOR302W,1454
YOR303W,285
YOR304C-A,1628
YOR304W,227
YOR305W,1114
YOR306C,621
YOR307C,472
YOR308C,59
YOR309C,56
YOR310C,3374
YOR311C,991
YOR312C,93878
YOR313C,0
YOR315W,1358
YOR316C,885
YOR316C-A,62
YOR317W,2036
YOR318C,95
YOR319W,765
YOR320C,1404
YOR321W,60
YOR322C,949
YOR323C,1924
YOR324C,400
YOR326W,546
YOR327C,2461
YOR329C,218
YOR329W-A,0
YOR330C,1118
YOR332W,5529
YOR334W,381
YOR335C,2123
YOR336W,958
YOR337W,323
YOR338W,465
YOR340C,1272
YOR341W,968
YOR342C,1156
YOR343C,33
YOR343W-A,998
YOR344C,536
YOR346W,650
YOR347C,373
YOR348C,202
YOR349W,164
YOR350C,464
YOR352W,441
YOR353C,170
YOR354C,757
YOR355W,809
YOR356W,239
YOR357C,1516
YOR358W,293
YOR359W,1565
YOR360C,2847
YOR362C,1779
YOR363C,186
YOR364W,0
YOR367W,1680
YOR368W,292
YOR369C,153909
YOR370C,649
YOR371C,201
YOR372C,655
YOR373W,278
YOR374W,2324
YOR375C,10143
YOR376W-A,743
YOR377W,167
YOR379C,0
YOR380W,100
YOR381W,451
YOR382W,634
YOR383C,157
YOR384W,0
YOR385W,878
YOR386W,146
YOR389W,0
YOR390W,91
YOR391C,0
YOR392W,0
YPL001W,1164
YPL002C,660
YPL003W,487
YPL004C,4648
YPL005W,172
YPL006W,652
YPL007C,109
YPL008W,280
YPL009C,1049
YPL010W,12053
YPL011C,1308
YPL012W,1091
YPL013C,2216
YPL014W,959
YPL015C,2070
YPL016W,241
YPL017C,85
YPL018W,243
YPL019C,1383
YPL020C,175
YPL022W,1281
YPL023C,610
YPL024W,958
YPL025C,13
YPL026C,257
YPL028W,12231
YPL029W,319
YPL030W,190
YPL031C,1005
YPL032C,752
YPL033C,0
YPL034W,753
YPL036W,114
YPL037C,23510
YPL038W,1039
YPL039W,61
YPL040C,373
YPL041C,413
YPL042C,273
YPL043W,1387
YPL045W,221
YPL046C,508
YPL047W,2324
YPL048W,3197
YPL049C,766
YPL050C,1968
YPL051W,568
YPL052W,706
YPL053C,1236
YPL054W,0
YPL055C,191
YPL056C,0
YPL057C,2095
YPL058C,994
YPL059W,2603
YPL060W,267
YPL061W,4402
YPL063W,1034
YPL064C,775
YPL065W,212
YPL066W,960
YPL067C,1243
YPL068C,185
YPL069C,563
YPL070W,185
YPL071C,1018
YPL072W,271
YPL074W,484
YPL075W,992
YPL076W,844
YPL077C,248
YPL078C,3069
YPL079W,118186
YPL081W,5502
YPL082C,205
YPL083C,571
YPL084W,1577
YPL085W,365
YPL086C,413
YPL087W,924
YPL088W,571
YPL089C,485
YPL090C,94832
YPL091W,1331
YPL092W,456
YPL093W,2744
YPL094C,4622
YPL095C,0
YPL096C-A,678
YPL096W,545
YPL097W,339
YPL098C,2577
YPL099C,1279
YPL100W,334
YPL101W,731
YPL103C,575
YPL104W,512
YPL105C,981
YPL106C,12829
YPL107W,373
YPL108W,424
YPL109C,416
YPL110C,248
YPL111W,1412
YPL112C,682
YPL113C,91
YPL114W,264
YPL115C,375
YPL116W,126
YPL117C,4217
YPL118W,1351
YPL119C,61
YPL120W,325
YPL122C,402
YPL123C,146
YPL124W,99
YPL125W,677
YPL126W,899
YPL127C,2226
YPL128C,1210
YPL129W,2163
YPL131W,59239
YPL132W,1006
YPL133C,403
YPL134C,866
YPL135W,7038
YPL137C,1391
YPL138C,211
YPL139C,255
YPL140C,243
YPL141C,381
YPL143W,85717
YPL144W,1562
YPL145C,3554
YPL146C,1050
YPL147W,0
YPL148C,737
YPL149W,1240
YPL150W,330
YPL151C,358
YPL152W,551
YPL152W-A,56
YPL153C,147
YPL154C,4288
YPL155C,208
YPL156C,85
YPL157W,497
YPL158C,245
YPL159C,655
YPL160W,2071
YPL161C,189
YPL162C,582
YPL163C,642
YPL164C,264
YPL165C,0
YPL166W,520
YPL167C,270
YPL168W,490
YPL169C,574
YPL170W,804
YPL171C,0
YPL172C,562
YPL173W,435
YPL174C,463
YPL175W,370
YPL176C,313
YPL177C,1094
YPL178W,2494
YPL179W,1495
YPL180W,484
YPL181W,533
YPL183C,2104
YPL183W-A,10816
YPL184C,1889
YPL185W,23
YPL186C,72
YPL187W,0
YPL188W,1155
YPL189C-A,3321
YPL189W,28
YPL190C,491
YPL191C,202
YPL192C,0
YPL193W,344
YPL194W,115
YPL195W,410
YPL196W,434
YPL197C,0
YPL198W,6387
YPL199C,2054
YPL202C,467
YPL203W,384
YPL204W,1894
YPL206C,2883
YPL207W,970
YPL208W,121
YPL209C,109
YPL210C,1413
YPL211W,10433
YPL212C,954
YPL213W,738
YPL214C,361
YPL215W,729
YPL216W,137
YPL217C,382
YPL218W,4979
YPL219W,266
YPL220W,58729
YPL221W,1649
YPL222C-A,57
YPL222W,65
YPL223C,42
YPL224C,553
YPL225W,5137
YPL226W,7626
YPL227C,956
YPL228W,456
YPL229W,410
YPL230W,162
YPL231W,6424
YPL232W,619
YPL233W,375
YPL234C,2238
YPL235W,1461
YPL236C,669
YPL237W,12197
YPL239W,2453
YPL240C,5397
YPL241C,948
YPL242C,574
YPL243W,1838
YPL244C,1006
YPL245W,476
YPL246C,4924
YPL247C,398
YPL248C,23
YPL249C,148
YPL249C-A,70779
YPL250C,2084
YPL250W-A,115
YPL252C,1306
YPL253C,49
YPL254W,442
YPL255W,191
YPL256C,1042
YPL257W,388
YPL258C,386
YPL259C,1978
YPL260W,852
YPL262W,2388
YPL263C,1215
YPL264C,212
YPL265W,646
YPL266W,1739
YPL267W,382
YPL268W,538
YPL269W,239
YPL270W,278
YPL271W,2414
YPL272C,0
YPL273W,4896
YPL274W,894
YPL277C,0
YPL279C,55
YPR001W,0
YPR002C-A,65
YPR002W,72
YPR003C,94
YPR004C,2940
YPR005C,362
YPR008W,137
YPR009W,649
YPR010C,4859
YPR010C-A,2300
YPR011C,315
YPR012W,36
YPR013C,206
YPR014C,0
YPR015C,21
YPR016C,10219
YPR017C,1980
YPR018W,222
YPR019W,331
YPR020W,2644
YPR021C,320
YPR022C,426
YPR023C,1405
YPR024W,3181
YPR025C,518
YPR026W,20
YPR028W,14473
YPR029C,335
YPR030W,113
YPR031W,432
YPR032W,213
YPR033C,2003
YPR034W,206
YPR035W,5344
YPR036W,4610
YPR036W-A,10228
YPR037C,1350
YPR040W,192
YPR041W,1761
YPR042C,546
YPR043W,28607
YPR045C,760
YPR046W,827
YPR047W,245
YPR048W,311
YPR049C,220
YPR050C,40
YPR051W,619
YPR052C,3959
YPR055W,320
YPR056W,756
YPR057W,548
YPR058W,1180
YPR060C,2798
YPR061C,301
YPR062W,3556
YPR063C,4767
YPR064W,0
YPR065W,582
YPR066W,461
YPR067W,1449
YPR068C,75
YPR069C,4639
YPR070W,625
YPR071W,816
YPR072W,605
YPR073C,2083
YPR074C,6722
YPR075C,788
YPR076W,0
YPR077C,0
YPR079W,109
YPR080W,62532
YPR081C,161
YPR082C,2095
YPR083W,110
YPR084W,514
YPR085C,691
YPR086W,2707
YPR088C,1625
YPR089W,827
YPR091C,6420
YPR092W,0
YPR093C,350
YPR094W,484
YPR095C,250
YPR097W,663
YPR098C,2106
YPR099C,0
YPR100W,2123
YPR101W,1094
YPR102C,84218
YPR103W,2033
YPR104C,407
YPR105C,894
YPR106W,410
YPR107C,228
YPR108W,1168
YPR109W,898
YPR110C,5756
YPR111W,273
YPR112C,1291
YPR113W,8746
YPR114W,509
YPR115W,618
YPR116W,395
YPR117W,391
YPR118W,2592
YPR119W,1311
YPR120C,215
YPR121W,22
YPR122W,804
YPR124W,616
YPR125W,494
YPR126C,0
YPR127W,639
YPR128C,1261
YPR129W,1964
YPR131C,1680
YPR132W,25128
YPR133C,651
YPR133W-A,11459
YPR134W,395
YPR135W,165
YPR137W,756
YPR138C,1319
YPR139C,1087
YPR140W,160
YPR141C,149
YPR143W,1672
YPR144C,1291
YPR145C-A,0
YPR145W,4759
YPR147C,2736
YPR148C,1298
YPR149W,1586
YPR150W,0
YPR151C,135
YPR152C,55
YPR153W,268
YPR154W,3491
YPR155C,98
YPR156C,4193
YPR157W,463
YPR158W,910
YPR158W-A,217
YPR159W,3109
YPR160W,1544
YPR161C,193
YPR162C,335
YPR163C,2812
YPR164W,1125
YPR165W,5225
YPR166C,1662
YPR167C,209
YPR168W,573
YPR169W,687
YPR169W-A,3553
YPR171W,150
YPR172W,1352
YPR173C,489
YPR174C,758
YPR175W,376
YPR176C,1549
YPR178W,654
YPR179C,182
YPR180W,732
YPR181C,3241
YPR182W,694
YPR183W,7802
YPR184W,375
YPR185W,341
YPR186C,1320
YPR187W,3538
YPR188C,1812
YPR189W,658
YPR190C,1546
YPR191W,3276
YPR193C,99
YPR194C,120
YPR195C,89
YPR196W,159
YPR198W,1485
YPR199C,998
YPR200C,66
YPR201W,0
SUM,16472330
,16.47233
,
Lin total TSS reads,17768565
,17.768565
