GeneID,xrn1.1
YOR266W,322
YOR267C,727
YOR268C,0
YOR269W,372
YOR270C,1884
YOR271C,1919
YOR272W,2125
YOR273C,575
YOR274W,319
YOR275C,602
YOR276W,11250
YOR277C,463
YOR278W,1071
YOR279C,152
YOR280C,673
YOR281C,1254
YOR283W,831
YOR284W,478
YOR285W,6462
YOR286W,3301
YOR287C,132
YOR288C,340
YOR289W,128
YOR290C,358
YOR291W,359
YOR292C,1036
YOR293W,87931
YOR294W,2412
YOR295W,371
YOR296W,317
YOR297C,1664
YOR298C-A,29012
YOR298W,0
YOR299W,683
YOR301W,948
YOR302W,1733
YOR303W,282
YOR304C-A,1294
YOR304W,263
YOR305W,990
YOR306C,699
YOR307C,527
YOR308C,58
YOR309C,42
YOR310C,3245
YOR311C,883
YOR312C,86956
YOR313C,0
YOR315W,1215
YOR316C,906
YOR316C-A,82
YOR317W,2076
YOR318C,90
YOR319W,761
YOR320C,1366
YOR321W,64
YOR322C,977
YOR323C,1866
YOR324C,398
YOR326W,565
YOR327C,2053
YOR329C,200
YOR329W-A,0
YOR330C,1047
YOR332W,5012
YOR334W,346
YOR335C,2159
YOR336W,958
YOR337W,289
YOR338W,393
YOR340C,1139
YOR341W,969
YOR342C,968
YOR343C,36
YOR343W-A,846
YOR344C,493
YOR346W,641
YOR347C,435
YOR348C,186
YOR349W,136
YOR350C,424
YOR352W,364
YOR353C,176
YOR354C,731
YOR355W,1080
YOR356W,257
YOR357C,1241
YOR358W,290
YOR359W,1506
YOR360C,2603
YOR362C,1540
YOR363C,153
YOR364W,0
YOR367W,1567
YOR368W,243
YOR369C,148591
YOR370C,651
YOR371C,163
YOR372C,602
YOR373W,293
YOR374W,2456
YOR375C,9820
YOR376W-A,665
YOR377W,148
YOR379C,0
YOR380W,122
YOR381W,463
YOR382W,653
YOR383C,212
YOR384W,0
YOR385W,816
YOR386W,125
YOR389W,0
YOR390W,89
YOR391C,0
YOR392W,0
YPL001W,1044
YPL002C,675
YPL003W,427
YPL004C,4575
YPL005W,146
YPL006W,673
YPL007C,105
YPL008W,237
YPL009C,1008
YPL010W,11599
YPL011C,1284
YPL012W,1108
YPL013C,1849
YPL014W,841
YPL015C,2168
YPL016W,206
YPL017C,108
YPL018W,252
YPL019C,1294
YPL020C,145
YPL022W,1219
YPL023C,641
YPL024W,903
YPL025C,24
YPL026C,202
YPL028W,11072
YPL029W,333
YPL030W,191
YPL031C,968
YPL032C,637
YPL033C,0
YPL034W,609
YPL036W,107
YPL037C,20509
YPL038W,892
YPL039W,56
YPL040C,383
YPL041C,401
YPL042C,276
YPL043W,1078
YPL045W,188
YPL046C,465
YPL047W,2311
YPL048W,3376
YPL049C,699
YPL050C,1954
YPL051W,503
YPL052W,716
YPL053C,1180
YPL054W,0
YPL055C,129
YPL056C,0
YPL057C,2152
YPL058C,1358
YPL059W,2492
YPL060W,240
YPL061W,4328
YPL063W,1054
YPL064C,683
YPL065W,188
YPL066W,896
YPL067C,1271
YPL068C,166
YPL069C,471
YPL070W,177
YPL071C,896
YPL072W,309
YPL074W,412
YPL075W,1035
YPL076W,917
YPL077C,218
YPL078C,2774
YPL079W,99206
YPL081W,5169
YPL082C,206
YPL083C,577
YPL084W,1531
YPL085W,361
YPL086C,496
YPL087W,993
YPL088W,515
YPL089C,437
YPL090C,82589
YPL091W,1317
YPL092W,521
YPL093W,2694
YPL094C,4048
YPL095C,0
YPL096C-A,658
YPL096W,524
YPL097W,339
YPL098C,2372
YPL099C,1182
YPL100W,399
YPL101W,709
YPL103C,555
YPL104W,492
YPL105C,778
YPL106C,12650
YPL107W,336
YPL108W,368
YPL109C,366
YPL110C,287
YPL111W,1402
YPL112C,611
YPL113C,50
YPL114W,216
YPL115C,366
YPL116W,135
YPL117C,3907
YPL118W,1096
YPL119C,55
YPL120W,259
YPL122C,401
YPL123C,101
YPL124W,77
YPL125W,699
YPL126W,919
YPL127C,2084
YPL128C,1266
YPL129W,1826
YPL131W,59193
YPL132W,830
YPL133C,359
YPL134C,848
YPL135W,7128
YPL137C,1326
YPL138C,231
YPL139C,226
YPL140C,261
YPL141C,372
YPL143W,81793
YPL144W,1307
YPL145C,3703
YPL146C,922
YPL147W,0
YPL148C,707
YPL149W,1125
YPL150W,309
YPL151C,348
YPL152W,534
YPL152W-A,49
YPL153C,159
YPL154C,4281
YPL155C,197
YPL156C,77
YPL157W,482
YPL158C,226
YPL159C,575
YPL160W,2014
YPL161C,202
YPL162C,537
YPL163C,753
YPL164C,283
YPL165C,0
YPL166W,517
YPL167C,234
YPL168W,440
YPL169C,594
YPL170W,744
YPL171C,0
YPL172C,543
YPL173W,388
YPL174C,524
YPL175W,343
YPL176C,319
YPL177C,960
YPL178W,2319
YPL179W,1748
YPL180W,416
YPL181W,449
YPL183C,1964
YPL183W-A,9780
YPL184C,2106
YPL185W,28
YPL186C,58
YPL187W,0
YPL188W,1093
YPL189C-A,3085
YPL189W,28
YPL190C,409
YPL191C,190
YPL192C,0
YPL193W,305
YPL194W,92
YPL195W,375
YPL196W,364
YPL197C,0
YPL198W,5503
YPL199C,1783
YPL202C,502
YPL203W,335
YPL204W,1744
YPL206C,2698
YPL207W,916
YPL208W,117
YPL209C,98
YPL210C,1184
YPL211W,8133
YPL212C,932
YPL213W,705
YPL214C,313
YPL215W,712
YPL216W,118
YPL217C,441
YPL218W,4405
YPL219W,215
YPL220W,55315
YPL221W,1716
YPL222C-A,33
YPL222W,60
YPL223C,34
YPL224C,475
YPL225W,5016
YPL226W,7309
YPL227C,883
YPL228W,375
YPL229W,460
YPL230W,117
YPL231W,6796
YPL232W,606
YPL233W,350
YPL234C,2024
YPL235W,1398
YPL236C,634
YPL237W,11695
YPL239W,2001
YPL240C,5123
YPL241C,837
YPL242C,519
YPL243W,1549
YPL244C,1011
YPL245W,475
YPL246C,4909
YPL247C,365
YPL248C,24
YPL249C,133
YPL249C-A,63297
YPL250C,1921
YPL250W-A,97
YPL252C,1388
YPL253C,44
YPL254W,445
YPL255W,203
YPL256C,1138
YPL257W,370
YPL258C,389
YPL259C,1833
YPL260W,799
YPL262W,2313
YPL263C,1076
YPL264C,252
YPL265W,775
YPL266W,1633
YPL267W,387
YPL268W,499
YPL269W,253
YPL270W,240
YPL271W,2170
YPL272C,0
YPL273W,4497
YPL274W,988
YPL277C,0
YPL279C,56
YPR001W,0
YPR002C-A,62
YPR002W,82
YPR003C,111
YPR004C,2918
YPR005C,319
YPR008W,146
YPR009W,612
YPR010C,5161
YPR010C-A,2063
YPR011C,370
YPR012W,37
YPR013C,182
YPR014C,0
YPR015C,15
YPR016C,9570
YPR017C,1766
YPR018W,189
YPR019W,338
YPR020W,2612
YPR021C,299
YPR022C,400
YPR023C,1277
YPR024W,3264
YPR025C,397
YPR026W,24
YPR028W,13143
YPR029C,444
YPR030W,96
YPR031W,384
YPR032W,194
YPR033C,2057
YPR034W,224
YPR035W,5233
YPR036W,4313
YPR036W-A,9769
YPR037C,1296
YPR040W,222
YPR041W,1590
YPR042C,537
YPR043W,26478
YPR045C,698
YPR046W,649
YPR047W,191
YPR048W,274
YPR049C,144
YPR050C,35
YPR051W,495
YPR052C,2975
YPR055W,323
YPR056W,728
YPR057W,491
YPR058W,1120
YPR060C,2407
YPR061C,269
YPR062W,3571
YPR063C,4052
YPR064W,0
YPR065W,505
YPR066W,503
YPR067W,1357
YPR068C,65
YPR069C,4212
YPR070W,610
YPR071W,653
YPR072W,567
YPR073C,1954
YPR074C,7133
YPR075C,612
YPR076W,0
YPR077C,0
YPR079W,120
YPR080W,60715
YPR081C,145
YPR082C,1750
YPR083W,92
YPR084W,462
YPR085C,664
YPR086W,2701
YPR088C,1732
YPR089W,811
YPR091C,5878
YPR092W,0
YPR093C,308
YPR094W,433
YPR095C,235
YPR097W,595
YPR098C,1970
YPR099C,0
YPR100W,1796
YPR101W,952
YPR102C,77682
YPR103W,2078
YPR104C,401
YPR105C,817
YPR106W,414
YPR107C,248
YPR108W,1173
YPR109W,781
YPR110C,5601
YPR111W,273
YPR112C,1175
YPR113W,7986
YPR114W,471
YPR115W,560
YPR116W,425
YPR117W,311
YPR118W,2429
YPR119W,1200
YPR120C,189
YPR121W,16
YPR122W,817
YPR124W,664
YPR125W,407
YPR126C,0
YPR127W,561
YPR128C,1097
YPR129W,1726
YPR131C,1731
YPR132W,21907
YPR133C,587
YPR133W-A,10348
YPR134W,403
YPR135W,172
YPR137W,680
YPR138C,1328
YPR139C,980
YPR140W,153
YPR141C,113
YPR143W,1440
YPR144C,1262
YPR145C-A,0
YPR145W,4670
YPR147C,2533
YPR148C,1293
YPR149W,1675
YPR150W,0
YPR151C,117
YPR152C,53
YPR153W,256
YPR154W,3630
YPR155C,103
YPR156C,3319
YPR157W,374
YPR158W,868
YPR158W-A,225
YPR159W,3071
YPR160W,1428
YPR161C,169
YPR162C,293
YPR163C,2641
YPR164W,1113
YPR165W,4587
YPR166C,1490
YPR167C,214
YPR168W,520
YPR169W,619
YPR169W-A,3074
YPR171W,162
YPR172W,1311
YPR173C,403
YPR174C,695
YPR175W,375
YPR176C,1601
YPR178W,650
YPR179C,166
YPR180W,608
YPR181C,3660
YPR182W,577
YPR183W,7857
YPR184W,393
YPR185W,310
YPR186C,1148
YPR187W,3120
YPR188C,1627
YPR189W,665
YPR190C,1463
YPR191W,3141
YPR193C,99
YPR194C,143
YPR195C,80
YPR196W,139
YPR198W,1253
YPR199C,950
YPR200C,67
YPR201W,0
SUM,15784175
,15.784175
,
Lin total TSS reads,17025294
,17.025294
