gene_bins	experiment_strain_condition	experiment	strain	condition	timepoint	size	translation	time	molecules_per_fL
[ 49.58,   58.98)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	4.016424320945464
[ 49.58,   58.98)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	2.9974455211978115
[ 49.58,   58.98)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	1.996632450468873
[ 49.58,   58.98)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.2675517503454947
[ 49.58,   58.98)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.0867923737270972
[ 49.58,   58.98)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 49.58,   58.98)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	18.329422926263256
[ 49.58,   58.98)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	14.591310532481753
[ 49.58,   58.98)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	11.386930816246112
[ 49.58,   58.98)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	8.94448874926203
[ 49.58,   58.98)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	7.305528477231872
[ 49.58,   58.98)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	5.08245625486201
[ 49.58,   58.98)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	3.251242605514915
[ 49.58,   58.98)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 49.58,   58.98)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	5.702233249395031
[ 49.58,   58.98)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	4.970332590936361
[ 49.58,   58.98)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	3.6906647331648372
[ 49.58,   58.98)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	3.1646535503305437
[ 49.58,   58.98)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	2.087416612759858
[ 49.58,   58.98)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.2362227313739977
[ 49.58,   58.98)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	0.9522841050134411
[ 49.58,   58.98)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 58.98,   71.45)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	25.23817666370762
[ 58.98,   71.45)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	12.575446059044868
[ 58.98,   71.45)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	4.940752633101682
[ 58.98,   71.45)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	1.0558132315360014
[ 58.98,   71.45)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	0.35120971928161593
[ 58.98,   71.45)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
[ 58.98,   71.45)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	13.402565042399996
[ 58.98,   71.45)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	10.158563156593162
[ 58.98,   71.45)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	5.9064331171742595
[ 58.98,   71.45)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	1.8457602659759358
[ 58.98,   71.45)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	0.6594674880545889
[ 58.98,   71.45)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
[ 58.98,   71.45)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	23.434864789087538
[ 58.98,   71.45)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	19.26637341309206
[ 58.98,   71.45)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	13.95283836369429
[ 58.98,   71.45)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	10.630896734252039
[ 58.98,   71.45)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	7.534626681326029
[ 58.98,   71.45)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	5.053703077978534
[ 58.98,   71.45)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	3.640776104786241
[ 58.98,   71.45)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 58.98,   71.45)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	8.169519152904916
[ 58.98,   71.45)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	6.4072413106001935
[ 58.98,   71.45)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	5.221083119763528
[ 58.98,   71.45)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	3.8017179106491183
[ 58.98,   71.45)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	2.4459461813078045
[ 58.98,   71.45)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.578681055084449
[ 58.98,   71.45)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.2439067423807793
[ 58.98,   71.45)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 58.98,   71.45)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	21.67313429500514
[ 58.98,   71.45)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	17.168156962096518
[ 58.98,   71.45)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	12.486977924559248
[ 58.98,   71.45)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	9.578763429439384
[ 58.98,   71.45)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	7.949882582320698
[ 58.98,   71.45)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	5.477997351396414
[ 58.98,   71.45)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	3.4700144417265455
[ 58.98,   71.45)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 58.98,   71.45)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	7.747796071961059
[ 58.98,   71.45)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	6.654645549197962
[ 58.98,   71.45)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	4.8133132537009775
[ 58.98,   71.45)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	4.02987648970236
[ 58.98,   71.45)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	2.553346717555807
[ 58.98,   71.45)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.4684017709983204
[ 58.98,   71.45)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.07766430014621
[ 58.98,   71.45)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 71.45,   87.76)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	30.824656517568734
[ 71.45,   87.76)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	16.162596090558594
[ 71.45,   87.76)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	6.532717827234845
[ 71.45,   87.76)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	1.3935365505384092
[ 71.45,   87.76)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	0.47071644099521415
[ 71.45,   87.76)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
[ 71.45,   87.76)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	16.169937463167923
[ 71.45,   87.76)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	12.71546088112886
[ 71.45,   87.76)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	7.706633903577863
[ 71.45,   87.76)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	2.5221902364777367
[ 71.45,   87.76)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	0.9033840862319324
[ 71.45,   87.76)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
[ 71.45,   87.76)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	25.87432759752293
[ 71.45,   87.76)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	21.36226553003017
[ 71.45,   87.76)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	15.29341047980359
[ 71.45,   87.76)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	11.74928567279436
[ 71.45,   87.76)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	8.597663201764052
[ 71.45,   87.76)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	5.670238254074384
[ 71.45,   87.76)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	3.711910435636728
[ 71.45,   87.76)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 71.45,   87.76)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	9.102134428248801
[ 71.45,   87.76)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	7.245947017031077
[ 71.45,   87.76)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	5.724768013186848
[ 71.45,   87.76)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	4.315004862792891
[ 71.45,   87.76)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	2.7995135627878507
[ 71.45,   87.76)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.7019182412544005
[ 71.45,   87.76)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.4498575970486096
[ 71.45,   87.76)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 71.45,   87.76)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	23.78906511240002
[ 71.45,   87.76)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	18.786886875211625
[ 71.45,   87.76)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	13.567616674401346
[ 71.45,   87.76)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	10.47524603533614
[ 71.45,   87.76)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	8.826514879082756
[ 71.45,   87.76)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	6.050190739330839
[ 71.45,   87.76)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	3.7953671567587026
[ 71.45,   87.76)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 71.45,   87.76)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	8.577341595127605
[ 71.45,   87.76)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	7.420762264222782
[ 71.45,   87.76)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	5.311447548844131
[ 71.45,   87.76)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	4.419897985126294
[ 71.45,   87.76)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	2.8413706209994825
[ 71.45,   87.76)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.5716055812370038
[ 71.45,   87.76)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.2528267407817764
[ 71.45,   87.76)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 87.76,  111.49)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	35.007223705127984
[ 87.76,  111.49)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	19.66515634690492
[ 87.76,  111.49)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	8.631438307177145
[ 87.76,  111.49)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	1.8297051624792242
[ 87.76,  111.49)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	0.6605215246507317
[ 87.76,  111.49)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
[ 87.76,  111.49)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	20.231819654117626
[ 87.76,  111.49)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	16.374996642925968
[ 87.76,  111.49)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	10.789976390172892
[ 87.76,  111.49)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	3.9114729582114163
[ 87.76,  111.49)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	1.4545225040445564
[ 87.76,  111.49)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
[ 87.76,  111.49)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	27.650351482465112
[ 87.76,  111.49)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	22.629151528352775
[ 87.76,  111.49)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	16.70672747575201
[ 87.76,  111.49)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	14.04179545019761
[ 87.76,  111.49)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	10.772024316971999
[ 87.76,  111.49)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	6.65455763479359
[ 87.76,  111.49)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	4.986489393608862
[ 87.76,  111.49)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 87.76,  111.49)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	9.398470747086504
[ 87.76,  111.49)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	7.412617710975769
[ 87.76,  111.49)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	6.227685816075265
[ 87.76,  111.49)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	4.725038934223443
[ 87.76,  111.49)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	3.0903207428539927
[ 87.76,  111.49)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.9119474329921395
[ 87.76,  111.49)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.8141651493697706
[ 87.76,  111.49)	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 87.76,  111.49)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	27.109078192582416
[ 87.76,  111.49)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	21.863900224427272
[ 87.76,  111.49)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	16.045485389657774
[ 87.76,  111.49)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	12.851812259148833
[ 87.76,  111.49)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	10.804656593074121
[ 87.76,  111.49)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	7.34473773774915
[ 87.76,  111.49)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	4.645781160288983
[ 87.76,  111.49)	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 87.76,  111.49)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	9.182696620989582
[ 87.76,  111.49)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	7.95254765018853
[ 87.76,  111.49)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	6.001923299475705
[ 87.76,  111.49)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	5.0860327973917085
[ 87.76,  111.49)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	3.2999601062277386
[ 87.76,  111.49)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.9056067051171584
[ 87.76,  111.49)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.5249486006907795
[ 87.76,  111.49)	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[111.49,  151.57)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	46.26719646404626
[111.49,  151.57)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	27.45707650715278
[111.49,  151.57)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	12.475411749016285
[111.49,  151.57)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	2.5309518537042077
[111.49,  151.57)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	0.7570018352691589
[111.49,  151.57)	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
[111.49,  151.57)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	23.894183946305482
[111.49,  151.57)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	19.822493195680128
[111.49,  151.57)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	13.149792116489493
[111.49,  151.57)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	4.765440244488124
[111.49,  151.57)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	1.6605930652675944
[111.49,  151.57)	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
[111.49,  151.57)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	33.07469584399227
[111.49,  151.57)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	27.296141527538566
[111.49,  151.57)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	19.70195824222456
[111.49,  151.57)	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	15.53104312474504
