gene_id	WT_small_hl	WT_large_hl	WT_hl_fc
YLR114C	5.35793422851199	11.100279483503815	1.0508472247412515
YOL078W	4.1908329189495905	6.733519384849313	0.6841237453642031
YMR068W	5.4139231786786794	7.077391632077147	0.38654333752277736
YJR001W	7.537665836404475	11.840916908925754	0.6515910580498834
YEL064C	5.2336406925761985	6.84059317629934	0.38630655081387505
YKL146W	5.654593448864543	10.24306398764478	0.8571521235448682
YNL101W	5.781733385195935	10.573355368719142	0.8708592889376263
YBL089W	4.690311397455978	5.873715769782368	0.3245897462586317
YER119C	8.43469215656401	13.423536818774856	0.6703575212106275
YIL088C	10.252410152444074	16.305068478169378	0.6693573995585699
YPR122W	5.486866673649386	11.719682635776792	1.094879077653579
YIL140W	4.757429389990567	6.6092061755038465	0.47429475751638034
YIL124W	11.892605219125965	21.440818972838514	0.8502952238112869
YLL063C	6.953700412258556	7.300905474359983	0.07029448883237302
YOR113W	5.470620094759995	11.155622811114227	1.0279947836748644
YBR068C	4.7757589005882455	5.043161095120794	0.07859830502206432
YDR046C	3.5618188816177203	5.267287776876398	0.5644461256021
YKR099W	2.868888492993748	5.622992459127357	0.9708462171091157
YHR208W	11.157628015857378	22.049966917879992	0.9827461319800488
YJR148W	13.815023826715919	22.237226028616714	0.6867387806679153
YJL020C	8.217855579036662	14.210034603258716	0.7900761858791334
YPL255W	3.9077256794437494	6.545878731313605	0.7442576809912974
YHR040W	4.082849015720047	8.448333959847531	1.049090647579468
YMR237W	9.550771359475492	16.61640999292726	0.7989195578229893
YKR027W	4.9888273697303624	8.693560558992797	0.801246424200325
YJL095W	4.927055731323667	7.944619947676344	0.6892524155410998
YER167W	4.740776079282663	8.628442027054602	0.8639768343477886
YDR361C	8.055715541916072	14.967411701976541	0.8937401134341914
YDR375C	14.20454412257924	18.169136301565082	0.35513730968435026
YIL033C	12.044469067640524	17.9408513038769	0.5748775490802871
YLR399C	4.857302752975499	9.59421489761389	0.9820093428028963
YDL070W	5.016695505681627	5.9112330473096	0.23672172455381799
YAL060W	12.04245741575753	18.485274368853243	0.6182466346653054
YNL039W	4.802089842643385	10.291564886771607	1.0997280678903736
YOL164W	5.216921287597572	7.94672126869192	0.6071610764897296
YBR200W	5.90511752477182	12.670500335081087	1.1014358172026646
YER155C	6.895770746144841	15.69137960797128	1.1861884845293271
YPL115C	4.447394161564397	7.562040679344471	0.7658153373439066
YPL161C	4.975736857598689	9.280637288622733	0.8993136862454235
YLR412W	6.637949383471712	9.79393050751741	0.5611503310539928
