gene_bins	experiment_strain_condition	experiment	strain	condition	timepoint	size	translation	time	molecules_per_fL
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	22.88700034012089
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	13.535608288342548
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	9.166933804775613
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	5.245217681727935
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	1.80652679084959
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	0.4979929759623023
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	23.10551006039426
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	14.842666883262575
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	10.75728626085684
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	6.7998988421388935
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	3.237582472831394
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	1.440453038005335
[ 71.04,  82.99)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
[ 71.04,  82.99)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	20.599228799299055
[ 71.04,  82.99)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	11.78786276683072
[ 71.04,  82.99)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	9.443501024557206
[ 71.04,  82.99)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	7.01559323790186
[ 71.04,  82.99)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	4.710252266343006
[ 71.04,  82.99)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	2.551070390634442
[ 71.04,  82.99)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	11.699983079597812
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	9.317156841844058
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	7.5260262751310965
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	4.591700546949812
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	2.4088842436500597
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	0.9352837585764309
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	7.909817767961941
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	6.017005666159489
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	4.569191119763237
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	2.892566480961956
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	1.498831888304676
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	0.7277841652227441
[ 71.04,  82.99)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[ 71.04,  82.99)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	6.26849126108868
[ 71.04,  82.99)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	4.004565389833979
[ 71.04,  82.99)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	3.167230675795625
[ 71.04,  82.99)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	2.294400952825577
[ 71.04,  82.99)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.5247560076284106
[ 71.04,  82.99)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.0716132798302833
[ 71.04,  82.99)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	25.100692072022905
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	15.296651100106416
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	10.545612558071312
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	6.023918249160167
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	2.0655691301399695
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	0.551814570620195
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	23.164876527003955
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	15.541770330024516
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	11.462459105498288
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	7.31673197550246
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	3.4722451916740877
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	1.5784222318885228
[ 82.99,  98.49)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
[ 82.99,  98.49)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	21.320806416340925
[ 82.99,  98.49)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	12.632211814889065
[ 82.99,  98.49)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	10.469447509725727
[ 82.99,  98.49)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	7.810252811293161
[ 82.99,  98.49)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	5.32365830578305
[ 82.99,  98.49)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	2.9332017961152936
[ 82.99,  98.49)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	13.851466024840645
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	11.322002585411111
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	9.273350626220523
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	5.816780914304764
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	3.0907072185423563
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	1.2000892806729424
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	7.879349177489342
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	6.234183013398141
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	4.901712721271702
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	3.1797498870969787
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	1.667850867398175
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	0.8031480504812825
[ 82.99,  98.49)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[ 82.99,  98.49)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	6.612401277468268
[ 82.99,  98.49)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	4.419677190324329
[ 82.99,  98.49)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	3.617834677935026
[ 82.99,  98.49)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	2.6317130962599142
[ 82.99,  98.49)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.7408083246551422
[ 82.99,  98.49)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.305959803743021
[ 82.99,  98.49)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	31.301160315564587
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	20.223441079334062
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	14.131433310042427
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	8.297930777800195
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	2.897174738067258
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	0.7704752931917613
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	28.000306879056303
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	18.188700686491313
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	13.393970647552658
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	8.413965984520393
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	3.892647228594535
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	1.7796311669093385
[ 98.49, 118.32)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
[ 98.49, 118.32)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	24.91388587275061
[ 98.49, 118.32)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	14.269311747444215
[ 98.49, 118.32)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	11.719631266620079
[ 98.49, 118.32)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	8.822392441310397
[ 98.49, 118.32)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	5.885129631364668
[ 98.49, 118.32)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	3.408748201049834
[ 98.49, 118.32)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	17.2803011348738
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	14.54794950742785
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	12.261807695242052
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	7.839462839114574
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	4.34555382927803
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	1.6494142293275036
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	9.906422088678433
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	7.87592861207128
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	6.0757818134971
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	3.846715940381324
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	1.9471555900699575
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	0.9211825977446171
[ 98.49, 118.32)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[ 98.49, 118.32)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	8.021365159825598
[ 98.49, 118.32)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	5.316315516916819
[ 98.49, 118.32)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	4.2332764964988705
[ 98.49, 118.32)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	3.038986362368398
[ 98.49, 118.32)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	1.9669179487557558
[ 98.49, 118.32)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	1.440875233088289
[ 98.49, 118.32)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	37.14419966324835
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	24.4878623302978
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	17.198852280960118
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	10.179245052058087
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	3.495922397776239
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	0.8844145709440427
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	31.45440121365504
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	20.736078056328502
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	15.088088458559977
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	9.401940846406916
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	4.257399354607049
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	1.8702689373940111
[118.32, 148.70)	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
[118.32, 148.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	27.064400615809962
[118.32, 148.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	15.926359143921594
[118.32, 148.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	12.89337586586715
[118.32, 148.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	9.499724263067117
[118.32, 148.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	6.335272574699625
[118.32, 148.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	3.3991668093297416
[118.32, 148.70)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[118.32, 148.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	19.74971331342424
[118.32, 148.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	16.942204256107633
[118.32, 148.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	14.372527161421653
[118.32, 148.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	9.227232684131007
[118.32, 148.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	4.897159244719063
[118.32, 148.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	1.7024808387784591
[118.32, 148.70)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[118.32, 148.70)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	11.375351891631212
