gene_id,TE_WT_Arava,TE_WT_Park_HP,TE_WT_Park_LP,TE_WT_Gerashchenko,is_ambiguous_Gerashchenko,TE_WT_Sen,TE_WT_Arava_mean_norm,TE_WT_Park_HP_mean_norm,TE_WT_Park_LP_mean_norm,TE_WT_Gerashchenko_mean_norm,TE_WT_Sen_mean_norm,TE_WT_PP,TE_WT_RS,TPMsc_input_small_YM,TPMsc_MandP_small_YM,TPMsc_P_small_YM,TPMsc_input_large_YM,TPMsc_MandP_large_YM,TPMsc_P_large_YM,TE_rRNAdep_MandP_small_YM,TE_rRNAdep_P_small_YM,TE_rRNAdep_MandP_large_YM,TE_rRNAdep_P_large_YM,TE_polyA_MandP_small_YM,TE_polyA_P_small_YM,TE_polyA_MandP_large_YM,TE_polyA_P_large_YM,TPMsc_input_polyA_small_YM,TPMsc_input_polyA_large_YM
YMR078C,0.099408491,0.707216422,0.777990555,0.631647223,FALSE,0.683020128,0.292971092,0.645614192,0.673618085,0.667659363,0.565203644,0.537401123,0.616431503,11.87942529,6.964477808,9.739800529,16.67559125,11.66250772,13.12381031,0.586263867,0.819888193,0.699375965,0.787007196,0.800735725,1.119826418,1.117583567,1.257615866,8.697598461,10.43546815
YPL057C,0.296939782,0.802746415,0.787339929,1.409872285,FALSE,NA,0.875124165,0.732823026,0.68171318,1.490253417,NA,0.763220124,1.490253417,114.3418025,106.3954208,105.7765431,147.5059072,113.9641495,118.9330189,0.930503267,0.925090743,0.77260736,0.806293261,1.100989307,1.094585105,1.315258952,1.372604616,96.6361981,86.64768969
YDL164C,0.315119718,0.896864971,0.720640714,1.26466356,FALSE,0.952637998,0.928703045,0.818743366,0.623962097,1.336765898,0.788314202,0.790469502,1.06254005,12.10172132,7.74311014,8.172984642,19.16271369,17.51913481,15.14084314,0.639835436,0.675357202,0.914230369,0.79011999,0.500335724,0.528112879,0.627320357,0.542159144,15.47582906,27.92693495
YLR103C,NA,0.596579433,0.399839253,0.505837259,FALSE,0.5,NA,0.54461426,0.346198229,0.534676589,0.413753285,0.445406245,0.474214937,6.902139991,7.783737957,6.260529579,15.41672656,12.66806149,14.48912843,1.127728207,0.907041814,0.821708904,0.939831706,1.096091528,0.881596152,0.986391865,1.128188273,7.101357647,12.84282843
YLR313C,0.039702762,0.921001573,1.005579525,0.147053332,FALSE,0.262429171,0.117009739,0.840777544,0.870674521,0.155437292,0.217161863,0.609487268,0.186299578,3.879863808,1.532163963,3.468593908,11.12796483,7.098164471,6.851634356,0.394901481,0.893998882,0.637867263,0.615713157,0.277175241,0.627483987,0.748279298,0.722290413,5.527780758,9.48598269
YDR097C,0.200310657,0.566532373,0.405779221,2.253992732,FALSE,1.613283518,0.590344261,0.517184456,0.351341312,2.382499752,1.335002711,0.48629001,1.858751231,11.07546322,5.94176573,6.452124215,15.91087715,10.70327019,9.905672581,0.53648011,0.582560213,0.672701454,0.622572375,0.781166649,0.848263712,1.190497944,1.101783159,7.606271643,8.990582677
YKL045W,0.486227687,1.127099752,1.014371157,0.923896501,FALSE,0.986232704,1.432982794,1.0289235,0.878286699,0.976570666,0.816114042,1.113397664,0.896342354,6.167336045,5.708450006,5.096579571,10.79549703,9.807646382,10.41773895,0.925594124,0.826382661,0.908494195,0.965007811,0.411344468,0.367253774,0.47686459,0.506528337,13.8775417,20.56694206
YAR007C,0.437815214,1.275922696,1.300438403,2.149252175,FALSE,1.765405993,1.290304286,1.164783191,1.125976172,2.271787616,1.460885057,1.193687883,1.866336337,44.78789696,26.81204323,29.24902811,75.86568597,46.34970118,58.76339859,0.598644836,0.65305652,0.610944205,0.774571505,0.888607698,0.96937452,0.828402704,1.050271243,30.17309359,55.95068796
YPR135W,0.275007295,0.716236413,0.587370405,1.310266296,FALSE,1.414213562,0.810485977,0.653848495,0.508570863,1.384968585,1.170271014,0.657635112,1.2776198,15.22111365,10.21973169,10.63001566,19.26109613,15.67590975,15.86504482,0.671418132,0.698373056,0.813863845,0.823683383,0.566251831,0.588984722,0.73019392,0.739003953,18.04803294,21.46814609
YER124C,0.195355145,0.864706576,0.815483846,1.151672635,FALSE,0.77916458,0.575739657,0.789386134,0.706081408,1.217333014,0.644763809,0.6904024,0.931048411,197.1351026,185.4777188,185.4676331,15.37202907,11.86095707,16.27259075,0.940866017,0.940814855,0.771593459,1.058584438,0.899490332,0.899441421,1.723671531,2.364783992,206.2031266,6.881216555
YIL026C,0.212995074,0.657793681,0.63798682,1.695664988,FALSE,1.366040257,0.627727059,0.600496429,0.552396757,1.792340036,1.130407287,0.593540082,1.461373661,7.913111658,3.75809811,4.378373364,21.28472218,11.43642589,11.91263089,0.474920394,0.553306152,0.537306797,0.559679886,0.515603115,0.600703569,0.812810679,0.846655563,7.288742052,14.07022101
YNL102W,0.16940914,0.477109064,0.367884643,1.878685058,FALSE,1.394743666,0.499273055,0.435550383,0.318530536,1.985794639,1.154159547,0.417784658,1.569977093,17.33461628,7.982360432,8.580540774,23.26022052,13.55830364,11.79230513,0.460486711,0.494994561,0.582896608,0.506973058,0.663708879,0.713445747,1.306234023,1.136094203,12.02690017,10.37968955
YMR076C,0.090137149,0.594121148,0.370285572,2.506855221,FALSE,1.484523571,0.265647118,0.542370105,0.320609365,2.649778705,1.228453008,0.376208863,1.939115856,10.19266269,4.778293888,4.443689383,26.57752155,16.3030197,14.8975761,0.468797412,0.435969434,0.613413846,0.560532933,0.695785483,0.647062453,1.203880764,1.100097137,6.867481437,13.54205515
YJL074C,0.057575873,0.399402564,0.284236095,2.280784815,FALSE,1.717130873,0.169684364,0.364612522,0.246103982,2.410819333,1.420937079,0.260133623,1.915878206,11.92631254,5.204273141,5.820069497,7.73128092,3.918024776,3.297628806,0.436369005,0.48800243,0.506775632,0.426530719,0.725933335,0.8118295,0.874176911,0.735756185,7.169078602,4.481958661
YDL018C,0.368725664,1.629406174,2.058299562,0.898520099,FALSE,1.547564994,1.086687462,1.487476419,1.78216535,0.949747479,1.2806202,1.452109744,1.115183839,47.3475698,33.34088017,34.78472979,56.64972963,40.84359117,44.00248372,0.704172998,0.734667691,0.72098475,0.77674658,0.721876275,0.753137621,0.595397185,0.641445921,46.18641907,68.59889868
YDL003W,0.21475408,0.90497303,0.797762684,1.27298991,FALSE,1.205807828,0.632911102,0.826145171,0.690737655,1.345566958,0.997813899,0.716597976,1.171690429,8.441847107,6.874878297,5.191981913,11.22799654,8.209401061,7.842045451,0.814380811,0.615029134,0.731154577,0.698436754,1.093349354,0.825709172,0.897126303,0.85698155,6.287906306,9.15077513
YDR507C,0.209248189,0.502514094,0.343344418,2.182631418,FALSE,1.337927555,0.616684451,0.458742502,0.297282541,2.307069911,1.107143842,0.457569831,1.707106876,20.84548475,10.84398265,11.10833593,48.23244393,29.95546635,28.51163798,0.520207747,0.532889307,0.621064659,0.591129863,0.717473832,0.734964321,1.195006568,1.137408253,15.11411591,25.06719808
YGR152C,0.438582308,1.110737224,1.084814457,0.723812301,FALSE,1.414213562,1.29256502,1.013986233,0.939279574,0.765079055,1.170271014,1.081943609,0.967675034,8.302505786,10.36256083,11.30145032,11.12524024,11.95527336,12.69325313,1.248124494,1.361209569,1.074608108,1.140941935,1.108804649,1.209266789,1.950029505,2.070401686,9.34570471,6.130816651
YLL002W,0.233478146,1.245563626,1.445739882,0.440051403,FALSE,0.795536484,0.688093614,1.137068554,1.251784517,0.465140079,0.658311667,1.025648895,0.561725873,9.71414456,7.85558252,9.336623215,9.873717096,8.266565617,12.22493969,0.808674657,0.961136944,0.837229337,1.238129427,0.685870058,0.815179561,0.939297857,1.389072583,11.45345598,8.800792584
YBR070C,0.277597059,2.005318761,2.98525924,0.492525381,FALSE,0.52123288,0.818118382,1.830645064,2.584767386,0.52060576,0.431323633,1.744510277,0.475964696,12.08634802,9.993814538,6.790108481,13.51845709,21.80860169,15.36245555,0.82686801,0.561799848,1.61324636,1.136405986,0.361953653,0.245922571,0.513983197,0.362060994,27.61075752,42.43057327
YNL262W,0.03252726,0.53012532,0.473034131,1.83566227,FALSE,1.717130873,0.095862506,0.483948647,0.40957354,1.940318991,1.420937079,0.329794897,1.680628035,17.36012744,7.200158149,6.339568832,25.18652764,12.64752227,10.8869237,0.414752609,0.365179856,0.502154265,0.432251871,0.651621164,0.573737012,1.246636189,1.073098176,11.04960758,10.14531936
YKL113C,0.452089121,1.068620781,0.760113602,0.866397413,FALSE,1.164733586,1.332371538,0.975538352,0.658139441,0.91579338,0.963824695,0.98868311,0.939809037,9.933620171,9.885770738,9.871218508,16.42296042,13.01868809,12.19345398,0.995183082,0.993718135,0.792712627,0.742463823,0.533000066,0.532215469,0.465988912,0.43645061,18.54740998,27.93776363
YHR143W,0.761119008,0.845913311,0.729223059,2.04286688,FALSE,1.274560627,2.243126978,0.77222986,0.631393064,2.159336969,1.054707293,1.215583301,1.607022131,538.8339299,337.484043,316.2255818,6.980081745,7.530897281,5.342937592,0.626322925,0.58687021,1.078912476,0.765454874,0.826207112,0.77416349,1.093278398,0.775647049,408.4739023,6.888361914
YER095W,0.439580216,1.231495102,1.210936146,1.219580669,FALSE,0.801069878,1.295506,1.124225472,1.048481222,1.289112693,0.662890587,1.156070898,0.97600164,27.41746081,30.2182846,26.61212742,60.81606026,48.70136351,54.68276586,1.102154747,0.970626989,0.800797738,0.899150087,0.864319982,0.761174693,0.618360749,0.694306558,34.96191829,78.75882096
YOL090W,0.264184294,0.53056704,0.367931412,1.811496909,FALSE,1.347233577,0.778589038,0.484351891,0.318571031,1.914775888,1.114844636,0.527170653,1.514810262,21.93733925,12.35193705,13.25087672,54.77131389,34.75537308,37.12870782,0.563055387,0.604032994,0.634554306,0.677886017,0.882888354,0.947142516,1.206042954,1.288399822,13.99037261,28.81769091
YBR088C,0.483202342,1.488928517,1.878099436,1.047984664,FALSE,2,1.424066668,1.359235097,1.626140237,1.107733475,1.65501314,1.469814,1.381373307,37.53202779,36.06661,36.85340009,140.1741876,119.1136513,134.4934093,0.960955539,0.981918704,0.849754533,0.959473435,1.098750395,1.122719544,1.049948294,1.185515884,32.82511674,113.4471592
YLR121C,0.18700706,1.184357107,1.065295428,1.273941148,FALSE,1.765405993,0.55113665,1.081193441,0.922379149,1.34657243,1.460885057,0.851569747,1.403728743,8.111842439,7.777592118,6.012248242,102.7728427,83.92226938,78.17125006,0.958794772,0.741169258,0.816580209,0.760621658,1.070932204,0.827853938,0.729819382,0.679806371,7.262450498,114.990464
YGR189C,0.551530236,0.840987762,0.625189603,1.968449127,FALSE,1.866065983,1.62543878,0.767733352,0.54131637,2.080676433,1.544181861,0.978162834,1.812429147,268.8043786,172.6693726,171.4802797,1453.613288,857.5961745,829.1795492,0.642360714,0.637937078,0.589975464,0.570426506,1.006683555,0.999750998,1.00101438,0.967845563,171.5229892,856.727128
YOL019W,0.425237772,0.861449798,0.717041009,1.547102163,FALSE,2.329467173,1.253236757,0.786413039,0.620845316,1.63530719,1.92764939,0.886831704,1.78147829,57.10415526,43.35744705,42.04132264,101.0280063,60.3323758,60.72125278,0.759269564,0.736221777,0.597184662,0.601033862,0.958913614,0.92980559,0.962277291,0.968479723,45.21517517,62.69749519
YML027W,0.163895078,0.840065221,0.680807766,2.193229547,FALSE,1.071773463,0.483022322,0.76689117,0.589472997,2.318272272,0.886899582,0.613128829,1.602585927,13.3865369,13.23181321,13.32638191,62.99855335,57.52502198,53.92861769,0.988441843,0.995506306,0.913116555,0.856029461,1.372878632,1.382690692,1.519753017,1.424739646,9.638006522,37.85155965
YER070W,0.02616258,1.056259493,0.845974213,2.429937661,FALSE,2.158456473,0.077104878,0.964253796,0.732481295,2.56847584,1.786136912,0.59127999,2.177306376,26.30380166,13.74925008,12.87355527,68.35072318,32.97684395,37.35814761,0.522709617,0.489418048,0.48246518,0.546565506,0.906512113,0.848776022,1.145038628,1.297168466,15.16719952,28.79976548
YOR074C,0.753916133,1.367778778,1.164120699,1.489323579,FALSE,2.128740365,2.221899071,1.248638131,1.007946371,1.574234472,1.761546638,1.492827857,1.667890555,6.310021905,5.26552568,6.675004135,17.07281286,18.18348804,15.18091382,0.834470269,1.057841674,1.065055196,0.889186448,0.372164769,0.471786014,0.55380662,0.462358517,14.14837224,32.83364155
YOR176W,0.651178283,1.772748788,2.218447223,1.667400462,FALSE,2.848100391,1.919115877,1.618333146,1.920828165,1.762464063,2.356821786,1.819425729,2.059642924,106.5898122,66.76047259,70.56788602,112.8882382,64.78925923,81.77118841,0.626330708,0.662050946,0.573923911,0.724355253,0.689063948,0.728361922,0.724749346,0.914713581,96.885743,89.39540214
YNL015W,1.1776,2.19554162,2.833329188,1.037206759,FALSE,3.60500185,3.470556247,2.004298523,2.453219734,1.096341089,2.983162716,2.642691501,2.039751903,2179.064284,2586.761815,2453.805712,2350.330683,2738.793295,2496.823872,1.187097524,1.126082296,1.165279981,1.062328756,1.106839864,1.049949773,1.257889366,1.146756202,2337.069615,2177.292668
YKL165C,0.120519409,0.913427154,0.864800078,1.889589506,FALSE,1.464085696,0.355188,0.833862897,0.748781549,1.997320784,1.211540532,0.645944149,1.604430658,37.88912612,19.56612851,19.951714,27.50021981,16.21028424,15.10075164,0.516404851,0.52658153,0.58946017,0.549113852,0.661895644,0.674939479,0.640948853,0.59707833,29.56074523,25.29107301
YHR110W,0.383794836,1.590878725,2.014671704,0.287509745,FALSE,0.895025071,1.131098475,1.452304912,1.744390452,0.303901555,0.740639126,1.442597946,0.522270341,85.29928659,78.55666487,77.91883196,149.8442287,157.0640797,122.815028,0.920953363,0.913475775,1.048182376,0.819618006,0.973347238,0.965444243,1.352818875,1.057826133,80.70774932,116.1013367
YLL022C,NA,1.373239537,1.055633052,0.917346299,FALSE,1.094293701,NA,1.253623229,0.914013043,0.969647017,0.905535227,1.083818136,0.937591122,16.18425406,18.38881702,15.42061402,22.14771236,21.65640482,23.19621074,1.136216532,0.952815864,0.977816782,1.047341159,0.800891365,0.6716167,0.590155194,0.632116196,22.96043862,36.69611833
YPL256C,0.316189316,0.740221282,0.611569641,1.14173777,FALSE,1.01395948,0.931855305,0.675744157,0.529523614,1.206831733,0.839058131,0.712374359,1.022944932,40.6099739,46.94689888,45.02891632,86.58006982,98.08055074,103.723363,1.156043562,1.108814215,1.13283058,1.198005074,1.427569295,1.369246955,1.956980346,2.069570177,32.88589845,50.11831158
YLR183C,0.345274286,1.086325487,0.955971756,0.778612899,FALSE,0.946057647,1.017572885,0.991700885,0.827721956,0.823004002,0.782868918,0.945665242,0.80293646,6.267078601,5.396978654,5.479287653,3.759819416,3.217459806,2.447668499,0.86116339,0.874296941,0.855748495,0.651006931,0.751345633,0.76280436,0.867808683,0.660181667,7.183083813,3.707568117
YNL312W,0.465691762,2.170528531,2.671181105,1.420872301,FALSE,1.681792831,1.372460473,1.981464204,2.312824866,1.501880577,1.391694616,1.888916515,1.446787597,22.40978799,28.25041069,33.12767632,42.15905051,65.63979615,69.08541831,1.2606282,1.478268172,1.556956226,1.638685347,0.789785701,0.926137512,0.824141578,0.867403145,35.76971659,79.64626215
YCR065W,0.035864956,0.755009492,0.645285137,1.088572318,FALSE,0.920187651,0.105699173,0.689244238,0.558715958,1.150635156,0.761461326,0.451219789,0.956048241,32.42743572,21.34831356,23.03102759,41.96751875,41.09698015,38.44646904,0.658341096,0.710232773,0.979256849,0.916100598,0.985374568,1.063043636,2.796689041,2.616319209,21.66517611,14.69486938
YDL101C,0.323597925,1.196304957,1.190749377,1.035466511,FALSE,0.806641759,0.953689538,1.092100572,1.031002639,1.094501624,0.667501355,1.025597583,0.881001489,15.9299243,10.97615476,14.87316831,50.52690865,41.15825125,41.58326736,0.689027428,0.933662209,0.814580831,0.82299251,0.608834412,0.824997176,0.752700034,0.760472707,18.02814451,54.68081491
YLR383W,0.099178149,0.262822263,0.200226627,0.617389144,FALSE,0.539614118,0.292292244,0.239929077,0.173364928,0.652588388,0.446534228,0.235195416,0.549561308,8.669676826,6.002036396,5.860684496,12.68416628,7.098450556,7.417031662,0.692302206,0.675998035,0.559630834,0.584747274,0.70020435,0.683714077,0.642995732,0.671853621,8.571835351,11.03965423
YOL007C,0.721115341,0.798586845,0.732390083,1.223320136,FALSE,1.231144413,2.125230428,0.729025776,0.634135211,1.293065359,1.018780091,1.162797139,1.155922725,17.5618712,14.51757479,13.79165662,25.59592551,22.31188126,20.65193568,0.826653073,0.785318174,0.871696601,0.806844655,0.932657347,0.886021947,2.254967615,2.087203925,15.56581829,9.894546206
YPL208W,0.276723345,1.31978039,1.353577494,0.572433396,FALSE,1.028113827,0.815543421,1.204820652,1.171986309,0.605069574,0.850770946,1.064116794,0.72792026,20.16518232,17.70345708,20.20608906,20.28428694,20.41473339,20.35511346,0.877921994,1.002028583,1.006430911,1.003491694,0.876188143,1.000049627,0.921264337,0.918573843,20.20508634,22.15947429
YIL140W,0.310726355,0.731077512,0.514168037,2.970342132,FALSE,1.658639092,0.915755174,0.667396857,0.445189066,3.139690422,1.372534745,0.676113699,2.256112584,16.2536062,10.29138259,8.192675953,84.64802317,47.32832215,49.21095117,0.633175337,0.504052815,0.559119048,0.581359722,0.540563392,0.430327088,0.781484091,0.812570015,19.03825294,60.56210571
YJL187C,0.072495732,0.734566013,0.7638694,0.427517781,FALSE,0.329876978,0.213655328,0.670581492,0.661391374,0.451891877,0.272975366,0.515209398,0.362433622,12.26237792,9.711042279,9.936446309,12.73882357,13.11650768,11.57023945,0.791937937,0.810319693,1.029648273,0.908265931,0.99795451,1.021118138,1.963728176,1.732229779,9.730946834,6.679390682
YKR013W,0.80651304,1.152615289,1.031529712,1.961029566,FALSE,1.443929196,2.376909707,1.052216501,0.893143323,2.07283386,1.194860896,1.44075651,1.633847378,89.36320575,73.16887112,78.17505157,124.4550954,85.25967281,88.66293509,0.818780733,0.874801334,0.685063737,0.71240904,0.601583633,0.642743708,0.542424797,0.564076461,121.6270975,157.1824764
YMR199W,0.038752956,0.689137876,0.748320937,0.699658872,FALSE,1.00695555,0.114210523,0.629110382,0.647928839,0.739548564,0.833262333,0.463749915,0.786405449,223.4026211,160.1161776,154.6540467,293.3040655,253.7590995,264.0867214,0.716715752,0.692266035,0.865174163,0.900385479,1.010010068,0.975555041,1.764066324,1.835861227,158.5292887,143.8489563
YKL067W,0.581714286,2.024105152,2.804150737,0.73101168,FALSE,1.515716567,1.714395506,1.847795063,2.427955761,0.772688892,1.254265417,1.996715443,1.013477154,135.6148671,214.5324517,249.7067249,143.0862435,265.6428796,306.1144853,1.581924285,1.841293143,1.856522843,2.139370479,0.264224576,0.307546262,0.291468112,0.33587428,811.9322393,911.3960285
YKL101W,0.048901975,0.425567399,0.337247533,1.206791514,FALSE,0.707106781,0.14412114,0.388498264,0.292003593,1.275594389,0.585135507,0.274874332,0.930364948,20.3569359,13.49367499,11.67756879,129.7018434,122.9017023,124.6504823,0.662853931,0.57364079,0.947570975,0.961054053,1.044187714,0.903651071,2.790631226,2.830339382,12.92265252,44.0408253
YPL163C,0.742611494,0.960617204,0.79669023,1.832589809,FALSE,3.655325801,2.188582677,0.876942448,0.689809077,1.93707136,3.024806115,1.251778068,2.480938738,81.54218185,64.82823047,62.14827346,44.45326201,33.76702524,37.53657409,0.79502693,0.762161032,0.759607365,0.844405391,0.835534131,0.800993691,0.665053851,0.739296488,77.58896747,50.77336996
YLR154C,0.492025826,1.885848562,3.015560274,0.637599522,FALSE,1.404444876,1.45007074,1.721581341,2.61100334,0.673951021,1.162187362,1.927551807,0.918069191,21.61339674,34.89279262,16.95396189,69.68926784,75.57727088,44.40708257,1.61440578,0.784419131,1.08448938,0.637215513,0.658180907,0.319801689,0.937312282,0.550738382,53.01398482,80.63190071
YER001W,0.462391612,0.960646649,0.943399188,1.007990074,FALSE,1.148698355,1.362734458,0.876969328,0.816836079,1.065458671,0.950555436,1.018846622,1.008007053,45.79563123,23.26518431,22.83797736,220.0302536,99.42640591,112.667783,0.508021916,0.498693363,0.451876068,0.51205587,0.671676869,0.659343203,0.623781175,0.706854899,34.63746539,159.393085
YMR305C,NA,0.952628672,0.885254934,1.570159638,FALSE,1.853176124,NA,0.869649759,0.766492253,1.659679241,1.533515418,0.818071006,1.596597329,213.1272122,175.1293335,170.8512591,650.7778539,434.344527,397.4757284,0.821712684,0.801639816,0.667423644,0.610770213,3.533958032,3.447630202,2.840808773,2.59967023,49.5561441,152.8946725
YJL173C,1.066423631,2.32158943,3.711116297,1.101399175,FALSE,2.158456473,3.142903529,2.119366913,3.213246019,1.164193311,1.786136912,2.825172154,1.475165111,69.05021217,89.98961883,76.31404093,111.4783376,111.6802483,123.3582998,1.303248984,1.105196328,1.00181121,1.10656745,1.288594028,1.092768462,1.673861411,1.848891821,69.83550821,66.72012846
YDR297W,0.723071352,1.24160858,1.199539388,0.844867251,FALSE,1.765405993,2.130995074,1.133458014,1.038613413,0.893035717,1.460885057,1.4343555,1.176960387,49.60498897,40.21536301,39.96929739,42.51292679,34.20177536,36.84396223,0.810712064,0.805751563,0.804502958,0.866653157,1.139076769,1.132107103,1.224139038,1.318707348,35.30522623,27.93945321
YGR014W,0.052934124,0.49844712,0.383784388,3.315064152,FALSE,1.613283518,0.156004462,0.455029783,0.332297228,3.504066099,1.335002711,0.314443824,2.419534405,110.683673,64.27268073,61.98572525,161.6008114,104.3068413,110.6883863,0.580688,0.560025915,0.645459886,0.684949446,1.788565033,1.724924175,2.080856478,2.208164323,35.93533337,50.12687919
YOR195W,0.123339359,0.390937857,0.226998751,1.117653031,FALSE,1.802500925,0.363498797,0.356885136,0.196545399,1.181373848,1.491581358,0.305643111,1.336477603,19.98074039,15.05522062,15.84925958,37.03899435,31.15837744,28.92435732,0.753486624,0.793226841,0.841231734,0.780916378,1.09746933,1.155351804,1.231173434,1.142899703,13.71812423,25.30787019
YDR113C,0.317119305,0.853166262,0.858170213,0.992792121,FALSE,1.172834949,0.934596115,0.778851042,0.743041123,1.049394237,0.970528626,0.818829427,1.009961431,12.99094017,11.80983827,12.3633509,15.38963257,21.6379156,21.14792605,0.909082646,0.951690234,1.406005991,1.374167054,1.14814149,1.201953473,1.313947816,1.284193532,10.28604782,16.46786526
YPR106W,0.242797342,1.026647528,1.128974625,0.581034557,FALSE,0.547146851,0.715558622,0.937221187,0.97751537,0.614161114,0.452767614,0.87676506,0.533464364,33.01517695,28.03200181,26.10817583,31.29285588,26.47153124,33.31597107,0.849064109,0.790793152,0.845928903,1.064651024,0.97699202,0.909941417,0.959435576,1.207505815,28.69215023,27.59073345
YKL127W,NA,1.356534004,1.306636769,1.608327763,FALSE,2.234574276,NA,1.238372835,1.131342987,1.700023448,1.849124894,1.184857911,1.774574171,36.80494524,30.04307807,29.94863637,31.41711688,25.38172972,28.20908178,0.816278298,0.813712293,0.807894939,0.89788894,0.764579125,0.762175638,0.755201106,0.839325373,39.29361539,33.60923272
YLR300W,0.534741834,0.920624852,0.845691609,1.812546175,FALSE,2.070529848,1.575960947,0.840433638,0.732236604,1.915884977,1.713377052,1.04954373,1.814631014,238.5103824,183.7672307,186.5794463,358.6152813,280.2974273,284.3725624,0.770478957,0.782269704,0.781610383,0.792973912,0.55785269,0.566389588,0.633049297,0.642252954,329.4189199,442.7734598
