Gene_ID	Gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Direction	Model_factor
YER148W-A	YER148W-A	41.57661418	-0.367059615	0.226324722	0	1	1	Downregulated	Age_48h_vs_log
YER149C	PEA2	367.7594236	-0.368949406	0.06169462	0	1	1	Downregulated	Age_48h_vs_log
YER151C	UBP3	1548.966089	-0.254822408	0.053795636	0	1	1	Downregulated	Age_48h_vs_log
YER152C	YER152C	828.7154917	-0.022754018	0.087282262	0	1	1	Downregulated	Age_48h_vs_log
YER154W	OXA1	892.6879973	-0.170337531	0.080900447	0	1	1	Downregulated	Age_48h_vs_log
YER155C	BEM2	2557.294076	-0.096741913	0.074338841	0	1	1	Downregulated	Age_48h_vs_log
YER157W	COG3	513.5591521	-0.265866473	0.062235422	0	1	1	Downregulated	Age_48h_vs_log
YER161C	SPT2	576.5167217	-0.114460243	0.071881977	0	1	1	Downregulated	Age_48h_vs_log
YER164W	CHD1	1197.445617	-0.123082595	0.071341076	0	1	1	Downregulated	Age_48h_vs_log
YER168C	CCA1	696.1297584	-0.260474362	0.053387672	0	1	1	Downregulated	Age_48h_vs_log
YER170W	ADK2	95.50867687	-0.278193715	0.111945337	0	1	1	Downregulated	Age_48h_vs_log
YER171W	RAD3	797.0410621	-0.226945055	0.056182263	0	1	1	Downregulated	Age_48h_vs_log
YER172C	BRR2	1354.758163	-0.208904882	0.083660672	0	1	1	Downregulated	Age_48h_vs_log
YER177W	BMH1	8680.479262	-0.464473494	0.079554942	0	1	1	Downregulated	Age_48h_vs_log
YER178W	PDA1	5517.503318	-0.285856887	0.055889511	0	1	1	Downregulated	Age_48h_vs_log
YER180C	ISC10	286.710813	-0.033980612	0.060503893	0	1	1	Downregulated	Age_48h_vs_log
YER183C	FAU1	286.5759535	-0.386073616	0.082282474	0	1	1	Downregulated	Age_48h_vs_log
YHL026C	YHL026C	262.0862226	-0.077034463	0.078047995	0	1	1	Downregulated	Age_48h_vs_log
YHL023C	NPR3	650.972335	-0.059356085	0.051607629	0	1	1	Downregulated	Age_48h_vs_log
YHL017W	YHL017W	678.9139172	-0.170899747	0.055267904	0	1	1	Downregulated	Age_48h_vs_log
YHL009C	YAP3	240.8621906	-0.175693152	0.077849755	0	1	1	Downregulated	Age_48h_vs_log
YHL007C	STE20	1428.810463	-0.434615127	0.053291742	0	1	1	Downregulated	Age_48h_vs_log
YHL004W	MRP4	686.7025283	-0.327523601	0.09564629	0	1	1	Downregulated	Age_48h_vs_log
YHR003C	TCD1	645.7515242	-0.483606444	0.070704127	0	1	1	Downregulated	Age_48h_vs_log
YHR007C	ERG11	7568.71194	-0.562979664	0.08836739	-0.712702549	0.476029839	1	Downregulated	Age_48h_vs_log
YHR009C	TDA3	1308.857268	-0.010960587	0.078245837	0	1	1	Downregulated	Age_48h_vs_log
YHR012W	VPS29	667.9418231	-0.238774592	0.078109009	0	1	1	Downregulated	Age_48h_vs_log
YHR017W	YSC83	329.6063429	-0.083327823	0.089146379	0	1	1	Downregulated	Age_48h_vs_log
YHR021W-A	ECM12	8.641988011	-0.119524361	0.297547358	0	1	1	Downregulated	Age_48h_vs_log
YHR024C	MAS2	853.3764029	-0.174279606	0.068311615	0	1	1	Downregulated	Age_48h_vs_log
YHR027C	RPN1	5392.433339	-0.367437704	0.069272351	0	1	1	Downregulated	Age_48h_vs_log
YHR028W-A	YHR028W-A	2.423688629	-0.782534644	0.536719041	-0.526410697	0.598602885	1	Downregulated	Age_48h_vs_log
YHR029C	YHI9	329.7701713	-0.367872613	0.071656268	0	1	1	Downregulated	Age_48h_vs_log
YHR031C	RRM3	459.6185582	-8.65E-04	0.073813726	0	1	1	Downregulated	Age_48h_vs_log
YHR032C-A	YHR032C-A	0.22356018	-0.624909776	2.715622304	-0.045996741	0.963312847	1	Downregulated	Age_48h_vs_log
YHR036W	BRL1	244.711189	-0.156744672	0.081877709	0	1	1	Downregulated	Age_48h_vs_log
YHR038W	RRF1	166.5425282	-0.086620196	0.079574124	0	1	1	Downregulated	Age_48h_vs_log
YHR039C	MSC7	1730.098375	-0.426635487	0.072812429	0	1	1	Downregulated	Age_48h_vs_log
YHR039C-A	VMA10	2164.650977	-0.587655881	0.132072388	-0.663695734	0.506885071	1	Downregulated	Age_48h_vs_log
YHR041C	SRB2	308.6655169	-0.290418947	0.116103446	0	1	1	Downregulated	Age_48h_vs_log
YHR042W	NCP1	3589.283107	-0.356079272	0.081305225	0	1	1	Downregulated	Age_48h_vs_log
YHR045W	YHR045W	771.3626464	-0.371803453	0.067736888	0	1	1	Downregulated	Age_48h_vs_log
YHR046C	INM1	539.6875838	-0.322116127	0.061744287	0	1	1	Downregulated	Age_48h_vs_log
YHR057C	CPR2	846.9327551	-0.009123607	0.050961841	0	1	1	Downregulated	Age_48h_vs_log
YHR059W	FYV4	207.1083125	-0.098998743	0.094249192	0	1	1	Downregulated	Age_48h_vs_log
YHR060W	VMA22	475.1563956	-0.123723204	0.107539595	0	1	1	Downregulated	Age_48h_vs_log
YHR062C	RPP1	430.3742956	-0.494434198	0.072569257	0	1	1	Downregulated	Age_48h_vs_log
YHR063C	PAN5	854.1878105	-0.441948191	0.066569848	0	1	1	Downregulated	Age_48h_vs_log
YHR063W-A	YHR063W-A	2.618693116	-0.152640522	0.69182785	0	1	1	Downregulated	Age_48h_vs_log
YHR065C	RRP3	1116.521202	-0.511924358	0.069858132	-0.170693912	0.86446445	1	Downregulated	Age_48h_vs_log
YHR069C	RRP4	738.837437	-0.257012213	0.076806803	0	1	1	Downregulated	Age_48h_vs_log
YHR070W	TRM5	600.3698957	-0.544247607	0.106504024	-0.415454793	0.677809002	1	Downregulated	Age_48h_vs_log
YHR072W	ERG7	1316.750592	-0.472118392	0.058607369	0	1	1	Downregulated	Age_48h_vs_log
YHR073W	OSH3	1323.514051	-0.173360531	0.042078244	0	1	1	Downregulated	Age_48h_vs_log
YHR073W-A	YHR073W-A	65.15227227	-0.298015831	0.1420178	0	1	1	Downregulated	Age_48h_vs_log
YHR074W	QNS1	1396.695557	-0.373169119	0.058446026	0	1	1	Downregulated	Age_48h_vs_log
YHR076W	PTC7	578.1009128	-0.208149741	0.059540429	0	1	1	Downregulated	Age_48h_vs_log
YHR077C	NMD2	1775.100748	-0.125776392	0.047544284	0	1	1	Downregulated	Age_48h_vs_log
YHR081W	LRP1	754.1101828	-0.573214739	0.126337243	-0.579518258	0.562239531	1	Downregulated	Age_48h_vs_log
YHR083W	SAM35	602.4382876	-0.438192681	0.072961332	0	1	1	Downregulated	Age_48h_vs_log
YHR084W	STE12	654.8935407	-0.018074918	0.091980818	0	1	1	Downregulated	Age_48h_vs_log
YHR085W	IPI1	521.7946087	-0.594787008	0.115789599	-0.818614178	0.413006575	1	Downregulated	Age_48h_vs_log
YHR093W	AHT1	0.291971714	-0.670461015	2.097125793	-0.081283162	0.935216765	1	Downregulated	Age_48h_vs_log
YHR098C	SFB3	1801.405924	-0.452288882	0.060315556	0	1	1	Downregulated	Age_48h_vs_log
YHR099W	TRA1	1713.163351	-0.143224311	0.101220615	0	1	1	Downregulated	Age_48h_vs_log
YHR100C	GEP4	210.7272092	-0.427162043	0.077156631	0	1	1	Downregulated	Age_48h_vs_log
YHR103W	SBE22	928.9567673	-0.128571216	0.059611671	0	1	1	Downregulated	Age_48h_vs_log
YHR109W	CTM1	150.083909	-0.037833931	0.082239313	0	1	1	Downregulated	Age_48h_vs_log
YHR111W	UBA4	529.2512938	-0.062830796	0.059735762	0	1	1	Downregulated	Age_48h_vs_log
YHR113W	APE4	804.7779116	-0.042963337	0.057031622	0	1	1	Downregulated	Age_48h_vs_log
YHR114W	BZZ1	739.5637981	-0.205202491	0.056432091	0	1	1	Downregulated	Age_48h_vs_log
YHR115C	DMA1	604.518838	-0.016596926	0.060560265	0	1	1	Downregulated	Age_48h_vs_log
YHR117W	TOM71	1050.392983	-0.405734782	0.062082902	0	1	1	Downregulated	Age_48h_vs_log
YHR119W	SET1	829.4812398	-0.030389018	0.047689493	0	1	1	Downregulated	Age_48h_vs_log
YHR120W	MSH1	402.4057897	-0.19321482	0.061303	0	1	1	Downregulated	Age_48h_vs_log
YHR122W	CIA2	413.9832063	-0.373168853	0.097825197	0	1	1	Downregulated	Age_48h_vs_log
YHR123W	EPT1	532.6175137	-0.484423385	0.058655297	0	1	1	Downregulated	Age_48h_vs_log
YHR127W	YHR127W	323.5817437	-0.466504639	0.071783529	0	1	1	Downregulated	Age_48h_vs_log
YHR129C	ARP1	316.4005018	-0.170730969	0.05722165	0	1	1	Downregulated	Age_48h_vs_log
YHR131W-A	YHR131W-A	1.185677997	-0.068943005	0.830963575	0	1	1	Downregulated	Age_48h_vs_log
YHR132C	ECM14	1405.852144	-0.150506244	0.041259498	0	1	1	Downregulated	Age_48h_vs_log
YHR132W-A	IGO2	249.3109615	-0.355364179	0.132412684	0	1	1	Downregulated	Age_48h_vs_log
YHR135C	YCK1	1560.705865	-0.334830837	0.065716297	0	1	1	Downregulated	Age_48h_vs_log
YHR146W	CRP1	2211.264206	-0.29201829	0.069106864	0	1	1	Downregulated	Age_48h_vs_log
YHR147C	MRPL6	409.0554544	-0.273399912	0.088092992	0	1	1	Downregulated	Age_48h_vs_log
YHR149C	SKG6	861.6825529	-0.332571135	0.095578889	0	1	1	Downregulated	Age_48h_vs_log
YHR153C	SPO16	29.55186526	-0.044599535	0.183904363	0	1	1	Downregulated	Age_48h_vs_log
YHR158C	KEL1	771.9433885	-0.312094906	0.064118977	0	1	1	Downregulated	Age_48h_vs_log
YHR162W	MPC2	2434.748412	-0.358209848	0.076863525	0	1	1	Downregulated	Age_48h_vs_log
YHR163W	SOL3	953.7407302	-0.458741915	0.077718388	0	1	1	Downregulated	Age_48h_vs_log
YHR165C	PRP8	1851.728671	-0.103581412	0.067868008	0	1	1	Downregulated	Age_48h_vs_log
YHR167W	THP2	193.7527944	-0.377379895	0.122244117	0	1	1	Downregulated	Age_48h_vs_log
YHR175W	CTR2	360.4835081	-0.198598059	0.08093686	0	1	1	Downregulated	Age_48h_vs_log
YHR181W	SVP26	608.9594577	-0.250324889	0.05593983	0	1	1	Downregulated	Age_48h_vs_log
YHR183W	GND1	5434.642549	-0.34913209	0.070315215	0	1	1	Downregulated	Age_48h_vs_log
YHR187W	IKI1	372.8683715	-0.250278617	0.065868389	0	1	1	Downregulated	Age_48h_vs_log
YHR188C	GPI16	1493.807865	-0.123283871	0.054236185	0	1	1	Downregulated	Age_48h_vs_log
YHR190W	ERG9	2371.633575	-0.270154597	0.059666595	0	1	1	Downregulated	Age_48h_vs_log
YHR192W	LNP1	490.1704342	-0.112220599	0.061344838	0	1	1	Downregulated	Age_48h_vs_log
YHR200W	RPN10	1567.315963	-0.090404957	0.056596844	0	1	1	Downregulated	Age_48h_vs_log
YHR201C	PPX1	1033.880565	-0.531401173	0.072927923	-0.430578184	0.666775107	1	Downregulated	Age_48h_vs_log
YHR205W	SCH9	1225.881229	-0.308798461	0.073481612	0	1	1	Downregulated	Age_48h_vs_log
YHR206W	SKN7	956.7429319	-0.120077197	0.085565409	0	1	1	Downregulated	Age_48h_vs_log
YHR207C	SET5	522.7401136	-0.00344328	0.076918691	0	1	1	Downregulated	Age_48h_vs_log
YHR208W	BAT1	2103.802749	-0.459230953	0.077483515	0	1	1	Downregulated	Age_48h_vs_log
YHR214C-E	YHR214C-E	0.818102436	-0.069785736	0.933142757	0	1	1	Downregulated	Age_48h_vs_log
YHR216W	IMD2	1079.17495	-0.672657812	0.214462397	-0.805072656	0.420777754	1	Downregulated	Age_48h_vs_log
YIL169C	YIL169C	576.3723033	-0.323781441	0.266125229	0	1	1	Downregulated	Age_48h_vs_log
YIL158W	AIM20	563.5787767	-0.54324465	0.109002994	-0.396729016	0.691567301	1	Downregulated	Age_48h_vs_log
YIL157C	COA1	487.3130214	-0.03197436	0.084887877	0	1	1	Downregulated	Age_48h_vs_log
YIL150C	MCM10	175.4573297	-0.257926863	0.119259923	0	1	1	Downregulated	Age_48h_vs_log
YIL149C	MLP2	2302.891863	-0.209399062	0.076640747	0	1	1	Downregulated	Age_48h_vs_log
YIL147C	SLN1	1492.746635	-0.100792322	0.056433908	0	1	1	Downregulated	Age_48h_vs_log
YIL145C	PAN6	761.035111	-0.391666365	0.058288943	0	1	1	Downregulated	Age_48h_vs_log
YIL141W	YIL141W	19.71293371	-0.547813723	0.216095835	-0.221261658	0.824888703	1	Downregulated	Age_48h_vs_log
YIL140W	AXL2	511.4942487	-0.329186433	0.085183166	0	1	1	Downregulated	Age_48h_vs_log
YIL139C	REV7	217.6362245	-0.055957155	0.097639455	0	1	1	Downregulated	Age_48h_vs_log
YIL138C	TPM2	1429.321819	-0.190045159	0.13175181	0	1	1	Downregulated	Age_48h_vs_log
YIL137C	TMA108	1072.498222	-0.302915667	0.062502434	0	1	1	Downregulated	Age_48h_vs_log
YIL134W	FLX1	201.1353587	-0.266322994	0.087543122	0	1	1	Downregulated	Age_48h_vs_log
YIL131C	FKH1	547.7025151	-0.28128713	0.071587021	0	1	1	Downregulated	Age_48h_vs_log
YIL130W	ASG1	927.0576674	-0.413559183	0.084410368	0	1	1	Downregulated	Age_48h_vs_log
YIL128W	MET18	761.6182734	-0.301048888	0.074034907	0	1	1	Downregulated	Age_48h_vs_log
YIL126W	STH1	1994.828478	-0.427455364	0.088082126	0	1	1	Downregulated	Age_48h_vs_log
YIL123W	SIM1	2687.004104	-0.326967437	0.078050829	0	1	1	Downregulated	Age_48h_vs_log
YIL116W	HIS5	1142.39521	-0.04438643	0.075765615	0	1	1	Downregulated	Age_48h_vs_log
YIL115C	NUP159	1872.909103	-0.302277336	0.06454798	0	1	1	Downregulated	Age_48h_vs_log
YIL109C	SEC24	2575.860242	-0.510817193	0.081000211	-0.133545242	0.893762187	1	Downregulated	Age_48h_vs_log
YIL104C	SHQ1	475.3622803	-0.405083583	0.092883991	0	1	1	Downregulated	Age_48h_vs_log
YIL098C	FMC1	210.8352913	-0.108710243	0.138568626	0	1	1	Downregulated	Age_48h_vs_log
YIL095W	PRK1	392.6572192	-0.006318004	0.067886362	0	1	1	Downregulated	Age_48h_vs_log
YIL094C	LYS12	2420.637467	-0.232999646	0.069486716	0	1	1	Downregulated	Age_48h_vs_log
YIL093C	RSM25	323.0489659	-0.114434326	0.104377165	0	1	1	Downregulated	Age_48h_vs_log
YIL090W	ICE2	983.3207335	-0.166371737	0.068684952	0	1	1	Downregulated	Age_48h_vs_log
YIL085C	KTR7	996.6922282	-0.2104698	0.052013668	0	1	1	Downregulated	Age_48h_vs_log
YIL083C	CAB2	567.350888	-0.289725098	0.058961234	0	1	1	Downregulated	Age_48h_vs_log
YIL070C	MAM33	489.6480498	-0.32176361	0.086051413	0	1	1	Downregulated	Age_48h_vs_log
YIL068C	SEC6	632.0995463	-0.265022161	0.061516218	0	1	1	Downregulated	Age_48h_vs_log
YIL063C	YRB2	1176.832021	-0.150950061	0.114384667	0	1	1	Downregulated	Age_48h_vs_log
YIL062C	ARC15	960.965609	-0.009100777	0.082575378	0	1	1	Downregulated	Age_48h_vs_log
YIL061C	SNP1	176.9139899	-0.016743302	0.08987059	0	1	1	Downregulated	Age_48h_vs_log
YIL049W	DFG10	239.5733201	-0.035138605	0.128059563	0	1	1	Downregulated	Age_48h_vs_log
YIL044C	AGE2	514.5118609	-0.427316486	0.057342753	0	1	1	Downregulated	Age_48h_vs_log
YIL043C	CBR1	2455.609613	-0.438027842	0.061570647	0	1	1	Downregulated	Age_48h_vs_log
YIL041W	GVP36	2111.760801	-0.282023319	0.063007008	0	1	1	Downregulated	Age_48h_vs_log
YIL040W	APQ12	339.6580773	-0.293310047	0.093127106	0	1	1	Downregulated	Age_48h_vs_log
YIL039W	TED1	1220.479598	-0.488182551	0.062337391	0	1	1	Downregulated	Age_48h_vs_log
YIL038C	NOT3	1266.391896	-0.506612964	0.054254055	-0.121888839	0.902987055	1	Downregulated	Age_48h_vs_log
YIL036W	CST6	573.4333953	-0.084859374	0.075130902	0	1	1	Downregulated	Age_48h_vs_log
YIL035C	CKA1	1110.811852	-0.451486699	0.053464191	0	1	1	Downregulated	Age_48h_vs_log
YIL034C	CAP2	861.5017805	-0.060030639	0.076661763	0	1	1	Downregulated	Age_48h_vs_log
YIL033C	BCY1	1085.73107	-0.044254197	0.066873978	0	1	1	Downregulated	Age_48h_vs_log
YIL030C	SSM4	2445.349506	-0.237904326	0.071583813	0	1	1	Downregulated	Age_48h_vs_log
YIL027C	YIL027C	473.6557317	-0.271697687	0.110463662	0	1	1	Downregulated	Age_48h_vs_log
YIL022W	TIM44	1435.539818	-0.513654331	0.07568723	-0.180404686	0.856834876	1	Downregulated	Age_48h_vs_log
YIL011W	TIR3	191.9446439	-0.368641143	0.379814994	0	1	1	Downregulated	Age_48h_vs_log
YIL009C-A	EST3	127.8131115	-0.27444727	0.108503249	0	1	1	Downregulated	Age_48h_vs_log
YIL005W	EPS1	998.3411754	-0.246317286	0.055084344	0	1	1	Downregulated	Age_48h_vs_log
YIL004C	BET1	285.2404879	-0.32215681	0.107860378	0	1	1	Downregulated	Age_48h_vs_log
YIL003W	CFD1	337.7886854	-0.350961383	0.083514308	0	1	1	Downregulated	Age_48h_vs_log
YIL002W-A	YIL002W-A	341.2627038	-0.373718411	0.11938444	0	1	1	Downregulated	Age_48h_vs_log
YIL002C	INP51	760.1031934	-0.085748898	0.067246611	0	1	1	Downregulated	Age_48h_vs_log
YIL001W	YIL001W	209.1784463	-0.030678696	0.084734267	0	1	1	Downregulated	Age_48h_vs_log
YIR001C	SGN1	359.159684	-0.095328678	0.076149818	0	1	1	Downregulated	Age_48h_vs_log
YIR004W	DJP1	845.1946203	-0.333372554	0.053869281	0	1	1	Downregulated	Age_48h_vs_log
YIR005W	IST3	65.23001959	-0.021809156	0.165522824	0	1	1	Downregulated	Age_48h_vs_log
YIR006C	PAN1	1724.662978	-0.19058143	0.086746605	0	1	1	Downregulated	Age_48h_vs_log
YIR008C	PRI1	345.7331276	-0.490886374	0.068527706	0	1	1	Downregulated	Age_48h_vs_log
YIR009W	MSL1	113.9495128	-0.01045783	0.108835118	0	1	1	Downregulated	Age_48h_vs_log
YIR010W	DSN1	464.6658644	-0.063365747	0.066624658	0	1	1	Downregulated	Age_48h_vs_log
YIR011C	STS1	714.310855	-0.117720702	0.083181736	0	1	1	Downregulated	Age_48h_vs_log
YIR021W	MRS1	266.9734502	-0.163941094	0.073240892	0	1	1	Downregulated	Age_48h_vs_log
YIR022W	SEC11	584.8557861	-0.394124955	0.077035244	0	1	1	Downregulated	Age_48h_vs_log
YIR023W	DAL81	614.5060063	-0.205452035	0.081205245	0	1	1	Downregulated	Age_48h_vs_log
YIR024C	YIR024C	228.2473399	-0.005648838	0.111590379	0	1	1	Downregulated	Age_48h_vs_log
YIR030C	DCG1	50.07217522	-0.13392057	0.181053679	0	1	1	Downregulated	Age_48h_vs_log
YIR033W	MGA2	1578.217086	-0.26336547	0.103291231	0	1	1	Downregulated	Age_48h_vs_log
YIR037W	HYR1	1173.51798	-0.073132657	0.063447487	0	1	1	Downregulated	Age_48h_vs_log
YCL066W	HMLALPHA1	35.57004602	-0.465352417	0.253642701	0	1	1	Downregulated	Age_48h_vs_log
YCL065W	YCL065W	24.75870592	-0.066699875	0.245856259	0	1	1	Downregulated	Age_48h_vs_log
YCL064C	CHA1	2978.913354	-0.418299404	0.155825485	0	1	1	Downregulated	Age_48h_vs_log
YCL063W	VAC17	432.1687064	-0.148003178	0.087140582	0	1	1	Downregulated	Age_48h_vs_log
YCL061C	MRC1	690.4021743	-0.123177876	0.065961883	0	1	1	Downregulated	Age_48h_vs_log
YCL058W-A	ADF1	411.6533443	-0.027474455	0.161286581	0	1	1	Downregulated	Age_48h_vs_log
YCL057W	PRD1	2252.283528	-0.046009676	0.066151741	0	1	1	Downregulated	Age_48h_vs_log
YCL047C	POF1	143.1592792	-0.154047769	0.095623652	0	1	1	Downregulated	Age_48h_vs_log
YCL045C	EMC1	2798.668856	-0.297885022	0.057492071	0	1	1	Downregulated	Age_48h_vs_log
YCL043C	PDI1	10602.31259	-0.064208413	0.055702772	0	1	1	Downregulated	Age_48h_vs_log
YCL036W	GFD2	590.9099176	-0.372231436	0.149741104	0	1	1	Downregulated	Age_48h_vs_log
YCL030C	HIS4	3434.069337	-0.381593393	0.131726033	0	1	1	Downregulated	Age_48h_vs_log
YCL029C	BIK1	360.7457727	-0.24978713	0.069804336	0	1	1	Downregulated	Age_48h_vs_log
YCL028W	RNQ1	1197.057392	-0.577254763	0.100026355	-0.772344072	0.439910669	1	Downregulated	Age_48h_vs_log
YCL024W	KCC4	390.2249591	-0.052430051	0.09538359	0	1	1	Downregulated	Age_48h_vs_log
YCL022C	YCL022C	0.602407372	-0.104521542	1.050498871	0	1	1	Downregulated	Age_48h_vs_log
YCL020W	YCL020W	88.89376724	-0.150694027	0.204277122	0	1	1	Downregulated	Age_48h_vs_log
YCL017C	NFS1	1123.156034	-0.2946061	0.048579778	0	1	1	Downregulated	Age_48h_vs_log
YCL011C	GBP2	2087.192786	-0.510151592	0.072234158	-0.140537285	0.888235496	1	Downregulated	Age_48h_vs_log
YCL010C	SGF29	353.1143784	-0.048906577	0.101945135	0	1	1	Downregulated	Age_48h_vs_log
YCL009C	ILV6	2899.561612	-0.441188009	0.086806518	0	1	1	Downregulated	Age_48h_vs_log
YCL005W-A	VMA9	677.4832073	-0.293765063	0.086514649	0	1	1	Downregulated	Age_48h_vs_log
YCL002C	YCL002C	314.0740554	-0.387838581	0.10844422	0	1	1	Downregulated	Age_48h_vs_log
YCL001W	RER1	808.7292144	-0.589509807	0.100247489	-0.892888275	0.371917007	1	Downregulated	Age_48h_vs_log
YCR001W	YCR001W	0.767833578	-0.934355782	1.038057374	-0.418431383	0.675631745	1	Downregulated	Age_48h_vs_log
YCR002C	CDC10	1162.276822	-0.322968951	0.042488085	0	1	1	Downregulated	Age_48h_vs_log
YCR003W	MRPL32	311.5123698	-0.30287427	0.107491362	0	1	1	Downregulated	Age_48h_vs_log
YCR004C	YCP4	2219.420351	-0.31196633	0.086367445	0	1	1	Downregulated	Age_48h_vs_log
YCR008W	SAT4	1059.447312	-0.255072371	0.065484366	0	1	1	Downregulated	Age_48h_vs_log
YCR009C	RVS161	1132.372169	-0.394375665	0.084462147	0	1	1	Downregulated	Age_48h_vs_log
YCR013C	YCR013C	19.40089501	-0.886648792	0.495822879	-0.779812325	0.43550135	1	Downregulated	Age_48h_vs_log
YCR016W	YCR016W	1115.533803	-0.55368621	0.114792547	-0.467680274	0.64001325	1	Downregulated	Age_48h_vs_log
YCR017C	CWH43	2343.109434	-0.017194253	0.055102778	0	1	1	Downregulated	Age_48h_vs_log
YCR019W	MAK32	232.5901035	-0.148333264	0.065389716	0	1	1	Downregulated	Age_48h_vs_log
YCR020C-A	MAK31	190.7582901	-0.36265474	0.113376443	0	1	1	Downregulated	Age_48h_vs_log
YCR022C	YCR022C	9.74093537	-0.041906216	0.279303833	0	1	1	Downregulated	Age_48h_vs_log
YCR023C	YCR023C	679.6938538	-0.125126744	0.073303935	0	1	1	Downregulated	Age_48h_vs_log
YCR027C	RHB1	170.5543832	-0.060604919	0.08939137	0	1	1	Downregulated	Age_48h_vs_log
YCR028C	FEN2	554.209353	-0.235032679	0.065742046	0	1	1	Downregulated	Age_48h_vs_log
YCR030C	SYP1	757.3105239	-0.170217724	0.099555337	0	1	1	Downregulated	Age_48h_vs_log
YCR035C	RRP43	863.8765014	-0.26398218	0.068065095	0	1	1	Downregulated	Age_48h_vs_log
YCR040W	MATALPHA1	38.32914095	-0.281983026	0.200390121	0	1	1	Downregulated	Age_48h_vs_log
YCR041W	YCR041W	29.72386682	-0.007156533	0.207478071	0	1	1	Downregulated	Age_48h_vs_log
YCR043C	YCR043C	523.6092451	-0.582958102	0.104144874	-0.796564429	0.425704043	1	Downregulated	Age_48h_vs_log
YCR044C	PER1	450.4940406	-0.4556848	0.065216637	0	1	1	Downregulated	Age_48h_vs_log
YCR045W-A	YCR045W-A	65.00309582	-0.139874332	0.118765818	0	1	1	Downregulated	Age_48h_vs_log
YCR046C	IMG1	407.2558008	-0.121565429	0.097777405	0	1	1	Downregulated	Age_48h_vs_log
YCR047C	BUD23	878.5528552	-0.231766017	0.122751969	0	1	1	Downregulated	Age_48h_vs_log
YCR052W	RSC6	830.8760263	-0.405882655	0.066260655	0	1	1	Downregulated	Age_48h_vs_log
YCR054C	CTR86	384.0041215	-0.216616829	0.090310688	0	1	1	Downregulated	Age_48h_vs_log
YCR059C	YIH1	657.7717243	-0.00845316	0.072022011	0	1	1	Downregulated	Age_48h_vs_log
YCR067C	SED4	1295.56103	-0.105812407	0.078408065	0	1	1	Downregulated	Age_48h_vs_log
YCR071C	IMG2	235.8175353	-0.232431527	0.111583059	0	1	1	Downregulated	Age_48h_vs_log
YCR075W-A	EGO2	134.8403597	-0.147429811	0.134681291	0	1	1	Downregulated	Age_48h_vs_log
YCR077C	PAT1	1436.451849	-0.342282334	0.064560132	0	1	1	Downregulated	Age_48h_vs_log
YCR081W	SRB8	475.9152633	-0.051980998	0.082134606	0	1	1	Downregulated	Age_48h_vs_log
YCR082W	AHC2	596.9446145	-0.255013441	0.084237432	0	1	1	Downregulated	Age_48h_vs_log
YCR088W	ABP1	2065.547837	-0.254899139	0.089227789	0	1	1	Downregulated	Age_48h_vs_log
YCR090C	YCR090C	463.5876702	-0.521065469	0.125705322	-0.167578179	0.866915139	1	Downregulated	Age_48h_vs_log
YCR092C	MSH3	443.815859	-0.241304471	0.057587384	0	1	1	Downregulated	Age_48h_vs_log
YCR093W	CDC39	2389.916991	-0.120716704	0.0798996	0	1	1	Downregulated	Age_48h_vs_log
YCR094W	CDC50	605.8032368	-0.2305854	0.0619367	0	1	1	Downregulated	Age_48h_vs_log
YCR097W-A	YCR097W-A	8.466831963	-0.168713112	0.346307134	0	1	1	Downregulated	Age_48h_vs_log
YCR106W	RDS1	275.6157643	-0.080718605	0.114434581	0	1	1	Downregulated	Age_48h_vs_log
YFL068W	YFL068W	2.680047877	-0.134187808	0.562508321	0	1	1	Downregulated	Age_48h_vs_log
YFL048C	EMP47	1291.955437	-0.360296772	0.064073362	0	1	1	Downregulated	Age_48h_vs_log
YFL044C	OTU1	338.6219533	-0.064842986	0.07900626	0	1	1	Downregulated	Age_48h_vs_log
YFL039C	ACT1	18450.2834	-0.449781332	0.060564559	0	1	1	Downregulated	Age_48h_vs_log
YFL038C	YPT1	3082.685143	-0.206918433	0.054053269	0	1	1	Downregulated	Age_48h_vs_log
YFL037W	TUB2	4103.287672	-0.526409538	0.056557711	-0.466948494	0.640536729	1	Downregulated	Age_48h_vs_log
YFL032W	YFL032W	71.74869331	-0.003496094	0.226812896	0	1	1	Downregulated	Age_48h_vs_log
YFL031W	HAC1	3852.016569	-0.259291692	0.123001081	0	1	1	Downregulated	Age_48h_vs_log
YFL028C	CAF16	492.7934266	-0.448817784	0.072313664	0	1	1	Downregulated	Age_48h_vs_log
YFL023W	BUD27	1053.643751	-0.244430054	0.08659217	0	1	1	Downregulated	Age_48h_vs_log
YFL018C	LPD1	3069.754478	-0.10515661	0.068478598	0	1	1	Downregulated	Age_48h_vs_log
YFL017W-A	SMX2	156.9309564	-0.205903708	0.124240183	0	1	1	Downregulated	Age_48h_vs_log
YFL017C	GNA1	367.6389436	-0.187872751	0.100222348	0	1	1	Downregulated	Age_48h_vs_log
