gene_id	log2FC_hl_Not1_AID	log2FC_hl_Pop2_AID	log2FC_hl_Xrn1_AID	log2FC_hl_dcp2_AID	log2FC_hl_CCR4_AID
YJL142C	-3.66358390786834	-1.4403632610606	-1.45762689000848	-0.425069784346748	0.854941495939953
YJL144W	-2.420661356783	-0.695954087123437	-1.54665597822069	-1.67969980803963	NA
YJL149W	-3.23521771728444	0.548942889067484	NA	NA	NA
YJL151C	-1.34245180254177	-0.9011545795179	-1.46423516539175	-0.639631727712165	-0.514170818705619
YJL158C	-2.4709807809308	-2.2202122761728	-2.56677160029009	-1.08565633443159	-0.420219673684221
YJL159W	-1.76780501027173	0.55069344213015	-1.28243869591369	0.171153441009747	-0.608963758188974
YJL161W	NA	3.10619222239765	3.29280211787478	NA	NA
YJL166W	-1.78443932550736	NA	-1.14464353198345	-0.795465900175856	NA
YJL167W	-0.915457592713226	0.0651156719738139	-1.12168996613504	-0.439015267504497	-0.256896966979854
YJL172W	NA	-2.21240349572055	-0.146905365064422	-0.634835428088764	NA
YJL173C	-2.53903405137092	-1.32358845371571	-1.16464388833177	-1.52448368972801	-1.81978344342791
YJL174W	-1.21164213028892	-1.51544584768103	-1.19666131902044	0.136889519774719	-0.260954829089635
YJL178C	-1.19965347085946	-1.07845144581385	0.484608706329225	NA	NA
YJL183W	-2.67367987351518	-1.48258138869685	-1.14748715764734	-0.272515901190892	NA
YJL184W	-0.480319133496561	0.667822662881885	0.253411251129094	1.01755216428787	NA
YJL186W	-0.869470041134864	NA	0.0554250039620072	0.121686801150687	NA
YJL189W	-1.35069999032041	0.377558174144547	-1.03339617352573	NA	NA
YJL191W	-0.613571715206228	-0.572010791726692	-1.78916603020808	NA	NA
YJL192C	-2.66901224596796	-1.25655822885212	-1.51323908953337	-1.31127365273462	-0.856933629912773
YJL193W	-2.5784458995119	-1.98275790207435	-1.12578805408122	-0.307672463300585	NA
YJL196C	-1.41314045365616	-1.00864298933191	-0.533321994614265	-0.582884855787213	NA
YJL199C	0.488210218467541	NA	0.922693136652694	NA	NA
YJL201W	-1.14052431212474	-1.94505856835813	-1.57430599454834	-1.33720303897415	-0.506713996424979
YJL205C	1.03885631150549	-0.151682448435284	-0.608416735643998	-0.976292449004367	NA
YJL210W	0.24707740297296	1.0820259155302	0.272811317140135	1.97420365822038	0.175561118973854
YJL222W	NA	NA	-1.84420424200818	-0.715749998269206	NA
YJR001W	-1.53605483267034	NA	-0.386641704215158	-0.0129363488929892	0.419119163071912
YJR005W	-2.10746540447846	-3.02297101489625	-0.987882608180169	-1.10124125794117	-2.13090097988321
YJR006W	0.552112606296669	-0.0675657771801942	-0.288864506237435	-0.120000433467716	-0.0726362428704999
YJR007W	-1.55725761506569	-0.272082853430512	-0.89648689679714	NA	NA
YJR013W	NA	1.20637213735505	-0.123465359461127	NA	-0.399829352083464
YJR014W	-2.29882901775719	-2.04808137030141	-1.71520154278253	0.0730968278565686	NA
YJR017C	0.970472423269403	NA	NA	1.63935387861583	-0.309858735589385
YJR021C	-0.452453495039328	NA	-1.40526605283233	-1.6492498990572	NA
YJR023C	-1.08379047493109	0.439603185537952	-0.655942619806248	0.430240004543559	NA
YJR024C	-1.97069224671513	0.37095469156605	-0.252500865578083	-0.323467668933793	0.382099095766799
YJR034W	-1.51135637198599	-0.0857976149762727	-0.0071255482128655	0.0786445307463828	0.91783341899438
YJR036C	-3.07835159127302	NA	-0.182931635594171	-1.86682038489261	NA
YJR044C	-2.57333428309919	-1.88179611413936	-1.63640331245055	-1.16266714611419	0.00264095553956336
YJR045C	-1.8399982671397	-0.730213581169718	-2.1522330653752	-0.853367550483742	0.387745663014591
YJR046W	-2.38509153839106	-2.88265400055107	-0.942637751921196	-0.659259040385701	-1.67612095380839
YJR050W	-2.6142317883663	-0.817334261038697	-0.123889429176336	0.879388571682335	NA
YJR058C	-1.22055830084819	-0.901353723727964	-0.686020427980738	1.28027319903982	1.20988124928324
YJR063W	-1.69869326119458	0.0324294625565256	0.245668629292563	0.918865956011014	NA
YJR064W	-2.22328104912194	-0.31469728644508	-1.91301202475097	-0.447903227833931	NA
YJR065C	0.377761637803348	0.446252204353562	0.228597722809893	1.23632230381352	0.178646339549395
YJR067C	-1.35582172793466	-1.2915071648972	-1.35525664148723	0.137628609325329	-0.00189304352435502
YJR068W	-0.768990071570042	-0.0360593369895864	-1.74330809912329	-0.387078744234703	-0.680594078984532
YJR074W	-1.20470464857837	0.847240076543562	NA	0.108801935940033	-1.83923666288374
YJR085C	-1.22612414904983	0.880221165573723	-0.167218651373164	-0.65085185906902	1.11700303033291
YJR086W	-2.65746528059942	-1.33901189674686	-1.44713102525854	0.328688867137866	0.0735211106294805
YJR087W	-2.01233571268906	NA	NA	NA	NA
YJR088C	-2.63621400206466	-2.61790792272598	-2.73414452920555	-1.39080812793704	NA
YJR093C	-2.32250538047036	-1.06101692835533	-0.71975386754383	NA	NA
YJR096W	-0.248769646152993	-1.22079324984461	-0.0139207099383897	NA	NA
YJR104C	-1.45991127377497	NA	-1.37549608005555	-0.124582596504819	NA
YJR105W	-1.23068813846271	-0.074766516211777	-0.853796603088473	0.22793142628701	0.538932049371962
YJR113C	-0.634745395998027	NA	1.41915582995199	-0.273718090981325	NA
YJR117W	-2.52173025628331	-1.995336867102	-2.0633680604516	-1.44363306546478	-0.97352646037634
YJR121W	-1.6385452545271	-1.9815444913935	-2.24662245181166	-0.880506458940656	NA
YJR124C	-0.109660094363126	NA	NA	-0.568357244003521	NA
YJR126C	-1.64560377964766	-0.829333256101634	-0.646728255293087	-0.408801192752796	-0.440236366492094
YJR132W	NA	1.86936566015972	1.06370344426678	0.128918658047667	NA
YJR135W-A	-0.244299705107439	0.456162795652851	0.0930929859395703	0.0146959872844772	-0.369000799583345
YJR137C	-0.313054699525599	-1.78561232355095	-0.416693108237956	-1.66733502969046	NA
YJR139C	-1.87007064343876	-1.53181002364687	-1.37474758456431	0.265971104428506	0.0521015873258108
YJR143C	-1.19503279329816	-1.19765822381478	-1.57894541924181	-0.505720083712222	0.261848173361803
YJR145C	-1.0221535574353	-0.0244136646201998	-1.6619825895077	NA	NA
YJR147W	NA	NA	-0.00911841939220764	-0.139706377959266	NA
YJR148W	-1.97652422626514	0.260226622485826	-2.2404176531575	-0.900237601420984	0.599018428334035
YJR151C	NA	-0.519144633135628	NA	-1.57935652428791	NA
YJR152W	NA	NA	-1.78259049712489	-3.65722522456067	NA
YJR159W	-1.57273514620546	NA	-1.68424607390634	NA	NA
YKL001C	-0.426538423857908	-2.08119477950781	-1.80241238106343	-1.10804244529387	NA
YKL003C	NA	-0.0193304648342514	0.195601394372901	-0.7822832940694	NA
YKL004W	-2.63140760242373	-1.68903430910876	-2.06816151943277	-0.799925054085515	NA
YKL006W	-1.49680447776952	-0.690580031862803	-1.22723100113113	-0.135288289834209	NA
YKL008C	-0.678747750570691	NA	NA	NA	-0.491788381249335
YKL010C	-1.50907404246045	NA	-0.624996143327404	-0.339338855074241	-0.297258890723498
YKL020C	-3.83589270633924	-1.19121152209796	-2.14855688724401	-1.29066615264132	-0.655651879295411
YKL023W	-0.672321430085798	-1.6710592833486	NA	-2.86765070204549	0.953507535535459
YKL039W	-2.13623662374248	-1.97705270213949	0.646165149154019	-0.0158788706125822	1.18746423982471
YKL042W	-2.23618330993327	NA	0.89038329198099	-2.34775111608809	-0.831885499006311
YKL045W	-1.66746049193586	-0.453038026611851	-0.463439320965564	-0.692449345586899	NA
YKL046C	-3.56252789564638	-0.82025368000609	-1.49857258228749	-2.37385470789559	-0.233714107809645
YKL057C	-2.34500338216462	-1.3986952443468	-0.776088414077053	-0.169213619545275	-0.145273100611461
YKL058W	-0.522982351447023	-0.0314273662251756	-1.609549277761	0.838354078103015	NA
YKL066W	1.6707720609171	1.00502884688343	-0.081589075290427	2.06503041114291	1.42628270847667
YKL077W	-1.76672401317817	-1.32484037275749	-0.623057902665727	-0.213352997783241	-2.22183960646997
YKL080W	-2.53003566323078	-0.115140380282389	-1.91326598856641	-0.758210426592714	-1.66738172947718
YKL085W	-2.91291004689596	-1.9610625761607	-2.19715967119339	-2.16337048165005	NA
YKL088W	-0.055985501656312	-0.255250752983949	-0.374050353593872	0.593456360630331	NA
YKL089W	-2.89153633647343	0.85233216723087	-0.085295460371047	-0.351747436886394	-0.594949779679152
YKL090W	-3.40079745267869	NA	0.60000568501894	-1.22809410812227	NA
YKL094W	-2.00155251253529	-0.917443612972685	-1.49756055289082	0.561954854420755	-0.540117691357807
YKL096W-A	-1.31293710129012	-0.800890292800333	-1.4413681376549	-1.01875186052529	NA
YKL101W	-2.76504169778362	-1.15992003657743	-1.68561524106459	-1.80303304038611	0.724918110194642
YKL103C	-2.3723388835158	-0.761494367184533	-0.800557403750276	-2.02502707834505	NA
YKL109W	-0.772602451874618	NA	-1.89056119069449	-3.25866972298636	0.104946357398208
YKL116C	-0.643555012805296	-0.160810379169585	NA	-0.643628588715848	-0.47041402427271
YKL121W	-2.77877365654143	-0.164111908722979	-2.21907217826408	NA	-0.999841249519862
YKL123W	0.186865806799473	-2.44825895054048	-1.13884288406714	-1.268621017622	NA
YKL126W	-1.67856668217023	-0.283608380220161	-1.90256485969406	-0.434271400982527	NA
YKL138C	-3.22401610444212	NA	-1.75068205362685	NA	NA
YKL138C-A	0.740850752966766	-0.594450725968633	0.198259987981579	-1.21698961184801	NA
YKL144C	-2.27929683291746	-0.692374271355566	0.493804176307066	-0.574470072852637	0.324028514193609
YKL156W	-1.030201994657	-0.104102904075645	-0.693728308581193	0.552972713252462	NA
YKL162C	-0.912144073768029	-1.25340349643861	-1.02626692120396	-0.903412094139618	NA
YKL163W	NA	-0.48168873930108	NA	-1.15115485551065	-0.254210898053197
YKL164C	-2.29882688390964	-1.03414219784214	-1.09592739440356	NA	NA
YKL166C	-2.33353525910059	-1.71818053190068	-0.928411355884291	-1.04411789415599	NA
YKL168C	0.572540908511497	0.108137758391872	-1.8054635402122	-1.28778189708131	-0.501925603072701
YKL170W	-1.49691221851722	-0.78206227361356	-1.25607890624512	-0.34980377310232	-1.45606531292908
YKL172W	-0.54595394359592	-0.527190931769605	0.250926178696891	-0.0996049505857167	NA
YKL174C	-1.83102893564005	-1.17106693049578	-0.587036723167376	-1.25167183846796	-1.78260227201136
YKL176C	0.178311244685614	0.000599736621320484	-0.0132714923910127	-0.0680978831698109	-0.925177757411019
YKL179C	-2.23939849501885	-0.217043490402291	-0.835610763666954	NA	0.0895069928745096
YKL183W	-1.44816840863463	NA	1.86973205605168	NA	NA
YKL190W	-1.07302415866519	-0.345005229805476	-1.45794884992924	-0.681493828403357	NA
YKL192C	-1.09401181535677	-0.378703130971451	-1.15764775895058	NA	0.517732874550835
YKL193C	-2.34907043513078	-1.31223938382425	0.25232123386547	NA	-1.04657665300167
YKL198C	-3.11969183034095	NA	NA	-1.22970820637133	NA
YKL201C	0.743049933524141	0.310311874233169	0.43897729696822	-0.347522683852287	NA
YKL203C	-2.74828115042446	-0.928572355510865	-0.959415446531954	-2.17761122561676	NA
YKL204W	-1.16609513205948	0.613537752287083	NA	NA	NA
YKL206C	-1.84481752851057	-0.812118646883122	-0.347149535984397	NA	-0.289561949457114
YKL207W	-0.145671249112436	0.782705362733206	-0.601629002331787	1.0257968724251	NA
YKL210W	-0.581682991160496	-0.0570388707519541	-0.681478019965677	1.22866845722795	NA
YKL218C	-0.0646645452917518	0.292620958913497	-0.740226644931163	-1.54018753518125	NA
YKR006C	-2.7960514136319	-1.14668440002166	-1.6456290540865	NA	-0.0313484071818518
YKR008W	-1.86801409927961	-1.2168244240885	-0.206971860105812	0.309959158215963	0.993750390352124
YKR013W	-1.9783924084408	0.411575296074376	NA	-1.6554168359562	-0.106700922085439
YKR018C	0.387018102853206	0.37642208122422	NA	-1.83723844983288	-2.56826379411716
YKR023W	-1.43391244656007	-1.84712263269341	-1.20635737050429	NA	-2.13902309571517
YKR024C	NA	0.329899906895972	0.100801350790068	1.0335471761232	0.937163456803271
YKR042W	-1.93303094052572	-1.50422713066138	-1.84970620129599	-0.69448012745289	NA
YKR044W	-2.18518286087385	-1.91353040745295	-1.27716428606928	-1.48374843750553	-2.08772088471197
YKR047W	NA	-1.70480099833532	NA	-0.51863736294867	-0.189813985571051
YKR055W	-2.854916539331	-0.553171979538267	-0.610730218276374	-3.55051167580893	NA
YKR059W	-2.03335432163122	-0.457825549847943	-1.40161163455237	-0.340196385854116	-0.938931244813743
YKR060W	-0.753525650730401	-0.417939779336697	-0.417312766615894	-0.259020988625956	0.396771040137244
YKR061W	-1.8284546817655	-0.537528799846518	-0.372359333507376	-0.047188480605037	NA
YKR062W	-1.11403286912225	-0.879986519923608	-1.28697206799674	0.097654280634212	0.545249912248307
YKR072C	-0.814111807039002	NA	-1.5927355256218	-1.12118574180893	NA
YKR074W	-1.95694250348018	-0.228660772982614	-1.07874858836326	NA	NA
YKR076W	-2.13210223017663	-1.12553739007408	-2.07943679510653	NA	NA
YKR083C	-1.50983148287153	-1.01692091745368	1.04269080819035	-0.774537368930505	1.65033378259411
YKR091W	1.97364236602029	2.78926546299618	1.90166073623115	0.979083020990821	3.2625171072626
YKR093W	-3.0418380199205	-0.870804619757575	-2.80746266362131	-0.550644306779788	NA
YKR098C	NA	3.14666672454362	NA	3.63170105166011	NA
YLL004W	-3.70461049642842	-1.76245263103031	NA	NA	-1.7472138134007
YLL007C	NA	NA	NA	-1.65009365077521	NA
YLL009C	-1.37413032181764	-0.709933501188412	-0.954789320991048	NA	NA
YLL013C	-2.24122243026283	-0.727609591011152	-1.81240205087466	-2.00005931939687	NA
YLL014W	-1.70805861269934	-1.58619027338789	-2.21316067084455	-0.232127205040015	-0.491721792664827
YLL018C	-1.63733895318299	-1.10165736855872	-0.809428420752674	-0.734508815119877	-0.774839063442698
YLL019C	-2.93634747841888	-2.97899618834581	-0.423411135845066	-0.512995391755792	NA
YLL022C	NA	-1.30314861445736	NA	-0.962563816780783	0.203473895462055
YLL023C	0.13977213218337	-0.0943587353217512	-1.20639790380522	-0.114867342353977	NA
YLL024C	-1.46081634744253	-0.906388043541346	-1.65048111627517	-0.90165290979816	-0.521646688117935
YLL026W	-1.31924005802314	-1.35994762627662	-1.71147223140308	-0.418487683992024	0.21514543686461
YLL027W	-1.81800793783987	0.426249349504332	0.41422976662482	0.0423032683488444	NA
YLL028W	-1.71373029766999	-0.834373099582741	-2.77527979532821	-1.90003566382735	0.158946732328782
YLL029W	-0.919518378202387	-0.743756060697464	-0.7669830958869	-0.104063621001266	0.641225861496296
YLL031C	-0.806048204109735	0.0993386639047879	-0.607764560767376	-0.264464861942117	0.791721089576143
YLL040C	-3.28172703749751	-2.51978951543	-1.83156626010978	NA	-0.624341496831034
YLL041C	-3.35745689054586	-1.23597040751615	-1.92113623957158	-2.19018834682803	NA
YLL060C	-0.382352866180165	NA	0.586405428692933	-0.629553412715046	-1.2805224000745
YLR017W	-2.90881993135336	-2.05839379480167	NA	NA	-1.22364993430199
YLR023C	-2.89815942627418	-1.34098728586812	-1.84696236551961	-1.74428936336919	NA
YLR024C	NA	NA	-0.877739678931258	NA	NA
YLR029C	-0.180695135496068	0.169689680732833	-0.370606304186444	NA	NA
YLR032W	-3.68193902370202	-1.44363698608415	-1.36754035552053	NA	-1.82258367699128
YLR034C	-0.772663499420511	-0.109333925080009	-0.512188598628815	-0.568528467120495	0.0475666383003707
YLR044C	-1.56350871676225	-0.958910661314047	-1.37478875057091	-0.00574034102128683	NA
YLR048W	-1.18215466012651	0.00909545312172805	-0.948115605426787	NA	NA
YLR050C	-3.46632744460925	-2.1578057619732	0.275599192262367	-2.20933196401527	-1.70009227200615
YLR056W	-2.56633237083758	-0.785547760445453	-0.995401575223966	-0.357363659123375	NA
YLR059C	NA	-1.95379287787564	-1.81500298723466	-0.831876912455405	-2.3051320520875
YLR061W	-1.73553831289464	-0.34586225422511	-1.65331018945332	NA	NA
YLR067C	-2.24349052617306	-1.84019613345637	0.12663740129911	-2.58513716668046	NA
YLR071C	-2.50187046442063	-2.35064624974048	-1.33874255284218	NA	NA
YLR072W	-1.94902182060131	-1.5529323910682	-1.58505562626096	-1.37679365824089	-1.22483279737578
YLR075W	-0.762943304300896	NA	-1.40198550891483	NA	NA
YLR078C	-0.429379906451429	-1.09033234724978	-1.35429728200249	-0.901692411891174	NA
YLR082C	-2.13606001815081	NA	-1.3329994085148	-1.96235784764443	NA
YLR084C	-1.82860079800361	-2.2338632559315	-0.835351878205643	-0.642842193534886	-0.329324779105998
YLR089C	-1.7940693343365	-0.694655606427919	-1.67357965261617	-0.297246333015116	0.344256836982123
YLR092W	-1.88260303376461	-1.68384788868711	NA	-0.732633478847918	NA
YLR093C	-0.536322755781422	1.17597768341346	-0.957454596108816	0.229592751741563	0.54448482263981
YLR095C	-2.3734573833433	0.0582120759540144	NA	0.039744502056874	0.877484358375007
YLR098C	-3.89722818043505	NA	-2.41398683801077	-3.46268426756511	NA
YLR104W	-0.146160391327513	-1.00584136443694	-1.80892040572214	-0.121529954299993	NA
YLR108C	-1.66451706003989	-0.603516069310721	NA	-0.192619447397472	-0.615615436085985
YLR109W	-0.98083719863592	-0.780783543244968	-1.68431495880001	-0.497281013258815	NA
YLR113W	-1.72841700407185	0.668348769635429	-0.533418427524833	-0.501947043473196	0.23262158359429
YLR116W	-2.22375343434742	NA	0.336704886996766	-0.667473925361015	NA
YLR121C	NA	-1.00620184675908	NA	NA	0.316894266390171
YLR133W	NA	NA	NA	-0.94471819516775	NA
YLR143W	-2.67137508493119	-0.450774021843992	-1.06400493104201	-0.90307701120594	-0.691445444365339
YLR144C	-2.94861536533259	0.970521507828745	-0.964281301176626	-0.390732258733888	NA
YLR146C	-0.640306880109698	-2.34283226104433	-2.2649576603982	NA	-1.18507608802436
YLR148W	-3.49361146781067	-1.95556815294079	NA	-0.489302338275446	NA
YLR149C	-1.36560518922246	NA	NA	-1.81717648297806	NA
YLR150W	-0.365541627297363	0.693582361195786	-0.652827000976529	0.940330377533757	1.32876169661959
YLR152C	-1.56615537820781	NA	-1.61437815101125	-3.47882808252283	-1.72806402043188
YLR157C	NA	NA	-0.659201225329622	NA	NA
YLR164W	-1.03976796085307	NA	-1.19484079564346	-0.432066803356943	-0.431197215672544
YLR167W	-0.949388102870259	-0.245344641740878	-1.17257809164485	-0.00340437835854602	NA
YLR168C	-2.57642987472585	NA	-2.19358064925327	-1.56589069601571	NA
YLR177W	-2.2927293911671	-0.0327462210620551	-1.33554149910491	-2.81462205695672	-2.35988600423858
YLR180W	-0.672160955236171	-0.290652995710507	-1.20793013207912	0.815390786430065	0.787568305460592
YLR188W	-2.4799352648306	-1.85442163563911	-1.11012476155631	-0.947865316805369	NA
YLR191W	-2.57551678656836	-1.29894429288505	-1.87345451594345	-1.04242141816454	-0.376201466299256
YLR192C	-1.65407344397571	-0.556599649755535	-1.57765513039554	-1.31707264094852	NA
YLR193C	1.23672755785212	0.541365697894274	0.797028777081213	-0.940758271055168	0.472446317292615
YLR194C	-0.944692480299718	-4.61126884619043	-0.491781173589972	0.533046228566084	NA
YLR199C	-0.587543401160597	-1.47529360512804	NA	-0.599091601581296	NA
YLR204W	-1.1421046057266	-0.501899893770392	0.0281687492123485	0.111602975221988	0.0565891277901722
YLR206W	-1.76289921056061	-0.115356282662522	-0.773582051613978	-0.139674583095477	0.586245044851203
YLR207W	-0.963278067737355	0.27788799195299	1.45086055312118	0.0709855119848996	NA
YLR208W	-1.63163898579693	-2.00827462682536	-0.917563164322931	-2.02002667551836	NA
YLR213C	1.30155000207972	2.71313064827588	1.20991761820328	-0.465982353820883	1.50093985499553
YLR216C	-1.46048148161549	0.298580738548684	-1.43712836394753	-1.00980116879666	-0.461403937867486
YLR220W	-1.38508582857478	-1.25685296229204	-0.528949890249226	-1.38328548251416	-1.30355110278618
YLR225C	-2.32961882420701	0.0986147709338716	-0.453557203584585	1.00465472531954	0.116543627254109
YLR241W	-1.39885166436972	-0.992942021540951	-1.95216516296896	-2.61780241603935	NA
YLR244C	-0.150267352353847	0.0967481382054948	-0.2708775243157	0.078879107495427	0.747072668210452
YLR246W	0.0141452331897143	NA	-0.0556362815428637	NA	-0.353539922083566
YLR247C	-1.06916778093239	-0.546853462331828	-0.014378457862316	-1.9974114670907	-0.616306324683538
YLR248W	-2.48805777638276	-0.302608538950227	-2.44053473604477	-0.0834770985679464	NA
YLR249W	-1.60579767550146	-0.729603867325044	-1.34317348813739	0.321069656601631	NA
YLR250W	-1.88252755651151	-0.820254643648548	-2.0447645729191	-0.377490566659066	-0.0501459930496111
YLR251W	-0.86291827732533	0.438562201091963	-0.153071465255953	-1.0691576477978	0.932431814523173
YLR252W	-0.650267954543686	0.465436765171624	0.247030887888169	-0.960112330250362	1.14966351711774
YLR258W	-3.04630792838483	-1.01132968275569	-1.92180506947459	-1.73733227711885	-0.0549253177659487
YLR259C	-1.42107643145988	-1.05862403238495	-2.0577190771024	-1.1761765005332	0.103286245370612
YLR260W	-0.469080529799762	0.959459961848981	1.18146534486156	0.0653939589850781	-0.235880780583108
YLR262C-A	-1.90812010017074	0.570510889407811	-1.3802459163726	0.0625318432317491	1.18418022838804
YLR264W	-0.231195972925038	-0.133699763420901	-0.901766844739504	0.00683165458927525	NA
YLR266C	1.06531393015196	NA	0.600908600780069	0.137673054499448	NA
YLR271W	-4.64308354562204	-0.707387061014604	-3.3561544799416	-2.6615760812488	-3.10004643094193
YLR284C	-1.57804825430464	NA	-0.58888631532732	-0.278771228854106	NA
YLR286C	-1.27099161420681	-0.585147049788576	-1.38194326473315	-0.840017337635575	NA
YLR290C	-2.03305255040398	0.36092748512915	-2.47567772389927	-0.427554433342221	NA
YLR291C	-2.98064675389784	-1.02641280591334	NA	-0.0207378505234639	-1.21487647858841
YLR292C	-2.06247789690166	-1.22113818540429	-1.63874112594539	-0.606327662556611	-0.712211712695503
YLR303W	-1.67392214378373	0.172666756724492	-1.25237452641582	-0.621500454453174	0.581181183840544
YLR304C	-2.91573810005395	-1.04786217176994	-1.86851701638777	-0.3192577368465	-0.0421695029897526
YLR317W	-0.975525225589717	NA	-0.6995265239515	-0.934844883189758	NA
YLR319C	-0.83013168265671	1.31841494063327	-0.225613203751393	0.520800488886107	NA
YLR320W	-3.18873560563207	-1.7160657919532	-1.09590065796575	-2.60277538601196	-1.09776687055406
YLR330W	-2.07106018483568	-0.999616000361419	-1.39517043391392	-2.04847616650659	-1.78406373457327
YLR332W	-1.33502789228539	-0.0102138787292759	-1.03374227640079	-0.208483867269985	NA
YLR337C	1.15983549595291	-0.59286509819178	NA	-0.143132600592934	0.310679427451912
YLR340W	-1.64968580434313	0.0435891105565349	-1.88687414118917	NA	-0.207006297038597
YLR342W-A	-2.06664927785109	-1.07761851272231	-1.10511870104033	-0.245480474708836	0.0719128448419018
YLR345W	-2.96112869247181	-0.818579556669052	-1.21146231936027	-2.02795874640352	-0.963276222605776
YLR346C	NA	-1.13540177653901	NA	NA	NA
YLR351C	0.627892744751125	-0.567176518994239	-0.382807012902738	0.621194061322786	NA
YLR354C	-2.23774478639037	-1.63715972471288	-2.26829640794633	-1.12076389623951	-0.0113322987567631
YLR357W	-1.37202444075459	-0.274360807448323	0.47212535798411	0.472634681686331	NA
YLR359W	-1.6241930490503	-1.46180022888329	-1.73513097605633	0.653715936598796	-0.0244041716228742
YLR360W	-3.9696745559964	0.344972929971871	-0.870705601827731	-2.27521615426543	NA
YLR361C	-1.35733993445095	-2.75932832869259	NA	-1.88371454677953	-0.207770178605528
YLR361C-A	-1.37232401877845	NA	-1.13918665802192	-1.19398789736757	0.244042320788773
YLR368W	-0.69524232565519	NA	0.782653397774951	1.33043232718543	NA
YLR371W	2.09389326489203	0.358809543480361	0.58590490992816	0.610172929954226	1.60969042599631
YLR375W	-2.14913916602495	-1.76331606752857	-2.24176470460916	-1.06703924029589	NA
YLR378C	-2.30525114681152	-1.22770515369775	-1.29252659052746	-0.571370934881137	0.219254543359203
YLR380W	-0.99141800132528	-1.43465761626054	-2.0379432783662	0.0447538579344946	-0.674353992504285
YLR381W	NA	0.413578582958478	-0.446081334506898	-0.433839240000238	NA
YLR387C	-2.28671868766725	-1.12309533936052	-0.869890716717003	-1.22582758122573	-0.116054099640514
YLR388W	-1.03794789314656	-0.377054099348763	-1.43890768271958	0.138363866083455	NA
YLR390W	-1.30468086532362	-1.4384996332953	NA	-0.327877627876891	NA
YLR392C	-2.47575171736449	-0.447744316705034	0.103790291686952	NA	NA
YLR395C	-3.18004105971021	-0.58951090028859	-1.99123771617189	-1.46978313559373	0.21218443345267
YLR396C	-3.63045507482403	0.651290401079935	-0.963970016535912	0.638910687203381	NA
YLR398C	-3.324388469331	-2.16624439690667	-0.950418084687052	-0.342618869924432	-0.179835632839813
YLR399C	-2.40243882906539	-1.06743711065637	-2.04085574796121	-1.27710152122746	0.0399969035887885
YLR409C	-1.87897909273812	-0.905908494406757	-0.34877012740455	-0.872358651283384	-0.507547940032401
YLR432W	-0.621896100795736	-0.36414292965873	-1.06987477793213	0.588928685768013	-0.21098340979081
YLR436C	-2.58753173929958	-2.54287420162415	-0.894127424711651	-1.95786381826543	-0.977389340187151
YLR438C-A	-0.227950307685992	-0.757741451485293	-1.6554733402809	0.565155104705803	-0.301027039209385
YLR448W	-0.887242887896896	NA	-1.52195519473941	NA	NA
YLR449W	-1.97003961863734	-0.658809405563492	-0.144701053225542	NA	NA
YLR450W	-2.54619875338515	0.190268305631783	-1.95915416540888	0.135669087999552	0.303006180286868
YLR452C	-2.92207003714666	-0.0520351254529502	-1.50752389425771	0.380504702682293	NA
YLR460C	-2.78554032964934	NA	-0.72704626294445	-1.86371072686722	-0.230080434699441
YML001W	-2.57057454899829	-1.35219090064018	-2.03341541329359	-0.952556671828929	NA
YML004C	-1.0400058039487	0.264523476209973	-1.36971124486705	-0.989968436925747	-0.36040027791504
YML005W	-2.75915661667223	-3.38818600124478	-0.454173504200961	-1.33690769319004	NA
YML008C	-2.54469241070042	-0.783355746089023	-1.02607378345308	0.252574033233066	-0.244079953170261
YML009C	-1.33029738475847	-1.24176645996694	-2.01853470965169	0.00400740278094812	NA
YML009W-B	-3.30091246308989	-1.89621891432975	0.267874129794746	0.175226099070932	NA
YML010W	-2.52711584619899	-1.00858163811757	-0.61169026827893	NA	-0.49312067095241
YML012W	-2.22686730911929	-0.770821640562493	-2.17398965193448	-0.718584240018688	NA
YML024W	-0.766878794318949	0.104089656120787	-1.11116505660425	NA	NA
YML027W	0.15089899347908	-0.570970241082202	NA	0.421674671591903	0.353265815088895
YML028W	-0.135495697117621	0.361257494592657	-0.203861406893702	0.804394979070164	NA
YML029W	-3.06018193917927	-2.36432884852169	0.430574751353548	NA	NA
YML030W	-1.21146540419696	0.300004159113481	-1.71276047559349	-2.54294835235272	-0.48352928438474
YML031W	-1.49860377605734	-0.142185143759962	-0.663482939851591	NA	NA
YML034W	-2.91808365093946	-1.90774329707793	-1.59387917533368	-1.36020815590586	NA
YML036W	-4.6448069544932	-1.86496321530303	-1.80476066989741	-2.14970246074282	-0.240244935423056
YML041C	-3.03905703294694	-1.74764019849439	NA	-2.3436203835563	NA
YML047W-A	NA	NA	-0.282259408056521	NA	NA
YML048W	0.36640393648388	0.642779194589934	-0.214408420538676	0.018797634239444	0.169272730660816
YML050W	-2.63177332741537	-2.63067051632049	-2.53866649769142	-2.58349253694192	-0.360996442773527
YML052W	-1.70859637444614	-2.3353939682131	-2.62525232723977	-0.206204358605686	0.117634909650628
YML053C	-2.21958851009339	-0.580377710965884	-1.92626683666358	-0.799413460794943	0.767788352869284
YML054C	NA	NA	-0.2468428515927	NA	NA
YML055W	-2.7508911244796	0.0882350277290443	-1.95377941342568	-1.93656918858548	NA
