name,hl_wt_rep1,k_wt_rep1,R2_wt_rep1,hl_wt_rep2,k_wt_rep2,R2_wt_rep2,hl_wt_rep3,k_wt_rep3,R2_wt_rep3,hl_UPF3_rep1,k_UPF3_rep1,R2_UPF3_rep1,hl_UPF3_rep2,k_UPF3_rep2,R2_UPF3_rep2,hl_UPF3_rep3,k_UPF3_rep3,R2_UPF3_rep3
YBL039W-B,31.38005083,0.025224328,0.76390001,9.528297773,0.075881714,0.969739968,8.945208824,0.080623637,0.994549932,15.65830427,0.047278099,0.931487419,7.482014304,0.095652822,0.981656548,11.58671122,0.062833633,0.974908063
YBL040C,13.60114421,0.05409796,0.978663301,11.41883998,0.063837609,0.987703654,12.84768256,0.057086688,0.977850651,19.05253334,0.039391875,0.940788598,9.684622684,0.074582969,0.990523135,10.97761367,0.066152915,0.994102313
YBL041W,8.107409568,0.088631061,0.987642308,10.26064289,0.070689515,0.987231219,10.16189059,0.071345998,0.993420709,11.51999793,0.063180071,0.983854315,9.589460528,0.075293221,0.990017525,11.09539926,0.065482619,0.993211242
YBL042C,4.563950791,0.155009919,0.982774227,4.528436638,0.156200991,0.974028746,6.347902026,0.112328656,0.987243655,7.011109518,0.101875155,0.968473156,5.954738051,0.119413666,0.976180037,6.548155201,0.108864845,0.995305323
YBL043W,4.701126308,0.150578333,0.652849785,7.40964761,0.096682121,0.824993139,6.600392424,0.108151599,0.975097012,NA,NA,NA,4.307588805,0.163924067,0.924684851,4.391834575,0.160837375,0.791265037
YBL045C,16.27753361,0.045718602,0.96660958,12.65790306,0.057895575,0.985001186,12.7157327,0.057646533,0.990416116,15.7157891,0.04711618,0.912360982,12.41826704,0.058827774,0.988352921,12.44797866,0.058694547,0.992708748
YBL046W,7.234451117,0.098947536,0.92977381,8.26408017,0.087010235,0.990815848,7.139745913,0.100218435,0.949016271,6.487308248,0.109857688,0.846119241,3.200526976,0.219583863,0.882025541,8.016501753,0.089476078,0.953674372
YBL047C,14.97786362,0.04941365,0.799125108,9.471377228,0.0763189,0.996318954,11.43508036,0.063751399,0.992853366,33.1267634,0.023935118,0.778125587,10.29319343,0.070351377,0.987027987,13.2680759,0.05525276,0.965468379
YBL048W,7.26006465,0.098609511,0.859052916,12.92800955,0.056751467,0.954078908,10.881925,0.066832654,0.958156823,9.809471724,0.073672044,0.970527432,16.11466639,0.046024471,0.796709307,17.16339789,0.04339623,0.947142353
YBL049W,5.325024294,0.133303434,0.814779083,12.67443059,0.057824168,0.948530624,10.81231788,0.06724272,0.958884088,7.674502924,0.09332922,0.998894216,17.49373326,0.042633633,0.728039991,17.74057439,0.042082327,0.934964251
YBL050W,10.45387307,0.069440842,0.988331537,11.12440571,0.065444236,0.980894096,9.04852207,0.079738902,0.991485242,12.91945918,0.056662442,0.974742129,14.50675657,0.050792023,0.941932707,10.09323532,0.071685464,0.986368476
YBL051C,13.45174099,0.054663979,0.939826589,8.394970517,0.085702501,0.976360554,8.416355446,0.085492709,0.977348023,NA,NA,NA,7.356668459,0.097231289,0.957348133,6.613414189,0.107820314,0.986409942
YBL052C,13.35504973,0.055037048,0.970798418,9.452488307,0.076465142,0.966699909,8.714101875,0.082678701,0.983352334,5.70858163,0.124432996,0.774114857,9.212172811,0.078253563,0.986392228,9.759867653,0.074031175,0.995906716
YBL054W,13.24907993,0.055452171,0.801521821,4.977161856,0.142401092,0.968094614,5.595517145,0.127010989,0.981237366,5.389824611,0.131613953,0.972620348,7.268460119,0.098374724,0.916835304,4.644735859,0.152243886,0.976308474
YBL055C,11.26902931,0.064644584,0.863354272,5.981814975,0.119011274,0.96511559,9.876423168,0.073317548,0.980337642,11.01305872,0.065949696,0.992895903,13.32810936,0.055017449,0.928429585,10.05898665,0.071919285,0.955109224
YBL056W,12.90666968,0.056840116,0.902328924,13.80707969,0.053337845,0.960706416,11.93739458,0.061200741,0.99488274,11.37230812,0.063961474,0.994229493,11.48580033,0.063359217,0.997848456,12.16785731,0.05997646,0.986593524
YBL057C,9.868132452,0.073376511,0.920423887,8.697121267,0.082834004,0.986403223,13.10929796,0.056010013,0.971712094,17.341771,0.042980838,0.876961621,12.29155754,0.05940317,0.984635224,15.71556218,0.047116817,0.988624178
YBL058W,9.058728862,0.07965259,0.959229089,9.570980865,0.075557293,0.975188426,10.4331706,0.069572411,0.985256737,10.46615192,0.069238544,0.988388912,11.86466728,0.061432156,0.992396644,11.41468846,0.063735178,0.975734264
YBL059C-A,19.53273387,0.038621983,0.948534151,11.08624513,0.065658712,0.981101132,12.20979028,0.059905329,0.969798213,11.88300308,0.061342011,0.989052377,9.973667938,0.072508754,0.997403245,13.4145051,0.054682503,0.972944311
YBL059W,7.045713478,0.101514108,0.980502543,11.57292667,0.063029397,0.961151972,9.696060504,0.074623049,0.94170862,15.79741017,0.046888301,0.933673635,4.680216807,0.151112545,0.874312081,7.905112981,0.090694434,0.952829077
YBL060W,4.734260999,0.149546394,0.981128549,4.502769961,0.157073494,0.974927574,6.52379763,0.109384575,0.93350911,7.311735667,0.097810301,0.872098099,9.749174651,0.074109071,0.89165371,10.06172479,0.071900533,0.983631032
YBL061C,10.9569437,0.06639654,0.880299665,5.055786689,0.140235311,0.970874657,6.688339355,0.106770712,0.981202243,4.187233669,0.168549247,0.885706353,9.30251996,0.077522799,0.790569071,4.690229083,0.150796391,0.969807347
YBL063W,NA,NA,NA,8.916344509,0.080874484,0.917862132,8.649952447,0.083268606,0.876745889,6.850984193,0.104185867,0.791370311,15.91363124,0.046567855,0.792222098,10.28276503,0.070419672,0.773492186
YBL064C,22.21609677,0.034335766,0.799697553,15.51491818,0.047811717,0.976337846,15.59718833,0.047576064,0.983016475,24.9817877,0.030757134,0.843543283,16.38483323,0.045315229,0.979275422,12.58585521,0.058084541,0.966614478
YBL066C,NA,NA,NA,5.673020455,0.125318635,0.945511129,4.872540569,0.145391348,0.96640467,2.891462495,0.242733037,0.922185471,5.684777523,0.124941431,0.971896121,6.291736456,0.1131789,0.976077105
YBL067C,9.191125512,0.078550374,0.892610934,7.844855975,0.091492446,0.983549664,8.365747042,0.085990927,0.979861481,7.899621713,0.090755385,0.923826553,7.477407016,0.095709904,0.991460502,8.005526554,0.089594618,0.984495973
YBL068W,8.930162079,0.080754199,0.992441474,9.081694397,0.079459096,0.996105829,10.92012201,0.06660985,0.990927683,9.31362934,0.077433921,0.958837094,10.53270776,0.068820054,0.87193325,10.84797555,0.066907489,0.969261029
YBL071W-A,11.49872126,0.063415914,0.891776255,10.59439554,0.068561379,0.948720357,8.16814821,0.087995313,0.996045899,9.516332873,0.075848669,0.986395056,14.39192531,0.051173261,0.962539439,12.53968492,0.058287318,0.998647674
YBL072C,23.91919598,0.032114242,0.959765641,21.25763233,0.035742522,0.966412802,21.94676541,0.034718656,0.954781672,30.58117829,0.025676844,0.869835833,20.61637072,0.036632237,0.969120911,20.08572972,0.037520469,0.920988404
YBL074C,NA,NA,NA,4.985551094,0.142166749,0.97992717,NA,NA,NA,NA,NA,NA,10.47389689,0.069189572,0.79928031,28.53729946,0.027300199,0.943970781
YBL075C,15.79612795,0.047016371,0.876490542,6.908644924,0.103465953,0.95930564,9.68777983,0.074684153,0.922437473,18.16850474,0.041162065,0.957499038,12.11266028,0.06023605,0.939228518,18.03014953,0.041454818,0.976426512
YBL076C,22.45069726,0.034009737,0.964392359,17.05441266,0.043778818,0.989201,18.99183404,0.03963266,0.986318584,22.00073161,0.034516676,0.961373108,17.19594,0.043319803,0.983990213,16.69688656,0.044524593,0.979053783
YBL078C,10.57663613,0.068671236,0.971819743,6.527324241,0.10932717,0.996014404,8.357264336,0.086075026,0.995849981,10.08901072,0.07171422,0.972004154,11.37544665,0.063944657,0.970059893,11.62379341,0.062642787,0.987919908
YBL079W,15.32052626,0.048378583,0.88462299,6.682436547,0.106862256,0.986036317,9.896332658,0.073176356,0.991863253,18.0204011,0.041475615,0.725947572,9.687238977,0.074563639,0.933560622,10.56119336,0.068642555,0.979766412
YBL080C,4.310026103,0.163957581,0.833052117,6.403513027,0.111380373,0.884262484,4.464398729,0.158396581,0.964038583,NA,NA,NA,7.196661767,0.099326132,0.76505834,4.69571624,0.150623697,0.94949942
YBL081W,10.82154739,0.067188045,0.604414308,4.852016762,0.145993083,0.951832887,5.199673494,0.136441448,0.979720664,3.136690476,0.223991455,0.919761088,4.555097042,0.155180609,0.972112972,5.906298822,0.120368317,0.931557237
YBL082C,19.2178669,0.039203395,0.722775269,12.89808454,0.056875862,0.966938731,12.02259981,0.060789228,0.990258397,20.24649937,0.037246443,0.900677227,15.23428998,0.04851018,0.970574259,13.46735948,0.054479711,0.986813025
YBL084C,3.792767091,0.185890551,0.945706205,6.428839098,0.110953948,0.874610773,6.566912327,0.108687003,0.980041346,2.298790336,0.304537959,0.943194289,6.997839263,0.102062635,0.910647591,6.081532343,0.116986779,0.93375492
YBL085W,26.58172046,0.029211627,0.643320261,7.028542588,0.101754449,0.990835398,9.014908427,0.08002453,0.98979067,16.09958072,0.046064775,0.901077405,8.246089713,0.087068715,0.950759563,9.201761562,0.078338696,0.943764589
YBL086C,6.726382727,0.106184568,0.700747153,6.784969119,0.105294767,0.895814124,6.133148314,0.11615208,0.968768643,NA,NA,NA,12.21525228,0.059755436,0.877756745,10.46370079,0.069254058,0.988930712
YBL087C,27.01426638,0.028794103,0.935899865,24.05643367,0.031948924,0.97017564,24.78947479,0.031096893,0.966706118,27.08693048,0.028600762,0.941051282,23.42671599,0.032598928,0.972072498,26.13717743,0.029530622,0.95769858
YBL088C,16.32114009,0.04560483,0.807767801,10.36426342,0.070014119,0.97018813,10.95300377,0.066419296,0.985846877,22.19485383,0.034241119,0.908297965,16.6223545,0.044710733,0.873201104,11.55832454,0.062980555,0.993634074
YBL089W,5.645781011,0.125908137,0.9805538,6.915639999,0.103364471,0.976389323,5.820822395,0.12221617,0.98691058,13.99689632,0.052532525,0.900294643,7.268413176,0.09837534,0.943945709,6.417168224,0.111025528,0.961035206
YBL090W,5.920934438,0.120202737,0.970963492,7.626506023,0.09402214,0.989130062,7.189379238,0.099548204,0.960758941,13.67429645,0.053700821,0.888309658,7.35508516,0.097251572,0.972885007,9.5334488,0.0757179,0.978986117
YBL091C,29.63349785,0.026526207,0.824177221,22.24693109,0.034292523,0.969000347,18.22133833,0.041175953,0.991777596,13.39225682,0.054768343,0.931708005,17.69416451,0.042184807,0.968552789,21.54440089,0.035183996,0.976126233
YBL091C-A,12.53361588,0.058438593,0.931571091,12.2277851,0.059821785,0.961301853,14.83466941,0.049860358,0.912714494,21.74347902,0.034889428,0.928254876,19.34040593,0.038850363,0.945116567,15.2915579,0.048339782,0.969019518
YBL092W,24.61065896,0.031300054,0.957670946,26.49842083,0.029293599,0.958935389,25.80371614,0.029997844,0.965195848,25.68576177,0.029996692,0.967161232,25.42337201,0.030275206,0.959617572,25.37005022,0.030332509,0.95911166
YBL093C,6.841112187,0.104456375,0.979397656,7.384098283,0.097005797,0.982291435,6.06771637,0.117370807,0.940354549,7.628004321,0.093879779,0.981859861,10.68016132,0.067911475,0.988602784,7.67979185,0.093267019,0.993040533
YBL095W,5.647185812,0.125877596,0.929886137,2.968755597,0.236616258,0.839999844,7.01858281,0.101894395,0.989759224,2.453335123,0.285543646,0.839813151,7.815770765,0.091696744,0.989978458,7.200501033,0.099274777,0.991403035
YBL097W,NA,NA,NA,NA,NA,NA,6.8663681,0.104083696,0.851501326,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL098W,6.233395182,0.114334522,0.941559936,17.28243344,0.043242579,0.948302274,21.1862534,0.035852379,0.955790028,NA,NA,NA,10.22712503,0.070786404,0.924365274,23.6723747,0.032291881,0.942798293
YBL099W,17.9055695,0.041846804,0.985755471,16.44059233,0.045296261,0.979658817,16.89907351,0.044152418,0.975149419,15.07911602,0.048978396,0.988642843,14.96980475,0.049314055,0.991600398,17.24643322,0.043201789,0.986048446
YBL101C,2.841545506,0.247068705,0.970920019,7.590254153,0.094456224,0.994501847,7.472559538,0.095894547,0.997002415,6.737552593,0.105889219,0.923095835,7.827441396,0.091564515,0.976439651,7.384027402,0.096882189,0.973770031
YBL102W,9.055398866,0.079680728,0.993971246,12.33443568,0.059331643,0.98555149,11.93371995,0.06121862,0.992468311,15.2628548,0.048425027,0.957917928,10.90886882,0.066550819,0.994699778,12.75706912,0.057345394,0.982392632
YBL103C,7.888022386,0.091008922,0.889865126,5.266032892,0.134761607,0.9780719,4.532981871,0.156047511,0.968577979,4.686269417,0.150921263,0.982621743,4.677704179,0.151192098,0.986395226,4.077653951,0.172997793,0.969319918
YBL104C,7.234535102,0.098946424,0.833976494,4.627599032,0.152921031,0.990568138,6.305024216,0.113071232,0.982285251,18.75319079,0.039972594,0.880735541,6.48367923,0.109917492,0.964830119,9.337786793,0.077241384,0.977810116
YBL105C,7.314534141,0.09789854,0.92777485,7.793121713,0.092078999,0.987658236,8.269299516,0.086957296,0.934188784,16.89646212,0.044034248,0.88349028,6.08939363,0.116839639,0.970246857,6.342780157,0.112292321,0.949132202
YBL106C,5.966565326,0.119307435,0.906182947,11.88996131,0.061432384,0.85609582,10.55661422,0.068795533,0.99093755,16.56965305,0.044843363,0.770359349,15.41406407,0.047979524,0.921527794,15.69341568,0.047179059,0.82570392
YBL107C,6.906967049,0.103490326,0.988185326,8.685180174,0.08294358,0.984724815,8.439589396,0.085265982,0.975539724,9.763476327,0.074004926,0.986911549,8.234984325,0.087182072,0.99670993,12.78231511,0.057238079,0.989500764
YBL113C,19.03088424,0.03955777,0.822327363,10.10049438,0.071760618,0.981689413,11.24754447,0.064762077,0.994728373,28.19766913,0.027592753,0.945202384,16.79787836,0.044275006,0.988524061,17.1223402,0.043493069,0.985583648
YBR001C,11.38413908,0.06402264,0.919829126,8.092607862,0.088787436,0.950385738,6.520666999,0.109435586,0.985464736,12.17069705,0.059963169,0.984894465,7.765394311,0.092272075,0.982826549,9.059774304,0.079519251,0.996738556
YBR002C,5.129417364,0.1382673,0.994638092,6.412274906,0.111232465,0.984186186,4.963479683,0.142784988,0.949029617,5.327502024,0.133118386,0.941954095,10.6351131,0.06818638,0.863310584,7.672272094,0.093355481,0.951081177
YBR003W,5.435009087,0.13066931,0.934928667,8.552512908,0.084181569,0.991903382,8.760232736,0.082259831,0.963558407,10.18490157,0.07106738,0.98250219,10.41057481,0.069592101,0.946455631,9.974795822,0.072500896,0.987206466
YBR004C,5.937805947,0.119870106,0.973516405,7.303916876,0.098036292,0.996174088,7.65314046,0.093705837,0.985181678,6.890285543,0.103608778,0.950350304,8.933369002,0.080601827,0.987391898,8.794378073,0.081828112,0.998985048
YBR005W,24.69947595,0.031198777,0.652763002,14.43333003,0.051159608,0.920973753,10.90108181,0.066720717,0.974757331,11.83052684,0.061600748,0.746970982,12.26906933,0.059506532,0.936027777,14.57700185,0.050561771,0.956531822
YBR006W,30.31406465,0.026001074,0.783480561,16.41384121,0.045364974,0.903823986,9.775348828,0.07404321,0.993529792,45.91237071,0.018108211,0.63525541,20.62973654,0.036610454,0.847810254,19.56513168,0.038438712,0.950121788
YBR007C,5.29826375,0.133960888,0.885371446,7.181680669,0.099651555,0.842819108,6.538073375,0.109152582,0.976557045,6.250742425,0.11390141,0.957738041,8.633886386,0.083293209,0.909948358,6.124552364,0.116186192,0.959625261
YBR008C,13.57455838,0.05419777,0.983139378,8.350498668,0.086142224,0.73280163,5.936878602,0.11988834,0.922512123,31.0042593,0.025367549,0.733352503,18.83747936,0.039807209,0.982630999,21.5022285,0.035247096,0.972765712
YBR009C,15.68219739,0.047335164,0.956102371,14.18825226,0.051989142,0.955501106,14.64901824,0.050452515,0.961725871,17.56985639,0.042461964,0.93936764,15.33770632,0.048203396,0.945605158,15.18394704,0.048661034,0.96211954
YBR010W,11.19655255,0.06504274,0.971154189,10.98748656,0.066220688,0.963902398,11.72180243,0.0622687,0.97300536,13.42203295,0.054653522,0.939702133,10.55264796,0.068695702,0.978759983,11.62767751,0.062622868,0.971508154
YBR011C,40.35917029,0.020310009,0.908890994,38.1426461,0.021308042,0.945908333,39.20901553,0.020813803,0.947131171,81.27164427,0.011539804,0.658685214,43.47067586,0.018956201,0.922733333,44.28331855,0.018663591,0.916305242
YBR013C,NA,NA,NA,31.29499212,0.025284364,0.860890265,NA,NA,NA,9.506616753,0.075923112,0.818377962,13.22101746,0.055438707,0.682279123,NA,NA,NA
YBR014C,8.375142602,0.085897976,0.954461778,11.34840277,0.064214374,0.98288999,13.34306676,0.055083659,0.995387384,20.9059742,0.036166493,0.916661867,11.13138784,0.065280644,0.990272107,15.06962854,0.049007336,0.969681067
YBR015C,13.05913617,0.05621311,0.959172207,10.33607399,0.070196516,0.99144296,10.40727348,0.069737731,0.993109553,9.500698943,0.075968527,0.963249476,12.63587598,0.057866525,0.953792848,10.22424883,0.07080547,0.989869989
YBR016W,10.31366465,0.070342225,0.965666421,11.32193801,0.064357145,0.99293214,12.29412245,0.059515914,0.974511939,15.97627897,0.046397055,0.925770534,10.20812134,0.070912576,0.973421565,11.83647451,0.061571307,0.98229911
YBR017C,11.35454576,0.06418133,0.954691501,10.72745321,0.067749871,0.983573943,12.07312574,0.060547948,0.977333443,7.725123232,0.092737393,0.955938543,8.867568122,0.081177581,0.987687031,10.91103937,0.066538179,0.986343075
YBR018C,NA,NA,NA,4.701254909,0.1505743,0.640671911,5.800688629,0.12262949,0.983706291,12.40948818,0.05886726,0.808854579,9.281090993,0.077694838,0.884208064,17.18005306,0.043357078,0.823951404
YBR019C,NA,NA,NA,13.75418688,0.053530902,0.904816663,19.54231294,0.038604588,0.826731202,8.060661427,0.089002387,0.883637831,16.85615446,0.044132346,0.867215227,22.48486655,0.03383831,0.871400126
YBR020W,NA,NA,NA,4.649987139,0.152199865,0.953807118,16.71638218,0.044600686,0.96105157,NA,NA,NA,13.03643553,0.056181027,0.823166067,14.35252573,0.051305473,0.910758625
YBR021W,9.227763045,0.07825095,0.880805737,3.792203772,0.185917699,0.963246598,6.773622889,0.10546589,0.969434182,5.993961913,0.118651939,0.797382767,7.965178981,0.090033207,0.988379274,5.453429501,0.130114021,0.984109431
YBR022W,11.2919762,0.064519588,0.952430548,9.205398571,0.078433443,0.949091905,10.52649938,0.068983377,0.940364745,6.687701915,0.106656081,0.919041041,8.297929875,0.086543577,0.978882583,7.850255359,0.091307166,0.96650788
YBR023C,8.548872333,0.084216082,0.900100536,7.656459783,0.093666572,0.998461617,8.572539241,0.083992237,0.973989079,14.25848319,0.051624002,0.857175194,7.197498848,0.09931493,0.964361638,9.952782865,0.072654589,0.984906542
YBR024W,8.154696539,0.088135295,0.973239169,7.718155582,0.092942903,0.977288237,7.432062783,0.096399984,0.981716573,13.48646665,0.054406792,0.906285232,10.41468459,0.069565827,0.989850118,9.496589314,0.0760001,0.984235757
YBR025C,19.44323967,0.038785321,0.979271021,20.41826598,0.03708295,0.977830335,19.9465953,0.037885693,0.986283014,24.64277051,0.031138845,0.948487905,20.39919529,0.036990177,0.983715039,22.25012603,0.03416354,0.974773182
YBR026C,29.66192376,0.026503791,0.827542945,18.34256309,0.040924546,0.916521129,17.3238665,0.043146656,0.962262097,24.28573711,0.031552362,0.872188004,15.76423324,0.046980644,0.944869084,18.41911386,0.040642984,0.968824313
YBR028C,10.48521844,0.069242624,0.86245051,7.131683831,0.100328183,0.966194325,7.979748514,0.089998829,0.961985012,15.85271893,0.046735217,0.886380247,8.508685723,0.084474518,0.974894458,9.033679622,0.079740253,0.992917375
YBR029C,7.52583202,0.095237942,0.979026778,6.45025414,0.110595988,0.993355386,7.144128877,0.100158874,0.997980796,5.929313249,0.119912798,0.99090031,6.36058507,0.111986415,0.990657,6.753736006,0.1056427,0.987308828
YBR030W,2.707457646,0.259149587,0.900595864,5.909839531,0.120422514,0.947558635,8.562167255,0.084090184,0.913818622,6.469359563,0.110154125,0.942489805,7.579181272,0.094465131,0.979687256,9.813398599,0.073643769,0.990954108
YBR031W,23.79726697,0.032262719,0.975079979,23.12436021,0.033110304,0.987702148,22.32850305,0.034178698,0.991399204,23.06029932,0.033069065,0.967741505,22.51994344,0.033790293,0.987036584,23.57532635,0.032412416,0.989133022
YBR033W,3.012225199,0.233246884,0.671726163,11.57299288,0.063029054,0.799864556,22.59123099,0.033817677,0.732574217,15.27933693,0.048376038,0.770852913,NA,NA,NA,4.37030594,0.161614846,0.85212434
YBR034C,8.25110776,0.087142103,0.961277643,5.679686569,0.125175232,0.989360217,6.268456562,0.113712552,0.982579348,7.52388331,0.095137287,0.976000426,5.569592765,0.127463074,0.955583496,6.101310205,0.116617318,0.981229825
YBR035C,16.79330165,0.044410761,0.97145897,19.94969654,0.037880291,0.977280015,19.04614901,0.039528579,0.975653971,21.68632652,0.03497344,0.947922017,19.05767906,0.039382052,0.961718795,21.55430342,0.035169215,0.97637746
YBR036C,10.4164964,0.06967876,0.979059541,8.431074644,0.085348927,0.991096803,7.593941138,0.094411887,0.993251855,6.650139044,0.107241513,0.952671834,8.811978058,0.081670692,0.985949974,9.214107243,0.078237766,0.989042384
YBR037C,2.667269997,0.26300694,0.74263915,6.810996254,0.104904382,0.994125277,7.626165259,0.094026201,0.933870892,4.307732417,0.163918703,0.999454593,5.373580599,0.132002712,0.940126337,10.75888178,0.067436612,0.928340886
