sample,dmso_time,labeling_time,dmso_conc,strain,plate,media,row,col,volume,pr_new,total,pr_new_95ci,p_spikein,spikein,aligned,orf_aligned,od,scale_factor,scaled_rna,scaled_mrna,smoothed_mrna,exp,klac,rep,iaa_time,iaa_conc,xrn1,repeat,control,time,add,treat,remove_sample,hu_conc,alphaFactor
aArrest|C2,,9.33,,nf164,αArrest,YPD,C,2,500.0,0.1096599682766521,520074,0.0052552932999283,0.2944626693111,31327,106387,86465,0.94,1.8422267108313204,195988.97308521168,159288.13255203012,159899.4867945592,cellcycle_arrest,,,90.0,,,1.0,,,,,,,yes
aArrest|C3,,9.33,,nf164,αArrest,YPD,C,3,500.0,0.1139871759306926,827113,0.0040495508523448,0.2870845819970441,49144,171183,134693,0.92,1.1998622946584658,205396.02718652016,161613.05205443274,161601.26099311124,cellcycle_arrest,,,60.0,,,1.0,,,,,,,yes
aArrest|C4,,9.33,,nf164,αArrest,YPD,C,4,500.0,0.1056403202526964,599698,0.004806157102797,0.2803364748996838,36259,129341,94711,0.86,1.7397044005754467,225015.10687482887,164769.14348290113,163770.45730471457,cellcycle_arrest,,,40.0,,,1.0,,,,,,,yes
aArrest|C5,,9.33,,nf164,αArrest,YPD,C,5,500.0,0.1003330477671833,334750,0.006671845797797,0.270888169227589,19657,72565,55359,0.93,2.9674919492960177,215336.05330066552,164277.38682107825,166448.97344387614,cellcycle_arrest,,,20.0,,,1.0,,,,,,,yes
aArrest|C6,,9.33,,nf164,αArrest,YPD,C,6,500.0,0.1115466246581525,559205,0.0053443976544155,0.2819671857526747,33787,119826,92406,0.87,1.8455289033495503,221142.34637276325,170537.94384291858,168748.4205851164,cellcycle_arrest,,,0.0,,,1.0,,,,,,,yes
aArrest|C8,,9.33,,nf164,αArrest,YPD,C,8,500.0,0.1772296172589564,58652,0.0181089042966453,0.0760943175521763,1236,16243,9359,1.33,33.00043190500523,536026.0154329999,308851.042198944,323396.93144830095,cellcycle_arrest,,,90.0,,,1.0,,,,,,,no
aArrest|C9,,9.33,,nf164,αArrest,YPD,C,9,500.0,0.2040892285933972,1053972,0.0038926319267959,0.0930582831926263,23787,255614,212269,1.37,1.6646751476531834,425514.2731922208,353358.92891719355,347082.1562077129,cellcycle_arrest,,,60.0,,,1.0,,,,,,,no
aArrest|C10,,9.33,,nf164,αArrest,YPD,C,10,500.0,0.1970668009327785,664452,0.0050490648575981,0.0983818645246003,15285,155364,135890,1.3,2.73011499458997,424161.58601947606,370995.326614831,361999.9056087553,cellcycle_arrest,,,40.0,,,1.0,,,,,,,no
aArrest|C11,,9.33,,nf164,αArrest,YPD,C,11,500.0,0.2148265159278438,1290115,0.0035952263866677,0.0910286571099879,28169,309452,262436,1.4,1.3755939913684243,425680.31181694166,361005.3847187638,364258.60662058956,cellcycle_arrest,,,20.0,,,1.0,,,,,,,no
aArrest|C12,,9.33,,nf164,αArrest,YPD,C,12,500.0,0.2205319343697528,689596,0.0050523276733589,0.0941088013607873,15270,162259,142625,1.42,2.501856258704816,405948.6946811847,356827.2488977744,359539.62198066467,cellcycle_arrest,,,0.0,,,1.0,,,,,,,no
aArrest|D2,,9.33,,nf198,αArrest,YPD,D,2,500.0,0.0726499545123692,1416799,0.0025522360304997,0.3650370423392148,101995,279410,205978,0.88,0.6044051847461328,168876.85266991696,124494.17114363896,127310.56524668864,cellcycle_arrest,,,90.0,,,1.0,,,,,,,yes
aArrest|D3,,9.33,,nf198,αArrest,YPD,D,3,500.0,0.0742409872443773,1199016,0.0027175032499728,0.3486109440769693,86961,249450,188557,0.85,0.7339158798027785,183075.3162168031,138384.9765479725,139816.3236371302,cellcycle_arrest,,,60.0,,,1.0,,,,,,,yes
aArrest|D4,,9.33,,nf198,αArrest,YPD,D,4,500.0,0.0809579491310275,935453,0.0033300636974045,0.3277053032451484,64710,197464,153465,0.85,0.9862781459361676,194754.42780913945,151359.17566609397,153297.10801137987,cellcycle_arrest,,,40.0,,,1.0,,,,,,,yes
aArrest|D5,,9.33,,nf198,αArrest,YPD,D,5,500.0,0.097120833459204,389363,0.006750797863208,0.23916668680668,19792,82754,56017,0.9,3.045492567142729,252026.6919013294,170599.35713363424,163288.25229547685,cellcycle_arrest,,,20.0,,,1.0,,,,,,,yes
aArrest|D6,,9.33,,nf198,αArrest,YPD,D,6,500.0,0.1169388670315531,2087642,0.0025037455909779,0.2762941698174859,118381,428460,337354,0.93,0.492747900822867,211122.76558656563,166230.4753341975,167928.94662584932,cellcycle_arrest,,,0.0,,,1.0,,,,,,,yes
aArrest|D8,,9.33,,nf198,αArrest,YPD,D,8,500.0,0.11128303227195,343265,0.0064685759447063,0.1276804773918106,10527,82448,58576,1.38,3.734272670827121,307883.3131643545,218738.75596636944,217214.74643324962,cellcycle_arrest,,,90.0,,,1.0,,,,,,,no
aArrest|D9,,9.33,,nf198,αArrest,YPD,D,9,500.0,0.1652279585676641,1616459,0.0029261329704893,0.1436031611855787,53513,372645,324633,1.36,0.7454036732140953,277770.95180486655,241982.6306465114,252942.35730447932,cellcycle_arrest,,,60.0,,,1.0,,,,,,,no
aArrest|D10,,9.33,,nf198,αArrest,YPD,D,10,500.0,0.1520213950262753,1151585,0.0032963587271041,0.122493822357662,34006,277614,245573,1.36,1.1729926120304028,325639.17099620827,288055.3147141421,285572.3794842265,cellcycle_arrest,,,40.0,,,1.0,,,,,,,no
aArrest|D11,,9.33,,nf198,αArrest,YPD,D,11,500.0,0.2165762810189252,1420642,0.0034498704366241,0.0992572505428014,33235,334837,288271,1.45,1.125708771911622,376928.9480605718,324509.1933877352,313577.2476920086,cellcycle_arrest,,,20.0,,,1.0,,,,,,,no
aArrest|D12,,9.33,,nf198,αArrest,YPD,D,12,500.0,0.2275436940638208,1230276,0.0038221428787109,0.1000291979019724,28435,284267,242094,1.41,1.3530610437890571,384630.603734784,327567.96033506806,328514.4233566389,cellcycle_arrest,,,0.0,,,1.0,,,,,,,no
aArrest|E2,,9.33,,aa46,αArrest,YPD,E,2,500.0,0.0306675495408685,1534577,0.001737296233568,0.5295578292347275,159309,300834,221702,0.75,0.4540337750325887,136588.7966781538,100660.19599227498,99153.87398602773,cellcycle_arrest,,,90.0,,,1.0,,,,,,,yes
aArrest|E3,,9.33,,aa46,αArrest,YPD,E,3,500.0,0.04051329046294,1273094,0.0019890729406981,0.4398276644665858,118216,268778,214666,0.86,0.5335990209486459,143419.67765253517,114545.567430962,122522.69223862147,cellcycle_arrest,,,60.0,,,1.0,,,,,,,yes
aArrest|E4,,9.33,,aa46,αArrest,YPD,E,4,500.0,0.0482614436069901,2083922,0.0017133382374405,0.3347458496410962,146852,438697,328863,0.86,0.4295477205653659,188441.29636886436,141262.35202828795,150989.58996603367,cellcycle_arrest,,,40.0,,,1.0,,,,,,,yes
aArrest|E5,,9.33,,aa46,αArrest,YPD,E,5,500.0,0.0994528235715917,2689029,0.0020111319470312,0.2690890129898364,158431,588768,457826,0.79,0.4334335060529085,255191.7784917589,198437.1283421789,176523.62856224945,cellcycle_arrest,,,20.0,,,1.0,,,,,,,yes
aArrest|E6,,9.33,,aa46,αArrest,YPD,E,6,500.0,0.102212130509466,772223,0.0041409478921416,0.2708181219701957,45251,167090,126666,0.81,1.4800505056705655,247301.6389924948,187472.07735126783,191129.50813611737,cellcycle_arrest,,,0.0,,,1.0,,,,,,,yes
aArrest|E8,,9.33,,aa46,αArrest,YPD,E,8,500.0,0.0490951156301218,456502,0.0039529100884141,0.281667345276873,27671,98240,77463,1.15,1.7047748938222878,167477.08556910156,132056.97760015586,137834.5230511479,cellcycle_arrest,,,90.0,,,1.0,,,,,,,no
aArrest|E9,,9.33,,aa46,αArrest,YPD,E,9,500.0,0.0580261139939368,656423,0.0031375661813231,0.1911616598990307,29800,155889,124506,1.23,1.4800226441861737,230719.2499795384,184271.6993370437,186519.83069554725,cellcycle_arrest,,,60.0,,,1.0,,,,,,,no
aArrest|E10,,9.33,,aa46,αArrest,YPD,E,10,500.0,0.0612824021390588,979735,0.00259431025049,0.1531056716201653,33814,220854,182582,1.32,1.215400067391846,268425.9664837588,221910.175104538,250672.3325658138,cellcycle_arrest,,,40.0,,,1.0,,,,,,,no
aArrest|E11,,9.33,,aa46,αArrest,YPD,E,11,500.0,0.1566208177188499,1285579,0.0032101146307767,0.1005719872891713,30858,306825,264044,1.34,1.3119496335162608,402538.9463036267,346412.4290321676,313104.4164748733,cellcycle_arrest,,,20.0,,,1.0,,,,,,,no
aArrest|E12,,9.33,,aa46,αArrest,YPD,E,12,500.0,0.2296439813298506,1183327,0.0038809023400971,0.0895560996871046,25273,282203,228309,1.35,1.5900074885949138,448704.8833039505,363013.0197136162,356745.8534711485,cellcycle_arrest,,,0.0,,,1.0,,,,,,,no
aArrest|F2,,9.33,,nf164,αArrest,YPD,F,2,500.0,0.1128735756536417,2093441,0.0023619500934082,0.2821793569338439,129991,460668,362514,0.87,0.4796861710231574,220976.0690328959,173892.95260228892,173691.24849640482,cellcycle_arrest,,,90.0,,,2.0,,,,,,,yes
aArrest|F3,,9.33,,nf164,αArrest,YPD,F,3,500.0,0.1154798648934897,1871127,0.0025724056046072,0.3161837885657415,125807,397892,312328,0.79,0.5458305483595377,217181.6085478732,170478.1635080377,166946.15783066914,cellcycle_arrest,,,60.0,,,2.0,,,,,,,yes
aArrest|F4,,9.33,,nf164,αArrest,YPD,F,4,500.0,0.1112558847232544,1775778,0.0025703484798839,0.3233678283169398,124960,386433,313536,0.85,0.5107399073585901,197366.75462030203,160135.3475935829,163332.01293503508,cellcycle_arrest,,,40.0,,,2.0,,,,,,,yes
aArrest|F5,,9.33,,nf164,αArrest,YPD,F,5,500.0,0.1183992032385645,1843042,0.0026650603913472,0.3022209212981596,115640,382634,304210,0.9,0.5212416887659018,199444.79233925208,158566.934139475,164243.21299424602,cellcycle_arrest,,,20.0,,,2.0,,,,,,,yes
aArrest|F6,,9.33,,nf164,αArrest,YPD,F,6,500.0,0.1110845531062195,1744935,0.002555474415512,0.2798867928443946,107893,385488,318996,0.92,0.54652324625968,210678.1531541515,174338.72946385288,168688.27115769358,cellcycle_arrest,,,0.0,,,2.0,,,,,,,yes
aArrest|F8,,9.33,,nf164,αArrest,YPD,F,8,500.0,0.2017555793367031,286894,0.0080806555323543,0.0872438570034595,5901,67638,54474,1.4,6.566532306872928,444147.1121722711,357705.2808845959,370507.6794048945,cellcycle_arrest,,,90.0,,,2.0,,,,,,,no
aArrest|F9,,9.33,,nf164,αArrest,YPD,F,9,500.0,0.2172089104266602,1441343,0.0033854135000098,0.0881609866556532,30952,351085,308170,1.35,1.2982766625503763,455805.462071499,400089.9190981495,384815.5982860035,cellcycle_arrest,,,60.0,,,2.0,,,,,,,no
aArrest|F10,,9.33,,nf164,αArrest,YPD,F,10,500.0,0.2037805877595396,1750987,0.0029836857720486,0.0889380273494326,38210,429625,382996,1.4,1.0141090589598831,435686.6044556399,388399.71314539947,392188.71916045394,cellcycle_arrest,,,40.0,,,2.0,,,,,,,no
aArrest|F11,,9.33,,nf164,αArrest,YPD,F,11,500.0,0.2257629683371905,1632132,0.0032204150702603,0.0915756772246395,37230,406549,355927,1.34,1.0874064408016324,442084.00110146287,387037.3122552026,393569.5155498523,cellcycle_arrest,,,20.0,,,2.0,,,,,,,no
aArrest|F12,,9.33,,nf164,αArrest,YPD,F,12,500.0,0.2291139158078528,1772122,0.0031653834925493,0.0886658271522262,36543,412143,366055,1.36,1.0915575285199868,449877.79447681294,399570.0911023837,394864.7324609207,cellcycle_arrest,,,0.0,,,2.0,,,,,,,no
aArrest|G2,,9.33,,nf227,αArrest,YPD,G,2,500.0,0.0701396267424241,1639873,0.002164419537447,0.2397024987097884,89177,372032,281629,0.87,0.6992260903312655,260134.48083812132,196922.34459390395,206409.0005665585,cellcycle_arrest,,,90.0,,,2.0,,,,,,,yes
aArrest|G3,,9.33,,nf227,αArrest,YPD,G,3,500.0,0.0893277447658451,2692863,0.0018229733669066,0.2313433788584359,144963,626614,478338,0.78,0.4797753874242357,300633.9746154501,229494.7992697341,215524.91449022855,cellcycle_arrest,,,60.0,,,2.0,,,,,,,yes
aArrest|G4,,9.33,,nf227,αArrest,YPD,G,4,500.0,0.1050646731645663,2386764,0.0020978359815477,0.2569997009227088,139208,541666,432731,0.8,0.4871195441353945,263856.0949936426,210791.7274532534,210129.49854379502,cellcycle_arrest,,,40.0,,,2.0,,,,,,,yes
aArrest|G5,,9.33,,nf227,αArrest,YPD,G,5,500.0,0.1086963843705231,2595287,0.0021527642591038,0.2692200767149572,148165,550349,425218,0.82,0.4465090419135555,245735.8047080834,189863.68178439827,196202.46959852357,cellcycle_arrest,,,20.0,,,2.0,,,,,,,yes
aArrest|G6,,9.33,,nf227,αArrest,YPD,G,6,500.0,0.1124751115285598,2443084,0.0022685016218288,0.268774094976401,136158,506589,408621,0.89,0.4476685298358764,226783.9528610268,182926.76233006569,184526.97689276803,cellcycle_arrest,,,0.0,,,2.0,,,,,,,yes
aArrest|G8,,9.33,,nf227,αArrest,YPD,G,8,500.0,0.0659564260592685,586048,0.0043429063343641,0.0661169216244523,8964,135578,103429,1.36,4.449886966165314,603306.775098761,460247.3590235123,479078.7383060105,cellcycle_arrest,,,90.0,,,2.0,,,,,,,no
aArrest|G9,,9.33,,nf227,αArrest,YPD,G,9,500.0,0.1424024818338568,2515886,0.002222120784368,0.0659768795553047,41269,625507,534687,1.38,0.9525476363807484,595825.2143896128,509314.8380535132,448068.11137354403,cellcycle_arrest,,,60.0,,,2.0,,,,,,,no
aArrest|G10,,9.33,,nf227,αArrest,YPD,G,10,500.0,0.3102556228553652,701940,0.0053311333110055,0.0978182548401195,16562,169314,149446,1.42,2.3066866966805057,390554.3513617632,344725.10007211484,416006.06880444346,cellcycle_arrest,,,40.0,,,2.0,,,,,,,no
aArrest|G11,,9.33,,nf227,αArrest,YPD,G,11,500.0,0.2034344712948436,3645365,0.0021104516324448,0.0812764105155426,69646,856903,741687,1.43,0.5447001810755652,466755.219264195,403997.0432013927,383631.5680753906,cellcycle_arrest,,,20.0,,,2.0,,,,,,,no
aArrest|G12,,9.33,,nf227,αArrest,YPD,G,12,500.0,0.2208588710949704,1562997,0.0032703968287199,0.0870309598176599,32991,379072,325289,1.41,1.1662056554860976,442075.910236426,379353.8714674172,375290.5434476721,cellcycle_arrest,,,0.0,,,2.0,,,,,,,no
aArrest|H2,,9.33,,aa45,αArrest,YPD,H,2,500.0,0.0245671482646736,2095678,0.0015552545453033,0.3835493409559363,163565,426451,312234,0.76,0.4364010284017138,186103.65496293924,136259.2387019807,139362.9848526037,cellcycle_arrest,,,90.0,,,1.0,,,,,,,yes
aArrest|H3,,9.33,,aa45,αArrest,YPD,H,3,500.0,0.0468032513469281,2073774,0.0017416505692592,0.3237070898457218,137873,425919,321145,0.81,0.4857641846634131,206896.19576765623,156000.7390837318,155911.1512616283,cellcycle_arrest,,,60.0,,,1.0,,,,,,,yes
aArrest|H4,,9.33,,aa45,αArrest,YPD,H,4,500.0,0.0835697870976891,1820641,0.0023239396245203,0.3306596041172641,126473,382487,301690,0.77,0.5570589934446252,213067.82322565437,168059.12773230896,168556.25184740132,cellcycle_arrest,,,40.0,,,1.0,,,,,,,yes
aArrest|H5,,9.33,,aa45,αArrest,YPD,H,5,500.0,0.1099751439565367,1949535,0.0024085297177747,0.2867343768778472,126449,440997,350856,0.83,0.5168877552138502,227945.9493860423,181353.17024331063,176310.08034992008,cellcycle_arrest,,,20.0,,,1.0,,,,,,,yes
aArrest|H6,,9.33,,aa45,αArrest,YPD,H,6,500.0,0.1228922007537369,1947073,0.0026029053591472,0.3132458790871349,127513,407070,325043,0.78,0.5454320695707848,222029.0325601794,177288.8761894966,178991.34245444264,cellcycle_arrest,,,0.0,,,1.0,,,,,,,yes
aArrest|H8,,9.33,,aa45,αArrest,YPD,H,8,500.0,0.0140239418264984,981013,0.0028129931395277,0.1491799573518862,30362,203526,148629,1.15,1.5536797999788066,316214.2349704866,230921.87499105005,231745.05626552092,cellcycle_arrest,,,90.0,,,1.0,,,,,,,no
aArrest|H9,,9.33,,aa45,αArrest,YPD,H,9,500.0,0.0169379837849491,1291603,0.0015250051518052,0.1329550103322039,38025,285999,226630,1.26,1.1322699143211965,323828.0632259478,256606.33068261272,265455.6096334008,cellcycle_arrest,,,60.0,,,1.0,,,,,,,no
aArrest|H10,,9.33,,aa45,αArrest,YPD,H,10,500.0,0.0449771182758554,1689319,0.0018124008332235,0.1217229661487165,47605,391093,324330,1.28,0.8902811876378531,348182.7405168509,288744.8975865849,311927.0109598266,cellcycle_arrest,,,40.0,,,1.0,,,,,,,no
aArrest|H11,,9.33,,aa45,αArrest,YPD,H,11,500.0,0.1960167228081748,1317039,0.0033976350532329,0.088818982170666,28460,320427,273300,1.32,1.4440456036116611,462711.2006284737,394657.663467067,352770.4146985664,cellcycle_arrest,,,20.0,,,1.0,,,,,,,no
aArrest|H12,,9.33,,aa45,αArrest,YPD,H,12,500.0,0.2128136414132358,1708032,0.0031567053718039,0.0881500375392173,35458,402246,308593,1.28,1.195268654111907,480792.0350418982,368851.5397783557,376291.1025065537,cellcycle_arrest,,,0.0,,,1.0,,,,,,,no
