gene_id	log2FC_ccr4_60	log2FC_not1_60	log2FC_xrn1_60	log2FC_dcp2_chapp_60	log2FC_pop2_60	not1_sensitive	xrn1_sensitive	ccr4_sensitive	pop2_sensitive	dcp2_sensitive
YJL066C	-0.6918777046376681	0.49992639686535684	0.20739166331158176	0.32192809488736235	-0.033386168494546946	FALSE	FALSE	FALSE	FALSE	FALSE
YJL067W	0	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
YJL068C	-0.45567948377618955	0.24100809950379498	0.0927957409396774	0.20142499187301552	0.2096556808013433	FALSE	FALSE	FALSE	FALSE	FALSE
YJL069C	-0.4150374992788438	0.7758699552977483	0.9792595267646181	0.6744445096081478	0.4456704590256603	TRUE	FALSE	FALSE	FALSE	FALSE
YJL070C	-0.1394030566654162	0.285995554277105	0.23243517925618262	0.594240314309167	0.21794651630525586	FALSE	FALSE	FALSE	FALSE	FALSE
YJL071W	-0.2630344058337938	0.295455883526171	0.27575204882852883	-0.32087078810432007	0.2839296301451436	FALSE	FALSE	FALSE	FALSE	FALSE
YJL072C	0.3370349872775706	0.24768644150035757	1.0237057308904414	0.5443205162238104	0.28798076296402464	FALSE	FALSE	FALSE	FALSE	FALSE
YJL073W	-0.2837929660005911	0.5827446754713376	0.6511048575123686	0.17658873172332304	-0.34342916409828433	FALSE	FALSE	FALSE	FALSE	FALSE
YJL074C	-0.7629608026991507	0.14988724820576704	0.8310368410892643	0.44541114832236284	-0.31709244886688454	FALSE	FALSE	FALSE	FALSE	FALSE
YJL076W	-0.5568114604070076	0.2547411990343085	0.8604633861181955	0.6844981742720705	-0.34052457615452764	FALSE	FALSE	FALSE	FALSE	FALSE
YJL077W-A	0.04182017569462721	-0.048363021561399	0.30631132384998755	0.5169999102242986	-0.052088511148454225	FALSE	FALSE	FALSE	FALSE	FALSE
YJL077W-B	0	0	0.48859410624892463	0	0	FALSE	FALSE	FALSE	FALSE	FALSE
YJL078C	-0.1628977345483441	0.757194919169002	0.3559095602269062	0.7982779194863955	0.06879077366592024	TRUE	FALSE	FALSE	FALSE	TRUE
YJL079C	-0.010908899166939118	0.16014626675366436	-0.12275648706654148	0.057800105957703754	0.3546648812993622	FALSE	FALSE	FALSE	FALSE	FALSE
YJL080C	-0.2505434616505968	-0.22220839237505444	0.022894515172792763	0.24845548518322955	0.13761200113942862	FALSE	FALSE	FALSE	FALSE	FALSE
YJL081C	-0.30485458152842065	0.5878294612916729	0.6448056436035892	0.7806100668250756	-0.38142910663602425	FALSE	FALSE	FALSE	FALSE	TRUE
YJL082W	0.16992500144231237	0	0.3721013841282515	0.16664986940945156	-0.2605275502232191	FALSE	FALSE	FALSE	FALSE	FALSE
YJL083W	0	0.20645087746742652	0.13734756514853036	0.19264507794239583	0.16992500144231237	FALSE	FALSE	FALSE	FALSE	FALSE
YJL084C	-0.3093280581077287	0.7214421621798065	0.9172002065442858	0.2537565922457828	0.20645087746742624	FALSE	FALSE	FALSE	FALSE	FALSE
YJL085W	0.07800251200127316	0.04836302156139913	1.162131896518973	0.5004289905094885	-0.2953746758460459	FALSE	FALSE	FALSE	FALSE	FALSE
YJL087C	-0.1069152039165119	0.8744691179161412	0.7920069577241681	-0.2495195993593123	0.35049724708413316	TRUE	FALSE	FALSE	FALSE	FALSE
YJL088W	-0.15869774601905837	0.15842936260448268	1.2217555429806217	-0.06273575534796276	-0.3570105540428075	FALSE	FALSE	FALSE	FALSE	FALSE
YJL089W	0	NA	0.41503749927884376	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
YJL090C	-0.07038932789139803	0.2250665556347733	0.8919963803088248	0.16479709298927914	0.31034012061215077	FALSE	FALSE	FALSE	FALSE	FALSE
YJL091C	-0.22239242133644802	0.38220610681147127	0.9537172888796485	0.6241788971174355	0.04629365227393486	FALSE	FALSE	FALSE	FALSE	FALSE
YJL092W	0	-0.01861567816734691	0.8920568693988264	0.1317898725555414	-0.034215715337912955	FALSE	FALSE	FALSE	FALSE	FALSE
YJL093C	0.4656635723488118	0.13245029602364966	1.040285287100584	0.5010107223886969	0.07526665878776896	FALSE	FALSE	FALSE	FALSE	FALSE
YJL094C	0.3589588258323293	0.8825541285913188	1.0636120349025953	0.4613311515527787	-0.07800251200127305	TRUE	FALSE	FALSE	FALSE	FALSE
YJL095W	0.283072159070339	0.2085866218114176	0.3747582288100302	0.32818708535904456	-0.24100809950379512	FALSE	FALSE	FALSE	FALSE	FALSE
YJL096W	-0.31916241821230407	0.856508406410467	0.5663792136764098	0.20002142618844607	-0.1034570295770612	TRUE	FALSE	FALSE	FALSE	FALSE
YJL097W	-0.32687004505191425	0.3687946999253367	0.8588505307413828	0.48197622748441726	-0.45464604405315845	FALSE	FALSE	FALSE	FALSE	FALSE
YJL098W	-0.05419210036359649	0.16272950003810832	0.9454292450398665	0.23749931372665614	-0.1654136732568971	FALSE	FALSE	FALSE	FALSE	FALSE
YJL099W	0	0.11547721741993618	0.9908593461435313	1.3219280948873624	-0.37851162325372995	FALSE	FALSE	FALSE	FALSE	TRUE
YJL100W	0.02202630632999885	0.558490289359965	1.0639973368627182	0.6573709962492059	-0.561878887608115	FALSE	FALSE	FALSE	FALSE	FALSE
YJL101C	0.33783448579672315	0.29257727115495175	1.2685116937856147	0.48396438909175565	-0.08591721215993807	FALSE	FALSE	FALSE	FALSE	FALSE
YJL102W	0.7920069577241681	0.3344190390705593	0.10195070200074453	0.5849625007211562	0.2653445665209948	FALSE	FALSE	TRUE	FALSE	FALSE
YJL104W	-0.042857539129174387	0.5175345732008653	0.9558723909685323	0.44870521204423913	-0.11103131238874418	FALSE	FALSE	FALSE	FALSE	FALSE
YJL106W	0	0	2.0072191470504843	1.1255308820838588	0.02974734339405224	FALSE	TRUE	FALSE	FALSE	TRUE
YJL108C	0.8300749985576875	0	0.9448584458075395	0.22239242133644802	1	FALSE	FALSE	TRUE	TRUE	FALSE
YJL109C	-0.5260688116675875	0.49009138861908363	0.7667623329497674	-0.3667823306716226	-0.3548446700736519	FALSE	FALSE	FALSE	FALSE	FALSE
YJL110C	0.0029293310386718703	0.5691951848628396	1.1007062172588526	0.2642125970310749	-0.1154772174199359	FALSE	FALSE	FALSE	FALSE	FALSE
YJL111W	-0.21513674677315425	-0.05906866584327437	0.8325787617450784	0.3242607224872319	0.13056224665362295	FALSE	FALSE	FALSE	FALSE	FALSE
YJL112W	-0.0253853184199135	0.6825178101438298	1.161226434534672	0.7145977811377519	-0.3187256628490186	FALSE	FALSE	FALSE	FALSE	FALSE
YJL115W	-0.32305917690601155	0.2768402053588242	-0.3772954052872929	0.8128404611413335	-0.3449590635427035	FALSE	FALSE	FALSE	FALSE	TRUE
YJL117W	0.002669946741333646	0.18693142674800206	0.8840560037409264	0.2542819318248298	-0.19264507794239627	FALSE	FALSE	FALSE	FALSE	FALSE
YJL118W	0	-0.1154772174199359	0.7732291381529779	0.6780719051126375	-0.11547721741993608	FALSE	FALSE	FALSE	FALSE	FALSE
YJL119C	0	0	0.12822571016192427	0	0	FALSE	FALSE	FALSE	FALSE	FALSE
YJL121C	-0.1995292728447273	-0.26570854013211903	-0.02596285896241871	0.2426332137740722	-0.22696515112627222	FALSE	FALSE	FALSE	FALSE	FALSE
YJL122W	-0.31882218401954093	0.28430932070935594	0.6958627462125824	0.10591535682336456	-0.005158908498712878	FALSE	FALSE	FALSE	FALSE	FALSE
YJL123C	0.20302709646951667	0.5005736839655247	0.4032633828137225	0.044394119358453124	-0.16922176231510977	FALSE	FALSE	FALSE	FALSE	FALSE
YJL124C	0.021695071099318345	0.435661171404695	1.0851904327617963	0.45152642055195086	-0.3459392417073416	FALSE	FALSE	FALSE	FALSE	FALSE
YJL125C	-0.26421259703107497	0.48098776200374505	1.4033244414164134	0.5780761151359161	0.05596435801489689	FALSE	FALSE	FALSE	FALSE	FALSE
YJL126W	-0.5849625007211563	0.18057224564182084	0.8581058693627186	0.04932771236356802	-0.2809563138310562	FALSE	FALSE	FALSE	FALSE	FALSE
YJL127C-B	-0.09235780497834312	0.22308619150653256	1.4241539241352512	0.5062210923959772	-0.25314411291546784	FALSE	FALSE	FALSE	FALSE	FALSE
YJL128C	0.015106892390208387	0.7872871791404726	0.7702410010962751	-0.07528812730423712	-0.04963076772460076	TRUE	FALSE	FALSE	FALSE	FALSE
YJL129C	-0.317437549942777	0.36269629390216684	1.2874593916632415	0.8415257748367562	-0.05658352836636759	FALSE	FALSE	FALSE	FALSE	TRUE
YJL130C	-0.4461879324302568	-0.9085536448311629	0.45167761133863277	0.19437804516685098	-0.38728183288146173	FALSE	FALSE	FALSE	FALSE	FALSE
YJL131C	0.16146342269411632	0.45943161863729726	0.31892560672583903	0.46133115155277893	0.15869774601905823	FALSE	FALSE	FALSE	FALSE	FALSE
YJL132W	0	-0.3219280948873623	0.8398427748065087	0.19264507794239583	0.5849625007211562	FALSE	FALSE	FALSE	TRUE	FALSE
YJL133C-A	-0.28716267672668566	0.2857457585807164	-0.10470442844676882	0.1682496532861351	-0.656086041561838	FALSE	FALSE	FALSE	FALSE	FALSE
YJL133W	-0.05387585337429561	0.6144815876412114	1.8362552629350615	0.3013847756001459	-0.1856114860878696	FALSE	TRUE	FALSE	FALSE	FALSE
YJL134W	-0.12404126394337237	0.51033683476115	0.909397451219093	0.4972139489954022	-0.13057422938621085	FALSE	FALSE	FALSE	FALSE	FALSE
YJL136C	-0.7494859131217909	-0.2016404066907871	0.635793453865954	-0.2758165858701504	-0.6283186732654388	FALSE	FALSE	FALSE	FALSE	FALSE
YJL136W-A	0.03813512888677098	-0.1154772174199359	-0.27137927249562194	-0.4146131147954514	-0.6559102551884789	FALSE	FALSE	FALSE	FALSE	FALSE
YJL137C	-0.84799690655495	0.16859960397574494	0.11926169224745001	0.7142455176661227	0.7369655941662062	FALSE	FALSE	FALSE	TRUE	FALSE
YJL138C	-0.4324463479330895	-0.3099995444351107	0.23427583380538236	0.02726183682660554	-0.25894068260002207	FALSE	FALSE	FALSE	FALSE	FALSE
YJL139C	-0.32443495049793725	0.30485458152842093	0.8676698034595326	0.9481610684803816	-0.3239003372189676	FALSE	FALSE	FALSE	FALSE	TRUE
YJL140W	-0.34026973087687157	0.49708974469582184	1.2290621627841798	0.36257007938470787	-0.06059697233000742	FALSE	FALSE	FALSE	FALSE	FALSE
YJL141C	0.13750352374993502	0.0889932959192497	0.540476796214861	0.6682408957529439	-0.4150374992788436	FALSE	FALSE	FALSE	FALSE	FALSE
YJL142C	0.07834145128179104	0.08503610385579935	0.5485141152802796	0.6682408957529439	-0.4338350947329698	FALSE	FALSE	FALSE	FALSE	FALSE
YJL143W	-0.20158512229561043	0.13523351704111647	0.5050546439159704	0.6745613082139655	-0.20729185390679716	FALSE	FALSE	FALSE	FALSE	FALSE
YJL144W	-0.18371195317238811	0.8579809951275723	0.37079167565376736	0.5916262310021669	-0.1281048257476852	TRUE	FALSE	FALSE	FALSE	FALSE
YJL145W	-0.4110685970758984	0.4474589769712214	0.4432758502462559	0.3659527187793602	-0.37137956151563173	FALSE	FALSE	FALSE	FALSE	FALSE
YJL146W	-0.44745897697122117	0.38702312310924725	0.7515264353225534	0.49749965947081687	0.26422720874662714	FALSE	FALSE	FALSE	FALSE	FALSE
YJL147C	-0.22239242133644802	0.11547721741993618	1.0761716804854045	0.41503749927884376	-0.3048545815284209	FALSE	FALSE	FALSE	FALSE	FALSE
YJL148W	-0.5533924217202865	0.1933254340223888	1.193293575805131	0.23396083351237879	-0.043614238360780606	FALSE	FALSE	FALSE	FALSE	FALSE
YJL149W	-0.12553088208385882	0.19317228242145423	0.07268790130443067	-0.2801079191927352	-0.3625700793847084	FALSE	FALSE	FALSE	FALSE	FALSE
YJL151C	-0.04200752652157603	0.6235663566794958	-0.18328687391503598	0.2181554284499776	0.18991011022115659	FALSE	FALSE	FALSE	FALSE	FALSE
YJL152W	0.41503749927884376	0	0.08246216019197297	0	-0.19264507794239588	FALSE	FALSE	FALSE	FALSE	FALSE
YJL154C	-0.1262805287834428	0.3814291066360241	0.6861127669291451	0.36076005584875326	-0.21482531279117406	FALSE	FALSE	FALSE	FALSE	FALSE
YJL155C	0.43295940727610605	0.4288432988038744	0.7509075530764033	0.3542667756534991	0.28177096841537974	FALSE	FALSE	FALSE	FALSE	FALSE
YJL157C	-0.2777040946306792	1.4878383068563374	0.8042958800193666	0.7687566610812865	-0.13642985023093862	TRUE	FALSE	FALSE	FALSE	TRUE
YJL158C	-0.3017649027499008	0.028874439869236657	0.35792431301779754	0.20749820603675326	-0.4449871146892795	FALSE	FALSE	FALSE	FALSE	FALSE
YJL159W	-0.22004848086814807	0.5253423465333357	0.33240945428752133	0.09732333049376388	0.2192863078319758	FALSE	FALSE	FALSE	FALSE	FALSE
YJL161W	-0.1154772174199359	-0.1963972128035035	0.26701226158105185	0.24709286196477254	0.33703498727757086	FALSE	FALSE	FALSE	FALSE	FALSE
YJL162C	0.2085866218114176	0.1926450779423961	1.9800611529466685	0.5829405031359444	0.017361160661437246	FALSE	TRUE	FALSE	FALSE	FALSE
YJL163C	-0.4150374992788438	0.7884958948062882	0.4178135152226964	-0.02974734339405223	0.10691520391651188	TRUE	FALSE	FALSE	FALSE	FALSE
YJL164C	0.31410859042806305	-0.5484366246960422	-0.0013529917908912143	-0.009507085744375537	0.011019000960152911	FALSE	FALSE	FALSE	FALSE	FALSE
YJL165C	0.016873818564396122	1.081036572090906	1.0341056489844684	0.3270898000031416	-0.23673707719793796	TRUE	FALSE	FALSE	FALSE	FALSE
YJL166W	-0.2570243060796937	0.43591622895475973	0.8908544925506799	0.38361088159212964	0.12408300798761328	FALSE	FALSE	FALSE	FALSE	FALSE
YJL167W	-0.13052748801454103	0.22597352968545514	0.4683676556100384	0.19136294906747653	-0.19033553362703937	FALSE	FALSE	FALSE	FALSE	FALSE
YJL168C	-0.11898803621708705	0.43295940727610605	1.0211566515965633	0.5287236611727917	-0.11864449649861925	FALSE	FALSE	FALSE	FALSE	FALSE
YJL170C	-0.4508730198007324	0.24671377535874534	-0.11376428915735805	0.101838265981984	-0.01966243839146352	FALSE	FALSE	FALSE	FALSE	FALSE
YJL171C	-0.30116953472056485	0.07036141223576514	0.6256377006357617	0.2535740765847275	-0.9042164613101934	FALSE	FALSE	FALSE	FALSE	FALSE
YJL172W	-0.75629707241814	-0.1154772174199359	0.17402066080304385	0.2724594186230627	-0.9068905956085186	FALSE	FALSE	FALSE	FALSE	FALSE
YJL173C	-0.4271465881520006	0.0628140584249116	1.0374469915020907	0.10512738032440473	0.08361611846479967	FALSE	FALSE	FALSE	FALSE	FALSE
YJL174W	-0.05288558025209334	0.12225575005099808	0.9356836823626973	0.22401363927426785	0.2957252692128641	FALSE	FALSE	FALSE	FALSE	FALSE
YJL176C	-0.07377792613954784	0.15200309344505006	0.5196967292549883	0.30742852519224734	-0.3584539709124763	FALSE	FALSE	FALSE	FALSE	FALSE
YJL177W	-0.5692420834728448	-0.588252586407026	0.05008042461237907	-0.1629994285838338	-0.648484028330144	FALSE	FALSE	FALSE	FALSE	FALSE
YJL178C	-0.1597531963850209	0.26192960755997513	1.387023123109247	0.10399772053421738	-0.17833724125851225	FALSE	FALSE	FALSE	FALSE	FALSE
YJL179W	0	0.070389327891398	1.8971426190569567	NA	-0.289506617194985	FALSE	TRUE	FALSE	FALSE	FALSE
YJL180C	0.2642125970310749	0.5998467378071354	0.5554028076921108	0.045336823191633506	-0.24995251610401306	FALSE	FALSE	FALSE	FALSE	FALSE
YJL181W	0.11659775731385111	0.6730025354342408	0.25892450515819254	-0.11103131238874402	0.03636574560251906	FALSE	FALSE	FALSE	FALSE	FALSE
YJL183W	-0.1711506365860206	0.10128333583718169	1.265209804711986	0.02132850944051146	-0.28757659009658537	FALSE	FALSE	FALSE	FALSE	FALSE
YJL184W	-0.24027087531822866	0.2949709277110267	0.15903610348618016	0.34347681940636066	-0.24828395446847185	FALSE	FALSE	FALSE	FALSE	FALSE
YJL185C	-0.3625700793847084	0.7369655941662062	0.6755739078100373	0.8675497039763508	0.070389327891398	FALSE	FALSE	FALSE	FALSE	TRUE
YJL186W	-0.16703787812359105	0.14782657410055003	0.3309659392398092	0.3243491309327684	-0.32500968033999866	FALSE	FALSE	FALSE	FALSE	FALSE
YJL187C	0.15200309344505006	-0.09310940439148147	1.1272830928113042	-0.039025156982062915	-0.40254655509564696	FALSE	FALSE	FALSE	FALSE	FALSE
YJL188C	-0.17290885988113378	-0.019667033456076646	-0.4705123125407316	-0.019336485097599346	-0.7784422301423657	FALSE	FALSE	FALSE	FALSE	FALSE
YJL189W	-0.5086121164179979	-0.12720607282131957	0.6821768524966474	-0.1382289745259701	-0.5908945402299328	FALSE	FALSE	FALSE	FALSE	FALSE
YJL190C	-0.4570964262404452	-0.38622910485440515	0.6716588291411537	-0.14307073306517812	-0.535205700407946	FALSE	FALSE	FALSE	FALSE	FALSE
YJL191W	-0.6467906260198089	0.0032143843271231188	-0.15745826094098592	-0.06712060752303706	-0.37921862867856326	FALSE	FALSE	FALSE	FALSE	FALSE
YJL192C	0.18290514494022672	0.1980082627094889	0.3882830569129078	-0.010113011628735031	-0.45562183477652635	FALSE	FALSE	FALSE	FALSE	FALSE
YJL193W	0.12239663135972667	0.6696955492159234	1.8324560556591722	0.28128611039001633	0.4405725913859814	FALSE	TRUE	FALSE	FALSE	FALSE
YJL194W	0.08091999538356746	-0.26303440583379395	0.7667075103139326	0.37851162325372983	0.4639470997597903	FALSE	FALSE	FALSE	FALSE	FALSE
YJL196C	0.07194103015541291	-0.6245288310663217	0.3322021924080592	0.2748897496225985	-0.22125956298150581	FALSE	FALSE	FALSE	FALSE	FALSE
YJL197W	0.14748761232255694	-0.15947821400719653	0.5222312594448395	0.6435996878554981	0.505802963202026	FALSE	FALSE	FALSE	TRUE	FALSE
YJL198W	0.04609641458945409	0.2275038351540472	1.1090823260324054	0.4176114429426706	0.1919513077723115	FALSE	FALSE	FALSE	FALSE	FALSE
YJL199C	1.1292830169449664	0.5525410230287788	0.8504651621456997	0.23815973719476458	-0.7004397181410921	FALSE	FALSE	TRUE	FALSE	FALSE
YJL200C	0.31701949099367643	-0.26981293846485555	1.0517466129638822	0.26946067499322673	-0.1076089740865964	FALSE	FALSE	FALSE	FALSE	FALSE
YJL201W	0.33572963395563066	0.7308320499831024	0.826384150233233	0.24366908096686293	0.2668012357567131	FALSE	FALSE	FALSE	FALSE	FALSE
YJL203W	-0.5119946287279821	0.41990325445065996	0.7264669617941965	-0.2085866218114172	-0.32974759934666165	FALSE	FALSE	FALSE	FALSE	FALSE
YJL204C	0.28950661719498477	0.1787654889361897	0.22581194187759535	0.8438807980827182	0.5929819490572759	FALSE	FALSE	FALSE	TRUE	TRUE
YJL205C	0.28640166125822136	0.21089678249861854	0.31276685800669035	0.2439255828860891	0.49749965947081687	FALSE	FALSE	FALSE	FALSE	FALSE
YJL206C	0	0.41503749927884376	0.5323631410911486	0.5849625007211562	0.2250665556347733	FALSE	FALSE	FALSE	FALSE	FALSE
YJL207C	0.07822516730550218	0.3554280101406884	1.0838481348073346	0.5257845647863829	-0.3854310371935206	FALSE	FALSE	FALSE	FALSE	FALSE
YJL208C	-0.5943611987234055	0.8183931935100525	1.0250219879153337	0.20226308050399305	-0.1880603809921518	TRUE	FALSE	FALSE	FALSE	FALSE
YJL209W	0.5849625007211562	0.35614381022527536	1.0185042516339156	0.23000560544632298	0.10657166419804431	FALSE	FALSE	TRUE	FALSE	FALSE
YJL210W	-0.2087569161629078	0.39923232312277745	0.3671959314396447	0.12087119634923235	-0.19204316080374761	FALSE	FALSE	FALSE	FALSE	FALSE
YJL212C	-0.2873767846754653	0.29893106252456536	0.30403763026737746	0.24973427014921634	-0.43833954905089817	FALSE	FALSE	FALSE	FALSE	FALSE
YJL213W	0	0	0.855165979520518	0.5474877953024933	NA	FALSE	FALSE	FALSE	FALSE	FALSE
YJL214W	-0.4150374992788438	0	1.3101674443370155	-0.13058410981014437	-0.13750352374993496	FALSE	FALSE	FALSE	FALSE	FALSE
YJL217W	-0.4826200265944685	-0.07594885323329845	0.09967326308331519	0.45974914808523687	-0.12191736725575879	FALSE	FALSE	FALSE	FALSE	FALSE
YJL218W	-0.1520030934450501	0.81908421463971115	0.23407422638408348	0.8479969065549501	0.2515387669959644	TRUE	FALSE	FALSE	FALSE	TRUE
YJL222W	0.2630344058337938	0.058893689053568614	0.47184842066970095	0.2529807411698711	0.4854268271702419	FALSE	FALSE	FALSE	FALSE	FALSE
YJL225C	-0.22239242133644782	-0.1844245711374276	0.03446340956822181	0.9004643264490856	-0.2593399222760522	FALSE	FALSE	FALSE	FALSE	TRUE
YJR001W	-0.0990586707226678	-0.1761569551538269	0.5279355204936286	0.4847520399545302	-0.18886460322497756	FALSE	FALSE	FALSE	FALSE	FALSE
YJR002W	-0.24511249783653147	0.09470644184186408	1.4658918698240737	0.3247267282400356	-0.07370968618300941	FALSE	FALSE	FALSE	FALSE	FALSE
YJR003C	-0.44068044434015946	0.6047624096128219	1.9258178447040064	0.5934191195471847	-0.36773178450048666	FALSE	TRUE	FALSE	FALSE	FALSE
YJR004C	0.054076672755792636	0.25457282708559764	1.1500254440046074	0.8804183842473274	0.06413033741971587	FALSE	FALSE	FALSE	FALSE	TRUE
YJR005W	0.20461771960847175	0.24511249783653138	1.0221071225240093	0.5525410230287788	0.26149224102538854	FALSE	FALSE	FALSE	FALSE	FALSE
YJR006W	0.4638198723651235	0.026472211361191177	1.176730179347427	0.8237039932530063	-0.022367813028454753	FALSE	FALSE	FALSE	FALSE	TRUE
YJR007W	0.10954284690629548	0.41124282508660365	0.8230423792400496	0.4601765401279221	0.16181038213011031	FALSE	FALSE	FALSE	FALSE	FALSE
YJR008W	0.30812229536233166	-0.5338737287886943	0.2937646555360545	0.30342550866093315	-0.28010791919273537	FALSE	FALSE	FALSE	FALSE	FALSE
YJR009C	-0.5942136346614724	0.1722794565597408	-0.16863423805740818	0.17150561536449097	-0.3996039465492742	FALSE	FALSE	FALSE	FALSE	FALSE
YJR010C-A	0	-0.12553088208385882	1.3062655303361286	0.633461018412346	0	FALSE	FALSE	FALSE	FALSE	FALSE
YJR010W	-0.02974734339405223	0	0.992393796492436	0.49364733397521016	-0.014499569695115089	FALSE	FALSE	FALSE	FALSE	FALSE
YJR011C	-0.2199656839419079	0.20387233336565017	1.718682247707862	0.14839183989267116	-0.062434046758816905	FALSE	TRUE	FALSE	FALSE	FALSE
YJR012C	0.13124453327825242	0.6712480054263091	1.0965237297307802	0.32798984767456374	0.11286249838879138	FALSE	FALSE	FALSE	FALSE	FALSE
YJR013W	3.203426503814917e-16	-0.09508976851972244	1.2427877087381727	0.5503060186454704	-0.3632308053137699	FALSE	FALSE	FALSE	FALSE	FALSE
YJR014W	-0.4820161990075896	0.4601895356712185	0.6274009657435778	0.47719908921593485	0.10956095881042507	FALSE	FALSE	FALSE	FALSE	FALSE
YJR015W	-0.24448400946201396	0.13219461236486948	0.7557557521704567	0.341955149567065	-0.6280312226130423	FALSE	FALSE	FALSE	FALSE	FALSE
YJR016C	-0.8151167752135371	-0.0766421376978339	0.24179958735280754	0.11003490804084687	0.138716547059432	FALSE	FALSE	FALSE	FALSE	FALSE
YJR017C	-0.10273810558925829	-0.002238472195999749	0.2806949566104849	0.5002294522263891	-0.5972408304995929	FALSE	FALSE	FALSE	FALSE	FALSE
YJR019C	0.1990713471018287	0.5594274086140185	-0.07582143481494348	0.07490480901389053	-0.1833072133630598	FALSE	FALSE	FALSE	FALSE	FALSE
YJR021C	0.11018291775042285	0.20645087746742652	1.407332597769407	1.1994692770563276	-0.1989040684140782	FALSE	FALSE	FALSE	FALSE	TRUE
YJR022W	0.005161705115778773	1.1064320778169288	1.1088391759244765	0.44360665147561484	0.04182017569462721	TRUE	FALSE	FALSE	FALSE	FALSE
YJR023C	-0.15200309344504978	0.7231597946411756	0.6127181671185382	0.05246741989413548	-0.5343364276511879	FALSE	FALSE	FALSE	FALSE	FALSE
YJR024C	0.003611253552378833	-0.0622842782543429	0.7012532960668366	0.4315256220674126	-0.2840960213616233	FALSE	FALSE	FALSE	FALSE	FALSE
YJR025C	-0.5177404519084413	0.10433665981473553	0.26134656777902693	0.8759372964663757	-0.41550766224239544	FALSE	FALSE	FALSE	FALSE	TRUE
YJR030C	-0.4150374992788438	0.24100809950379498	0.5972827723570241	0.2775339755289087	-0.22239242133644802	FALSE	FALSE	FALSE	FALSE	FALSE
YJR031C	-0.12553088208385882	-0.10691520391651207	0.7785446979176058	0.4041491831361078	0.04306872189188624	FALSE	FALSE	FALSE	FALSE	FALSE
YJR032W	0.12029423371771204	0.39760009085944864	1.234935493224265	0.3468027635263915	0.0514200913248087	FALSE	FALSE	FALSE	FALSE	FALSE
YJR033C	-0.07306346218972336	0.026541787452492218	0.5480436022665273	0.3699496097503059	0.20876913747247292	FALSE	FALSE	FALSE	FALSE	FALSE
YJR034W	0.4854268271702419	0.13496282152436284	0.42682197344947115	0.26192078552308545	0.02195573473868787	FALSE	FALSE	FALSE	FALSE	FALSE
YJR035W	0.22555970041513107	0.20353339408513216	0.5369119029693021	0.41057785108814404	0.11074706550753882	FALSE	FALSE	FALSE	FALSE	FALSE
YJR039W	0.41503749927884376	0.41503749927884376	1.309328058107729	1.0280143761695968	0.32192809488736235	FALSE	FALSE	FALSE	FALSE	TRUE
YJR040W	-0.2563397532597857	0.4626797139099904	0.7450001156818095	0.21412480535284734	-0.23720996075502154	FALSE	FALSE	FALSE	FALSE	FALSE
YJR041C	0.17182453435779382	0.25167454366924613	1.2830750227622267	0.09807766934305301	0.36390529006852745	FALSE	FALSE	FALSE	FALSE	FALSE
YJR042W	0.17312743348065618	0.7599752210210762	0.9004643264490865	0.36088172923193845	-0.1291886028196825	TRUE	FALSE	FALSE	FALSE	FALSE
YJR043C	-0.298658315564515	0.21572869105543724	0.6233400070371405	0.7063772743327831	0.03936243227077326	FALSE	FALSE	FALSE	FALSE	FALSE
YJR044C	-0.24914425185558178	0.5093771918267481	0.772678278886724	0.5405683813627026	-0.14388178799764145	FALSE	FALSE	FALSE	FALSE	FALSE
YJR045C	-0.25533316846700027	0.486668935747484	0.32490703240127716	0.41182087300458836	-0.16890634245264644	FALSE	FALSE	FALSE	FALSE	FALSE
YJR046W	0	0.5639008851933267	1.175735299432314	0.8556100906648252	-0.2583119955913906	FALSE	FALSE	FALSE	FALSE	TRUE
YJR047C	-0.35344835977652894	-0.4179332493527979	-0.6788148031870425	-0.020920651627098046	-0.5719325522720377	FALSE	FALSE	FALSE	FALSE	FALSE
YJR048W	-0.45371796744290366	0.39111166003336334	-0.0856297287662171	-0.0489096004809464	0.2784572745072631	FALSE	FALSE	FALSE	FALSE	FALSE
YJR049C	0	-0.17058815706919886	0.3180757693917557	0.12553088208385882	-0.5198674724992711	FALSE	FALSE	FALSE	FALSE	FALSE
YJR050W	0.15938262381064774	0.30737978631820717	1.1283068378422314	0.4068169924738753	0.0711973340961587	FALSE	FALSE	FALSE	FALSE	FALSE
YJR051W	-0.022454850827695907	-0.0027349677212388985	0.6050745473029063	0.5789762056554248	-0.2776115376934334	FALSE	FALSE	FALSE	FALSE	FALSE
YJR052W	0.11262885511090581	0.7206867750084741	1.115899470004543	0.5057672754544172	-0.004865755171815997	FALSE	FALSE	FALSE	FALSE	FALSE
YJR053W	0	NA	-0.3219280948873623	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
YJR054W	-0.32192809488736207	0.34369871755858156	1.2110994439788791	0.25688966561288484	0.24511249783653138	FALSE	FALSE	FALSE	FALSE	FALSE
YJR055W	-0.18057224564182092	0.42146376843827693	1.3959040847288082	0.11659775731385111	-0.15384679342873844	FALSE	FALSE	FALSE	FALSE	FALSE
