name	hl_wt_mean	hl_upf3_mean	log2FC_upf3_hl	nmd_sensitive
YBR148W	17.0904688516667	24.16943259	0.499991628535055	FALSE
YBR149W	18.40506127	19.90862425	0.113290977206508	FALSE
YBR150C	7.83489072666667	5.57379900766667	-0.491252174048584	FALSE
YBR151W	14.29601445	16.6779995166667	0.222333253856915	FALSE
YBR152W	3.7978208165	6.3059630855	0.7315448847862	FALSE
YBR153W	4.67123985233333	7.24375116	0.632931462609116	FALSE
YBR154C	10.2630871353333	10.3554920916667	0.012931353157385	FALSE
YBR155W	8.47465579066667	8.24896720766667	-0.0389412710136925	FALSE
YBR156C	8.12213608666667	6.3576314815	-0.35336980642278	FALSE
YBR157C	6.065897117	5.244513813	-0.209911993268231	FALSE
YBR158W	4.79696469	6.24060393033333	0.379563831667787	FALSE
YBR159W	18.49158357	20.1563209666667	0.124363556297741	FALSE
YBR160W	7.289578601	8.12686849366667	0.156864132183606	FALSE
YBR161W	4.45430453333333	7.201257567	0.693048672534057	FALSE
YBR162C	20.5982177233333	18.26447575	-0.173479168265122	FALSE
YBR162W-A	17.0225266433333	21.39075645	0.329542310745259	FALSE
YBR163W	8.019083419	11.7083271533333	0.546025711900449	FALSE
YBR164C	13.67874278	15.8094505033333	0.208851586619239	FALSE
YBR165W	5.90031159166667	6.118519739	0.0523915178627773	FALSE
YBR166C	7.75191467366667	11.6404968056667	0.586528036432781	FALSE
YBR167C	8.230917193	10.4533740566667	0.344843571003261	FALSE
YBR168W	7.07722800166667	11.5340032326667	0.70463702848814	TRUE
YBR169C	14.4211986733333	14.54417609	0.0122504871186069	FALSE
YBR170C	8.344500318	9.70915551366667	0.218520156573834	FALSE
YBR171W	12.0965558933333	12.4550869406667	0.0421387473257515	FALSE
YBR172C	5.98872728066667	5.24124855633333	-0.192338907549212	FALSE
YBR173C	11.81418746	12.91889663	0.128962449370126	FALSE
YBR175W	9.138452653	11.5274611796667	0.335052997150744	FALSE
YBR176W	17.5622982103333	7.63565456766667	-1.20165790626518	TRUE
YBR177C	15.1675251366667	14.43733151	-0.0711815925641936	FALSE
YBR179C	4.61177626366667	7.9918435295	0.793205813620036	FALSE
YBR181C	22.5596551433333	24.04467588	0.0919724647058362	FALSE
YBR182C	7.44238328666667	11.55008044	0.63406630221353	FALSE
YBR183W	11.5139798336667	11.7271856746667	0.0264702420637322	FALSE
YBR184W	8.53265699766667	10.9888910673333	0.364978845817889	FALSE
YBR185C	8.24053923266666	8.38067077133333	0.0243269733147047	FALSE
YBR187W	13.51309915	16.1170994266667	0.254233541030627	FALSE
YBR188C	8.02953414866667	11.9502032096667	0.573646956904052	FALSE
YBR189W	27.32168012	27.1185274566667	-0.010767361604159	FALSE
YBR191W	29.0313452266667	26.59887673	-0.126246101702434	FALSE
YBR192W	4.99834634166667	6.110877718	0.289928741167115	FALSE
YBR193C	7.04074756033333	15.6312542563333	1.1506330231569	TRUE
YBR194W	7.594862719	18.1790203833333	1.25917866618748	TRUE
YBR195C	6.14074947133333	7.821125168	0.348961426839548	FALSE
YBR196C	25.56777711	25.0211164666667	-0.0311805711730338	FALSE
YBR196C-A	9.1850248655	21.844599925	1.24992115156148	FALSE
YBR196C-B	12.14262644	21.262101605	0.808203694805405	FALSE
YBR197C	9.135284655	21.8902941766667	1.26076975359759	TRUE
YBR198C	8.66272400266667	7.6488831305	-0.179571648560869	FALSE
YBR199W	10.0234438886667	11.581934822	0.208498003377732	FALSE
YBR200W	10.7210563283333	10.7130460876667	-0.00107831294260272	FALSE
YBR201C-A	5.93972961433333	11.2248096316667	0.918221813709672	TRUE
YBR201W	7.69364627633333	8.40344099933333	0.12731269477889	FALSE
YBR202W	8.12034177133333	7.32531485733333	-0.148649678347723	FALSE
YBR203W	7.483769724	8.061164463	0.107223088622637	FALSE
YBR204C	11.4178672766667	11.1253906416667	-0.0374372036197751	FALSE
YBR207W	7.08205192866667	6.924972574	-0.0323590647782465	FALSE
YBR208C	10.04505244	13.0155600066667	0.373752290731446	FALSE
YBR210W	14.5984792033333	19.3178971633333	0.404119974957074	FALSE
YBR211C	11.1446598673333	4.597664706	-1.27737942297102	TRUE
YBR212W	10.125143797	14.0127958983333	0.468802440470481	FALSE
YBR213W	5.475105203	8.21146079933333	0.584752210785655	FALSE
YBR214W	13.5276883906667	13.3353635133333	-0.0206581805132746	FALSE
YBR215W	8.36054073933333	12.3718638523333	0.565394701891454	FALSE
YBR216C	7.761205891	8.88980649566667	0.195871188880486	FALSE
YBR217W	7.721369648	14.9814289533333	0.956246550556526	FALSE
YBR218C	17.05421484	22.2533880233333	0.383896663397415	FALSE
YBR220C	10.3900935883333	15.96876092	0.620043723300296	FALSE
YBR221C	26.3100300733333	31.8306405133333	0.274803290396119	FALSE
YBR222C	10.6353710093333	11.5763863563333	0.122314615204273	FALSE
YBR223C	8.51509868966667	11.8752598753333	0.479863929487171	FALSE
YBR225W	9.00620709266667	5.588630515	-0.688424855765087	FALSE
YBR227C	7.97667389033333	15.22286357	0.93238056680346	TRUE
YBR228W	16.7782794333333	13.8533752533333	-0.27635725984213	FALSE
YBR229C	17.8236483633333	13.9687417433333	-0.351590602088306	FALSE
YBR230C	12.97444738	13.0240461666667	0.0055046274308102	FALSE
YBR230W-A	22.9643107833333	24.3796402866667	0.0862833543330647	FALSE
YBR231C	10.3500055145	9.67813721033333	-0.0968302383310057	FALSE
YBR233W	7.64656323833333	12.577959706	0.718014542279098	FALSE
YBR233W-A	8.26701366266667	15.8459429933333	0.938675340962198	TRUE
YBR234C	18.7702068333333	19.1131425866667	0.0261204583679622	FALSE
YBR235W	8.39222430766667	11.623698747	0.469944074095023	FALSE
YBR236C	9.04316596266666	11.0740842346667	0.292287555050638	FALSE
YBR237W	7.198125609	12.2998971486667	0.77295306888096	FALSE
YBR238C	7.49034668933333	5.9496834795	-0.332219575375656	FALSE
YBR239C	5.58212256633333	4.450825793	-0.32674076765372	FALSE
YBR240C	5.747707008	4.7774486225	-0.26674616333162	FALSE
YBR241C	14.64537909	13.4815461133333	-0.119459577720664	FALSE
YBR242W	9.21110851866667	10.5711520366667	0.198685914937	FALSE
YBR243C	10.833442514	14.8735341766667	0.457255737147657	FALSE
YBR244W	14.1853319233333	21.6026352533333	0.606807405304909	FALSE
YBR245C	10.9310467116667	17.1464673	0.64947981331826	TRUE
YBR246W	13.4569672843333	15.3052696733333	0.18567514976825	FALSE
YBR247C	7.65730942566667	9.89262581366667	0.369515951776533	FALSE
YBR248C	7.801647249	8.10077885466667	0.0542818550518094	FALSE
YBR249C	15.4655469233333	18.0161011366667	0.220228977613272	FALSE
YBR251W	6.28637946933333	8.511837422	0.437241234080258	FALSE
YBR252W	14.54148235	15.29763357	0.0731341517757357	FALSE
YBR253W	6.90094542466667	13.5884183066667	0.977511607273344	TRUE
YBR254C	10.0144734583333	7.30013258333333	-0.45609199778708	FALSE
YBR255C-A	9.38429180633333	10.432621889	0.152781996300471	FALSE
YBR255W	7.772637738	8.64101158566667	0.152795938030053	FALSE
