gene_id	log2FC_Not1_large_YM	log2FC_Not1_small_YM	log2FC_Pab1_large_YM	log2FC_Pab1_small_YM	log2FC_Xrn1_large_YM	log2FC_Xrn1_small_YM	log2FC_eIF4E_large_YM	log2FC_eIF4E_small_YM	log2FC_eIF4G_large_YM	log2FC_eIF4G_small_YM
YER187W	-0.463366563422041	-0.83108263570948	-1.22140719727453	-1.23608856928192	2.07612624995866	0.347165931619145	-0.695702300604771	-0.606866338669543	-0.504436038272765	0.794257260143331
YER188C-A	-1.94643408381005	-2.50027842237023	-2.13059683737612	-2.02867941003984	0.614262418811653	-0.073290879794987	-0.414601457053338	1.09455582841421	0.566263043722295	0.416975022460843
YER188W	-0.065128931245309	-0.114774676430054	0.485335193023607	0.287144081927644	1.55856061867902	1.41327451393508	0.21292248610473	0.878206044398436	0.0405227663537716	1.53201716495943
YER189W	0	0	0	0	0	0	7.68822360915578e-15	1.05705059463269	0	0
YER190C-A	-0.540347144699224	0.548903149218245	0.134326571404605	0.14335447124816	-7.61569803331044e-11	-0.321051922275336	-0.320321123023372	-0.110646179245497	0.433611807849825	0.137499245179749
YER190C-B	-0.126045719569458	0.576941476736699	-0.202102974409538	-0.193074020974396	-0.0288284782991473	-0.0456301895985736	0.122250920882574	-0.0765802479138318	0.0961151125498628	-0.0205904519805304
YER190W	0.850323402015196	0.687219497234235	0.187253787968676	-0.0415054966000189	-0.0502642195163459	-0.00471647093240023	0.303077234834399	-0.258488929201474	-0.140489864476857	-0.19891818631518
YFL001W	0.451133184641218	0.405231482519986	-1.14220457263413	-0.936398113280279	-0.0736556343837436	0.129789231713756	0.0926737675296211	0.336030139485322	0.490219086706287	0.295695465835696
YFL002C	0.454608389225206	0.220856570592485	0.0263021748782202	-0.270263645672214	-0.0172357018309814	0.205232748325628	-0.0977258431758714	0.659742737341807	0.613527621592025	0.285728405343991
YFL002W-A	-0.630693428144909	-0.964571109206364	0.434691033296337	0.0430009925447285	0.349279590994724	0.117712855774334	-1.20379498834665	-1.40676582448059	-1.56275335595531	-0.730592066738933
YFL002W-B	-0.278718264454217	-0.189106049934972	-0.026742803834746	0.0564314547455178	0.144115391059194	0.157081753192295	0.0703668665369718	0.0128944634275049	-0.218133094734923	0.00303927341505311
YFL003C	0.329145878904499	0.318405234452375	-0.142764043644856	-0.674510251539238	1.42888542991026	1.51646433621338	-0.20594761834146	0.202956272938726	0.277182370848481	1.08202348712339
YFL004W	0.296008612991099	0.00316494833891779	0.998527423965079	0.478823243100014	0.0478685778362116	-0.196988401912884	-0.0306928483926383	-0.0275432823727369	-0.517370391358027	-0.234475278984432
YFL005W	-0.598413034366697	-0.318326131613315	0.200431997079774	0.148465489204057	-0.447794311676053	-0.0573181559245995	-0.238916007028543	-0.296461525138279	-1.18081515068288	-0.871688852718481
YFL007W	0.0118644152164476	-0.240658501769449	0.858982842178384	1.11048810355596	0.329804184776207	-0.0243039523552262	-0.918799997779241	-0.480817817942062	-1.33141867242694	-0.17335117417014
YFL008W	0.074181492979773	0.882037789764353	1.20463526916872	0.338658435664477	0.0839604769624123	0.460841747499228	0.657011220772474	1.24423410424238	0.826938452364227	1.03380307911642
YFL009W	0.442739343934442	0.671096124328532	0.733694267704074	0.27419941618647	0.0573854775477509	0.467220382718014	-0.0424541033041612	0.456953192270805	-0.263652004675137	0.444514522156836
YFL010C	-0.184030530998362	0.0432572689464016	-0.234959359030115	0.040526023108296	-0.310599418746001	-0.149259031204083	-1.1503214843532	-0.634733810169046	-1.2151900947672	-1.00423350917915
YFL010W-A	1.51993737123028	0	0	0	0	0	0.77949969425663	0	0	0.0148253935956538
YFL011W	-0.111214376498106	-0.381130094467893	-0.562523221546408	0.283419177160827	0.890452332507084	0.681252050861758	-0.750072203538749	-0.54588200408726	-1.49629392931884	0.746847257873009
YFL012W	-0.736624356436084	1.05590135575262	-0.0166580485583456	0.0333825461795173	0.670548126419526	-1.33834133911749	-0.270763165882914	-0.586588903123549	-0.532498236866296	-0.615660121421875
YFL012W-A	0	0	0	0	1.34180248201777	0	0	-0.780009348731402	0	-0.669452252429378
YFL013C	0.870198562441582	0.846141940205417	-0.0572117606681747	-0.467885633301259	0.392624984916784	0.378362432161996	0.0189540674716163	0.412056937718065	0.196401880324593	0.198286952851278
YFL013W-A	1.03155046820772	0.532491418870516	0	-0.362737165854357	-0.32713006588421	0.584570130498014	-0.153104649996779	-0.146100173579455	-0.172288910742366	0.068619129150701
YFL014W	-0.520775876762561	-0.696946523054733	-0.308820427422567	0.419176441322074	0.0870696980987651	-0.0265094840969043	-0.517384358932186	-0.854672392333052	-2.51646113922795	0.736601512321712
YFL015C	-0.441418764106095	0.793626876808245	-0.399973397712513	0.515885719749763	1.48564313866747	-0.438694024381218	0.22803930896764	-0.632928126417429	0.295090310272715	1.57535271080911
YFL015W-A	1.21802165471526	0	-1.28045870603109	0	0	0	0.247738427315493	0	0	0.650754910487231
YFL016C	1.35055030099874	1.01964205046591	0.3113879122606	-0.444197122647801	0.675714273531993	-0.144786616287588	-0.906354560046567	-1.78076688715372	-1.83013357650655	-1.77091572018613
YFL017C	0.588480008143358	0.483776693921501	-0.572242310358705	-0.953436413393451	0.372826994333934	0.568307907741542	0.0673217005687538	0.327454762734092	-0.291765489099073	-0.181245563330812
YFL017W-A	0.954443844808608	0.868315532913415	-0.139085522084498	-0.462735054248463	-0.248403932054171	-0.124038134793448	0.0291702902149713	0.10704859851987	0.488915023229821	0.264324445435309
YFL018C	-1.46089342860233	-0.594694134474536	0.158890447000595	0.304263887162325	-0.31892265168079	-0.348813378484184	0.0747710416562219	-0.496654215912329	-2.49088518114332	-2.05968176646394
YFL019C	0	0	-1.17787521270423	0	2.13288245766199	2.60243953884951	0.768503217784485	0.423058606841179	1.44053978868371	1.40875619072957
YFL020C	-0.550576506813398	0.247191884734048	-0.338907762520374	-0.615480676107024	2.77099188854206	2.14377312099753	0.699670636803173	0.399355296722765	0.0439258475653728	1.67693408124483
YFL021C-A	1.04748732440484	1.74600011278956	1.0385024415182	0.0360745984045233	1.03754256911497	1.11169016841032	-0.269268256886108	0.548028081985821	0.179956123993038	2.50695375717056
YFL021W	-1.13247111875774	0.209150839060398	-0.437074424417998	-0.054390675613109	-0.0477690116442081	0.0345140311183428	0.730705943846412	0.399634233923369	-0.80822571472892	-0.00234351519804517
YFL022C	-0.270252461784455	-0.271512871591538	0.493232505293304	-0.272995205815651	-0.318142131722691	-0.289528648427448	-0.367469563247165	-0.0779476374861124	-0.595150220563936	-0.6480843752423
YFL023W	0.667861973324186	0.405262829651466	0.292973869963738	-0.0728305424610517	-0.156537339197953	0.238759371249843	0.14422212371923	0.617823407731354	0.523045496740999	0.610177281457971
YFL024C	1.34912848077652	1.65644010275629	-0.184137617169395	-0.311838646949997	0.0101612764147296	0.593689869909051	0.672948877557164	0.498497442872308	-0.0413886468804445	0.0778579310978826
YFL025C	0.0289200107948942	0.163626985308299	0.0668029879190712	0.235248826482171	0.187095792197912	-0.491678653654011	0.0233307313683444	0.24424305167757	-0.634673123632217	0.0227609016281682
YFL026W	-0.479633620357634	-0.456796184855671	0.241280461743764	0.0897017390514673	2.03258017344323	2.07957773200297	0.0256180160536092	0.607942349268525	1.60423783040375	1.58508150614817
YFL027C	1.31244826085962	1.3048442765064	0.038712099924025	-0.356735382695651	0.643512593903376	0.828711141240056	-0.239609209792017	0.288791362795979	-0.0010919747483802	0.342558961348405
YFL028C	0.387380140649597	0.416755234812179	-0.409430656345118	-0.439711273878221	0.623280338253886	0.759489091113744	0.894588641087806	1.59091756129639	0.469318966975482	0.54772602754378
YFL029C	1.00429908905332	0.956557183822907	-0.46654626643853	-1.04265997375827	0.752131395361565	0.747342383399653	-0.378592501078957	-0.4933615256465	-0.545323490934182	0.412673920943345
YFL030W	-1.65249873091676	-1.25050811017586	-0.505023889144521	0.0766775000302617	-0.339142046363384	-0.43863258159796	-0.550122100652124	-0.656765565666313	-3.66899751574515	-2.91926140393509
YFL031C-A	0	0	0	0	0	0	0	0	0	0
YFL031W	-0.527081412391505	-0.736175853376369	-0.319746076506598	0.392140223996255	0.632698199904594	0.812719139698857	-0.181212969207149	-0.171510395815782	-0.261900724337211	-0.0266675791405366
YFL032W	0	0	0	0	-1.21184204971152	1.18374946275583	-0.878732402920536	-0.270483066151973	2.22991379966368	1.66988260140297
YFL033C	-0.261549126414797	0.0853408737392062	0.431232943733649	0.177518896405849	0.112250452252807	0.134930594432921	-0.0594183732545838	0.168593954761352	-0.724944220848731	0.626487136041482
YFL034C-A	0.0840040051466751	0.172515119764677	-1.13196434077122	-1.44337641286203	-0.0671597769914996	0.831053142890788	-1.35464072604266	-1.6287022930458	0.869415389194465	0.390896417310576
YFL034C-B	0.686508243969392	1.33746170843725	-0.584779594835253	-0.560734343944355	-0.260578732165896	0.054360285285861	-0.0463684752374141	0.331896844180994	0.51315484863879	0.698021679321121
YFL034W	1.09688518841949	1.00201502463753	0.0347779926982054	0.204823251004022	0.204553274051809	0.453781186327664	-0.0947722943518924	0.0746308198244047	-0.358941800872149	0.0781650958753528
YFL036W	0.880414331102084	0.318641059822437	0.827050816068206	0.371040103572763	0.498041261805048	-0.0222897846139529	-0.913881590208467	-1.22881460959954	-1.93089422576247	-1.93792592505796
YFL037W	-1.14823377461038	-0.260511580987509	0.472421642211566	0.640343508960253	-0.399307735752798	-0.239660556789197	-0.348097896166364	-0.205209161576024	-0.542760151156573	-0.781103628138784
YFL038C	-0.101004122749841	0.222358158279582	-0.253301760227649	-0.086837850544124	-0.259294613431954	-0.033812148303612	-0.503628089578359	-0.217930370119687	-0.633879031822694	-0.67793515887666
YFL039C	-0.91020914349308	-0.883020681796362	0.390392127992845	0.624946779008483	-0.284971475014987	-0.582084983771964	-0.375637196771217	-0.344734448304187	-1.18383588122528	-0.831336144295108
YFL040W	0.0123698713279694	0.290680244265379	0	0.203253787879226	0.0713657835830521	0.420187446859724	-0.080629202311928	0.389189917900892	0.0417271378573323	1.02433557140321
YFL041W	0.143964518449287	-0.318112320178678	0.206433769096954	0.152862049593469	0.204106060327034	-0.159960065872402	-0.91626277065178	-0.741976066864134	-1.54807689712591	-0.756081383092904
YFL041W-A	-1.76206471937316	-2.53405288445168	-1.31832277439791	0.106238083913876	2.08780774303241	5.87801436194696	1.11208477173297	2.95988936824845	0.0176903955072347	2.18622747951682
YFL042C	0.615852920655613	0.528781518213337	-0.231324187122588	-0.340270730334491	0.344552794911749	0.194886499825282	-0.0511512137785405	-0.20880280112408	-1.07874367787479	0.107860579864099
YFL044C	-0.0182098670132621	0.253455056267138	0.0985954394234951	-0.0994936842582187	0.805437739002754	0.889714118159079	-0.721971085455208	-1.38277534729028	-1.59639600119846	-0.616794937207907
YFL045C	-0.507704659468026	-0.699516001534223	0.0614503770794665	-0.113808057125156	0.440818168668475	-0.24329632102812	-1.00048678348868	-0.553273275462921	-0.101897436336193	-0.663647197269888
YFL046W	1.05015053676615	1.10075515681889	-0.658554820064524	0.152932936814873	0.252138159372776	0.953458319334588	0.551595519131554	0.841594559344279	-0.361410855580709	0.481272060440444
YFL047W	0.800015330424627	0.655951867429014	0.222165381817309	-0.239580977652505	-0.0368017448832	0.0462066380275624	0.236724777662477	0.339462532851819	-0.460022361996783	-0.189199542956665
YFL048C	0.797123696491696	0.581482252192095	0.353692035752527	0.342955827483083	-0.00573176528857879	-0.318591591828501	-0.187660257273133	-0.212285410498575	-0.683853705767341	0.0377323315081489
YFL049W	0.497334347180915	0.761669549259842	-0.0960958564564728	-0.317003063501967	0.17490078986077	0.659931761988784	0.508171587231766	0.586808010047411	-0.108853241590569	0.485871321900072
YFL050C	-0.658486716557451	0.178436927717112	0.556245954878519	0.146684438603087	2.05743701102002	1.49833999985651	0.258938913915732	0.594135394294162	0.532428924123034	1.88886776890349
YFL051C	0	0	0	0	0.98668564920323	0	0	0	0.602385137979363	0.548972024142975
YFL052W	0.0389266397726691	-0.171316359634882	-0.330953601800405	-0.163647827077757	0.180709727561198	0.598646666006141	0.12558922038917	0.107672240260644	-0.911183123303066	-0.233417665761626
YFL053W	-0.235237128214481	0.0215628809868038	0.113878741977474	0.136226842805994	-0.20850519187091	0.100084622745465	0.0776538587091246	0.017862571017259	0.073990605173076	2.73284647540548
YFL054C	-0.903379190797533	-0.168634987028864	0.0165581845174314	-0.0109279067400998	1.23844549224802	1.00251874008989	0.0898592643932423	0.875409213484189	-0.627066320238807	1.26053113959644
YFL055W	-0.593094828165611	-0.259504491009807	0.0444193009559881	-0.313783016905676	1.65853894720939	1.46380266953432	0.0484789318731807	0.845833062427417	-0.141599774610848	1.09233917467625
YFL056C	-1.0150373802665	-0.204136728238523	0.634213048557494	-0.118878776213541	1.70403580495422	1.79874719935822	0.755791447005618	0.732258997905607	0.326684941734174	2.31332042141758
YFL057C	-0.205014090872215	0.583723863964394	-0.562282844864362	0.647962474368438	1.82267893265527	1.93483936949083	0.0218566615067738	1.12519524645628	1.32566855886375	1.77282405726594
YFL058W	-1.34510155061824	0.0180348201580282	0.315694389426142	-0.633461768945443	0.811891544794441	-0.255759538178685	-1.21153783061894	-0.73485534341789	-2.82600661534867	0.33032781892487
YFL059W	-0.159253011507135	-0.839852845481274	-0.736030571919593	-0.651018436900346	0.187620807767161	0.0751015095375003	-2.56688519535939	-2.23766144037272	-4.73364578398824	-2.47764579959527
YFL060C	-0.465148363587445	-0.79987312535946	0.21939031148764	0.0131961434359161	0.730884206927695	0.791055984641222	-1.48009210364372	-0.309679919544726	-1.20539974502706	-0.353019981451723
YFL061W	0.641216830692711	1.05808809336374	0.908105107630046	0.0638637436071424	-1.63125370764291	-0.873725784558006	-2.59625100679809	0.658463549751999	0.902987636555384	3.00685246845932
YFL062W	0.0894551522664377	0.835247061375485	-0.544652438620203	0.715409460107505	-0.208626919947044	-0.0325018695695518	-0.26428233863893	0.639643402754335	0.258512220770901	-0.0133809968209017
YFL063W	-3.2335724954797	-0.219508959173066	-0.0809048134754578	0.399491513127304	1.62440953378416	0.312154338930687	-0.147986990124069	2.43004993044017	0.982900275887099	0.606836773471663
YFL064C	1.03470676073185e-12	-1.68819936164519e-09	0	0	0	2.91511811847155e-14	-3.20342650381492e-16	-0.000604972332857461	0.316939815657927	0.140856128158102
YFL065C	1.04211968930731	-0.0344768865737174	0	1.96348773798255e-09	0	0	0	5.07743100854575e-13	4.81311639963492e-08	2.3935260298386
YFL066C	-3.39208216398697	3.16349964901509	-1.49464838728382e-05	3.36826928354253	0.0258535521309002	-0.24731751431828	0.99844086692872	0.710534524974506	-0.872538391805674	0.983488973270583
YFL067W	0.0171593650771604	0.810771215384701	0	1.10991546397587	-0.539290949717065	0.913401326681748	0.410467706684495	-0.571520859434168	0.403642142712588	1.84599461905447
YFL068W	-1.41875245321909e-08	-1.3076465157427	-0.000239599486215386	-0.18702345854844	0.0532774859959356	-0.218792857708477	-0.567880376719585	0.230913019351942	-1.56356928788529e-05	0.0523001780246128
YFR001W	1.33301026988369	0.481907768634027	-0.972778021850771	-0.808432819232344	0.897394492455632	1.29435133873163	0.389635788581289	0.629982843811785	0.285440156042322	0.402997180388636
YFR002W	0.562361615910733	0.512664008773955	0.747698041765086	-0.134575971407205	-0.458586918758427	-0.291192024820062	0.00797880527878935	0.352339653917017	0.130244268241229	0.266003434757714
YFR003C	0.851975232584353	1.06277171004548	-0.959092878890265	-0.265223652650106	-0.0554587579156451	0.173483731809579	0.21817164599436	0.2623985175417	-0.369685304139601	0.698377427176523
YFR004W	1.28509647682912	1.41574555126966	-0.891586655584916	-0.260984021656314	0.0178292035139717	0.264625157238954	-0.297681656465309	-0.561347427383366	-1.17782279647454	-0.645200403862937
YFR005C	-0.486478439310633	0.413540705702284	0.228272843632569	0.150553475259754	1.96417206636867	1.19021560161155	0.829674895965277	0.9034196179504	1.51447983617066	1.05669788616128
YFR006W	-1.14116587555797	-0.629230443981686	0.0447758773980317	-0.0847954576970179	-0.182493754537908	-0.159268272116363	-0.577266138901141	0.0781891585428943	-0.680834729962498	-0.285277962767801
YFR007W	1.03984532565242	0.49891241775105	-1.6247292383384	-1.32220299316972	0.428555858404957	0.0316692812507093	-0.791949537683534	-0.910371215972433	-1.29994181527511	-0.857339215596707
YFR008W	1.1242327894636	1.12871818751104	-1.47033671438458	-0.936996779280016	0.510916259859538	0.93509714005339	-0.553851077098851	-0.332279182480831	-0.58985741165018	0.782761230653632
YFR009W	0.455461474484424	1.05422095824537	0.873679265875898	1.13695570106941	-0.15873212486345	0.401139076521187	0.207584364985183	0.737418801794943	-0.0129546678095456	0.650147304642613
YFR009W-A	4.36356639710365	3.67800585871884	1.07892037259723	1.02737504908918	-0.088464546561954	-0.376086666517281	0.440084299647153	5.02465079077669	0.217219660347708	0.2948622318016
YFR010W	0.184278223991315	0.49468848146838	-0.0491357083288775	-0.268283799986838	-0.138485606576812	-0.0620565120234358	0.00182538491868246	0.341094398545101	-0.68621266873579	0.38885446566735
YFR010W-A	0	0	-1.31884609400431	0	0	0	0	0	0	0
YFR011C	-0.140753175068412	-0.484023258356107	-1.27188807876548	-0.686947177032558	0.489312028645057	-0.165495848082453	-1.4438732079566	-1.05788419378126	-2.89274639639922	-2.84139258769877
YFR012W	0.0271608296266747	-0.174681196853212	2.18005725953104	0.0851722632121207	1.60462376826316	0.573001773503769	0.573001612647013	0.375603247068058	0.528925601444691	0.00939997691510138
YFR012W-A	-1.12367223489026	-1.4983310543959	-2.41304863625466	-1.53655124027658	1.51386530487278	-0.608874102139133	-0.0547152555337004	0.524742094377636	0.0304209362804027	0.989226333471059
YFR013W	1.18645014952993	0.594122363214902	0.549754338216782	-0.0991622140254598	0.298742120091622	0.118475041068049	0.0788586046486612	0.279988532613055	0.180420188210644	0.22002830198616
YFR014C	-0.0694248170327238	0.0931197879320289	-0.409193559866396	-0.403055732058893	0.235136770212163	-0.132786511171244	-0.229676227749725	-0.0820040267069755	-1.53219120461461	-0.499229990984019
YFR015C	0.196122213814789	0.635646659296501	0.184157435384606	0.0318513765398181	0.395855104488867	0.213844879255022	-0.532586784550198	0.533252233455459	-2.13439211264756	0.0241724423058234
YFR016C	0.44626538622146	0.683382330623491	0.907496607023165	0.610984917035253	0.575764261444994	1.286351097636	-0.275058265507378	0.216644775551843	-0.748043555818758	0.286369920967777
YFR017C	-0.344445694778274	0.0261675593354308	-1.18673645873498	-0.655512884826243	0.324361753317955	0.880325415419386	-0.240277371758196	0.0405701792725715	-2.117562755656	0.376156798149936
YFR018C	-0.47347998125849	-0.576143693036051	-0.578250602416688	-1.00299934243787	0.128798942847936	0.209393750848195	0.184859335055251	0.0875466587044314	-0.0692257656765636	0.116464555879227
YFR019W	-0.255300754949119	0.337682241874812	0.82251013246975	0.685403574993993	0.0559671048334801	-0.154188616271568	0.117138106233277	0.311500255867233	-0.318615302404429	0.128077394045672
YFR020W	0.112043336540865	0.714449660006437	-0.0903610540467927	-1.12563849878954	2.75758778841973	2.18539162214518	0.355868146592608	1.42667212571003	0.781482832509112	1.41466421296718
YFR021W	1.0635977646668	1.22244755440834	0.354264715944032	-0.214641392570351	0.177600531691855	0.434275427713932	-0.0404287561653669	0.4976500908091	-0.310999556938678	0.749077166648001
YFR022W	0.235311718837964	0.417096211800429	-0.306688953959393	-0.172472135356724	1.01447305092933	0.644221633189657	0.290237957921822	0.570555641706382	0.82034969586753	1.71699107634283
YFR023W	-0.0555872583592036	0.817839486463487	0.193295793882242	-0.547458555665891	0.770330958533481	1.0659622681016	-0.20524636104237	-0.125938736543294	-0.071373622625602	0.330009160991867
YFR024C-A	-0.152589858126114	0.10612455566145	-0.207503761753711	-0.21259877858634	0.133777062592013	-0.00336373864929878	-0.502091197241981	-0.617278792999589	-1.58094524737126	-0.946125767409958
YFR025C	0.462943149224754	-0.0178568271620936	-1.23076844726673	-0.840724886519845	0.124072018862698	0.315213318488592	0.343948403398792	0.712529694377193	-0.43172913712305	0.17453675776113
YFR026C	-0.875528295214447	-0.518955981241925	0.166175524779455	-0.417884694674042	2.56516199653173	2.53518805942335	0.215122198503187	0.836629812785937	0.614436311385269	1.09499431999173
YFR027W	0.91320060269085	1.75465304000933	-1.44257008037625	-0.592823857871328	0.529416978062022	1.38211535238362	0.10539394911507	0.0886269323029866	0.399433027851432	1.02731155232034
YFR028C	0.689184053340441	0.725145983050179	-0.533824699956414	-0.458341641915202	-0.0792937195074344	0.131591830025723	0.113651194537663	0.52415406870986	0.334362562588232	0.464419696514194
YFR029W	0.727225821938525	1.14577538460722	-0.10688774386655	0.198772716959411	0.296500101459098	0.325244311541538	0.538172061193956	0.50873678374721	0.308087437369176	0.666685431383421
YFR030W	-0.94832968722488	-0.293974850612125	1.04838043007166	0.332601584703298	0.420271916752919	1.23284452085601	0.860335140435574	1.58741335416304	1.2136135600391	1.71300685352946
YFR031C	0.460104822908802	0.131470894084799	0.988608035105399	0.0384283237889784	0.289170015539844	0.553554768592834	0.218605813674858	0.456545875595585	0.278349387858619	1.06237276888897
YFR031C-A	-0.502921964644626	0.0561790632632251	0.529968436728245	0.420745396468384	-0.247831559387933	-0.0409301480954832	0.0510524038253725	0.1599525366203	0.295837498896843	-0.0488216760053403
YFR032C	-0.419764690534577	0.739465729161198	-1.15560487544872	0.0258319379494513	-0.129713303689657	0.886773859886807	-0.643111046489529	0.90023011423746	0.643710216806247	1.96210635135284
YFR032C-A	-0.515085004505164	-0.176922860695709	-0.253998184800327	-0.0904494763911865	-0.382538794395078	-0.153317437277575	-0.0657973614470508	0.1970468389545	-0.378847403723126	-0.210851566264998
YFR032C-B	0	2.2095878029461	0	0	0	1.63567639310599	0	0	-1.35481039195117	1.1260530431832
YFR033C	-1.00096416295744	-0.123857322471799	-1.27458048650364	-0.705823851610837	0.185862492668794	0.507427162329584	-0.169054091844698	-0.0368832653847334	-2.70622104479468	-2.11125033477346
YFR034C	0.216975374251606	0.0798390979181676	-0.252972547068833	-0.732292289156094	0.431251274905587	0.712819237250501	0.413792180138526	0.56921570863044	0.480670450591883	0.386869555008746
YFR034W-A	-1.15544190189188	-0.795401444923121	-0.173992746836544	-0.510084995939128	-0.0490391655197132	0.205339598391731	-0.421827072126298	-0.11311416746508	-0.418777650687094	-0.208118939123611
YFR035C	0	0	1.20904467412427	0	-1.57919559859372	-0.0517732942500553	0	-1.10306720085111	0	0.930006106145226
YFR036W	0.82293632337069	1.1922309307265	-0.478168523763702	-0.446387794944602	0.22667439594796	0.275076606149667	-0.81853486947272	0.0203316632428396	-0.568656660233673	-0.94701768742975
YFR036W-A	0.0241720810678263	0	0	0.0282139954372142	0.520685924658127	-0.0173543291171918	-0.476625564077242	-0.785327733153835	0.311443709155271	1.04676294993392
YFR037C	0.819268707937874	1.02327485639925	-0.324835826888637	-0.44909856869746	0.78972957290802	1.17872114910228	-0.0534803700857958	0.142615387965483	-0.427140099673754	-0.223632892472268
YFR038W	0.20059595578037	0.292622432328703	-0.314424145972151	0.164979446929193	0.22775749858302	0.829230360925061	0.791815097733953	1.04807530037921	0.718037740896702	0.98300733357687
YFR039C	0.588837274245172	0.6790220126178	-0.239233573513241	-0.0919918415225231	0.0333591266067427	0.0160407755845505	0.422766359825867	0.549583858957269	0.057202166850507	0.435396630374003
YFR040W	0.800684422634385	0.474234817515904	0.977125038409904	0.493941333358332	-0.124109924416651	-0.0872347216736487	-0.922235005412226	-1.0205750755172	-1.73971755697048	-1.92096994354482
YFR041C	1.49063905307329	0.802173480845194	-0.640054244520398	-0.521202492039237	0.669725773894246	0.771871144045749	-0.33145254544097	0.350877357742832	0.145592204044056	-0.00111548034072066
YFR042W	0.911027585224217	1.20238287536026	-0.711833009841572	-0.255411086517794	0.266026751723343	-0.00257929302553778	-0.197891559991792	-0.484588167894674	-0.923361489980613	-0.0758524920717101
YFR043C	1.68081397942947	0.644429816149642	-0.787759276908341	-1.11272908716527	0.773911964332121	0.384406494504593	-0.0686582636213548	0.235422042033764	0.279003261749855	0.660347107258797
YFR044C	-0.843437345521842	-0.53831857705632	0.632574469548675	0.80857574512735	-0.0238716589190182	-0.238038140028953	-0.598376267192266	-0.366176268289376	-1.50522663245301	-0.641083023766113
YFR045W	0.758655333791657	0.604655782719956	-1.61042701669171	-1.21589113936403	0.368485893522719	-0.168977127869681	-0.605273316074298	-0.833009595636802	-1.56956562387182	-0.51174546403364
YFR046C	-0.36136746981477	0.32500900199877	-0.431483464975316	-1.19206138403419	1.21194405817387	1.20213365263964	0.322841303915189	1.10367183649493	0.0803103630854092	0.770516620990528
YFR047C	-0.175050177456719	0.109783450297267	0.0369719756992992	0.224999110517636	0.0210906585884731	0.163872052259316	-0.347894091999679	-0.479471334128679	-1.07363254913578	-0.204856621746868
YFR048W	1.98733948046152	1.42730147229493	0.436587850816797	-0.0254411124600957	0.0244451927715293	0.319854677666075	0.18380845185445	0.273883275601749	0.363104942716136	0.714771588287447
YFR049W	-0.981537252807991	-0.486333556705755	-0.868769706826751	0.120343065372262	-0.452349556959374	0.153463397927879	-0.323845499243173	-0.244260424131552	-3.34039351083561	-2.14671653256447
YFR050C	0.614760555420479	0.742312119621609	-1.17561750949571	-0.444365747778415	-0.0384369172287572	-0.108812906794683	-0.382444585643043	-0.676484939886755	-1.41300873487301	-1.0503997763689
YFR051C	0.105477861532118	0.373304520717387	0.239254005212331	-0.242580294249872	-0.282074664291022	-0.391129618929123	-0.63822271669978	0.057591998406195	-0.892739144293934	-0.563739927335657
YFR052C-A	-0.215538808443118	-0.410218288128756	0.632430507957598	0.459913748832499	0.51477882777847	0.103321739749235	-1.81404076162056	-2.83036698522902	-3.19523414567352	-2.15682809976054
YFR052W	0.605642450902581	0.884042904467044	-0.378107725735231	0.0207115866390084	-0.0875551715878884	0.256196876688705	-0.427821390457458	-0.0924949004365731	-1.33619055155467	-0.425534178739808
YFR053C	0.193649439988206	-0.58660728763285	0.541675451383526	0.276330814938718	0.146022246843273	-2.4662328930716	-1.82615676773178	-2.47368003006378	-3.25875477043377	-2.0831999051924
YFR054C	-1.70739671544787	0.0805543449173262	-0.677045544300544	-1.05886229566792	2.90280180415519	1.93389399866574	0.335423643616804	-0.0511759931618143	-0.936364689520158	0.740849317402848
YFR055W	1.54825640884328	0.926798425744686	-0.30060134592177	-0.518651177904078	0.621947878147495	1.16340055921168	-0.153752655574874	0.288429009323983	0.534639972317266	0.754614586804826
YFR056C	0	-1.46755912226842	1.37358028545394	0	1.37277161048603	-0.67878344416082	0	0.874346483625634	0.170709790394359	2.25742027939298
YFR057W	0	1.28903766509785	0	0	2.11969016627351	-0.0376679895254652	-0.544112373901262	0.510978670557657	0	0.595401493834737
YGL001C	-0.25997284314404	-0.219351241219503	0.398899721507939	-0.113219975810631	-0.154872393815201	-0.253141267048157	-0.454507878733307	-0.289098561653023	-0.659136215636771	0.0956032084657341
YGL002W	0.377220694158337	0.35177132374055	-0.202194237134396	0.135022733933475	0.659027774568258	0.70140933360928	0.206475113069533	0.171408606727305	-0.404749787849414	0.599876973277711
YGL003C	1.27412938534794	1.28520116417697	-0.187534033261514	-0.31856552844981	0.58194845126563	0.66985248863334	0.00903601062511615	0.0784306607569654	0.178667915626561	0.492483423499187
YGL004C	0.243686399148904	0.631020227247553	-0.197065590733497	-0.438979639086942	0.808857023320896	0.730165824438372	-0.0259188324106291	-0.0409325210128995	-0.7033930074808	0.256141143502307
YGL005C	0.73761942936116	0.0589472988806337	-0.996281954386721	-0.563296170699154	0.319616466027391	0.38358757144226	0.222560625444215	-0.128399265459504	-0.248118367813682	-0.269582304897305
YGL006W	0.127365086612349	-0.22854849811465	-0.218433507689005	0.208992995104586	0.0532753829720995	-0.148848495190137	-0.311250632351354	-0.389284233723258	-1.82500479173828	-0.286521571808464
YGL006W-A	0	0	0	0	0	0	0	0	0	0
