"gene_id","MS798_small_eIF4F_dep_1hr_mrl100_read_fraction","MS798_large_eIF4F_dep_1hr_mrl100_read_fraction","MS798_small_mrl100_read_fraction","MS798_large_mrl100_read_fraction","MS69_large_mrl100_read_fraction","MS69_small_mrl100_read_fraction","MS798_small_eIF4F_dep_1hr_mrl100_mean_tail_length","MS798_large_eIF4F_dep_1hr_mrl100_mean_tail_length","MS798_small_mrl100_mean_tail_length","MS798_large_mrl100_mean_tail_length","MS69_large_mrl100_mean_tail_length","MS69_small_mrl100_mean_tail_length"
"YJR105W",0.820970951441488,0.654072299426297,0.839885840759508,0.720915448188176,0.759307232475642,0.834253525912383,37.727626459144,39.0573951434879,28.8983050847458,31.1258741258741,30.7701598579041,31.8659568659569
"YCR011C",0.349379987547469,0.247998762298229,0.444702847840335,0.223870835888003,0.283180159859639,0.386519232760704,43.9519379844961,45.8457943925234,47,43.5777777777778,44.4412532637076,44.8069705093834
"YDR216W",0.369046722760633,0.268300176278016,0.43085058985336,0.245206317228478,0.31472064152765,0.330622379901344,44.020618556701,49.08,36.8769230769231,45.1190476190476,44.8916876574307,43.6926470588235
"YCR010C",0.97524211184005,1.03802383183827,0.843620297228545,0.694754480134049,0.907893639258674,0.873894785786418,39.9166666666667,43.4285714285714,35.1224489795918,44.0606060606061,39.5183246073298,39.9496124031008
"YDL239C",0.471571107363687,0.299086355742367,0.648213532883642,0.22896758478546,0.411758547709859,0.489068632571744,46.6,54.2089552238806,53.3125,51.7777777777778,51.8322147651007,55.1150442477876
"YLR227C",0.34936462499921,0.22119458008602,0.309606329325716,0.237472766884532,0.318798645872515,0.332044967519718,47.7854406130268,43.6617647058824,47.4347826086956,42.5555555555556,44.5497076023392,48.7704081632653
"YMR064W",0.611528019188977,0.461983223487118,0.789030140412119,0.375629119233074,0.515222085306985,0.641773373564435,46.7821782178218,45.775,51.1521739130435,40.825,48.0716981132075,49.684630738523
"YMR282C",0.577205424909792,0.348264277715566,0.714145248955289,0.343011784781102,0.507668214710012,0.582916024389643,44.1497584541063,48.4142857142857,41.2682926829268,43.5238095238095,42.9137055837563,45.6161369193154
"YPL005W",0.486338485989762,0.30658898474319,0.517034108155603,0.36662390813023,0.431379904639189,0.482272145645378,42.7164179104478,43.7884615384615,38.1538461538462,42.1372549019608,43.3167539267016,41.0294627383016
"YEL052W",0.62577899277278,0.394968652037618,0.717780172413793,0.432931300143457,0.553440812061502,0.652218906975866,43.490861618799,43.9,39.03125,47.0677966101695,43.5925925925926,43.8330464716007
"YLR397C",0.513306724487964,0.328584171663611,0.484709351305813,0.325821398483572,0.45018879588831,0.572146838982595,43.7606557377049,42.5686274509804,42.55,35.5,39.7122302158273,44
"YER017C",0.519232042285796,0.351445922498554,0.513832795884078,0.392870350803043,0.480601859678783,0.577761056195916,43.1355421686747,41.9157894736842,41.5061728395062,42.9375,41.092,43.4161849710983
"YOR129C",0.385919453805598,0.324621518387376,0.374100346916585,0.429201401473964,0.39836518747329,0.411460797021765,44.8297872340426,41.7076923076923,31.1428571428571,50.5,40.8507462686567,38.9830508474576
"YDR085C",0.54878309283036,0.425502564102564,0.644624542124542,0.304394413174901,0.499784966459783,0.534385841948484,41.3633677991137,40.275,41.625,38.3414634146341,40.4180929095355,41.9612756264237
